"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"
"238"	"216"	"50"	"186"	"10"	"368"	"10"	"2"	"6"	"5"	"3"	"6"	"8"	"11"	"16"	"11"	"9"	"9"	"4"	"5"	"2"	"8"	"4"	"2"	"735"	"0"	"6"	"741"	"0"
"239"	"217"	"2"	"34"	"1"	"88"	"3"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"138"	"0"	"2"	"140"	"0"
"240"	"218"	"21"	"242"	"8"	"77"	"5"	"2"	"3"	"61"	"4"	"4"	"3"	"5"	"6"	"12"	"10"	"9"	"4"	"7"	"2"	"1"	"2"	"4"	"492"	"0"	"6"	"498"	"0"
"241"	"219"	"17"	"153"	"4"	"161"	"3"	"2"	"1"	"3"	"3"	"1"	"1"	"4"	"4"	"5"	"5"	"7"	"0"	"0"	"0"	"3"	"0"	"0"	"377"	"0"	"2"	"379"	"0"
"242"	"220"	"16"	"44"	"5"	"189"	"5"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"7"	"1"	"1"	"7"	"10"	"7"	"4"	"6"	"0"	"2"	"309"	"0"	"2"	"311"	"0"
"243"	"221"	"37"	"160"	"10"	"90"	"6"	"0"	"3"	"3"	"0"	"1"	"1"	"0"	"8"	"6"	"6"	"2"	"0"	"1"	"9"	"1"	"0"	"0"	"344"	"0"	"0"	"344"	"0"
"244"	"222"	"105"	"74"	"5"	"49"	"0"	"1"	"2"	"5"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"5"	"0"	"1"	"0"	"2"	"0"	"1"	"253"	"0"	"3"	"256"	"0"
"245"	"223"	"104"	"48"	"31"	"172"	"8"	"1"	"0"	"3"	"1"	"0"	"1"	"1"	"10"	"1"	"11"	"5"	"4"	"1"	"1"	"2"	"0"	"1"	"406"	"0"	"0"	"406"	"0"
"246"	"224"	"50"	"646"	"0"	"4"	"1"	"2"	"0"	"12"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"0"	"3"	"0"	"0"	"0"	"1"	"724"	"0"	"1"	"725"	"0"
"247"	"225"	"52"	"374"	"1"	"4"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"1"	"439"	"0"	"1"	"440"	"0"
"248"	"226"	"5"	"100"	"3"	"125"	"4"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"9"	"3"	"5"	"7"	"4"	"1"	"0"	"2"	"1"	"0"	"272"	"0"	"3"	"275"	"0"
"249"	"227"	"97"	"244"	"16"	"19"	"4"	"3"	"1"	"6"	"1"	"2"	"1"	"2"	"5"	"4"	"10"	"16"	"9"	"25"	"4"	"4"	"3"	"1"	"477"	"0"	"6"	"483"	"0"
"250"	"228"	"52"	"183"	"3"	"2"	"1"	"1"	"0"	"4"	"0"	"0"	"1"	"0"	"1"	"2"	"7"	"6"	"2"	"5"	"0"	"0"	"0"	"0"	"270"	"0"	"0"	"270"	"0"
"251"	"229"	"46"	"103"	"0"	"0"	"0"	"0"	"1"	"3"	"1"	"0"	"0"	"1"	"0"	"2"	"3"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"164"	"0"	"2"	"166"	"0"
"252"	"230"	"105"	"220"	"12"	"210"	"11"	"2"	"4"	"4"	"1"	"4"	"5"	"9"	"12"	"8"	"9"	"9"	"10"	"7"	"1"	"5"	"4"	"3"	"655"	"0"	"1"	"656"	"0"
"253"	"231"	"154"	"147"	"6"	"63"	"1"	"1"	"1"	"5"	"1"	"2"	"2"	"0"	"6"	"7"	"4"	"25"	"5"	"8"	"2"	"3"	"4"	"8"	"455"	"0"	"3"	"458"	"0"
"254"	"232"	"22"	"384"	"7"	"77"	"4"	"2"	"4"	"4"	"1"	"2"	"5"	"3"	"0"	"5"	"16"	"13"	"1"	"4"	"1"	"2"	"0"	"0"	"557"	"0"	"3"	"560"	"0"
"255"	"233"	"112"	"178"	"3"	"134"	"5"	"3"	"2"	"3"	"0"	"1"	"4"	"6"	"8"	"6"	"9"	"16"	"7"	"4"	"0"	"4"	"0"	"3"	"508"	"0"	"3"	"511"	"0"
"256"	"234"	"75"	"229"	"21"	"169"	"8"	"4"	"0"	"2"	"1"	"1"	"3"	"2"	"7"	"5"	"3"	"6"	"12"	"11"	"0"	"7"	"3"	"1"	"570"	"0"	"7"	"577"	"0"
"257"	"235"	"52"	"63"	"0"	"14"	"0"	"1"	"0"	"5"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"16"	"2"	"1"	"2"	"0"	"0"	"158"	"0"	"2"	"160"	"0"
"258"	"236"	"56"	"112"	"11"	"117"	"8"	"1"	"0"	"5"	"1"	"1"	"5"	"6"	"5"	"4"	"8"	"10"	"2"	"1"	"0"	"1"	"0"	"0"	"354"	"0"	"1"	"355"	"0"
"259"	"237"	"10"	"211"	"11"	"88"	"1"	"1"	"0"	"5"	"2"	"2"	"0"	"1"	"4"	"2"	"5"	"1"	"0"	"2"	"0"	"3"	"0"	"0"	"349"	"0"	"1"	"350"	"0"
"260"	"238"	"4"	"254"	"6"	"50"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"1"	"1"	"1"	"5"	"3"	"1"	"0"	"0"	"333"	"0"	"0"	"333"	"0"
"261"	"239"	"16"	"471"	"4"	"84"	"2"	"2"	"0"	"2"	"0"	"2"	"4"	"2"	"6"	"3"	"6"	"8"	"0"	"4"	"2"	"1"	"2"	"0"	"621"	"0"	"1"	"622"	"0"
"262"	"240"	"36"	"159"	"10"	"154"	"11"	"3"	"3"	"7"	"1"	"1"	"3"	"1"	"3"	"3"	"3"	"1"	"1"	"2"	"1"	"0"	"0"	"1"	"404"	"0"	"1"	"405"	"0"
"263"	"241"	"14"	"36"	"227"	"108"	"2"	"3"	"0"	"5"	"0"	"1"	"2"	"4"	"13"	"10"	"4"	"9"	"2"	"1"	"1"	"3"	"1"	"3"	"449"	"0"	"4"	"453"	"0"
"264"	"242"	"188"	"63"	"0"	"48"	"1"	"3"	"0"	"4"	"0"	"0"	"1"	"1"	"2"	"1"	"2"	"6"	"5"	"0"	"0"	"0"	"2"	"0"	"327"	"0"	"1"	"328"	"0"
"265"	"243"	"109"	"126"	"7"	"200"	"1"	"3"	"2"	"27"	"3"	"0"	"2"	"0"	"9"	"6"	"10"	"8"	"6"	"6"	"0"	"6"	"1"	"0"	"532"	"0"	"3"	"535"	"0"
"266"	"244"	"29"	"176"	"1"	"122"	"5"	"0"	"0"	"5"	"1"	"0"	"1"	"0"	"2"	"2"	"2"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"348"	"0"	"1"	"349"	"0"
"267"	"245"	"173"	"76"	"1"	"35"	"2"	"0"	"2"	"8"	"1"	"1"	"0"	"3"	"2"	"6"	"1"	"9"	"9"	"2"	"0"	"2"	"2"	"1"	"336"	"0"	"2"	"338"	"0"
"268"	"246"	"237"	"3"	"0"	"20"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"0"	"1"	"1"	"2"	"6"	"4"	"0"	"0"	"0"	"0"	"1"	"280"	"0"	"2"	"282"	"0"
"269"	"247"	"48"	"233"	"7"	"301"	"13"	"1"	"1"	"5"	"4"	"3"	"2"	"2"	"31"	"10"	"13"	"11"	"9"	"13"	"3"	"4"	"4"	"1"	"719"	"0"	"6"	"725"	"0"
"270"	"248"	"8"	"338"	"3"	"136"	"6"	"3"	"2"	"2"	"0"	"1"	"2"	"10"	"10"	"6"	"7"	"2"	"3"	"8"	"3"	"2"	"0"	"0"	"552"	"0"	"1"	"553"	"0"
"271"	"249"	"32"	"284"	"5"	"190"	"5"	"2"	"1"	"9"	"0"	"1"	"1"	"4"	"8"	"3"	"10"	"7"	"2"	"3"	"2"	"2"	"2"	"1"	"574"	"0"	"0"	"574"	"0"
"272"	"250"	"1"	"169"	"3"	"191"	"4"	"2"	"0"	"33"	"1"	"3"	"4"	"5"	"10"	"3"	"7"	"4"	"3"	"6"	"1"	"7"	"3"	"1"	"461"	"0"	"3"	"464"	"0"
"273"	"251"	"8"	"202"	"77"	"93"	"5"	"0"	"2"	"5"	"2"	"3"	"4"	"7"	"11"	"5"	"7"	"5"	"0"	"1"	"2"	"7"	"1"	"2"	"449"	"0"	"6"	"455"	"0"
"274"	"252"	"62"	"179"	"2"	"78"	"3"	"2"	"0"	"57"	"0"	"0"	"1"	"0"	"0"	"1"	"3"	"5"	"0"	"3"	"0"	"1"	"1"	"0"	"398"	"0"	"2"	"400"	"0"
"275"	"253"	"81"	"114"	"26"	"136"	"7"	"5"	"0"	"21"	"2"	"0"	"2"	"8"	"7"	"7"	"8"	"20"	"8"	"11"	"9"	"14"	"7"	"2"	"495"	"0"	"12"	"507"	"0"
"276"	"254"	"73"	"44"	"1"	"40"	"1"	"0"	"1"	"16"	"0"	"1"	"1"	"0"	"3"	"0"	"4"	"4"	"4"	"1"	"0"	"1"	"1"	"2"	"198"	"0"	"2"	"200"	"0"
"277"	"255"	"91"	"154"	"4"	"58"	"3"	"1"	"0"	"25"	"0"	"2"	"1"	"0"	"3"	"0"	"5"	"12"	"2"	"8"	"0"	"0"	"1"	"0"	"370"	"0"	"2"	"372"	"0"
"278"	"256"	"10"	"197"	"3"	"42"	"3"	"2"	"0"	"46"	"1"	"0"	"0"	"2"	"0"	"0"	"2"	"3"	"6"	"5"	"1"	"1"	"3"	"2"	"329"	"0"	"2"	"331"	"0"
"279"	"257"	"127"	"55"	"0"	"210"	"3"	"1"	"2"	"13"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"4"	"0"	"5"	"2"	"0"	"0"	"425"	"0"	"2"	"427"	"0"
"280"	"258"	"8"	"143"	"16"	"91"	"2"	"2"	"0"	"56"	"1"	"1"	"0"	"1"	"3"	"3"	"3"	"7"	"1"	"2"	"0"	"1"	"0"	"1"	"342"	"0"	"3"	"345"	"0"
"281"	"259"	"32"	"146"	"3"	"23"	"7"	"2"	"0"	"2"	"1"	"1"	"0"	"0"	"0"	"2"	"1"	"3"	"1"	"3"	"0"	"0"	"0"	"0"	"227"	"0"	"0"	"227"	"0"
"282"	"260"	"109"	"60"	"2"	"50"	"4"	"0"	"1"	"5"	"0"	"0"	"1"	"3"	"2"	"1"	"2"	"5"	"4"	"9"	"3"	"5"	"4"	"2"	"272"	"0"	"4"	"276"	"0"
"283"	"261"	"11"	"143"	"2"	"95"	"4"	"1"	"0"	"36"	"0"	"1"	"1"	"0"	"2"	"2"	"1"	"3"	"0"	"1"	"1"	"0"	"1"	"0"	"305"	"0"	"1"	"306"	"0"
"284"	"262"	"2"	"89"	"3"	"156"	"3"	"0"	"0"	"40"	"1"	"1"	"0"	"1"	"2"	"1"	"2"	"2"	"1"	"2"	"0"	"1"	"0"	"0"	"307"	"0"	"0"	"307"	"0"
"285"	"263"	"69"	"358"	"7"	"107"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"2"	"2"	"1"	"0"	"2"	"2"	"1"	"1"	"0"	"0"	"0"	"555"	"0"	"0"	"555"	"0"
"286"	"264"	"3"	"19"	"12"	"146"	"5"	"2"	"0"	"22"	"1"	"0"	"1"	"5"	"9"	"3"	"2"	"0"	"1"	"4"	"0"	"1"	"0"	"0"	"236"	"0"	"1"	"237"	"0"
"287"	"265"	"63"	"106"	"26"	"249"	"4"	"3"	"5"	"106"	"7"	"2"	"8"	"1"	"12"	"2"	"2"	"9"	"6"	"6"	"2"	"5"	"2"	"2"	"628"	"0"	"8"	"636"	"0"
"288"	"266"	"12"	"178"	"3"	"159"	"5"	"1"	"1"	"20"	"1"	"3"	"0"	"0"	"5"	"1"	"5"	"1"	"1"	"1"	"8"	"0"	"0"	"2"	"407"	"0"	"0"	"407"	"0"
"289"	"266A"	"7"	"87"	"31"	"253"	"5"	"3"	"3"	"12"	"2"	"0"	"3"	"4"	"3"	"1"	"2"	"4"	"0"	"2"	"0"	"1"	"1"	"0"	"424"	"0"	"2"	"426"	"0"
"290"	"267"	"7"	"299"	"7"	"52"	"3"	"3"	"2"	"42"	"0"	"1"	"3"	"0"	"1"	"2"	"5"	"3"	"4"	"3"	"2"	"1"	"1"	"1"	"442"	"0"	"5"	"447"	"0"
"291"	"268"	"14"	"154"	"19"	"219"	"6"	"3"	"4"	"61"	"6"	"1"	"6"	"7"	"22"	"13"	"8"	"16"	"1"	"3"	"3"	"4"	"1"	"1"	"572"	"0"	"3"	"575"	"0"
"292"	"269"	"59"	"310"	"3"	"268"	"10"	"6"	"2"	"73"	"7"	"6"	"5"	"11"	"12"	"8"	"14"	"13"	"4"	"2"	"1"	"5"	"0"	"1"	"820"	"0"	"2"	"822"	"0"
"293"	"270"	"47"	"119"	"14"	"343"	"9"	"6"	"1"	"13"	"1"	"4"	"4"	"4"	"15"	"6"	"7"	"8"	"5"	"3"	"0"	"8"	"2"	"0"	"619"	"0"	"5"	"624"	"0"
"294"	"271"	"215"	"169"	"16"	"97"	"3"	"4"	"2"	"12"	"0"	"3"	"5"	"3"	"6"	"10"	"8"	"16"	"2"	"2"	"0"	"0"	"1"	"0"	"574"	"0"	"2"	"576"	"0"
"295"	"272"	"153"	"97"	"3"	"208"	"7"	"2"	"3"	"11"	"2"	"4"	"6"	"5"	"12"	"5"	"6"	"2"	"2"	"1"	"4"	"2"	"0"	"0"	"535"	"0"	"0"	"535"	"0"
"296"	"273"	"263"	"12"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"2"	"0"	"0"	"1"	"6"	"16"	"1"	"1"	"0"	"0"	"0"	"1"	"306"	"0"	"3"	"309"	"0"
"297"	"274"	"9"	"258"	"4"	"112"	"1"	"2"	"1"	"61"	"2"	"2"	"3"	"0"	"11"	"4"	"7"	"13"	"2"	"4"	"1"	"2"	"1"	"0"	"500"	"0"	"2"	"502"	"0"
"298"	"275"	"29"	"197"	"11"	"126"	"1"	"0"	"1"	"51"	"0"	"0"	"2"	"0"	"4"	"1"	"5"	"10"	"7"	"10"	"2"	"9"	"1"	"3"	"470"	"0"	"8"	"478"	"0"
"299"	"276"	"11"	"244"	"15"	"214"	"7"	"10"	"8"	"10"	"8"	"6"	"25"	"9"	"29"	"15"	"13"	"13"	"6"	"13"	"3"	"14"	"4"	"2"	"679"	"0"	"7"	"686"	"0"
"300"	"277"	"0"	"221"	"4"	"54"	"3"	"1"	"1"	"2"	"1"	"0"	"1"	"0"	"0"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"292"	"0"	"0"	"292"	"0"
"301"	"278"	"87"	"115"	"20"	"420"	"5"	"4"	"2"	"14"	"4"	"0"	"6"	"12"	"33"	"13"	"10"	"20"	"5"	"7"	"5"	"21"	"5"	"1"	"809"	"0"	"7"	"816"	"0"
"302"	"279"	"212"	"57"	"6"	"84"	"4"	"2"	"0"	"13"	"1"	"0"	"1"	"3"	"3"	"2"	"4"	"14"	"10"	"3"	"1"	"2"	"2"	"1"	"425"	"0"	"2"	"427"	"0"
"303"	"280"	"123"	"46"	"16"	"136"	"3"	"0"	"2"	"5"	"1"	"0"	"0"	"1"	"7"	"2"	"2"	"1"	"4"	"0"	"1"	"0"	"0"	"3"	"353"	"0"	"0"	"353"	"0"
"304"	"281"	"91"	"33"	"39"	"76"	"5"	"3"	"1"	"4"	"0"	"4"	"2"	"4"	"2"	"2"	"2"	"6"	"9"	"4"	"0"	"0"	"5"	"2"	"294"	"0"	"5"	"299"	"0"
"305"	"Gran d Total"	"1588
1"	"4640
9"	"3742"	"5054
0"	"1612"	"601"	"376"	"5047"	"413"	"339"	"669"	"725"	"2082"	"1021"	"2003"	"2046"	"892"	"1124"	"407"	"941"	"351"	"324"	"1375
45"	"0"	"857"	"1384
02"	"0"
"306"	"Place:Nalanda College, Biharsharif"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"307"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"308"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"309"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
