"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"
"238"	"223"	"22"	"212"	"3"	"206"	"5"	"5"	"0"	"1"	"0"	"1"	"2"	"5"	"15"	"7"	"9"	"5"	"1"	"5"	"1"	"5"	"1"	"0"	"511"	"0"	"4"	"515"	"0"
"239"	"224"	"133"	"89"	"6"	"98"	"2"	"2"	"2"	"0"	"2"	"1"	"3"	"3"	"3"	"8"	"14"	"17"	"11"	"2"	"0"	"1"	"0"	"1"	"398"	"0"	"1"	"399"	"0"
"240"	"225"	"361"	"18"	"9"	"22"	"1"	"2"	"2"	"0"	"0"	"1"	"1"	"2"	"3"	"8"	"84"	"21"	"2"	"2"	"0"	"0"	"0"	"0"	"539"	"0"	"1"	"540"	"0"
"241"	"226"	"61"	"108"	"62"	"94"	"6"	"1"	"2"	"5"	"4"	"2"	"2"	"1"	"8"	"9"	"65"	"16"	"3"	"1"	"2"	"4"	"2"	"3"	"461"	"0"	"3"	"464"	"0"
"242"	"227"	"155"	"119"	"2"	"56"	"3"	"4"	"2"	"7"	"0"	"0"	"2"	"2"	"5"	"10"	"63"	"12"	"7"	"9"	"3"	"0"	"1"	"3"	"465"	"0"	"7"	"472"	"0"
"243"	"228"	"23"	"51"	"0"	"43"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"26"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"153"	"0"	"1"	"154"	"0"
"244"	"229"	"174"	"39"	"2"	"14"	"0"	"1"	"0"	"1"	"0"	"2"	"0"	"3"	"2"	"5"	"42"	"14"	"4"	"2"	"1"	"1"	"1"	"2"	"310"	"0"	"1"	"311"	"0"
"245"	"230"	"371"	"83"	"3"	"46"	"0"	"1"	"2"	"8"	"1"	"1"	"0"	"1"	"4"	"2"	"2"	"16"	"11"	"3"	"1"	"0"	"2"	"4"	"562"	"0"	"3"	"565"	"0"
"246"	"231"	"55"	"37"	"3"	"250"	"5"	"2"	"0"	"2"	"0"	"0"	"1"	"2"	"9"	"1"	"20"	"2"	"1"	"3"	"2"	"4"	"1"	"0"	"400"	"0"	"0"	"400"	"0"
"247"	"232"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"248"	"233"	"19"	"75"	"1"	"122"	"5"	"2"	"1"	"3"	"2"	"1"	"6"	"5"	"16"	"8"	"153"	"26"	"1"	"4"	"4"	"6"	"1"	"0"	"461"	"0"	"4"	"465"	"0"
"249"	"234"	"22"	"109"	"27"	"44"	"2"	"8"	"1"	"2"	"1"	"4"	"5"	"0"	"6"	"4"	"87"	"7"	"7"	"5"	"2"	"1"	"3"	"7"	"354"	"0"	"9"	"363"	"0"
"250"	"235"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"251"	"236"	"23"	"103"	"6"	"105"	"2"	"2"	"3"	"2"	"2"	"0"	"1"	"3"	"5"	"3"	"34"	"6"	"1"	"5"	"1"	"1"	"0"	"3"	"311"	"0"	"1"	"312"	"0"
"252"	"237"	"176"	"75"	"6"	"208"	"2"	"4"	"1"	"1"	"1"	"2"	"4"	"3"	"20"	"3"	"43"	"5"	"5"	"6"	"1"	"4"	"1"	"3"	"574"	"0"	"1"	"575"	"0"
"253"	"238"	"257"	"8"	"2"	"49"	"1"	"0"	"1"	"2"	"0"	"0"	"1"	"0"	"2"	"3"	"3"	"1"	"1"	"1"	"0"	"1"	"3"	"1"	"337"	"0"	"0"	"337"	"0"
"254"	"239"	"108"	"201"	"25"	"63"	"2"	"1"	"0"	"5"	"1"	"2"	"3"	"0"	"4"	"3"	"7"	"9"	"3"	"5"	"1"	"1"	"1"	"1"	"446"	"0"	"0"	"446"	"0"
"255"	"240"	"68"	"140"	"166"	"157"	"6"	"3"	"3"	"8"	"2"	"2"	"3"	"2"	"13"	"11"	"6"	"8"	"3"	"3"	"0"	"3"	"0"	"1"	"608"	"0"	"7"	"615"	"0"
"256"	"241"	"17"	"15"	"0"	"202"	"5"	"3"	"3"	"3"	"1"	"0"	"0"	"3"	"8"	"6"	"97"	"16"	"0"	"1"	"0"	"1"	"2"	"1"	"384"	"0"	"2"	"386"	"0"
"257"	"242"	"59"	"195"	"4"	"119"	"6"	"20"	"0"	"0"	"3"	"4"	"6"	"1"	"8"	"6"	"11"	"7"	"1"	"2"	"1"	"3"	"1"	"2"	"459"	"0"	"1"	"460"	"0"
"258"	"243"	"77"	"51"	"0"	"0"	"2"	"2"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"9"	"12"	"4"	"1"	"2"	"2"	"0"	"0"	"166"	"0"	"0"	"166"	"0"
"259"	"244"	"33"	"133"	"4"	"112"	"3"	"5"	"0"	"1"	"0"	"2"	"2"	"2"	"8"	"1"	"46"	"4"	"5"	"9"	"4"	"8"	"3"	"3"	"388"	"0"	"6"	"394"	"0"
"260"	"245"	"77"	"291"	"37"	"38"	"3"	"0"	"1"	"0"	"3"	"1"	"3"	"1"	"3"	"6"	"11"	"13"	"5"	"15"	"2"	"3"	"1"	"2"	"516"	"0"	"3"	"519"	"0"
"261"	"246"	"101"	"39"	"1"	"20"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"2"	"2"	"4"	"1"	"1"	"1"	"1"	"0"	"0"	"177"	"0"	"1"	"178"	"0"
"262"	"247"	"130"	"175"	"7"	"151"	"67"	"13"	"2"	"5"	"5"	"4"	"2"	"12"	"11"	"7"	"29"	"35"	"3"	"5"	"1"	"5"	"3"	"1"	"673"	"0"	"5"	"678"	"0"
"263"	"248"	"32"	"140"	"17"	"104"	"2"	"0"	"1"	"3"	"1"	"3"	"4"	"5"	"10"	"1"	"16"	"4"	"0"	"2"	"0"	"1"	"1"	"0"	"347"	"0"	"4"	"351"	"0"
"264"	"249"	"232"	"115"	"7"	"117"	"6"	"3"	"1"	"5"	"2"	"2"	"6"	"1"	"5"	"5"	"35"	"11"	"2"	"2"	"0"	"3"	"1"	"1"	"562"	"0"	"2"	"564"	"0"
"265"	"250"	"49"	"349"	"14"	"202"	"7"	"10"	"3"	"1"	"2"	"2"	"9"	"9"	"13"	"9"	"24"	"8"	"4"	"7"	"3"	"4"	"3"	"1"	"733"	"0"	"2"	"735"	"0"
"266"	"251"	"53"	"312"	"7"	"82"	"3"	"2"	"0"	"2"	"0"	"0"	"2"	"0"	"4"	"1"	"3"	"4"	"3"	"3"	"2"	"2"	"0"	"0"	"485"	"0"	"0"	"485"	"0"
"267"	"252"	"35"	"44"	"2"	"52"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"1"	"3"	"1"	"2"	"3"	"0"	"1"	"1"	"1"	"0"	"1"	"151"	"0"	"2"	"153"	"0"
"268"	"253"	"54"	"264"	"7"	"147"	"4"	"6"	"1"	"5"	"1"	"2"	"1"	"4"	"12"	"6"	"13"	"16"	"4"	"5"	"4"	"3"	"0"	"2"	"561"	"0"	"3"	"564"	"0"
"269"	"254"	"62"	"40"	"4"	"140"	"2"	"7"	"2"	"4"	"7"	"2"	"6"	"7"	"9"	"4"	"8"	"19"	"6"	"5"	"4"	"5"	"0"	"1"	"344"	"0"	"4"	"348"	"0"
"270"	"255"	"112"	"73"	"4"	"168"	"6"	"0"	"2"	"3"	"1"	"1"	"2"	"5"	"6"	"5"	"5"	"14"	"5"	"4"	"0"	"6"	"0"	"1"	"423"	"0"	"5"	"428"	"0"
"271"	"256"	"272"	"50"	"2"	"139"	"4"	"3"	"4"	"6"	"3"	"3"	"5"	"0"	"10"	"10"	"9"	"27"	"12"	"5"	"2"	"4"	"1"	"3"	"574"	"0"	"11"	"585"	"0"
"272"	"257"	"116"	"180"	"19"	"319"	"10"	"9"	"0"	"12"	"19"	"3"	"5"	"8"	"29"	"13"	"11"	"13"	"6"	"9"	"2"	"10"	"1"	"6"	"800"	"0"	"1"	"801"	"0"
"273"	"258"	"28"	"39"	"16"	"120"	"6"	"2"	"0"	"3"	"6"	"6"	"5"	"11"	"10"	"5"	"4"	"6"	"0"	"5"	"0"	"8"	"2"	"0"	"282"	"0"	"1"	"283"	"0"
"274"	"259"	"54"	"160"	"79"	"397"	"5"	"6"	"2"	"5"	"1"	"0"	"6"	"3"	"6"	"5"	"6"	"8"	"4"	"4"	"6"	"6"	"3"	"2"	"768"	"0"	"4"	"772"	"0"
"275"	"260"	"98"	"68"	"28"	"334"	"13"	"7"	"6"	"8"	"8"	"4"	"16"	"7"	"40"	"11"	"9"	"33"	"4"	"3"	"2"	"7"	"1"	"2"	"709"	"0"	"4"	"713"	"0"
"276"	"261"	"176"	"51"	"4"	"153"	"10"	"8"	"3"	"7"	"4"	"2"	"5"	"7"	"9"	"7"	"9"	"10"	"2"	"0"	"1"	"2"	"0"	"1"	"471"	"0"	"1"	"472"	"0"
"277"	"262"	"167"	"162"	"5"	"100"	"2"	"3"	"4"	"4"	"3"	"1"	"0"	"2"	"4"	"2"	"5"	"8"	"6"	"2"	"3"	"2"	"2"	"3"	"490"	"0"	"1"	"491"	"0"
"278"	"263"	"51"	"207"	"18"	"232"	"13"	"9"	"3"	"9"	"6"	"5"	"2"	"8"	"17"	"8"	"12"	"12"	"6"	"4"	"3"	"15"	"4"	"3"	"647"	"0"	"3"	"650"	"0"
"279"	"264"	"72"	"292"	"7"	"62"	"4"	"3"	"5"	"6"	"5"	"0"	"3"	"1"	"6"	"4"	"12"	"12"	"9"	"15"	"2"	"6"	"1"	"4"	"531"	"0"	"2"	"533"	"0"
"280"	"265"	"17"	"63"	"8"	"85"	"5"	"1"	"1"	"0"	"3"	"0"	"6"	"4"	"11"	"2"	"15"	"8"	"2"	"1"	"1"	"2"	"0"	"0"	"235"	"0"	"4"	"239"	"0"
"281"	"266"	"88"	"266"	"10"	"73"	"9"	"7"	"5"	"11"	"5"	"2"	"3"	"8"	"7"	"4"	"77"	"29"	"7"	"2"	"1"	"3"	"3"	"1"	"621"	"0"	"2"	"623"	"0"
"282"	"267"	"42"	"170"	"4"	"52"	"2"	"4"	"0"	"4"	"1"	"0"	"1"	"1"	"8"	"5"	"11"	"14"	"2"	"5"	"2"	"0"	"0"	"1"	"329"	"0"	"3"	"332"	"0"
"283"	"268"	"29"	"291"	"44"	"168"	"7"	"15"	"4"	"8"	"6"	"5"	"11"	"5"	"11"	"16"	"53"	"21"	"4"	"7"	"3"	"5"	"1"	"3"	"717"	"0"	"10"	"727"	"0"
"284"	"269"	"53"	"179"	"6"	"236"	"11"	"7"	"3"	"20"	"1"	"3"	"9"	"7"	"12"	"13"	"13"	"16"	"2"	"6"	"1"	"3"	"1"	"0"	"602"	"0"	"6"	"608"	"0"
"285"	"270"	"52"	"96"	"4"	"118"	"7"	"4"	"0"	"1"	"0"	"0"	"1"	"1"	"4"	"6"	"10"	"6"	"6"	"4"	"1"	"8"	"0"	"0"	"329"	"0"	"4"	"333"	"0"
"286"	"271"	"66"	"82"	"46"	"264"	"14"	"10"	"2"	"4"	"4"	"3"	"4"	"2"	"9"	"2"	"6"	"7"	"1"	"4"	"1"	"2"	"1"	"0"	"534"	"0"	"1"	"535"	"0"
"287"	"272"	"195"	"26"	"2"	"70"	"3"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"2"	"1"	"3"	"2"	"4"	"1"	"0"	"0"	"1"	"0"	"314"	"0"	"0"	"314"	"0"
"288"	"273"	"157"	"32"	"0"	"18"	"2"	"1"	"0"	"2"	"1"	"1"	"2"	"1"	"0"	"3"	"1"	"8"	"20"	"3"	"1"	"0"	"0"	"3"	"256"	"0"	"4"	"260"	"0"
"289"	"274"	"63"	"99"	"6"	"71"	"4"	"0"	"7"	"2"	"3"	"4"	"2"	"3"	"6"	"6"	"7"	"7"	"3"	"6"	"5"	"3"	"2"	"2"	"311"	"0"	"3"	"314"	"0"
"290"	"275"	"107"	"147"	"7"	"173"	"6"	"4"	"1"	"7"	"4"	"5"	"3"	"10"	"16"	"10"	"42"	"17"	"3"	"0"	"0"	"3"	"0"	"0"	"565"	"0"	"2"	"567"	"0"
"291"	"276"	"166"	"147"	"6"	"36"	"2"	"3"	"1"	"2"	"1"	"0"	"1"	"2"	"5"	"11"	"10"	"16"	"8"	"6"	"1"	"5"	"0"	"1"	"430"	"0"	"8"	"438"	"0"
"292"	"277"	"278"	"47"	"17"	"22"	"0"	"0"	"1"	"1"	"2"	"1"	"1"	"1"	"3"	"4"	"4"	"10"	"0"	"3"	"1"	"1"	"0"	"1"	"398"	"0"	"0"	"398"	"0"
"293"	"Gran d Total"	"2643
6"	"3875
5"	"4399"	"3334
3"	"1034"	"664"	"308"	"1290"	"366"	"298"	"555"	"656"	"1945"	"1070"	"3594"	"2351"	"999"	"963"	"637"	"823"	"316"	"330"	"1211
32"	"0"	"796"	"1219
28"	"0"
"294"	"Place:Nalanda College, Biharsharif"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"295"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"296"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"297"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
