"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"
"238"	"225"	"15"	"193"	"1"	"137"	"2"	"1"	"0"	"6"	"1"	"2"	"2"	"3"	"7"	"4"	"6"	"5"	"2"	"4"	"32"	"3"	"1"	"0"	"427"	"0"	"1"	"428"	"0"
"239"	"226"	"26"	"85"	"5"	"340"	"4"	"3"	"3"	"11"	"6"	"0"	"7"	"6"	"9"	"11"	"9"	"8"	"3"	"6"	"4"	"8"	"2"	"0"	"556"	"0"	"7"	"563"	"0"
"240"	"227"	"54"	"121"	"2"	"161"	"3"	"0"	"0"	"4"	"1"	"1"	"8"	"1"	"4"	"1"	"2"	"12"	"1"	"4"	"8"	"4"	"0"	"1"	"393"	"0"	"1"	"394"	"0"
"241"	"228"	"13"	"84"	"9"	"172"	"4"	"0"	"3"	"0"	"2"	"1"	"4"	"0"	"4"	"2"	"0"	"2"	"3"	"3"	"1"	"7"	"1"	"0"	"315"	"0"	"2"	"317"	"0"
"242"	"229"	"13"	"58"	"71"	"174"	"8"	"3"	"0"	"9"	"1"	"2"	"3"	"4"	"13"	"2"	"0"	"10"	"2"	"0"	"8"	"1"	"3"	"1"	"386"	"0"	"4"	"390"	"0"
"243"	"230"	"135"	"201"	"88"	"83"	"47"	"0"	"0"	"4"	"1"	"0"	"1"	"1"	"3"	"2"	"4"	"2"	"10"	"4"	"5"	"0"	"0"	"0"	"591"	"0"	"2"	"593"	"0"
"244"	"231"	"17"	"99"	"3"	"176"	"3"	"4"	"1"	"0"	"0"	"1"	"4"	"4"	"11"	"1"	"3"	"4"	"0"	"4"	"6"	"2"	"0"	"0"	"343"	"0"	"2"	"345"	"0"
"245"	"232"	"121"	"149"	"4"	"107"	"6"	"5"	"0"	"8"	"0"	"1"	"3"	"5"	"13"	"7"	"14"	"18"	"3"	"1"	"3"	"0"	"1"	"1"	"470"	"0"	"6"	"476"	"0"
"246"	"233"	"16"	"111"	"2"	"93"	"1"	"3"	"0"	"7"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"5"	"0"	"2"	"1"	"0"	"0"	"0"	"243"	"0"	"0"	"243"	"0"
"247"	"234"	"17"	"87"	"13"	"45"	"1"	"4"	"1"	"100"	"3"	"1"	"3"	"1"	"1"	"8"	"3"	"9"	"3"	"1"	"2"	"3"	"0"	"4"	"310"	"0"	"7"	"317"	"0"
"248"	"235"	"39"	"225"	"2"	"199"	"4"	"2"	"0"	"7"	"1"	"0"	"2"	"0"	"6"	"1"	"3"	"1"	"1"	"5"	"1"	"3"	"0"	"1"	"503"	"0"	"2"	"505"	"0"
"249"	"236"	"55"	"99"	"47"	"154"	"5"	"1"	"1"	"12"	"1"	"1"	"2"	"3"	"11"	"5"	"5"	"12"	"1"	"4"	"3"	"3"	"0"	"0"	"425"	"0"	"2"	"427"	"0"
"250"	"236A"	"214"	"25"	"8"	"50"	"1"	"1"	"0"	"3"	"0"	"0"	"1"	"0"	"1"	"2"	"0"	"7"	"3"	"0"	"0"	"0"	"0"	"0"	"316"	"0"	"0"	"316"	"0"
"251"	"237"	"226"	"164"	"6"	"203"	"5"	"3"	"3"	"6"	"9"	"2"	"2"	"7"	"10"	"7"	"7"	"13"	"11"	"4"	"4"	"3"	"3"	"2"	"700"	"0"	"6"	"706"	"0"
"252"	"238"	"20"	"56"	"1"	"138"	"9"	"3"	"0"	"4"	"2"	"2"	"4"	"1"	"10"	"1"	"4"	"5"	"4"	"4"	"4"	"17"	"1"	"4"	"294"	"0"	"4"	"298"	"0"
"253"	"239"	"198"	"22"	"0"	"47"	"3"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"1"	"1"	"2"	"0"	"1"	"281"	"0"	"1"	"282"	"0"
"254"	"240"	"185"	"32"	"1"	"17"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"7"	"1"	"0"	"0"	"0"	"1"	"8"	"258"	"0"	"1"	"259"	"0"
"255"	"241"	"86"	"192"	"8"	"233"	"4"	"2"	"2"	"26"	"4"	"2"	"0"	"6"	"14"	"10"	"11"	"22"	"3"	"3"	"1"	"1"	"3"	"2"	"635"	"0"	"5"	"640"	"0"
"256"	"242"	"65"	"391"	"0"	"30"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"3"	"1"	"5"	"4"	"3"	"8"	"9"	"0"	"0"	"0"	"522"	"0"	"0"	"522"	"0"
"257"	"243"	"21"	"195"	"10"	"141"	"2"	"5"	"1"	"4"	"3"	"2"	"2"	"7"	"6"	"12"	"267"	"25"	"1"	"7"	"3"	"0"	"2"	"0"	"716"	"0"	"0"	"716"	"0"
"258"	"244"	"295"	"212"	"15"	"43"	"0"	"2"	"0"	"1"	"0"	"0"	"1"	"2"	"2"	"0"	"7"	"7"	"3"	"5"	"3"	"2"	"1"	"5"	"606"	"0"	"3"	"609"	"0"
"259"	"245"	"5"	"157"	"1"	"25"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"8"	"9"	"2"	"2"	"84"	"2"	"1"	"0"	"1"	"300"	"0"	"2"	"302"	"0"
"260"	"246"	"15"	"150"	"19"	"142"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"2"	"1"	"0"	"4"	"1"	"0"	"0"	"341"	"0"	"1"	"342"	"0"
"261"	"247"	"22"	"234"	"10"	"207"	"4"	"0"	"1"	"3"	"0"	"2"	"5"	"1"	"13"	"3"	"4"	"5"	"1"	"34"	"3"	"0"	"0"	"1"	"553"	"0"	"2"	"555"	"0"
"262"	"248"	"31"	"43"	"20"	"336"	"10"	"3"	"2"	"1"	"2"	"5"	"2"	"4"	"11"	"2"	"9"	"5"	"3"	"0"	"4"	"3"	"0"	"2"	"498"	"0"	"5"	"503"	"0"
"263"	"249"	"232"	"50"	"9"	"114"	"1"	"1"	"1"	"2"	"3"	"0"	"0"	"1"	"2"	"0"	"1"	"1"	"1"	"3"	"2"	"2"	"1"	"0"	"427"	"0"	"3"	"430"	"0"
"264"	"250"	"141"	"252"	"7"	"33"	"1"	"1"	"1"	"106"	"3"	"2"	"2"	"1"	"0"	"5"	"9"	"8"	"5"	"3"	"4"	"0"	"0"	"1"	"585"	"0"	"9"	"594"	"0"
"265"	"251"	"10"	"175"	"4"	"125"	"4"	"1"	"3"	"20"	"0"	"1"	"5"	"0"	"7"	"3"	"34"	"4"	"2"	"0"	"2"	"1"	"0"	"0"	"401"	"0"	"1"	"402"	"0"
"266"	"252"	"97"	"81"	"4"	"95"	"1"	"2"	"0"	"1"	"0"	"1"	"1"	"1"	"5"	"0"	"2"	"5"	"3"	"1"	"1"	"3"	"1"	"4"	"309"	"0"	"1"	"310"	"0"
"267"	"253"	"2"	"127"	"3"	"26"	"0"	"1"	"1"	"139"	"0"	"1"	"2"	"1"	"2"	"1"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"1"	"313"	"0"	"1"	"314"	"0"
"268"	"254"	"28"	"128"	"12"	"69"	"0"	"0"	"0"	"43"	"2"	"0"	"0"	"0"	"2"	"2"	"3"	"1"	"3"	"11"	"4"	"8"	"2"	"1"	"319"	"0"	"2"	"321"	"0"
"269"	"255"	"243"	"18"	"8"	"47"	"3"	"2"	"2"	"8"	"2"	"2"	"2"	"3"	"7"	"5"	"4"	"17"	"3"	"1"	"1"	"1"	"0"	"1"	"380"	"0"	"3"	"383"	"0"
"270"	"256"	"7"	"240"	"3"	"116"	"7"	"0"	"0"	"15"	"1"	"0"	"0"	"0"	"3"	"0"	"4"	"3"	"0"	"2"	"3"	"2"	"0"	"0"	"406"	"0"	"3"	"409"	"0"
"271"	"257"	"84"	"87"	"2"	"128"	"1"	"5"	"3"	"5"	"3"	"0"	"3"	"0"	"3"	"3"	"11"	"10"	"3"	"0"	"5"	"1"	"2"	"0"	"359"	"0"	"0"	"359"	"0"
"272"	"258"	"32"	"252"	"2"	"210"	"3"	"0"	"0"	"27"	"0"	"0"	"1"	"1"	"4"	"1"	"10"	"2"	"3"	"5"	"0"	"3"	"0"	"0"	"556"	"0"	"0"	"556"	"0"
"273"	"259"	"18"	"163"	"49"	"269"	"3"	"1"	"1"	"20"	"1"	"0"	"2"	"4"	"10"	"3"	"14"	"6"	"2"	"4"	"2"	"6"	"0"	"3"	"581"	"0"	"1"	"582"	"0"
"274"	"260"	"12"	"154"	"4"	"201"	"2"	"0"	"1"	"5"	"1"	"1"	"0"	"0"	"7"	"1"	"4"	"0"	"1"	"5"	"0"	"0"	"2"	"0"	"401"	"0"	"0"	"401"	"0"
"275"	"261"	"62"	"44"	"18"	"194"	"2"	"2"	"4"	"0"	"5"	"79"	"2"	"0"	"9"	"1"	"1"	"6"	"3"	"4"	"11"	"4"	"6"	"2"	"459"	"0"	"2"	"461"	"0"
"276"	"262"	"269"	"41"	"3"	"60"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"0"	"3"	"4"	"2"	"2"	"1"	"0"	"5"	"397"	"0"	"6"	"403"	"0"
"277"	"263"	"19"	"165"	"7"	"293"	"3"	"1"	"3"	"3"	"3"	"1"	"4"	"0"	"9"	"0"	"5"	"6"	"1"	"4"	"27"	"5"	"2"	"2"	"563"	"0"	"2"	"565"	"0"
"278"	"264"	"19"	"141"	"161"	"137"	"4"	"1"	"3"	"5"	"1"	"7"	"2"	"0"	"9"	"7"	"9"	"9"	"4"	"5"	"5"	"0"	"1"	"1"	"531"	"0"	"0"	"531"	"0"
"279"	"265"	"206"	"23"	"2"	"52"	"3"	"2"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"2"	"4"	"11"	"5"	"4"	"3"	"0"	"1"	"2"	"329"	"0"	"5"	"334"	"0"
"280"	"266"	"10"	"193"	"0"	"79"	"3"	"2"	"1"	"3"	"0"	"0"	"2"	"0"	"4"	"2"	"25"	"5"	"1"	"1"	"2"	"1"	"0"	"1"	"335"	"0"	"2"	"337"	"0"
"281"	"267"	"132"	"208"	"43"	"95"	"2"	"4"	"1"	"4"	"0"	"1"	"1"	"2"	"3"	"2"	"4"	"6"	"9"	"2"	"1"	"0"	"1"	"1"	"522"	"0"	"3"	"525"	"0"
"282"	"268"	"44"	"244"	"1"	"154"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"2"	"0"	"2"	"1"	"3"	"4"	"2"	"4"	"0"	"0"	"464"	"0"	"1"	"465"	"0"
"283"	"269"	"127"	"162"	"1"	"54"	"2"	"4"	"0"	"17"	"5"	"1"	"4"	"4"	"11"	"5"	"19"	"19"	"11"	"7"	"3"	"1"	"1"	"3"	"461"	"0"	"3"	"464"	"0"
"284"	"270"	"157"	"241"	"2"	"72"	"1"	"2"	"1"	"6"	"2"	"1"	"1"	"0"	"1"	"3"	"11"	"8"	"2"	"2"	"2"	"0"	"0"	"2"	"517"	"0"	"2"	"519"	"0"
"285"	"271"	"68"	"154"	"19"	"158"	"3"	"2"	"1"	"0"	"1"	"0"	"2"	"0"	"2"	"2"	"8"	"7"	"3"	"0"	"1"	"3"	"0"	"0"	"434"	"0"	"2"	"436"	"0"
"286"	"272"	"143"	"7"	"0"	"8"	"2"	"0"	"0"	"4"	"0"	"0"	"1"	"0"	"0"	"0"	"6"	"3"	"0"	"2"	"1"	"0"	"0"	"2"	"179"	"0"	"0"	"179"	"0"
"287"	"273"	"14"	"373"	"24"	"58"	"6"	"0"	"0"	"6"	"2"	"1"	"3"	"1"	"4"	"2"	"5"	"3"	"2"	"3"	"4"	"1"	"3"	"1"	"516"	"0"	"0"	"516"	"0"
"288"	"274"	"55"	"175"	"4"	"133"	"0"	"0"	"5"	"1"	"2"	"1"	"0"	"0"	"8"	"1"	"2"	"3"	"5"	"5"	"5"	"1"	"0"	"0"	"406"	"0"	"2"	"408"	"0"
"289"	"275"	"19"	"184"	"1"	"23"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"234"	"0"	"1"	"235"	"0"
"290"	"276"	"46"	"80"	"13"	"86"	"1"	"3"	"1"	"23"	"0"	"0"	"0"	"0"	"5"	"1"	"3"	"1"	"2"	"3"	"2"	"0"	"1"	"1"	"272"	"0"	"0"	"272"	"0"
"291"	"277"	"31"	"336"	"10"	"100"	"4"	"0"	"2"	"9"	"7"	"2"	"2"	"3"	"9"	"10"	"108"	"8"	"0"	"7"	"11"	"2"	"1"	"1"	"663"	"0"	"2"	"665"	"0"
"292"	"278"	"84"	"135"	"0"	"24"	"0"	"1"	"0"	"4"	"0"	"0"	"1"	"3"	"0"	"1"	"7"	"15"	"3"	"1"	"5"	"0"	"0"	"2"	"286"	"0"	"2"	"288"	"0"
"293"	"279"	"33"	"191"	"2"	"31"	"3"	"0"	"4"	"82"	"2"	"1"	"4"	"0"	"3"	"3"	"10"	"11"	"5"	"7"	"4"	"0"	"2"	"1"	"399"	"0"	"2"	"401"	"0"
"294"	"280"	"12"	"120"	"4"	"313"	"3"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"2"	"3"	"6"	"0"	"1"	"1"	"0"	"4"	"1"	"0"	"474"	"0"	"0"	"474"	"0"
"295"	"281"	"13"	"166"	"9"	"114"	"9"	"0"	"9"	"24"	"4"	"0"	"1"	"4"	"5"	"1"	"7"	"1"	"3"	"5"	"13"	"4"	"2"	"1"	"395"	"0"	"0"	"395"	"0"
"296"	"282"	"31"	"208"	"5"	"319"	"5"	"8"	"3"	"0"	"1"	"3"	"5"	"5"	"16"	"12"	"22"	"19"	"5"	"14"	"2"	"8"	"3"	"3"	"697"	"0"	"5"	"702"	"0"
"297"	"283"	"46"	"189"	"2"	"288"	"7"	"3"	"2"	"2"	"0"	"0"	"0"	"2"	"4"	"2"	"12"	"5"	"7"	"9"	"4"	"2"	"3"	"4"	"593"	"0"	"4"	"597"	"0"
"298"	"284"	"150"	"183"	"13"	"257"	"8"	"4"	"1"	"2"	"0"	"0"	"1"	"1"	"5"	"3"	"3"	"7"	"12"	"7"	"8"	"7"	"3"	"5"	"680"	"0"	"18"	"698"	"0"
"299"	"285"	"19"	"139"	"35"	"399"	"1"	"1"	"2"	"3"	"0"	"1"	"2"	"1"	"4"	"2"	"3"	"1"	"2"	"0"	"1"	"5"	"1"	"0"	"622"	"0"	"4"	"626"	"0"
"300"	"286"	"20"	"282"	"3"	"255"	"7"	"1"	"3"	"22"	"3"	"3"	"6"	"5"	"8"	"2"	"10"	"9"	"3"	"5"	"1"	"1"	"0"	"2"	"651"	"0"	"2"	"653"	"0"
"301"	"287"	"15"	"220"	"10"	"77"	"3"	"1"	"4"	"93"	"3"	"2"	"1"	"2"	"4"	"3"	"5"	"4"	"3"	"2"	"0"	"0"	"0"	"0"	"452"	"0"	"1"	"453"	"0"
"302"	"288"	"10"	"405"	"32"	"69"	"2"	"1"	"0"	"24"	"1"	"0"	"0"	"2"	"1"	"3"	"8"	"7"	"2"	"3"	"0"	"1"	"0"	"2"	"573"	"0"	"1"	"574"	"0"
"303"	"289"	"107"	"300"	"10"	"96"	"2"	"3"	"1"	"6"	"1"	"1"	"6"	"3"	"5"	"1"	"27"	"9"	"3"	"5"	"5"	"1"	"1"	"0"	"593"	"0"	"1"	"594"	"0"
"304"	"Gran d Total"	"2282
9"	"3963
2"	"3497"	"3321
5"	"1106"	"579"	"374"	"3603"	"414"	"384"	"541"	"562"	"1531"	"971"	"6415"	"2123"	"968"	"1015"	"623"	"650"	"286"	"641"	"1219
59"	"0"	"742"	"1227
01"	"0"
"305"	"Place:Nalanda College, Biharsharif"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"306"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"307"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"308"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
