"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"	"X..27"	"X..28"	"X..29"	"X..30"	"X..31"	"X..32"	"X..33"
"1"	"(Chapter XV,PARA 15.27.9)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"Form 20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"[SEE RULE 56C(2)(C)]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 15-Muzaffarpur PARLIAMENTARY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"CONSTITUENCY PART I"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"(To be used both for Parliamentary and Assembly Election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Total No. of Electors in Assembly Constituency/Segment :  241026"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Name of the Assembly/Segment:  Bochaha(91)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"10"	"Serial No. of Polling Station"	"No. of Valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of rejected votes"	"NOTA"	"Total"	"No.of tendere d votes"
"11"	""	"Akhilesh Pd. Singh"	"Ajay Nishad"	"Rajeev Ranjan"	"Vijendra Choudh ary"	"Akshay Verma"	"Ashok Kumar Jha"	"Ashok Kumar Singh"	"Kunal Priyadar shi"	"Devendr a Rakesh"	"Naval Kishore Jha"	"Nilu Singh"	"Pankaj Kumar Srivasta va"	"Prabhat Suman"	"Madhur Sheel"	"Mahesh Rai"	"Raghve ndra Pratap Singh"	"Rajesh Kumar"	"Shatrud han Sahani"	"Ajitansh Gaur"	"Kamlesh Choudh ary"	"Deepak Kumar"	"Nagesh war Prasad Singh"	"Mahesh Paswan"	"Moham mad Anwarul Haque"	"Mohmm ad Taiyab"	"Ravi Shankar Paswan"	"Rupesh Kumar Kuar"	"Shravan Kumar Jha"	"Suresh Kumar"	""	""	""	""	""
"171"	"154"	"157"	"219"	"8"	"41"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"1"	"0"	"7"	"10"	"3"	"4"	"4"	"4"	"1"	"0"	"0"	"1"	"0"	"3"	"2"	"473"	"0"	"2"	"475"	"0"
"172"	"155"	"408"	"178"	"5"	"85"	"5"	"29"	"5"	"1"	"1"	"3"	"1"	"3"	"6"	"3"	"5"	"31"	"6"	"5"	"2"	"4"	"0"	"5"	"3"	"1"	"2"	"6"	"3"	"2"	"5"	"813"	"0"	"14"	"827"	"0"
"173"	"156"	"485"	"290"	"10"	"11"	"2"	"4"	"3"	"1"	"1"	"4"	"0"	"5"	"5"	"3"	"17"	"28"	"9"	"2"	"2"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"2"	"6"	"894"	"0"	"14"	"908"	"0"
"174"	"157"	"417"	"322"	"8"	"41"	"20"	"24"	"1"	"2"	"4"	"4"	"3"	"5"	"4"	"8"	"13"	"19"	"1"	"7"	"1"	"2"	"0"	"6"	"1"	"1"	"2"	"1"	"1"	"2"	"5"	"925"	"0"	"10"	"935"	"0"
"175"	"158"	"138"	"237"	"6"	"18"	"0"	"9"	"7"	"5"	"2"	"1"	"6"	"4"	"7"	"5"	"15"	"18"	"2"	"9"	"1"	"0"	"0"	"6"	"0"	"0"	"2"	"2"	"0"	"2"	"1"	"503"	"0"	"7"	"510"	"0"
"176"	"159"	"193"	"276"	"5"	"36"	"4"	"6"	"1"	"2"	"2"	"0"	"4"	"3"	"0"	"6"	"11"	"10"	"4"	"4"	"5"	"1"	"1"	"7"	"1"	"2"	"1"	"0"	"2"	"1"	"1"	"589"	"0"	"8"	"597"	"0"
"177"	"160"	"40"	"454"	"7"	"134"	"9"	"28"	"2"	"0"	"0"	"1"	"0"	"1"	"5"	"3"	"2"	"1"	"0"	"3"	"1"	"0"	"1"	"1"	"1"	"0"	"2"	"2"	"1"	"0"	"0"	"699"	"0"	"2"	"701"	"0"
"178"	"161"	"50"	"354"	"4"	"28"	"1"	"3"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"450"	"0"	"0"	"450"	"0"
"179"	"162"	"163"	"389"	"5"	"173"	"4"	"48"	"3"	"1"	"4"	"5"	"9"	"6"	"5"	"8"	"12"	"18"	"2"	"3"	"2"	"1"	"2"	"10"	"2"	"2"	"2"	"6"	"0"	"4"	"2"	"891"	"0"	"5"	"896"	"0"
"180"	"163"	"331"	"98"	"12"	"30"	"6"	"7"	"5"	"1"	"2"	"3"	"2"	"2"	"2"	"0"	"0"	"6"	"4"	"2"	"7"	"1"	"0"	"2"	"1"	"1"	"2"	"0"	"1"	"1"	"1"	"530"	"0"	"4"	"534"	"0"
"181"	"164"	"134"	"90"	"7"	"25"	"9"	"13"	"6"	"1"	"0"	"2"	"1"	"2"	"2"	"8"	"11"	"10"	"5"	"35"	"1"	"4"	"1"	"11"	"1"	"2"	"2"	"7"	"0"	"7"	"5"	"402"	"0"	"6"	"408"	"0"
"182"	"165"	"177"	"33"	"2"	"2"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"3"	"2"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"240"	"0"	"1"	"241"	"0"
"183"	"166"	"254"	"124"	"6"	"12"	"2"	"2"	"1"	"2"	"1"	"2"	"1"	"0"	"2"	"1"	"6"	"10"	"8"	"2"	"3"	"1"	"0"	"2"	"1"	"3"	"3"	"2"	"0"	"4"	"1"	"456"	"0"	"12"	"468"	"0"
"184"	"167"	"315"	"206"	"3"	"45"	"5"	"16"	"3"	"4"	"2"	"2"	"2"	"1"	"3"	"10"	"7"	"24"	"7"	"4"	"0"	"1"	"2"	"2"	"3"	"3"	"3"	"3"	"3"	"2"	"3"	"684"	"0"	"9"	"693"	"0"
"185"	"168"	"290"	"337"	"12"	"86"	"5"	"16"	"5"	"3"	"7"	"7"	"8"	"2"	"6"	"6"	"9"	"15"	"2"	"5"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"827"	"0"	"8"	"835"	"0"
"186"	"169"	"274"	"259"	"6"	"40"	"1"	"9"	"8"	"5"	"1"	"4"	"0"	"4"	"3"	"6"	"3"	"2"	"9"	"20"	"11"	"8"	"4"	"19"	"1"	"4"	"6"	"5"	"4"	"4"	"3"	"723"	"0"	"8"	"731"	"0"
"187"	"170"	"191"	"245"	"6"	"111"	"13"	"13"	"1"	"0"	"2"	"1"	"1"	"2"	"2"	"0"	"2"	"5"	"1"	"20"	"2"	"0"	"2"	"4"	"1"	"1"	"1"	"3"	"1"	"7"	"2"	"640"	"0"	"7"	"647"	"0"
"188"	"171"	"243"	"147"	"4"	"111"	"4"	"17"	"2"	"1"	"1"	"2"	"1"	"5"	"7"	"2"	"3"	"9"	"7"	"14"	"3"	"2"	"0"	"7"	"0"	"4"	"2"	"2"	"3"	"2"	"3"	"608"	"0"	"7"	"615"	"0"
"189"	"172"	"51"	"358"	"9"	"122"	"3"	"18"	"5"	"5"	"2"	"3"	"0"	"4"	"8"	"2"	"5"	"5"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"606"	"0"	"1"	"607"	"0"
"190"	"173"	"20"	"394"	"4"	"40"	"3"	"7"	"2"	"3"	"5"	"0"	"1"	"4"	"5"	"3"	"7"	"6"	"1"	"3"	"0"	"2"	"3"	"6"	"2"	"0"	"1"	"2"	"0"	"2"	"5"	"531"	"0"	"8"	"539"	"0"
"191"	"174"	"245"	"424"	"5"	"58"	"1"	"22"	"2"	"1"	"2"	"6"	"4"	"2"	"6"	"3"	"12"	"14"	"4"	"7"	"3"	"1"	"0"	"10"	"1"	"1"	"3"	"3"	"4"	"5"	"1"	"850"	"0"	"10"	"860"	"0"
"192"	"175"	"43"	"501"	"14"	"88"	"7"	"19"	"2"	"6"	"2"	"6"	"3"	"8"	"8"	"1"	"4"	"2"	"5"	"18"	"7"	"5"	"1"	"17"	"2"	"1"	"2"	"1"	"0"	"5"	"9"	"787"	"0"	"5"	"792"	"0"
"193"	"176"	"51"	"581"	"14"	"96"	"11"	"14"	"1"	"3"	"2"	"2"	"3"	"4"	"6"	"4"	"7"	"9"	"0"	"22"	"2"	"2"	"2"	"25"	"2"	"2"	"3"	"7"	"0"	"6"	"5"	"886"	"0"	"5"	"891"	"0"
"194"	"177"	"74"	"423"	"13"	"86"	"7"	"22"	"2"	"4"	"3"	"5"	"1"	"5"	"9"	"1"	"5"	"2"	"5"	"41"	"4"	"6"	"6"	"15"	"1"	"1"	"4"	"11"	"2"	"2"	"0"	"760"	"0"	"1"	"761"	"0"
"195"	"178"	"44"	"787"	"17"	"63"	"3"	"13"	"1"	"3"	"3"	"2"	"4"	"2"	"9"	"5"	"15"	"21"	"0"	"7"	"0"	"0"	"0"	"15"	"2"	"1"	"1"	"2"	"4"	"5"	"5"	"103
4"	"0"	"2"	"103
6"	"0"
"196"	"179"	"59"	"328"	"2"	"3"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"1"	"0"	"0"	"0"	"3"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"407"	"0"	"0"	"407"	"0"
"197"	"180"	"16"	"606"	"9"	"24"	"4"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"3"	"3"	"2"	"1"	"0"	"1"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"3"	"688"	"0"	"1"	"689"	"0"
"198"	"181"	"120"	"677"	"16"	"86"	"6"	"9"	"4"	"7"	"1"	"1"	"1"	"1"	"3"	"0"	"3"	"2"	"1"	"1"	"0"	"2"	"3"	"2"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"949"	"0"	"0"	"949"	"0"
"199"	"182"	"168"	"356"	"3"	"58"	"1"	"12"	"3"	"1"	"1"	"0"	"2"	"2"	"0"	"0"	"4"	"2"	"6"	"12"	"3"	"3"	"1"	"10"	"1"	"3"	"3"	"2"	"1"	"5"	"7"	"670"	"0"	"11"	"681"	"0"
"200"	"183"	"35"	"322"	"2"	"97"	"6"	"20"	"4"	"4"	"4"	"2"	"0"	"6"	"6"	"2"	"5"	"9"	"2"	"11"	"3"	"1"	"2"	"3"	"0"	"1"	"3"	"5"	"2"	"1"	"4"	"562"	"0"	"8"	"570"	"0"
"201"	"184"	"27"	"120"	"2"	"53"	"1"	"14"	"2"	"0"	"1"	"0"	"0"	"2"	"1"	"3"	"4"	"11"	"0"	"6"	"2"	"1"	"0"	"4"	"1"	"1"	"0"	"3"	"0"	"1"	"0"	"260"	"0"	"1"	"261"	"0"
"202"	"185"	"133"	"435"	"9"	"204"	"9"	"84"	"8"	"10"	"5"	"13"	"9"	"5"	"19"	"16"	"17"	"19"	"2"	"13"	"2"	"0"	"0"	"4"	"0"	"2"	"0"	"4"	"2"	"5"	"5"	"103
4"	"0"	"5"	"103
9"	"0"
"203"	"186"	"347"	"359"	"8"	"49"	"3"	"23"	"4"	"3"	"6"	"3"	"5"	"4"	"4"	"7"	"6"	"28"	"6"	"28"	"5"	"10"	"4"	"24"	"8"	"9"	"8"	"12"	"12"	"4"	"12"	"100
1"	"0"	"25"	"102
6"	"0"
"204"	"187"	"77"	"359"	"9"	"45"	"2"	"12"	"4"	"3"	"0"	"0"	"3"	"2"	"3"	"6"	"4"	"9"	"6"	"17"	"3"	"2"	"4"	"11"	"5"	"3"	"2"	"7"	"2"	"2"	"10"	"612"	"0"	"9"	"621"	"0"
"205"	"188"	"91"	"287"	"3"	"22"	"6"	"5"	"4"	"7"	"3"	"2"	"3"	"2"	"3"	"5"	"10"	"8"	"7"	"25"	"1"	"1"	"2"	"8"	"0"	"4"	"1"	"2"	"0"	"3"	"0"	"515"	"0"	"0"	"515"	"0"
"206"	"189"	"147"	"286"	"4"	"10"	"0"	"4"	"1"	"1"	"1"	"3"	"0"	"3"	"2"	"0"	"10"	"2"	"5"	"13"	"2"	"1"	"2"	"9"	"0"	"2"	"2"	"2"	"1"	"2"	"2"	"517"	"0"	"3"	"520"	"0"
"207"	"190"	"59"	"724"	"13"	"37"	"7"	"15"	"2"	"1"	"2"	"7"	"1"	"6"	"4"	"6"	"11"	"5"	"3"	"11"	"3"	"1"	"2"	"7"	"0"	"2"	"1"	"1"	"2"	"3"	"4"	"940"	"0"	"9"	"949"	"0"
"208"	"191"	"622"	"185"	"6"	"62"	"2"	"17"	"4"	"0"	"3"	"0"	"0"	"2"	"5"	"4"	"3"	"9"	"0"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"4"	"2"	"1"	"6"	"942"	"0"	"3"	"945"	"0"
"209"	"192"	"109"	"248"	"3"	"37"	"5"	"3"	"4"	"0"	"0"	"0"	"0"	"1"	"1"	"3"	"12"	"9"	"10"	"24"	"2"	"1"	"1"	"9"	"2"	"1"	"1"	"6"	"2"	"3"	"7"	"504"	"0"	"8"	"512"	"0"
"210"	"193"	"131"	"236"	"8"	"19"	"6"	"4"	"1"	"0"	"1"	"2"	"0"	"2"	"6"	"5"	"5"	"15"	"2"	"6"	"0"	"1"	"3"	"6"	"1"	"1"	"2"	"1"	"2"	"1"	"3"	"470"	"0"	"10"	"480"	"0"
"211"	"194"	"291"	"370"	"10"	"51"	"2"	"10"	"2"	"4"	"3"	"3"	"1"	"5"	"4"	"3"	"5"	"23"	"4"	"5"	"3"	"0"	"2"	"6"	"0"	"0"	"1"	"0"	"0"	"1"	"4"	"813"	"0"	"10"	"823"	"0"
"212"	"195"	"288"	"18"	"3"	"4"	"2"	"2"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"5"	"14"	"20"	"1"	"0"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"367"	"0"	"5"	"372"	"0"
"213"	"196"	"181"	"413"	"5"	"16"	"1"	"1"	"1"	"1"	"1"	"3"	"0"	"3"	"2"	"3"	"2"	"5"	"4"	"11"	"3"	"2"	"2"	"7"	"4"	"3"	"1"	"1"	"0"	"2"	"5"	"683"	"0"	"9"	"692"	"0"
"214"	"197"	"101"	"522"	"8"	"54"	"0"	"21"	"2"	"2"	"3"	"3"	"2"	"1"	"5"	"5"	"22"	"31"	"5"	"7"	"3"	"2"	"1"	"7"	"1"	"0"	"1"	"2"	"3"	"4"	"7"	"825"	"0"	"7"	"832"	"0"
"215"	"198"	"606"	"24"	"2"	"68"	"2"	"8"	"3"	"1"	"1"	"3"	"1"	"2"	"6"	"4"	"5"	"22"	"2"	"2"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"767"	"0"	"3"	"770"	"0"
"216"	"199"	"537"	"100"	"3"	"24"	"5"	"5"	"4"	"3"	"1"	"4"	"2"	"0"	"5"	"2"	"6"	"20"	"19"	"13"	"3"	"3"	"2"	"4"	"0"	"4"	"1"	"4"	"3"	"5"	"5"	"787"	"0"	"13"	"800"	"0"
"217"	"200"	"406"	"182"	"9"	"37"	"2"	"17"	"6"	"1"	"2"	"2"	"5"	"3"	"7"	"0"	"6"	"23"	"14"	"2"	"1"	"1"	"1"	"2"	"0"	"2"	"0"	"3"	"1"	"5"	"7"	"747"	"0"	"11"	"758"	"0"
"218"	"201"	"102"	"349"	"2"	"23"	"5"	"15"	"4"	"4"	"7"	"1"	"5"	"8"	"11"	"3"	"14"	"16"	"8"	"62"	"15"	"6"	"4"	"32"	"3"	"6"	"8"	"17"	"5"	"13"	"21"	"769"	"0"	"44"	"813"	"0"
"219"	"202"	"163"	"237"	"6"	"17"	"7"	"5"	"2"	"5"	"1"	"1"	"2"	"3"	"6"	"3"	"3"	"4"	"2"	"10"	"2"	"0"	"1"	"6"	"0"	"1"	"3"	"0"	"1"	"0"	"1"	"492"	"0"	"1"	"493"	"0"
"220"	"203"	"89"	"442"	"8"	"100"	"5"	"2"	"5"	"2"	"2"	"3"	"2"	"2"	"9"	"2"	"6"	"20"	"2"	"8"	"6"	"4"	"3"	"14"	"4"	"3"	"3"	"8"	"5"	"6"	"6"	"771"	"0"	"2"	"773"	"0"
"221"	"204"	"155"	"298"	"8"	"16"	"2"	"6"	"2"	"1"	"1"	"1"	"4"	"4"	"3"	"1"	"13"	"12"	"2"	"6"	"3"	"0"	"1"	"5"	"0"	"2"	"0"	"1"	"1"	"0"	"1"	"549"	"0"	"1"	"550"	"0"
"222"	"205"	"118"	"462"	"9"	"90"	"3"	"23"	"3"	"4"	"0"	"0"	"2"	"3"	"0"	"8"	"2"	"8"	"2"	"16"	"3"	"4"	"4"	"13"	"1"	"6"	"2"	"1"	"3"	"7"	"8"	"805"	"0"	"14"	"819"	"0"
"223"	"206"	"121"	"467"	"11"	"17"	"7"	"2"	"2"	"1"	"2"	"5"	"3"	"2"	"5"	"3"	"9"	"4"	"3"	"7"	"2"	"3"	"0"	"12"	"1"	"0"	"0"	"2"	"3"	"2"	"3"	"699"	"0"	"4"	"703"	"0"
"224"	"207"	"465"	"313"	"3"	"150"	"4"	"30"	"1"	"0"	"1"	"5"	"3"	"3"	"7"	"3"	"6"	"18"	"5"	"6"	"3"	"3"	"2"	"5"	"0"	"1"	"2"	"6"	"2"	"6"	"3"	"105
6"	"0"	"5"	"106
1"	"0"
"225"	"208"	"79"	"204"	"3"	"115"	"1"	"5"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"5"	"0"	"5"	"2"	"1"	"0"	"2"	"0"	"0"	"2"	"430"	"0"	"0"	"430"	"0"
"226"	"209"	"57"	"338"	"6"	"155"	"3"	"11"	"5"	"1"	"0"	"4"	"0"	"2"	"7"	"2"	"5"	"3"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"3"	"0"	"1"	"0"	"0"	"607"	"0"	"1"	"608"	"0"
"227"	"210"	"18"	"307"	"6"	"178"	"2"	"22"	"3"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"5"	"2"	"1"	"9"	"2"	"2"	"0"	"6"	"1"	"4"	"0"	"6"	"1"	"2"	"4"	"586"	"0"	"4"	"590"	"0"
"228"	"211"	"493"	"293"	"5"	"25"	"7"	"4"	"3"	"1"	"1"	"0"	"1"	"2"	"2"	"1"	"3"	"8"	"8"	"4"	"3"	"1"	"1"	"3"	"1"	"4"	"0"	"1"	"1"	"4"	"2"	"882"	"0"	"9"	"891"	"0"
"229"	"212"	"182"	"285"	"10"	"32"	"1"	"11"	"2"	"1"	"2"	"4"	"3"	"5"	"6"	"5"	"8"	"10"	"6"	"4"	"1"	"4"	"2"	"12"	"2"	"5"	"3"	"4"	"4"	"3"	"3"	"620"	"0"	"12"	"632"	"0"
"230"	"213"	"160"	"707"	"23"	"75"	"3"	"9"	"5"	"1"	"1"	"1"	"4"	"3"	"3"	"0"	"2"	"5"	"10"	"9"	"2"	"2"	"1"	"2"	"1"	"1"	"0"	"3"	"1"	"2"	"0"	"103
6"	"0"	"2"	"103
8"	"0"
"231"	"214"	"307"	"436"	"17"	"63"	"9"	"16"	"6"	"8"	"2"	"8"	"5"	"3"	"9"	"2"	"5"	"2"	"13"	"38"	"8"	"2"	"2"	"4"	"0"	"3"	"4"	"3"	"1"	"0"	"5"	"981"	"0"	"3"	"984"	"0"
"232"	"215"	"210"	"418"	"8"	"111"	"4"	"20"	"4"	"1"	"2"	"6"	"4"	"1"	"1"	"3"	"8"	"7"	"4"	"27"	"4"	"7"	"4"	"17"	"5"	"4"	"3"	"7"	"2"	"6"	"4"	"902"	"0"	"4"	"906"	"0"
"233"	"216"	"70"	"271"	"7"	"104"	"5"	"20"	"3"	"1"	"0"	"3"	"0"	"1"	"4"	"1"	"1"	"1"	"9"	"4"	"1"	"4"	"1"	"2"	"2"	"2"	"0"	"3"	"2"	"2"	"4"	"528"	"0"	"2"	"530"	"0"
"234"	"217"	"39"	"379"	"14"	"130"	"3"	"20"	"7"	"4"	"4"	"3"	"2"	"5"	"7"	"4"	"5"	"14"	"2"	"9"	"0"	"2"	"1"	"15"	"4"	"1"	"1"	"1"	"1"	"5"	"5"	"687"	"0"	"11"	"698"	"0"
"235"	"218"	"58"	"443"	"7"	"114"	"6"	"15"	"3"	"4"	"3"	"4"	"3"	"9"	"4"	"4"	"18"	"13"	"3"	"7"	"1"	"2"	"0"	"9"	"2"	"1"	"0"	"1"	"2"	"5"	"2"	"743"	"0"	"9"	"752"	"0"
"236"	"Gra nd Tot al"	"352
23"	"838
02"	"163
5"	"135
75"	"120
1"	"336
8"	"663"	"526"	"456"	"486"	"445"	"673"	"110
8"	"809"	"157
3"	"236
6"	"820"	"227
9"	"481"	"515"	"318"	"189
3"	"310"	"400"	"491"	"718"	"398"	"700"	"928"	"158
160"	"0"	"166
8"	"159
828"	"0"
"237"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"238"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"239"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"240"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
