"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"266"	"231"	"24"	"0"	"31"	"313"	"2"	"0"	"0"	"0"	"16"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"2"	"391"	"0"	"9"	"400"	"0"
"267"	"232"	"30"	"1"	"18"	"173"	"0"	"2"	"0"	"0"	"10"	"1"	"2"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"240"	"0"	"6"	"246"	"0"
"268"	"233"	"15"	"2"	"14"	"138"	"1"	"0"	"0"	"0"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"179"	"0"	"1"	"180"	"0"
"269"	"234"	"28"	"1"	"17"	"200"	"0"	"0"	"0"	"0"	"7"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"0"	"0"	"257"	"0"	"3"	"260"	"0"
"270"	"235"	"31"	"3"	"37"	"262"	"0"	"2"	"0"	"0"	"7"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"343"	"0"	"2"	"345"	"0"
"271"	"236"	"27"	"0"	"37"	"217"	"1"	"0"	"1"	"1"	"14"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"301"	"0"	"2"	"303"	"0"
"272"	"237"	"25"	"0"	"18"	"150"	"1"	"0"	"1"	"0"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"2"	"220"	"0"	"7"	"227"	"0"
"273"	"238"	"137"	"1"	"31"	"154"	"4"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"1"	"0"	"3"	"1"	"0"	"0"	"336"	"0"	"4"	"340"	"0"
"274"	"239"	"107"	"1"	"21"	"103"	"2"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"0"	"0"	"243"	"0"	"1"	"244"	"0"
"275"	"240"	"119"	"0"	"53"	"213"	"0"	"1"	"1"	"1"	"13"	"0"	"3"	"0"	"0"	"2"	"3"	"7"	"8"	"0"	"0"	"424"	"0"	"3"	"427"	"0"
"276"	"241"	"87"	"1"	"23"	"122"	"7"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"1"	"248"	"0"	"2"	"250"	"0"
"277"	"242"	"90"	"1"	"48"	"397"	"1"	"1"	"1"	"1"	"19"	"0"	"0"	"0"	"2"	"1"	"2"	"3"	"0"	"0"	"0"	"567"	"0"	"3"	"570"	"0"
"278"	"243"	"190"	"3"	"41"	"310"	"2"	"1"	"2"	"0"	"6"	"3"	"1"	"2"	"1"	"0"	"2"	"4"	"1"	"0"	"0"	"569"	"0"	"3"	"572"	"0"
"279"	"244"	"34"	"0"	"33"	"264"	"0"	"1"	"0"	"0"	"10"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"0"	"0"	"0"	"346"	"0"	"4"	"350"	"0"
"280"	"245"	"58"	"1"	"28"	"304"	"1"	"0"	"0"	"0"	"8"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"403"	"0"	"5"	"408"	"0"
"281"	"246"	"47"	"0"	"14"	"265"	"2"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"332"	"0"	"5"	"337"	"0"
"282"	"247"	"56"	"0"	"18"	"252"	"2"	"0"	"0"	"0"	"10"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"340"	"0"	"3"	"343"	"0"
"283"	"248"	"67"	"2"	"51"	"312"	"0"	"0"	"0"	"0"	"12"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"1"	"449"	"0"	"1"	"450"	"0"
"284"	"249"	"103"	"3"	"96"	"245"	"1"	"1"	"3"	"0"	"7"	"1"	"0"	"0"	"0"	"1"	"2"	"11"	"1"	"0"	"0"	"475"	"0"	"4"	"479"	"0"
"285"	"250"	"79"	"0"	"30"	"275"	"2"	"1"	"0"	"0"	"8"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"400"	"0"	"3"	"403"	"0"
"286"	"251"	"112"	"2"	"17"	"251"	"1"	"0"	"0"	"0"	"9"	"0"	"0"	"2"	"0"	"0"	"0"	"3"	"3"	"0"	"0"	"400"	"0"	"1"	"401"	"0"
"287"	"252"	"91"	"0"	"53"	"353"	"3"	"1"	"0"	"0"	"12"	"0"	"1"	"1"	"0"	"1"	"1"	"2"	"3"	"0"	"0"	"522"	"0"	"3"	"525"	"0"
"288"	"253"	"214"	"5"	"271"	"270"	"6"	"2"	"5"	"5"	"10"	"3"	"1"	"6"	"6"	"8"	"2"	"6"	"5"	"2"	"3"	"830"	"0"	"7"	"837"	"0"
"289"	"254"	"62"	"3"	"52"	"250"	"10"	"0"	"0"	"0"	"12"	"1"	"1"	"0"	"0"	"0"	"3"	"4"	"2"	"0"	"0"	"400"	"0"	"15"	"415"	"0"
"290"	"255"	"135"	"2"	"104"	"398"	"3"	"1"	"0"	"3"	"14"	"0"	"0"	"0"	"2"	"1"	"4"	"5"	"1"	"0"	"0"	"673"	"0"	"3"	"676"	"0"
"291"	"256"	"42"	"1"	"60"	"156"	"3"	"0"	"0"	"0"	"3"	"0"	"2"	"0"	"3"	"1"	"1"	"3"	"0"	"0"	"0"	"275"	"0"	"2"	"277"	"0"
"292"	"257"	"57"	"1"	"4"	"48"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"3"	"0"	"0"	"1"	"116"	"0"	"0"	"116"	"0"
"293"	"258"	"50"	"0"	"9"	"95"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"2"	"0"	"0"	"0"	"162"	"0"	"0"	"162"	"0"
"294"	"259"	"75"	"2"	"19"	"186"	"2"	"1"	"3"	"1"	"9"	"3"	"2"	"2"	"3"	"1"	"1"	"1"	"1"	"0"	"0"	"312"	"0"	"1"	"313"	"0"
"295"	"260"	"146"	"6"	"44"	"294"	"5"	"1"	"1"	"6"	"6"	"4"	"4"	"2"	"2"	"1"	"3"	"7"	"2"	"0"	"0"	"534"	"0"	"0"	"534"	"0"
"296"	"261"	"175"	"6"	"26"	"209"	"6"	"2"	"1"	"1"	"11"	"1"	"4"	"2"	"5"	"5"	"2"	"11"	"2"	"0"	"1"	"470"	"0"	"2"	"472"	"0"
"297"	"262"	"132"	"5"	"54"	"229"	"7"	"2"	"1"	"1"	"21"	"1"	"1"	"1"	"3"	"2"	"0"	"1"	"1"	"1"	"2"	"465"	"0"	"1"	"466"	"0"
"298"	"263"	"90"	"2"	"65"	"270"	"1"	"0"	"0"	"1"	"11"	"0"	"3"	"0"	"1"	"0"	"2"	"1"	"1"	"0"	"0"	"448"	"0"	"3"	"451"	"0"
"299"	"264"	"41"	"1"	"41"	"161"	"1"	"1"	"6"	"0"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"1"	"271"	"0"	"3"	"274"	"0"
"300"	"265"	"60"	"3"	"167"	"240"	"3"	"0"	"7"	"0"	"8"	"2"	"1"	"3"	"3"	"3"	"3"	"7"	"2"	"1"	"2"	"515"	"0"	"2"	"517"	"0"
"301"	"266"	"103"	"3"	"103"	"310"	"9"	"4"	"0"	"5"	"11"	"0"	"2"	"0"	"2"	"4"	"4"	"11"	"5"	"1"	"0"	"577"	"0"	"6"	"583"	"0"
"302"	"267"	"72"	"0"	"35"	"132"	"2"	"0"	"0"	"0"	"9"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"8"	"1"	"0"	"261"	"0"	"5"	"266"	"0"
"303"	"268"	"115"	"2"	"42"	"217"	"3"	"0"	"0"	"2"	"3"	"0"	"1"	"2"	"3"	"0"	"4"	"5"	"1"	"0"	"0"	"400"	"0"	"5"	"405"	"0"
"304"	"269"	"120"	"0"	"24"	"192"	"1"	"0"	"0"	"1"	"17"	"1"	"3"	"0"	"0"	"2"	"0"	"1"	"7"	"0"	"2"	"371"	"0"	"5"	"376"	"0"
"305"	"270"	"85"	"2"	"33"	"207"	"1"	"2"	"2"	"0"	"14"	"2"	"3"	"4"	"0"	"3"	"3"	"3"	"3"	"1"	"2"	"370"	"0"	"11"	"381"	"0"
"306"	"271"	"80"	"1"	"41"	"237"	"2"	"1"	"3"	"2"	"10"	"1"	"5"	"0"	"2"	"1"	"2"	"6"	"0"	"0"	"0"	"394"	"0"	"1"	"395"	"0"
"307"	"272"	"157"	"5"	"52"	"236"	"0"	"0"	"2"	"2"	"15"	"0"	"3"	"2"	"0"	"4"	"1"	"5"	"1"	"0"	"0"	"485"	"0"	"4"	"489"	"0"
"308"	"272A"	"106"	"0"	"65"	"220"	"2"	"1"	"1"	"4"	"4"	"1"	"1"	"0"	"1"	"2"	"4"	"4"	"3"	"0"	"2"	"421"	"0"	"2"	"423"	"0"
"309"	"273"	"102"	"1"	"74"	"215"	"2"	"0"	"4"	"4"	"14"	"1"	"2"	"0"	"2"	"2"	"0"	"3"	"7"	"1"	"4"	"438"	"0"	"5"	"443"	"0"
"310"	"274"	"26"	"2"	"22"	"73"	"0"	"0"	"1"	"0"	"5"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"133"	"0"	"1"	"134"	"0"
"311"	"275"	"331"	"2"	"71"	"233"	"7"	"1"	"2"	"1"	"10"	"0"	"5"	"0"	"1"	"1"	"2"	"3"	"7"	"0"	"0"	"677"	"0"	"7"	"684"	"0"
"312"	"276"	"406"	"4"	"109"	"246"	"5"	"4"	"3"	"2"	"11"	"3"	"1"	"3"	"7"	"1"	"1"	"8"	"11"	"3"	"3"	"831"	"0"	"8"	"839"	"0"
"313"	"277"	"95"	"3"	"51"	"276"	"4"	"0"	"2"	"0"	"9"	"3"	"0"	"0"	"0"	"0"	"2"	"0"	"3"	"0"	"0"	"448"	"0"	"4"	"452"	"0"
"314"	"278"	"55"	"5"	"89"	"277"	"6"	"3"	"1"	"3"	"17"	"5"	"3"	"1"	"4"	"2"	"4"	"4"	"1"	"0"	"0"	"480"	"0"	"4"	"484"	"0"
"315"	"279"	"178"	"1"	"35"	"313"	"3"	"1"	"1"	"3"	"14"	"2"	"3"	"5"	"5"	"6"	"4"	"8"	"5"	"0"	"0"	"587"	"0"	"5"	"592"	"0"
"316"	"280"	"82"	"2"	"18"	"122"	"5"	"0"	"0"	"0"	"1"	"0"	"1"	"3"	"2"	"1"	"2"	"1"	"1"	"0"	"0"	"241"	"0"	"2"	"243"	"0"
"317"	"281"	"43"	"3"	"39"	"368"	"4"	"2"	"3"	"2"	"9"	"2"	"6"	"5"	"5"	"5"	"1"	"5"	"3"	"1"	"1"	"507"	"0"	"2"	"509"	"0"
"318"	"282"	"65"	"2"	"30"	"187"	"1"	"0"	"0"	"0"	"12"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"3"	"0"	"0"	"303"	"0"	"1"	"304"	"0"
"319"	"283"	"36"	"0"	"36"	"120"	"1"	"0"	"1"	"0"	"6"	"0"	"1"	"2"	"1"	"3"	"1"	"6"	"2"	"0"	"0"	"216"	"0"	"1"	"217"	"0"
"320"	"284"	"43"	"2"	"37"	"249"	"2"	"0"	"2"	"1"	"7"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"347"	"0"	"0"	"347"	"0"
"321"	"285"	"63"	"4"	"62"	"338"	"1"	"3"	"2"	"0"	"10"	"0"	"2"	"1"	"0"	"1"	"0"	"2"	"1"	"3"	"0"	"493"	"0"	"7"	"500"	"0"
"322"	"286"	"49"	"0"	"25"	"241"	"1"	"0"	"0"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"327"	"0"	"0"	"327"	"0"
"323"	"287"	"51"	"2"	"23"	"164"	"3"	"0"	"0"	"0"	"7"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"251"	"0"	"4"	"255"	"0"
"324"	"288"	"86"	"1"	"38"	"343"	"4"	"2"	"0"	"0"	"8"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"1"	"0"	"489"	"0"	"2"	"491"	"0"
"325"	"289"	"55"	"1"	"33"	"174"	"0"	"0"	"12"	"0"	"11"	"0"	"0"	"1"	"0"	"1"	"1"	"2"	"1"	"0"	"0"	"292"	"0"	"1"	"293"	"0"
"326"	"290"	"47"	"2"	"27"	"254"	"1"	"0"	"0"	"0"	"7"	"0"	"2"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"343"	"0"	"1"	"344"	"0"
"327"	"291"	"99"	"0"	"69"	"232"	"4"	"0"	"3"	"0"	"18"	"0"	"1"	"0"	"2"	"1"	"0"	"3"	"1"	"0"	"0"	"433"	"0"	"1"	"434"	"0"
"328"	"291A"	"87"	"1"	"26"	"127"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"2"	"0"	"2"	"0"	"0"	"0"	"248"	"0"	"0"	"248"	"0"
"329"	"292"	"67"	"1"	"41"	"127"	"3"	"0"	"1"	"0"	"8"	"2"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"1"	"0"	"254"	"0"	"3"	"257"	"0"
"330"	"293"	"44"	"0"	"31"	"240"	"1"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"319"	"0"	"1"	"320"	"0"
"331"	"294"	"65"	"0"	"37"	"261"	"0"	"1"	"0"	"1"	"17"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"1"	"0"	"1"	"388"	"0"	"1"	"389"	"0"
"332"	"295"	"182"	"3"	"39"	"121"	"2"	"0"	"0"	"1"	"4"	"0"	"1"	"0"	"1"	"1"	"2"	"7"	"2"	"0"	"0"	"366"	"0"	"3"	"369"	"0"
"333"	"296"	"237"	"0"	"41"	"60"	"1"	"0"	"0"	"0"	"15"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"357"	"0"	"1"	"358"	"0"
"334"	"297"	"45"	"1"	"25"	"260"	"1"	"0"	"1"	"0"	"11"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"347"	"0"	"3"	"350"	"0"
"335"	"298"	"33"	"1"	"19"	"205"	"0"	"0"	"1"	"0"	"15"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"275"	"0"	"3"	"278"	"0"
"336"	"299"	"51"	"0"	"15"	"132"	"0"	"0"	"0"	"0"	"6"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"208"	"0"	"3"	"211"	"0"
"337"	"300"	"101"	"0"	"38"	"225"	"1"	"2"	"0"	"1"	"9"	"0"	"1"	"4"	"1"	"1"	"1"	"5"	"1"	"1"	"0"	"392"	"0"	"0"	"392"	"0"
"338"	"301"	"143"	"0"	"30"	"196"	"1"	"1"	"1"	"0"	"26"	"0"	"1"	"1"	"0"	"0"	"1"	"3"	"2"	"0"	"0"	"406"	"0"	"2"	"408"	"0"
"339"	"301A"	"98"	"1"	"18"	"180"	"3"	"1"	"0"	"2"	"14"	"1"	"1"	"1"	"1"	"0"	"1"	"2"	"0"	"2"	"0"	"326"	"0"	"4"	"330"	"0"
"340"	"302"	"189"	"1"	"44"	"266"	"2"	"1"	"1"	"1"	"16"	"2"	"2"	"0"	"0"	"2"	"1"	"4"	"1"	"0"	"0"	"533"	"0"	"3"	"536"	"0"
"341"	"303"	"75"	"1"	"52"	"383"	"6"	"1"	"0"	"0"	"8"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"3"	"0"	"3"	"536"	"0"	"5"	"541"	"0"
"342"	"304"	"42"	"0"	"42"	"230"	"2"	"0"	"0"	"0"	"9"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"0"	"0"	"330"	"0"	"3"	"333"	"0"
"343"	"305"	"50"	"2"	"20"	"178"	"1"	"1"	"0"	"0"	"9"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"263"	"0"	"4"	"267"	"0"
"344"	"306"	"86"	"1"	"58"	"504"	"1"	"0"	"1"	"2"	"6"	"0"	"4"	"1"	"0"	"1"	"2"	"2"	"2"	"1"	"1"	"673"	"0"	"2"	"675"	"0"
"345"	"307"	"122"	"3"	"57"	"430"	"0"	"0"	"2"	"0"	"13"	"0"	"0"	"0"	"3"	"2"	"2"	"8"	"0"	"0"	"0"	"642"	"0"	"2"	"644"	"0"
"346"	"308"	"77"	"1"	"37"	"325"	"1"	"1"	"0"	"2"	"10"	"0"	"1"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"458"	"0"	"4"	"462"	"0"
"347"	"309"	"216"	"5"	"30"	"396"	"5"	"1"	"4"	"3"	"11"	"2"	"2"	"2"	"3"	"1"	"2"	"6"	"3"	"0"	"1"	"693"	"0"	"7"	"700"	"0"
"348"	"310"	"115"	"3"	"63"	"306"	"4"	"0"	"0"	"0"	"16"	"4"	"2"	"3"	"2"	"2"	"1"	"2"	"0"	"0"	"1"	"524"	"0"	"2"	"526"	"0"
"349"	"311"	"90"	"4"	"62"	"420"	"4"	"3"	"1"	"1"	"9"	"2"	"4"	"2"	"1"	"2"	"0"	"8"	"1"	"1"	"2"	"617"	"0"	"3"	"620"	"0"
"350"	"312"	"37"	"1"	"43"	"262"	"3"	"0"	"0"	"0"	"13"	"0"	"1"	"0"	"0"	"1"	"1"	"4"	"8"	"0"	"4"	"378"	"0"	"2"	"380"	"0"
"351"	"312A"	"27"	"0"	"29"	"259"	"0"	"0"	"0"	"0"	"9"	"0"	"2"	"0"	"3"	"0"	"0"	"3"	"2"	"0"	"0"	"334"	"0"	"3"	"337"	"0"
"352"	"313"	"70"	"1"	"60"	"368"	"3"	"0"	"3"	"1"	"10"	"0"	"1"	"0"	"2"	"0"	"0"	"1"	"3"	"1"	"2"	"526"	"0"	"1"	"527"	"0"
"353"	"314"	"67"	"3"	"71"	"367"	"2"	"1"	"1"	"1"	"11"	"0"	"0"	"1"	"2"	"3"	"1"	"4"	"2"	"0"	"1"	"538"	"0"	"4"	"542"	"0"
"354"	"315"	"78"	"0"	"43"	"294"	"7"	"0"	"3"	"0"	"12"	"0"	"0"	"0"	"2"	"0"	"2"	"2"	"3"	"0"	"1"	"447"	"0"	"6"	"453"	"0"
"355"	"316"	"73"	"8"	"74"	"409"	"7"	"0"	"1"	"0"	"9"	"0"	"0"	"1"	"2"	"0"	"0"	"2"	"2"	"0"	"1"	"589"	"0"	"6"	"595"	"0"
"356"	"317"	"226"	"2"	"18"	"277"	"7"	"1"	"2"	"1"	"4"	"0"	"4"	"1"	"2"	"1"	"2"	"4"	"3"	"0"	"1"	"556"	"0"	"1"	"557"	"0"
"357"	"318"	"60"	"1"	"20"	"173"	"1"	"0"	"1"	"0"	"7"	"1"	"0"	"1"	"4"	"0"	"2"	"6"	"1"	"0"	"2"	"280"	"0"	"3"	"283"	"0"
"358"	"319"	"48"	"3"	"64"	"387"	"8"	"4"	"5"	"4"	"11"	"4"	"4"	"7"	"6"	"5"	"4"	"8"	"5"	"3"	"4"	"584"	"0"	"3"	"587"	"0"
"359"	"320"	"25"	"1"	"34"	"209"	"2"	"1"	"2"	"0"	"4"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"280"	"0"	"1"	"281"	"0"
"360"	"321"	"58"	"1"	"45"	"220"	"1"	"0"	"0"	"0"	"3"	"1"	"0"	"1"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"333"	"0"	"1"	"334"	"0"
"361"	"321A"	"35"	"0"	"38"	"189"	"7"	"0"	"1"	"0"	"18"	"2"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"293"	"0"	"2"	"295"	"0"
"362"	"322"	"95"	"12"	"49"	"373"	"2"	"1"	"3"	"0"	"16"	"0"	"1"	"3"	"4"	"2"	"4"	"6"	"0"	"0"	"0"	"571"	"0"	"5"	"576"	"0"
"363"	"323"	"64"	"4"	"59"	"330"	"4"	"0"	"5"	"1"	"7"	"1"	"0"	"1"	"1"	"2"	"2"	"3"	"1"	"0"	"2"	"487"	"0"	"8"	"495"	"0"
"364"	"324"	"78"	"7"	"77"	"455"	"4"	"0"	"5"	"3"	"17"	"0"	"2"	"0"	"2"	"2"	"0"	"0"	"2"	"0"	"1"	"655"	"0"	"6"	"661"	"0"
"365"	"325"	"152"	"4"	"24"	"242"	"3"	"3"	"0"	"0"	"7"	"2"	"2"	"1"	"9"	"0"	"1"	"4"	"1"	"1"	"0"	"456"	"0"	"2"	"458"	"0"
"366"	"326"	"132"	"0"	"70"	"306"	"2"	"1"	"2"	"1"	"5"	"3"	"4"	"4"	"2"	"1"	"4"	"8"	"6"	"1"	"0"	"552"	"0"	"5"	"557"	"0"
"367"	"327"	"72"	"0"	"36"	"400"	"2"	"0"	"0"	"0"	"11"	"0"	"1"	"0"	"2"	"1"	"1"	"5"	"4"	"0"	"0"	"535"	"0"	"14"	"549"	"0"
"368"	"328"	"376"	"3"	"24"	"202"	"3"	"1"	"1"	"1"	"14"	"1"	"3"	"0"	"1"	"1"	"3"	"11"	"6"	"0"	"2"	"653"	"0"	"1"	"654"	"0"
"369"	"329"	"172"	"2"	"31"	"234"	"5"	"1"	"2"	"0"	"7"	"1"	"1"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"2"	"463"	"0"	"9"	"472"	"0"
"370"	"330"	"259"	"3"	"54"	"177"	"2"	"1"	"0"	"1"	"16"	"2"	"2"	"1"	"1"	"0"	"0"	"2"	"14"	"0"	"3"	"538"	"0"	"4"	"542"	"0"
"371"	"331"	"248"	"3"	"56"	"304"	"5"	"3"	"2"	"1"	"15"	"2"	"4"	"3"	"4"	"6"	"0"	"13"	"10"	"4"	"5"	"688"	"0"	"10"	"698"	"0"
"372"	"332"	"81"	"2"	"64"	"487"	"5"	"2"	"0"	"0"	"13"	"0"	"3"	"1"	"2"	"2"	"0"	"3"	"1"	"0"	"0"	"666"	"0"	"8"	"674"	"0"
"373"	"333"	"31"	"5"	"30"	"333"	"2"	"0"	"1"	"0"	"15"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"3"	"2"	"2"	"427"	"0"	"0"	"427"	"0"
"374"	"333A"	"37"	"1"	"11"	"306"	"0"	"2"	"0"	"0"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"369"	"0"	"2"	"371"	"0"
"375"	"334"	"20"	"3"	"40"	"334"	"2"	"0"	"2"	"1"	"7"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"413"	"0"	"3"	"416"	"0"
"376"	"335"	"27"	"1"	"26"	"176"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"233"	"0"	"2"	"235"	"0"
"377"	"336"	"212"	"3"	"38"	"319"	"2"	"1"	"2"	"2"	"13"	"4"	"0"	"1"	"3"	"1"	"0"	"3"	"3"	"0"	"0"	"607"	"0"	"2"	"609"	"0"
"378"	"337"	"154"	"1"	"51"	"364"	"7"	"3"	"1"	"1"	"14"	"3"	"4"	"2"	"5"	"3"	"4"	"3"	"2"	"0"	"0"	"622"	"0"	"3"	"625"	"0"
"379"	"338"	"171"	"2"	"33"	"277"	"1"	"2"	"10"	"1"	"12"	"1"	"2"	"1"	"2"	"1"	"4"	"8"	"6"	"0"	"0"	"534"	"0"	"2"	"536"	"0"
"380"	"339"	"35"	"0"	"11"	"325"	"4"	"0"	"1"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"381"	"0"	"1"	"382"	"0"
"381"	"339A"	"25"	"0"	"19"	"265"	"3"	"0"	"0"	"0"	"12"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"326"	"0"	"0"	"326"	"0"
"382"	"340"	"130"	"1"	"35"	"389"	"7"	"4"	"3"	"1"	"13"	"0"	"2"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"590"	"0"	"1"	"591"	"0"
"383"	"341"	"174"	"1"	"30"	"235"	"0"	"1"	"1"	"0"	"12"	"0"	"1"	"2"	"1"	"0"	"0"	"4"	"3"	"0"	"2"	"467"	"0"	"2"	"469"	"0"
"384"	"342"	"83"	"1"	"20"	"289"	"2"	"1"	"1"	"0"	"19"	"0"	"1"	"2"	"0"	"1"	"1"	"0"	"1"	"4"	"0"	"426"	"0"	"1"	"427"	"0"
"385"	"343"	"67"	"1"	"36"	"328"	"2"	"0"	"0"	"2"	"14"	"0"	"2"	"1"	"2"	"0"	"1"	"5"	"1"	"1"	"0"	"463"	"0"	"3"	"466"	"0"
"386"	"Grand Total"	"35235"	"759"	"17900"	"96398"	"987"	"270"	"349"	"280"	"4237"	"234"	"414"	"298"	"373"	"328"	"381"	"1084"	"706"	"149"	"274"	"16065
6"	"0"	"1273"	"16192
9"	"0"
"387"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"388"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"389"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"390"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
