"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"
"238"	"221A"	"19"	"136"	"2"	"74"	"2"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"3"	"1"	"0"	"2"	"1"	"5"	"0"	"0"	"0"	"2"	"251"	"0"	"5"	"256"	"0"
"239"	"222"	"43"	"296"	"5"	"280"	"6"	"4"	"1"	"7"	"1"	"1"	"0"	"2"	"10"	"1"	"2"	"2"	"9"	"22"	"5"	"35"	"3"	"4"	"739"	"0"	"6"	"745"	"0"
"240"	"223"	"33"	"217"	"12"	"417"	"3"	"5"	"2"	"2"	"3"	"1"	"1"	"6"	"10"	"2"	"2"	"4"	"0"	"4"	"1"	"2"	"0"	"1"	"728"	"0"	"3"	"731"	"0"
"241"	"224"	"66"	"381"	"6"	"147"	"2"	"3"	"0"	"2"	"0"	"0"	"3"	"1"	"1"	"3"	"2"	"8"	"0"	"4"	"0"	"0"	"0"	"1"	"630"	"0"	"1"	"631"	"0"
"242"	"225"	"140"	"284"	"2"	"97"	"1"	"2"	"3"	"4"	"3"	"2"	"2"	"5"	"2"	"8"	"11"	"13"	"7"	"9"	"4"	"4"	"2"	"4"	"609"	"0"	"3"	"612"	"0"
"243"	"226"	"14"	"43"	"3"	"352"	"4"	"2"	"0"	"2"	"1"	"1"	"0"	"1"	"5"	"0"	"1"	"0"	"1"	"1"	"0"	"2"	"0"	"0"	"433"	"0"	"2"	"435"	"0"
"244"	"227"	"12"	"55"	"6"	"416"	"3"	"6"	"1"	"5"	"0"	"2"	"1"	"4"	"17"	"8"	"2"	"5"	"0"	"2"	"0"	"3"	"0"	"0"	"548"	"0"	"2"	"550"	"0"
"245"	"228"	"19"	"51"	"4"	"408"	"6"	"2"	"3"	"3"	"1"	"0"	"2"	"1"	"9"	"1"	"3"	"2"	"1"	"7"	"2"	"11"	"1"	"1"	"538"	"0"	"2"	"540"	"0"
"246"	"229"	"17"	"180"	"4"	"386"	"1"	"5"	"0"	"3"	"1"	"1"	"2"	"2"	"5"	"1"	"4"	"4"	"4"	"14"	"6"	"10"	"0"	"0"	"650"	"0"	"3"	"653"	"0"
"247"	"230"	"8"	"326"	"4"	"343"	"1"	"5"	"0"	"10"	"1"	"0"	"3"	"1"	"5"	"3"	"2"	"1"	"0"	"4"	"0"	"2"	"0"	"0"	"719"	"0"	"3"	"722"	"0"
"248"	"231"	"14"	"161"	"3"	"529"	"7"	"5"	"0"	"7"	"1"	"1"	"0"	"4"	"10"	"1"	"1"	"1"	"5"	"9"	"1"	"16"	"5"	"2"	"783"	"0"	"1"	"784"	"0"
"249"	"232"	"35"	"283"	"3"	"186"	"2"	"1"	"0"	"3"	"1"	"1"	"0"	"0"	"6"	"2"	"1"	"4"	"7"	"8"	"2"	"3"	"2"	"1"	"551"	"0"	"5"	"556"	"0"
"250"	"233"	"34"	"221"	"3"	"169"	"5"	"1"	"1"	"1"	"2"	"4"	"1"	"4"	"15"	"2"	"11"	"4"	"1"	"2"	"0"	"2"	"1"	"1"	"485"	"0"	"0"	"485"	"0"
"251"	"234"	"49"	"301"	"4"	"199"	"1"	"1"	"0"	"3"	"1"	"1"	"2"	"2"	"9"	"4"	"6"	"9"	"2"	"2"	"1"	"4"	"0"	"0"	"601"	"0"	"0"	"601"	"0"
"252"	"235"	"41"	"521"	"2"	"34"	"1"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"4"	"1"	"8"	"0"	"1"	"0"	"0"	"623"	"0"	"0"	"623"	"0"
"253"	"236"	"42"	"254"	"4"	"166"	"2"	"0"	"1"	"1"	"1"	"1"	"5"	"5"	"1"	"0"	"4"	"2"	"1"	"7"	"0"	"5"	"1"	"1"	"504"	"0"	"1"	"505"	"0"
"254"	"237"	"144"	"448"	"3"	"168"	"6"	"3"	"2"	"1"	"0"	"1"	"0"	"3"	"10"	"2"	"2"	"1"	"3"	"2"	"0"	"3"	"0"	"1"	"803"	"0"	"0"	"803"	"0"
"255"	"238"	"104"	"309"	"3"	"155"	"5"	"3"	"0"	"6"	"0"	"1"	"2"	"7"	"9"	"4"	"6"	"9"	"2"	"2"	"0"	"1"	"0"	"1"	"629"	"0"	"1"	"630"	"0"
"256"	"239"	"79"	"267"	"5"	"0"	"2"	"1"	"0"	"5"	"0"	"0"	"2"	"0"	"1"	"0"	"1"	"5"	"1"	"1"	"0"	"0"	"0"	"1"	"371"	"0"	"2"	"373"	"0"
"257"	"240"	"64"	"253"	"1"	"2"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"3"	"0"	"0"	"2"	"0"	"0"	"0"	"334"	"0"	"1"	"335"	"0"
"258"	"241"	"12"	"78"	"4"	"488"	"5"	"4"	"2"	"7"	"0"	"1"	"3"	"3"	"13"	"2"	"0"	"7"	"4"	"3"	"2"	"5"	"1"	"0"	"644"	"0"	"2"	"646"	"0"
"259"	"242"	"49"	"267"	"1"	"7"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"3"	"1"	"4"	"1"	"0"	"0"	"0"	"0"	"338"	"0"	"0"	"338"	"0"
"260"	"242A"	"46"	"148"	"1"	"4"	"0"	"0"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"205"	"0"	"1"	"206"	"0"
"261"	"243"	"10"	"82"	"2"	"490"	"2"	"1"	"1"	"5"	"0"	"4"	"3"	"1"	"13"	"2"	"2"	"4"	"1"	"3"	"1"	"2"	"1"	"0"	"630"	"0"	"1"	"631"	"0"
"262"	"244"	"15"	"68"	"3"	"340"	"5"	"0"	"0"	"0"	"2"	"1"	"2"	"4"	"7"	"2"	"2"	"8"	"3"	"3"	"2"	"6"	"0"	"1"	"474"	"0"	"2"	"476"	"0"
"263"	"245"	"18"	"72"	"4"	"402"	"5"	"2"	"2"	"1"	"0"	"0"	"2"	"4"	"4"	"2"	"2"	"3"	"0"	"1"	"1"	"3"	"0"	"2"	"530"	"0"	"5"	"535"	"0"
"264"	"246"	"25"	"25"	"12"	"455"	"8"	"8"	"2"	"1"	"3"	"0"	"3"	"3"	"20"	"6"	"1"	"2"	"3"	"2"	"0"	"4"	"0"	"1"	"584"	"0"	"1"	"585"	"0"
"265"	"247"	"9"	"27"	"22"	"446"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"3"	"6"	"2"	"1"	"1"	"0"	"2"	"0"	"2"	"1"	"0"	"525"	"0"	"0"	"525"	"0"
"266"	"248"	"13"	"87"	"4"	"168"	"1"	"0"	"0"	"0"	"2"	"0"	"2"	"0"	"4"	"1"	"2"	"2"	"0"	"2"	"0"	"1"	"0"	"0"	"289"	"0"	"0"	"289"	"0"
"267"	"249"	"2"	"37"	"0"	"233"	"2"	"0"	"0"	"10"	"0"	"0"	"0"	"0"	"2"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"290"	"0"	"1"	"291"	"0"
"268"	"250"	"24"	"78"	"1"	"286"	"0"	"3"	"0"	"2"	"0"	"1"	"1"	"2"	"7"	"0"	"0"	"0"	"2"	"4"	"0"	"3"	"0"	"0"	"414"	"0"	"0"	"414"	"0"
"269"	"251"	"28"	"60"	"1"	"299"	"5"	"1"	"0"	"1"	"1"	"2"	"3"	"0"	"3"	"0"	"0"	"0"	"2"	"13"	"3"	"22"	"1"	"4"	"449"	"0"	"2"	"451"	"0"
"270"	"252"	"27"	"71"	"0"	"285"	"1"	"4"	"0"	"6"	"2"	"3"	"1"	"0"	"10"	"4"	"1"	"5"	"0"	"1"	"0"	"3"	"0"	"0"	"424"	"0"	"2"	"426"	"0"
"271"	"253"	"24"	"118"	"3"	"431"	"10"	"8"	"2"	"5"	"2"	"1"	"3"	"4"	"10"	"3"	"1"	"4"	"1"	"7"	"0"	"3"	"1"	"1"	"642"	"0"	"2"	"644"	"0"
"272"	"254"	"26"	"76"	"0"	"212"	"1"	"1"	"1"	"5"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"6"	"11"	"1"	"7"	"1"	"3"	"353"	"0"	"2"	"355"	"0"
"273"	"255"	"27"	"148"	"3"	"166"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"2"	"2"	"2"	"0"	"0"	"1"	"0"	"356"	"0"	"2"	"358"	"0"
"274"	"256"	"12"	"95"	"3"	"93"	"0"	"4"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"213"	"0"	"2"	"215"	"0"
"275"	"257"	"25"	"153"	"1"	"306"	"1"	"5"	"1"	"8"	"1"	"0"	"1"	"0"	"7"	"0"	"0"	"3"	"0"	"0"	"2"	"0"	"0"	"0"	"514"	"0"	"4"	"518"	"0"
"276"	"258"	"38"	"57"	"0"	"135"	"1"	"0"	"0"	"2"	"1"	"1"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"240"	"0"	"0"	"240"	"0"
"277"	"259"	"22"	"88"	"1"	"157"	"3"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"4"	"0"	"1"	"5"	"1"	"3"	"0"	"3"	"3"	"0"	"294"	"0"	"1"	"295"	"0"
"278"	"260"	"30"	"202"	"2"	"212"	"0"	"1"	"2"	"2"	"0"	"0"	"0"	"1"	"2"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"457"	"0"	"0"	"457"	"0"
"279"	"261"	"63"	"133"	"1"	"279"	"1"	"1"	"2"	"1"	"1"	"0"	"0"	"0"	"9"	"2"	"2"	"1"	"2"	"3"	"0"	"0"	"0"	"1"	"502"	"0"	"1"	"503"	"0"
"280"	"262"	"87"	"201"	"2"	"207"	"3"	"6"	"1"	"15"	"1"	"0"	"1"	"1"	"7"	"3"	"7"	"8"	"2"	"10"	"2"	"1"	"0"	"1"	"566"	"0"	"5"	"571"	"0"
"281"	"263"	"23"	"106"	"0"	"269"	"2"	"1"	"1"	"24"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"2"	"1"	"4"	"1"	"2"	"440"	"0"	"3"	"443"	"0"
"282"	"264"	"4"	"156"	"2"	"153"	"1"	"0"	"1"	"59"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"380"	"0"	"4"	"384"	"0"
"283"	"265"	"20"	"118"	"1"	"319"	"5"	"1"	"1"	"19"	"0"	"2"	"0"	"0"	"5"	"1"	"6"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"501"	"0"	"1"	"502"	"0"
"284"	"266"	"29"	"115"	"13"	"210"	"3"	"2"	"0"	"5"	"3"	"0"	"1"	"3"	"15"	"2"	"16"	"4"	"0"	"6"	"0"	"4"	"1"	"3"	"435"	"0"	"2"	"437"	"0"
"285"	"267"	"11"	"124"	"2"	"341"	"7"	"4"	"1"	"4"	"1"	"2"	"0"	"1"	"10"	"6"	"5"	"6"	"1"	"1"	"1"	"2"	"0"	"0"	"530"	"0"	"1"	"531"	"0"
"286"	"268"	"5"	"123"	"3"	"296"	"5"	"3"	"0"	"17"	"2"	"0"	"1"	"3"	"13"	"8"	"5"	"4"	"1"	"5"	"0"	"5"	"0"	"0"	"499"	"0"	"0"	"499"	"0"
"287"	"268A"	"6"	"125"	"0"	"196"	"0"	"0"	"0"	"28"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"359"	"0"	"1"	"360"	"0"
"288"	"269"	"4"	"178"	"2"	"168"	"3"	"5"	"0"	"27"	"1"	"0"	"0"	"0"	"7"	"3"	"1"	"2"	"1"	"5"	"1"	"0"	"1"	"0"	"409"	"0"	"4"	"413"	"0"
"289"	"270"	"15"	"226"	"3"	"228"	"1"	"2"	"0"	"13"	"0"	"0"	"1"	"0"	"4"	"1"	"4"	"7"	"0"	"1"	"2"	"1"	"0"	"2"	"511"	"0"	"4"	"515"	"0"
"290"	"271"	"8"	"281"	"0"	"156"	"2"	"2"	"0"	"28"	"2"	"0"	"1"	"0"	"4"	"1"	"2"	"0"	"2"	"12"	"1"	"7"	"0"	"1"	"510"	"0"	"4"	"514"	"0"
"291"	"272"	"3"	"186"	"6"	"112"	"2"	"2"	"1"	"26"	"0"	"0"	"3"	"1"	"5"	"2"	"1"	"5"	"0"	"1"	"0"	"1"	"0"	"0"	"357"	"0"	"1"	"358"	"0"
"292"	"273"	"12"	"241"	"1"	"203"	"2"	"4"	"0"	"14"	"1"	"0"	"0"	"0"	"1"	"3"	"1"	"1"	"0"	"6"	"1"	"4"	"1"	"0"	"496"	"0"	"1"	"497"	"0"
"293"	"274"	"6"	"126"	"4"	"190"	"0"	"3"	"2"	"15"	"0"	"0"	"3"	"1"	"8"	"3"	"0"	"2"	"1"	"4"	"0"	"6"	"0"	"1"	"375"	"0"	"0"	"375"	"0"
"294"	"275"	"45"	"144"	"3"	"213"	"3"	"7"	"1"	"30"	"2"	"2"	"2"	"0"	"5"	"2"	"0"	"1"	"0"	"1"	"0"	"2"	"0"	"1"	"464"	"0"	"1"	"465"	"0"
"295"	"276"	"11"	"90"	"0"	"87"	"1"	"4"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"205"	"0"	"1"	"206"	"0"
"296"	"277"	"26"	"74"	"2"	"461"	"5"	"2"	"0"	"4"	"3"	"0"	"1"	"0"	"8"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"589"	"0"	"0"	"589"	"0"
"297"	"278"	"1"	"52"	"0"	"356"	"6"	"3"	"1"	"8"	"0"	"2"	"2"	"1"	"4"	"2"	"0"	"1"	"0"	"14"	"5"	"34"	"2"	"2"	"496"	"0"	"4"	"500"	"0"
"298"	"279"	"22"	"34"	"1"	"298"	"6"	"2"	"1"	"4"	"1"	"0"	"2"	"4"	"9"	"4"	"1"	"5"	"0"	"1"	"0"	"2"	"1"	"1"	"399"	"0"	"0"	"399"	"0"
"299"	"280"	"6"	"59"	"3"	"429"	"7"	"3"	"1"	"1"	"1"	"1"	"3"	"2"	"5"	"1"	"1"	"5"	"0"	"12"	"3"	"8"	"1"	"1"	"553"	"0"	"2"	"555"	"0"
"300"	"281"	"27"	"94"	"6"	"349"	"4"	"3"	"0"	"16"	"1"	"0"	"0"	"3"	"19"	"7"	"5"	"4"	"2"	"2"	"1"	"3"	"3"	"0"	"549"	"0"	"2"	"551"	"0"
"301"	"282"	"44"	"180"	"24"	"425"	"8"	"3"	"1"	"5"	"2"	"2"	"5"	"3"	"10"	"6"	"4"	"9"	"4"	"15"	"4"	"16"	"1"	"5"	"776"	"0"	"5"	"781"	"0"
"302"	"283"	"67"	"213"	"9"	"250"	"8"	"6"	"3"	"15"	"1"	"1"	"3"	"4"	"8"	"1"	"3"	"3"	"4"	"6"	"2"	"7"	"4"	"1"	"619"	"0"	"0"	"619"	"0"
"303"	"284"	"21"	"56"	"1"	"545"	"2"	"4"	"1"	"2"	"0"	"0"	"1"	"1"	"10"	"1"	"1"	"3"	"2"	"6"	"0"	"5"	"0"	"0"	"662"	"0"	"3"	"665"	"0"
"304"	"285"	"26"	"74"	"3"	"539"	"6"	"6"	"2"	"1"	"1"	"0"	"4"	"1"	"7"	"0"	"2"	"1"	"0"	"3"	"0"	"7"	"1"	"2"	"686"	"0"	"1"	"687"	"0"
"305"	"286"	"49"	"28"	"4"	"473"	"7"	"1"	"1"	"4"	"2"	"0"	"4"	"2"	"6"	"3"	"2"	"2"	"3"	"1"	"0"	"7"	"0"	"1"	"600"	"0"	"0"	"600"	"0"
"306"	"287"	"64"	"93"	"2"	"435"	"4"	"3"	"1"	"3"	"2"	"0"	"4"	"2"	"6"	"0"	"4"	"5"	"2"	"5"	"0"	"7"	"0"	"1"	"643"	"0"	"1"	"644"	"0"
"307"	"288"	"43"	"185"	"1"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"3"	"1"	"3"	"3"	"1"	"1"	"0"	"0"	"245"	"0"	"0"	"245"	"0"
"308"	"289"	"62"	"171"	"1"	"25"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"2"	"1"	"3"	"0"	"1"	"0"	"0"	"270"	"0"	"0"	"270"	"0"
"309"	"290"	"107"	"360"	"4"	"49"	"1"	"1"	"0"	"2"	"1"	"0"	"0"	"1"	"3"	"0"	"9"	"9"	"2"	"7"	"0"	"0"	"0"	"0"	"556"	"0"	"0"	"556"	"0"
"310"	"291"	"21"	"149"	"3"	"65"	"2"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"2"	"1"	"0"	"250"	"0"	"1"	"251"	"0"
"311"	"292"	"55"	"189"	"1"	"50"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"3"	"3"	"4"	"2"	"0"	"3"	"0"	"2"	"317"	"0"	"4"	"321"	"0"
"312"	"293"	"43"	"282"	"2"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"5"	"1"	"1"	"0"	"0"	"0"	"0"	"340"	"0"	"0"	"340"	"0"
"313"	"294"	"85"	"232"	"2"	"46"	"1"	"0"	"2"	"2"	"0"	"0"	"1"	"1"	"2"	"1"	"5"	"1"	"0"	"2"	"0"	"2"	"0"	"0"	"385"	"0"	"1"	"386"	"0"
"314"	"295"	"56"	"314"	"2"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"4"	"2"	"1"	"4"	"0"	"0"	"0"	"0"	"390"	"0"	"0"	"390"	"0"
"315"	"296"	"32"	"110"	"2"	"3"	"1"	"0"	"0"	"2"	"1"	"1"	"1"	"0"	"0"	"1"	"7"	"7"	"0"	"1"	"0"	"0"	"0"	"0"	"169"	"0"	"1"	"170"	"0"
"316"	"297"	"26"	"80"	"2"	"60"	"1"	"2"	"0"	"1"	"1"	"0"	"1"	"0"	"5"	"0"	"2"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"186"	"0"	"0"	"186"	"0"
"317"	"298"	"40"	"229"	"1"	"34"	"0"	"2"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"4"	"1"	"0"	"0"	"0"	"0"	"1"	"323"	"0"	"2"	"325"	"0"
"318"	"299"	"40"	"245"	"1"	"241"	"4"	"1"	"0"	"4"	"2"	"1"	"2"	"5"	"5"	"4"	"3"	"2"	"0"	"0"	"1"	"2"	"0"	"1"	"564"	"0"	"2"	"566"	"0"
"319"	"300"	"18"	"54"	"1"	"193"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"1"	"5"	"1"	"6"	"2"	"1"	"1"	"0"	"1"	"0"	"0"	"287"	"0"	"4"	"291"	"0"
"320"	"301"	"51"	"422"	"3"	"129"	"6"	"2"	"1"	"1"	"2"	"1"	"0"	"4"	"3"	"1"	"13"	"6"	"1"	"10"	"0"	"4"	"1"	"2"	"663"	"0"	"0"	"663"	"0"
"321"	"302"	"12"	"59"	"3"	"428"	"7"	"6"	"0"	"2"	"3"	"0"	"3"	"7"	"11"	"4"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"548"	"0"	"1"	"549"	"0"
"322"	"303"	"15"	"51"	"3"	"393"	"8"	"8"	"2"	"9"	"3"	"0"	"4"	"4"	"7"	"1"	"0"	"3"	"1"	"4"	"0"	"5"	"0"	"1"	"522"	"0"	"3"	"525"	"0"
"323"	"304"	"69"	"478"	"3"	"3"	"5"	"2"	"2"	"9"	"1"	"2"	"2"	"0"	"2"	"2"	"17"	"6"	"2"	"6"	"1"	"1"	"0"	"0"	"613"	"0"	"0"	"613"	"0"
"324"	"305"	"101"	"407"	"6"	"0"	"2"	"0"	"0"	"5"	"2"	"1"	"0"	"0"	"2"	"1"	"3"	"5"	"3"	"3"	"0"	"1"	"0"	"0"	"542"	"0"	"1"	"543"	"0"
"325"	"306"	"110"	"406"	"4"	"18"	"2"	"1"	"0"	"7"	"1"	"2"	"0"	"0"	"2"	"7"	"8"	"7"	"6"	"2"	"0"	"0"	"0"	"1"	"584"	"0"	"2"	"586"	"0"
"326"	"307"	"65"	"344"	"3"	"20"	"0"	"1"	"0"	"5"	"2"	"0"	"1"	"2"	"2"	"1"	"6"	"8"	"3"	"2"	"1"	"0"	"0"	"0"	"466"	"0"	"4"	"470"	"0"
"327"	"308"	"58"	"146"	"5"	"339"	"4"	"0"	"0"	"5"	"3"	"3"	"4"	"2"	"8"	"3"	"6"	"2"	"1"	"1"	"0"	"5"	"2"	"0"	"597"	"0"	"0"	"597"	"0"
"328"	"309"	"233"	"232"	"3"	"17"	"0"	"0"	"0"	"1"	"3"	"1"	"2"	"2"	"2"	"3"	"11"	"28"	"2"	"1"	"0"	"0"	"0"	"1"	"542"	"0"	"0"	"542"	"0"
"329"	"310"	"96"	"192"	"3"	"10"	"0"	"0"	"1"	"3"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"313"	"0"	"0"	"313"	"0"
"330"	"311"	"95"	"210"	"1"	"19"	"0"	"1"	"0"	"2"	"3"	"0"	"0"	"0"	"2"	"2"	"3"	"1"	"5"	"3"	"1"	"0"	"0"	"3"	"351"	"0"	"2"	"353"	"0"
"331"	"312"	"25"	"123"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"3"	"2"	"1"	"0"	"0"	"0"	"0"	"157"	"0"	"0"	"157"	"0"
"332"	"313"	"52"	"344"	"2"	"3"	"1"	"0"	"0"	"4"	"0"	"0"	"0"	"1"	"0"	"1"	"6"	"2"	"2"	"2"	"0"	"0"	"0"	"0"	"420"	"0"	"3"	"423"	"0"
"333"	"314"	"19"	"73"	"4"	"658"	"16"	"7"	"0"	"19"	"0"	"0"	"5"	"3"	"28"	"2"	"3"	"11"	"5"	"5"	"1"	"13"	"1"	"0"	"873"	"0"	"9"	"882"	"0"
"334"	"315"	"40"	"163"	"0"	"124"	"2"	"2"	"0"	"11"	"0"	"0"	"0"	"1"	"3"	"1"	"2"	"2"	"3"	"1"	"0"	"1"	"0"	"0"	"356"	"0"	"0"	"356"	"0"
"335"	"316"	"82"	"252"	"0"	"3"	"0"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"349"	"0"	"1"	"350"	"0"
"336"	"317"	"249"	"410"	"8"	"9"	"1"	"1"	"0"	"0"	"3"	"1"	"1"	"4"	"1"	"5"	"17"	"14"	"3"	"8"	"2"	"1"	"1"	"2"	"741"	"0"	"3"	"744"	"0"
"337"	"318"	"71"	"248"	"0"	"43"	"3"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"3"	"4"	"7"	"0"	"3"	"0"	"3"	"2"	"1"	"393"	"0"	"2"	"395"	"0"
"338"	"319"	"9"	"53"	"2"	"320"	"4"	"2"	"2"	"0"	"0"	"3"	"0"	"6"	"12"	"3"	"3"	"5"	"1"	"3"	"0"	"3"	"1"	"1"	"433"	"0"	"2"	"435"	"0"
"339"	"320"	"58"	"118"	"3"	"193"	"4"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"1"	"2"	"3"	"8"	"1"	"3"	"0"	"3"	"2"	"1"	"404"	"0"	"2"	"406"	"0"
"340"	"321"	"8"	"23"	"3"	"511"	"2"	"2"	"1"	"4"	"2"	"0"	"2"	"3"	"14"	"0"	"0"	"6"	"1"	"1"	"1"	"10"	"2"	"0"	"596"	"0"	"2"	"598"	"0"
"341"	"322"	"80"	"33"	"2"	"465"	"8"	"5"	"2"	"1"	"0"	"1"	"0"	"4"	"12"	"1"	"1"	"5"	"2"	"3"	"1"	"7"	"2"	"0"	"635"	"0"	"2"	"637"	"0"
"342"	"323"	"7"	"6"	"58"	"275"	"4"	"1"	"0"	"3"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"2"	"1"	"1"	"0"	"0"	"362"	"0"	"0"	"362"	"0"
"343"	"324"	"2"	"8"	"1"	"278"	"2"	"0"	"0"	"1"	"1"	"0"	"2"	"5"	"6"	"0"	"0"	"1"	"2"	"2"	"0"	"4"	"0"	"0"	"315"	"0"	"0"	"315"	"0"
"344"	"325"	"4"	"30"	"4"	"507"	"12"	"3"	"1"	"5"	"1"	"0"	"8"	"6"	"13"	"3"	"3"	"8"	"2"	"3"	"0"	"4"	"2"	"1"	"620"	"0"	"0"	"620"	"0"
"345"	"326"	"21"	"29"	"3"	"407"	"5"	"2"	"1"	"2"	"1"	"1"	"2"	"4"	"14"	"2"	"3"	"8"	"1"	"3"	"1"	"11"	"1"	"1"	"523"	"0"	"5"	"528"	"0"
"346"	"326A"	"9"	"25"	"10"	"404"	"5"	"1"	"0"	"3"	"1"	"2"	"3"	"2"	"10"	"0"	"6"	"3"	"2"	"2"	"1"	"1"	"1"	"1"	"492"	"0"	"0"	"492"	"0"
"347"	"Gran d Total"	"1654
2"	"5804
8"	"2618"	"6476
1"	"1267"	"773"	"304"	"1779"	"360"	"274"	"593"	"677"	"2111"	"820"	"1624"	"1711"	"713"	"1137"	"524"	"1080"	"293"	"303"	"1583
12"	"0"	"801"	"1591
13"	"0"
"348"	"Place:Nalanda College, Biharsharif"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"349"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"350"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"351"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
