"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"
"266"	"235"	"385"	"2"	"11"	"115"	"0"	"1"	"0"	"1"	"15"	"0"	"1"	"0"	"0"	"0"	"0"	"3"	"7"	"0"	"0"	"541"	"0"	"2"	"543"	"0"
"267"	"236"	"114"	"4"	"22"	"249"	"4"	"3"	"3"	"6"	"6"	"3"	"3"	"3"	"3"	"3"	"3"	"5"	"3"	"3"	"4"	"444"	"0"	"4"	"448"	"0"
"268"	"237"	"69"	"0"	"15"	"244"	"2"	"1"	"2"	"0"	"3"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"6"	"0"	"0"	"345"	"0"	"24"	"369"	"0"
"269"	"238"	"210"	"3"	"22"	"167"	"0"	"0"	"0"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"4"	"0"	"3"	"423"	"0"	"6"	"429"	"0"
"270"	"239"	"271"	"3"	"14"	"114"	"1"	"0"	"0"	"2"	"5"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"2"	"0"	"0"	"417"	"0"	"0"	"417"	"0"
"271"	"240"	"456"	"3"	"26"	"191"	"2"	"2"	"0"	"2"	"4"	"1"	"2"	"0"	"2"	"0"	"2"	"4"	"11"	"1"	"2"	"711"	"0"	"5"	"716"	"0"
"272"	"241"	"441"	"2"	"22"	"48"	"0"	"0"	"1"	"1"	"21"	"3"	"2"	"0"	"2"	"3"	"0"	"0"	"5"	"0"	"0"	"551"	"0"	"0"	"551"	"0"
"273"	"242"	"414"	"1"	"37"	"57"	"0"	"0"	"1"	"0"	"12"	"1"	"0"	"0"	"3"	"0"	"0"	"2"	"9"	"1"	"1"	"539"	"0"	"0"	"539"	"0"
"274"	"243"	"78"	"4"	"30"	"238"	"4"	"1"	"0"	"0"	"4"	"1"	"0"	"0"	"0"	"3"	"0"	"3"	"0"	"0"	"0"	"366"	"0"	"4"	"370"	"0"
"275"	"243A"	"117"	"7"	"22"	"195"	"2"	"1"	"1"	"2"	"4"	"1"	"2"	"2"	"2"	"3"	"2"	"6"	"1"	"0"	"0"	"370"	"0"	"3"	"373"	"0"
"276"	"244"	"128"	"2"	"40"	"256"	"1"	"0"	"0"	"0"	"4"	"1"	"0"	"1"	"3"	"1"	"0"	"0"	"2"	"0"	"0"	"439"	"0"	"2"	"441"	"0"
"277"	"244A"	"75"	"1"	"18"	"280"	"4"	"0"	"2"	"1"	"9"	"3"	"1"	"1"	"1"	"0"	"0"	"4"	"2"	"1"	"0"	"403"	"0"	"2"	"405"	"0"
"278"	"245"	"226"	"1"	"14"	"62"	"0"	"0"	"0"	"2"	"4"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"4"	"0"	"0"	"316"	"0"	"0"	"316"	"0"
"279"	"246"	"175"	"0"	"4"	"18"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"0"	"0"	"204"	"0"	"1"	"205"	"0"
"280"	"247"	"349"	"1"	"13"	"33"	"1"	"1"	"0"	"2"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"3"	"2"	"0"	"0"	"410"	"0"	"0"	"410"	"0"
"281"	"248"	"428"	"3"	"6"	"27"	"1"	"2"	"3"	"5"	"3"	"1"	"2"	"0"	"0"	"2"	"0"	"6"	"1"	"0"	"0"	"490"	"0"	"0"	"490"	"0"
"282"	"249"	"459"	"1"	"36"	"82"	"0"	"0"	"0"	"4"	"11"	"0"	"1"	"0"	"0"	"0"	"2"	"5"	"6"	"0"	"1"	"608"	"0"	"2"	"610"	"0"
"283"	"250"	"56"	"1"	"36"	"533"	"1"	"3"	"0"	"0"	"7"	"1"	"0"	"3"	"0"	"0"	"0"	"8"	"17"	"4"	"5"	"675"	"0"	"16"	"691"	"0"
"284"	"251"	"45"	"1"	"26"	"391"	"1"	"2"	"1"	"1"	"4"	"1"	"4"	"0"	"3"	"3"	"1"	"6"	"1"	"0"	"0"	"491"	"0"	"7"	"498"	"0"
"285"	"252"	"435"	"1"	"19"	"28"	"1"	"2"	"2"	"27"	"10"	"0"	"1"	"0"	"1"	"0"	"0"	"4"	"9"	"1"	"0"	"541"	"0"	"0"	"541"	"0"
"286"	"253"	"364"	"2"	"22"	"83"	"2"	"0"	"0"	"4"	"9"	"0"	"1"	"1"	"0"	"0"	"0"	"5"	"10"	"0"	"1"	"504"	"0"	"2"	"506"	"0"
"287"	"254"	"256"	"0"	"16"	"9"	"0"	"0"	"0"	"1"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"296"	"0"	"0"	"296"	"0"
"288"	"255"	"320"	"0"	"14"	"20"	"0"	"0"	"2"	"2"	"14"	"0"	"0"	"1"	"1"	"0"	"0"	"4"	"4"	"4"	"0"	"386"	"0"	"7"	"393"	"0"
"289"	"256"	"315"	"3"	"22"	"49"	"4"	"3"	"3"	"6"	"26"	"4"	"4"	"3"	"3"	"3"	"3"	"4"	"16"	"3"	"3"	"477"	"0"	"5"	"482"	"0"
"290"	"257"	"236"	"0"	"10"	"21"	"0"	"0"	"0"	"4"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"292"	"0"	"3"	"295"	"0"
"291"	"258"	"165"	"3"	"12"	"443"	"8"	"1"	"1"	"1"	"13"	"0"	"3"	"2"	"0"	"1"	"0"	"2"	"3"	"1"	"0"	"659"	"0"	"7"	"666"	"0"
"292"	"259"	"33"	"1"	"50"	"247"	"1"	"1"	"0"	"0"	"2"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"339"	"0"	"2"	"341"	"0"
"293"	"260"	"37"	"0"	"45"	"210"	"3"	"0"	"0"	"0"	"10"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"2"	"0"	"0"	"310"	"0"	"1"	"311"	"0"
"294"	"261"	"15"	"0"	"31"	"195"	"3"	"1"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"250"	"0"	"2"	"252"	"0"
"295"	"261A"	"30"	"0"	"35"	"217"	"2"	"0"	"1"	"1"	"4"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"293"	"0"	"3"	"296"	"0"
"296"	"262"	"59"	"3"	"90"	"427"	"3"	"0"	"1"	"1"	"11"	"0"	"1"	"0"	"0"	"2"	"0"	"2"	"1"	"2"	"0"	"603"	"0"	"5"	"608"	"0"
"297"	"263"	"59"	"1"	"72"	"408"	"0"	"1"	"0"	"0"	"4"	"1"	"1"	"0"	"1"	"0"	"2"	"7"	"6"	"1"	"3"	"567"	"0"	"20"	"587"	"0"
"298"	"264"	"94"	"0"	"50"	"259"	"0"	"2"	"0"	"0"	"10"	"1"	"2"	"0"	"1"	"1"	"3"	"5"	"0"	"1"	"0"	"429"	"0"	"3"	"432"	"0"
"299"	"265"	"48"	"0"	"85"	"188"	"10"	"2"	"1"	"1"	"7"	"1"	"0"	"0"	"0"	"0"	"2"	"2"	"1"	"1"	"0"	"349"	"0"	"5"	"354"	"0"
"300"	"266"	"50"	"0"	"83"	"217"	"2"	"2"	"0"	"0"	"12"	"0"	"0"	"1"	"1"	"0"	"1"	"4"	"6"	"1"	"0"	"380"	"0"	"2"	"382"	"0"
"301"	"267"	"43"	"0"	"35"	"474"	"4"	"1"	"2"	"1"	"15"	"2"	"0"	"4"	"3"	"2"	"0"	"4"	"0"	"2"	"3"	"595"	"0"	"3"	"598"	"0"
"302"	"268"	"24"	"0"	"25"	"218"	"2"	"0"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"277"	"0"	"4"	"281"	"0"
"303"	"269"	"61"	"0"	"33"	"249"	"0"	"2"	"3"	"0"	"7"	"1"	"1"	"2"	"3"	"1"	"1"	"5"	"0"	"0"	"0"	"369"	"0"	"2"	"371"	"0"
"304"	"270"	"94"	"0"	"71"	"149"	"6"	"0"	"2"	"0"	"2"	"1"	"0"	"0"	"2"	"0"	"0"	"2"	"0"	"1"	"1"	"331"	"0"	"2"	"333"	"0"
"305"	"271"	"42"	"1"	"76"	"416"	"1"	"0"	"0"	"0"	"7"	"1"	"1"	"0"	"2"	"1"	"1"	"2"	"1"	"0"	"2"	"554"	"0"	"5"	"559"	"0"
"306"	"272"	"73"	"0"	"65"	"259"	"3"	"3"	"1"	"1"	"5"	"1"	"0"	"0"	"3"	"1"	"1"	"9"	"3"	"1"	"1"	"430"	"0"	"4"	"434"	"0"
"307"	"273"	"5"	"0"	"23"	"126"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"157"	"0"	"1"	"158"	"0"
"308"	"274"	"11"	"0"	"66"	"165"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"4"	"1"	"0"	"250"	"0"	"5"	"255"	"0"
"309"	"275"	"35"	"1"	"32"	"575"	"3"	"2"	"1"	"0"	"10"	"3"	"1"	"0"	"1"	"1"	"3"	"10"	"1"	"2"	"2"	"683"	"0"	"4"	"687"	"0"
"310"	"276"	"27"	"0"	"40"	"289"	"4"	"1"	"1"	"1"	"3"	"2"	"0"	"1"	"1"	"2"	"1"	"5"	"0"	"1"	"0"	"379"	"0"	"11"	"390"	"0"
"311"	"277"	"19"	"1"	"34"	"284"	"0"	"1"	"0"	"0"	"3"	"1"	"2"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"0"	"350"	"0"	"2"	"352"	"0"
"312"	"278"	"31"	"1"	"34"	"391"	"2"	"1"	"1"	"0"	"14"	"1"	"1"	"2"	"1"	"1"	"0"	"2"	"0"	"0"	"3"	"486"	"0"	"9"	"495"	"0"
"313"	"279"	"9"	"0"	"42"	"220"	"1"	"0"	"1"	"0"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"285"	"0"	"0"	"285"	"0"
"314"	"280"	"21"	"3"	"34"	"338"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"402"	"0"	"5"	"407"	"0"
"315"	"281"	"331"	"1"	"7"	"13"	"0"	"1"	"0"	"1"	"5"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"8"	"0"	"1"	"372"	"0"	"3"	"375"	"0"
"316"	"282"	"68"	"2"	"81"	"391"	"1"	"0"	"0"	"0"	"18"	"0"	"0"	"0"	"1"	"2"	"0"	"3"	"1"	"0"	"1"	"569"	"0"	"8"	"577"	"0"
"317"	"283"	"37"	"1"	"69"	"406"	"5"	"0"	"2"	"1"	"20"	"0"	"0"	"1"	"0"	"1"	"1"	"4"	"1"	"0"	"0"	"549"	"0"	"7"	"556"	"0"
"318"	"284"	"40"	"8"	"31"	"252"	"0"	"1"	"0"	"2"	"16"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"352"	"0"	"6"	"358"	"0"
"319"	"285"	"51"	"4"	"57"	"328"	"5"	"0"	"0"	"0"	"22"	"4"	"2"	"0"	"0"	"2"	"2"	"2"	"3"	"1"	"0"	"483"	"0"	"4"	"487"	"0"
"320"	"286"	"59"	"4"	"36"	"352"	"5"	"0"	"1"	"0"	"12"	"0"	"1"	"0"	"1"	"1"	"0"	"6"	"0"	"0"	"0"	"478"	"0"	"4"	"482"	"0"
"321"	"287"	"29"	"2"	"44"	"354"	"4"	"0"	"1"	"1"	"25"	"0"	"1"	"0"	"1"	"1"	"1"	"2"	"0"	"0"	"0"	"466"	"0"	"1"	"467"	"0"
"322"	"288"	"43"	"3"	"50"	"355"	"4"	"1"	"1"	"0"	"18"	"0"	"2"	"1"	"2"	"1"	"1"	"0"	"2"	"0"	"0"	"484"	"0"	"1"	"485"	"0"
"323"	"289"	"42"	"3"	"79"	"307"	"3"	"0"	"0"	"1"	"25"	"2"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"465"	"0"	"8"	"473"	"0"
"324"	"290"	"35"	"3"	"63"	"131"	"0"	"1"	"0"	"1"	"17"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"1"	"255"	"0"	"2"	"257"	"0"
"325"	"291"	"35"	"2"	"69"	"172"	"0"	"1"	"0"	"0"	"9"	"0"	"1"	"0"	"1"	"0"	"1"	"4"	"1"	"0"	"1"	"297"	"0"	"2"	"299"	"0"
"326"	"292"	"29"	"3"	"72"	"227"	"2"	"0"	"0"	"0"	"8"	"0"	"1"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"1"	"346"	"0"	"4"	"350"	"0"
"327"	"293"	"41"	"10"	"49"	"305"	"4"	"2"	"0"	"0"	"15"	"0"	"4"	"1"	"1"	"2"	"2"	"1"	"11"	"2"	"3"	"453"	"0"	"5"	"458"	"0"
"328"	"293A"	"70"	"4"	"74"	"403"	"4"	"2"	"0"	"1"	"32"	"1"	"2"	"1"	"2"	"1"	"2"	"4"	"1"	"0"	"0"	"604"	"0"	"3"	"607"	"0"
"329"	"294"	"90"	"3"	"100"	"379"	"5"	"3"	"1"	"1"	"16"	"3"	"1"	"2"	"0"	"3"	"2"	"4"	"4"	"0"	"0"	"617"	"0"	"7"	"624"	"0"
"330"	"295"	"22"	"5"	"29"	"121"	"0"	"1"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"185"	"0"	"3"	"188"	"0"
"331"	"295A"	"54"	"3"	"78"	"238"	"2"	"0"	"1"	"0"	"23"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"403"	"0"	"2"	"405"	"0"
"332"	"296"	"38"	"0"	"29"	"186"	"2"	"2"	"0"	"0"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"266"	"0"	"0"	"266"	"0"
"333"	"296A"	"48"	"5"	"60"	"221"	"1"	"1"	"1"	"0"	"11"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"353"	"0"	"0"	"353"	"0"
"334"	"297"	"77"	"12"	"89"	"448"	"3"	"0"	"1"	"1"	"24"	"0"	"5"	"0"	"2"	"1"	"6"	"8"	"4"	"0"	"1"	"682"	"0"	"4"	"686"	"0"
"335"	"298"	"41"	"3"	"33"	"331"	"0"	"0"	"0"	"0"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"0"	"0"	"428"	"0"	"6"	"434"	"0"
"336"	"299"	"53"	"1"	"44"	"207"	"2"	"0"	"0"	"0"	"5"	"0"	"1"	"0"	"0"	"0"	"2"	"2"	"4"	"0"	"0"	"321"	"0"	"4"	"325"	"0"
"337"	"300"	"174"	"6"	"45"	"289"	"15"	"3"	"5"	"5"	"20"	"7"	"5"	"6"	"4"	"5"	"4"	"8"	"4"	"3"	"3"	"611"	"0"	"5"	"616"	"0"
"338"	"301"	"169"	"0"	"43"	"430"	"6"	"0"	"2"	"1"	"11"	"0"	"2"	"2"	"1"	"2"	"1"	"16"	"16"	"3"	"2"	"707"	"0"	"11"	"718"	"0"
"339"	"302"	"71"	"2"	"75"	"274"	"7"	"1"	"0"	"1"	"8"	"1"	"3"	"1"	"1"	"3"	"0"	"6"	"1"	"1"	"0"	"456"	"0"	"3"	"459"	"0"
"340"	"303"	"169"	"9"	"33"	"451"	"9"	"3"	"0"	"1"	"16"	"2"	"1"	"5"	"3"	"2"	"3"	"2"	"7"	"0"	"0"	"716"	"0"	"16"	"732"	"0"
"341"	"304"	"22"	"5"	"82"	"221"	"1"	"0"	"1"	"0"	"11"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"346"	"0"	"4"	"350"	"0"
"342"	"304A"	"25"	"0"	"69"	"217"	"2"	"1"	"0"	"0"	"10"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"327"	"0"	"6"	"333"	"0"
"343"	"305"	"22"	"1"	"90"	"214"	"1"	"0"	"0"	"0"	"10"	"1"	"0"	"0"	"1"	"0"	"0"	"4"	"0"	"0"	"2"	"346"	"0"	"4"	"350"	"0"
"344"	"305A"	"37"	"1"	"83"	"209"	"3"	"0"	"0"	"0"	"6"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"342"	"0"	"3"	"345"	"0"
"345"	"306"	"27"	"1"	"126"	"373"	"1"	"1"	"0"	"1"	"5"	"1"	"0"	"1"	"0"	"0"	"0"	"3"	"1"	"0"	"0"	"541"	"0"	"8"	"549"	"0"
"346"	"307"	"193"	"5"	"68"	"312"	"20"	"2"	"1"	"0"	"7"	"1"	"1"	"1"	"4"	"3"	"3"	"5"	"2"	"0"	"3"	"631"	"0"	"9"	"640"	"0"
"347"	"308"	"49"	"2"	"73"	"353"	"7"	"0"	"2"	"0"	"14"	"0"	"2"	"0"	"1"	"2"	"2"	"2"	"0"	"0"	"0"	"509"	"0"	"5"	"514"	"0"
"348"	"309"	"29"	"1"	"45"	"232"	"1"	"0"	"0"	"0"	"9"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"2"	"323"	"0"	"2"	"325"	"0"
"349"	"310"	"244"	"4"	"14"	"116"	"3"	"0"	"1"	"0"	"6"	"0"	"0"	"0"	"2"	"1"	"1"	"9"	"15"	"0"	"3"	"419"	"0"	"5"	"424"	"0"
"350"	"311"	"80"	"1"	"55"	"229"	"3"	"2"	"0"	"1"	"14"	"0"	"0"	"3"	"1"	"0"	"0"	"1"	"3"	"1"	"1"	"395"	"0"	"3"	"398"	"0"
"351"	"312"	"157"	"1"	"23"	"239"	"4"	"0"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"8"	"2"	"0"	"2"	"444"	"0"	"4"	"448"	"0"
"352"	"312A"	"103"	"0"	"26"	"169"	"2"	"0"	"0"	"1"	"5"	"1"	"0"	"3"	"0"	"0"	"1"	"8"	"3"	"0"	"0"	"322"	"0"	"1"	"323"	"0"
"353"	"313"	"66"	"0"	"58"	"251"	"2"	"0"	"0"	"0"	"11"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"389"	"0"	"4"	"393"	"0"
"354"	"314"	"31"	"3"	"61"	"525"	"7"	"1"	"1"	"0"	"5"	"0"	"1"	"1"	"7"	"0"	"2"	"4"	"4"	"1"	"3"	"657"	"0"	"14"	"671"	"0"
"355"	"315"	"555"	"11"	"11"	"121"	"2"	"0"	"2"	"1"	"5"	"0"	"1"	"0"	"0"	"0"	"2"	"5"	"13"	"1"	"0"	"730"	"0"	"3"	"733"	"0"
"356"	"Grand Total"	"29253"	"544"	"13765"	"93286"	"817"	"232"	"481"	"244"	"3402"	"222"	"258"	"219"	"274"	"274"	"246"	"853"	"682"	"174"	"224"	"14545
0"	"0"	"1351"	"14680
1"	"0"
"357"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"358"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"359"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"360"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
