"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"
"238"	"224"	"6"	"204"	"2"	"138"	"2"	"1"	"0"	"2"	"1"	"0"	"0"	"1"	"5"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"364"	"0"	"1"	"365"	"0"
"239"	"225"	"158"	"92"	"11"	"208"	"8"	"1"	"2"	"7"	"4"	"2"	"4"	"0"	"7"	"4"	"2"	"9"	"3"	"2"	"0"	"2"	"1"	"0"	"527"	"0"	"1"	"528"	"0"
"240"	"226"	"124"	"9"	"0"	"62"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"203"	"0"	"0"	"203"	"0"
"241"	"227"	"107"	"77"	"3"	"64"	"0"	"1"	"0"	"1"	"1"	"1"	"1"	"1"	"5"	"2"	"0"	"1"	"5"	"2"	"0"	"2"	"2"	"2"	"278"	"0"	"3"	"281"	"0"
"242"	"227A"	"13"	"85"	"3"	"209"	"2"	"3"	"0"	"1"	"0"	"0"	"0"	"1"	"3"	"1"	"0"	"0"	"6"	"1"	"1"	"2"	"0"	"0"	"331"	"0"	"1"	"332"	"0"
"243"	"228"	"2"	"157"	"1"	"109"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"275"	"0"	"0"	"275"	"0"
"244"	"229"	"75"	"205"	"1"	"91"	"2"	"0"	"2"	"5"	"0"	"2"	"2"	"0"	"2"	"4"	"2"	"5"	"2"	"5"	"0"	"3"	"0"	"1"	"409"	"0"	"0"	"409"	"0"
"245"	"230"	"91"	"80"	"10"	"127"	"3"	"0"	"2"	"9"	"3"	"0"	"2"	"4"	"6"	"7"	"2"	"15"	"7"	"3"	"2"	"9"	"2"	"2"	"386"	"0"	"4"	"390"	"0"
"246"	"231"	"13"	"146"	"10"	"214"	"0"	"1"	"2"	"3"	"0"	"0"	"0"	"0"	"5"	"3"	"2"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"404"	"0"	"2"	"406"	"0"
"247"	"232"	"20"	"165"	"9"	"178"	"4"	"1"	"0"	"20"	"1"	"0"	"4"	"7"	"2"	"3"	"9"	"16"	"1"	"2"	"3"	"3"	"1"	"0"	"449"	"0"	"2"	"451"	"0"
"248"	"233"	"46"	"57"	"80"	"26"	"2"	"3"	"3"	"6"	"2"	"2"	"1"	"2"	"9"	"6"	"6"	"13"	"4"	"1"	"2"	"0"	"0"	"1"	"272"	"0"	"3"	"275"	"0"
"249"	"234"	"145"	"220"	"2"	"12"	"0"	"1"	"0"	"11"	"0"	"1"	"0"	"1"	"0"	"0"	"2"	"1"	"3"	"8"	"1"	"1"	"2"	"1"	"412"	"0"	"2"	"414"	"0"
"250"	"235"	"34"	"440"	"17"	"223"	"5"	"7"	"3"	"27"	"3"	"4"	"2"	"1"	"3"	"4"	"9"	"15"	"6"	"7"	"1"	"2"	"1"	"0"	"814"	"0"	"2"	"816"	"0"
"251"	"236"	"254"	"212"	"12"	"267"	"6"	"5"	"1"	"12"	"1"	"3"	"6"	"1"	"8"	"7"	"17"	"23"	"3"	"9"	"2"	"4"	"2"	"4"	"859"	"0"	"6"	"865"	"0"
"252"	"237"	"75"	"341"	"4"	"314"	"5"	"5"	"2"	"13"	"0"	"1"	"4"	"1"	"6"	"3"	"6"	"14"	"3"	"0"	"0"	"5"	"1"	"1"	"804"	"0"	"4"	"808"	"0"
"253"	"238"	"9"	"238"	"4"	"217"	"4"	"3"	"2"	"9"	"1"	"1"	"2"	"0"	"3"	"0"	"2"	"1"	"6"	"5"	"0"	"2"	"1"	"0"	"510"	"0"	"0"	"510"	"0"
"254"	"238A"	"78"	"202"	"11"	"57"	"4"	"6"	"2"	"6"	"1"	"0"	"1"	"0"	"1"	"2"	"3"	"6"	"7"	"7"	"1"	"1"	"0"	"4"	"400"	"0"	"7"	"407"	"0"
"255"	"239"	"10"	"231"	"3"	"278"	"4"	"1"	"0"	"4"	"0"	"0"	"1"	"3"	"7"	"3"	"5"	"5"	"4"	"1"	"1"	"0"	"0"	"0"	"561"	"0"	"3"	"564"	"0"
"256"	"240"	"13"	"296"	"18"	"47"	"0"	"0"	"0"	"10"	"0"	"0"	"1"	"1"	"2"	"1"	"4"	"4"	"1"	"5"	"0"	"0"	"2"	"2"	"407"	"0"	"2"	"409"	"0"
"257"	"241"	"120"	"490"	"9"	"100"	"3"	"2"	"0"	"9"	"2"	"1"	"2"	"1"	"9"	"5"	"13"	"19"	"2"	"10"	"0"	"3"	"0"	"2"	"802"	"0"	"3"	"805"	"0"
"258"	"242"	"201"	"170"	"5"	"101"	"5"	"2"	"3"	"8"	"0"	"1"	"1"	"1"	"2"	"5"	"2"	"10"	"4"	"5"	"3"	"0"	"0"	"2"	"531"	"0"	"2"	"533"	"0"
"259"	"243"	"19"	"317"	"1"	"114"	"2"	"3"	"0"	"27"	"1"	"0"	"0"	"1"	"7"	"0"	"3"	"2"	"6"	"5"	"5"	"4"	"1"	"2"	"520"	"0"	"6"	"526"	"0"
"260"	"244"	"60"	"668"	"7"	"184"	"6"	"8"	"2"	"11"	"4"	"1"	"1"	"2"	"3"	"3"	"4"	"3"	"8"	"6"	"0"	"3"	"2"	"1"	"987"	"0"	"1"	"988"	"0"
"261"	"245"	"115"	"243"	"75"	"241"	"4"	"0"	"4"	"4"	"1"	"0"	"2"	"4"	"12"	"6"	"3"	"25"	"9"	"6"	"2"	"3"	"2"	"1"	"762"	"0"	"4"	"766"	"0"
"262"	"246"	"53"	"257"	"5"	"167"	"12"	"6"	"5"	"3"	"2"	"1"	"1"	"2"	"9"	"4"	"4"	"4"	"8"	"6"	"1"	"4"	"3"	"4"	"561"	"0"	"2"	"563"	"0"
"263"	"247"	"75"	"358"	"3"	"223"	"4"	"3"	"1"	"9"	"0"	"2"	"2"	"1"	"8"	"1"	"12"	"15"	"1"	"2"	"1"	"2"	"2"	"1"	"726"	"0"	"10"	"736"	"0"
"264"	"248"	"7"	"285"	"5"	"134"	"3"	"4"	"0"	"9"	"1"	"3"	"3"	"2"	"3"	"0"	"3"	"0"	"1"	"3"	"0"	"4"	"2"	"0"	"472"	"0"	"2"	"474"	"0"
"265"	"249"	"54"	"281"	"37"	"124"	"3"	"1"	"2"	"4"	"3"	"1"	"1"	"1"	"4"	"4"	"8"	"2"	"1"	"1"	"0"	"0"	"2"	"0"	"534"	"0"	"0"	"534"	"0"
"266"	"250"	"103"	"181"	"8"	"253"	"10"	"0"	"0"	"4"	"2"	"1"	"2"	"0"	"5"	"2"	"2"	"3"	"4"	"2"	"0"	"1"	"1"	"0"	"584"	"0"	"3"	"587"	"0"
"267"	"251"	"25"	"230"	"1"	"40"	"1"	"1"	"0"	"1"	"0"	"2"	"0"	"0"	"1"	"1"	"3"	"4"	"2"	"6"	"0"	"0"	"0"	"0"	"318"	"0"	"1"	"319"	"0"
"268"	"252"	"37"	"136"	"4"	"46"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"2"	"5"	"3"	"1"	"4"	"0"	"2"	"0"	"3"	"247"	"0"	"0"	"247"	"0"
"269"	"253"	"28"	"82"	"87"	"185"	"12"	"0"	"1"	"3"	"4"	"3"	"9"	"5"	"28"	"11"	"11"	"26"	"1"	"4"	"2"	"4"	"1"	"3"	"510"	"0"	"10"	"520"	"0"
"270"	"254"	"14"	"198"	"1"	"8"	"1"	"0"	"0"	"3"	"1"	"0"	"0"	"1"	"1"	"3"	"11"	"4"	"2"	"3"	"0"	"1"	"1"	"1"	"254"	"0"	"2"	"256"	"0"
"271"	"255"	"59"	"207"	"49"	"126"	"4"	"5"	"1"	"13"	"2"	"0"	"3"	"3"	"8"	"8"	"13"	"13"	"2"	"5"	"1"	"3"	"0"	"0"	"525"	"0"	"5"	"530"	"0"
"272"	"256"	"8"	"812"	"2"	"23"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"852"	"0"	"0"	"852"	"0"
"273"	"257"	"85"	"135"	"14"	"123"	"24"	"4"	"5"	"3"	"5"	"3"	"5"	"4"	"9"	"8"	"4"	"7"	"5"	"2"	"4"	"6"	"0"	"2"	"457"	"0"	"1"	"458"	"0"
"274"	"258"	"22"	"279"	"20"	"153"	"3"	"1"	"1"	"7"	"0"	"0"	"1"	"0"	"2"	"3"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"495"	"0"	"0"	"495"	"0"
"275"	"259"	"5"	"287"	"21"	"166"	"2"	"0"	"1"	"1"	"0"	"0"	"2"	"3"	"2"	"5"	"5"	"2"	"1"	"0"	"2"	"1"	"1"	"2"	"509"	"0"	"7"	"516"	"0"
"276"	"260"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"277"	"261"	"29"	"366"	"5"	"294"	"6"	"1"	"13"	"4"	"1"	"2"	"2"	"2"	"13"	"7"	"16"	"12"	"2"	"7"	"0"	"4"	"5"	"3"	"794"	"0"	"6"	"800"	"0"
"278"	"262"	"179"	"72"	"28"	"135"	"5"	"2"	"4"	"5"	"13"	"1"	"1"	"4"	"11"	"6"	"3"	"5"	"6"	"2"	"2"	"1"	"2"	"2"	"489"	"0"	"1"	"490"	"0"
"279"	"263"	"64"	"55"	"3"	"66"	"2"	"4"	"0"	"2"	"0"	"3"	"0"	"0"	"1"	"2"	"3"	"11"	"3"	"2"	"1"	"1"	"1"	"0"	"224"	"0"	"1"	"225"	"0"
"280"	"264"	"134"	"109"	"1"	"228"	"3"	"5"	"1"	"2"	"4"	"2"	"3"	"4"	"8"	"3"	"4"	"6"	"9"	"4"	"2"	"6"	"2"	"4"	"544"	"0"	"4"	"548"	"0"
"281"	"265"	"18"	"340"	"77"	"168"	"4"	"3"	"2"	"6"	"2"	"4"	"2"	"5"	"8"	"8"	"10"	"7"	"4"	"11"	"6"	"2"	"0"	"1"	"688"	"0"	"10"	"698"	"0"
"282"	"266"	"318"	"73"	"3"	"18"	"5"	"2"	"0"	"4"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"10"	"3"	"0"	"0"	"1"	"1"	"0"	"441"	"0"	"1"	"442"	"0"
"283"	"267"	"3"	"197"	"1"	"135"	"1"	"2"	"1"	"3"	"0"	"1"	"0"	"1"	"3"	"1"	"1"	"2"	"0"	"0"	"0"	"3"	"2"	"0"	"357"	"0"	"1"	"358"	"0"
"284"	"268"	"64"	"220"	"1"	"5"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"8"	"5"	"1"	"0"	"0"	"1"	"0"	"309"	"0"	"3"	"312"	"0"
"285"	"269"	"450"	"26"	"4"	"92"	"1"	"2"	"0"	"7"	"1"	"0"	"2"	"0"	"5"	"0"	"0"	"5"	"7"	"3"	"1"	"2"	"0"	"0"	"608"	"0"	"0"	"608"	"0"
"286"	"270"	"97"	"92"	"3"	"36"	"4"	"0"	"2"	"3"	"1"	"0"	"2"	"0"	"2"	"4"	"8"	"7"	"3"	"3"	"1"	"0"	"0"	"0"	"268"	"0"	"8"	"276"	"0"
"287"	"271"	"7"	"177"	"24"	"288"	"18"	"2"	"3"	"4"	"2"	"2"	"2"	"3"	"6"	"4"	"8"	"5"	"1"	"2"	"4"	"2"	"0"	"0"	"564"	"0"	"1"	"565"	"0"
"288"	"272"	"14"	"71"	"48"	"115"	"7"	"0"	"1"	"6"	"1"	"1"	"5"	"8"	"8"	"3"	"7"	"9"	"5"	"6"	"1"	"3"	"1"	"1"	"321"	"0"	"5"	"326"	"0"
"289"	"273"	"2"	"286"	"3"	"65"	"3"	"0"	"1"	"33"	"0"	"0"	"1"	"0"	"4"	"1"	"5"	"5"	"0"	"4"	"1"	"0"	"0"	"1"	"415"	"0"	"1"	"416"	"0"
"290"	"274"	"23"	"165"	"4"	"261"	"4"	"4"	"0"	"0"	"3"	"5"	"3"	"1"	"8"	"0"	"6"	"5"	"3"	"9"	"3"	"5"	"1"	"2"	"515"	"0"	"1"	"516"	"0"
"291"	"275"	"13"	"149"	"2"	"338"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"511"	"0"	"2"	"513"	"0"
"292"	"276"	"18"	"183"	"15"	"192"	"8"	"3"	"0"	"5"	"0"	"1"	"2"	"3"	"15"	"1"	"3"	"3"	"16"	"18"	"3"	"21"	"2"	"7"	"519"	"0"	"5"	"524"	"0"
"293"	"277"	"55"	"149"	"8"	"166"	"4"	"2"	"1"	"4"	"1"	"3"	"4"	"4"	"12"	"3"	"3"	"5"	"0"	"6"	"2"	"1"	"1"	"1"	"435"	"0"	"6"	"441"	"0"
"294"	"278"	"5"	"112"	"1"	"105"	"5"	"2"	"1"	"1"	"1"	"1"	"3"	"5"	"13"	"3"	"6"	"13"	"1"	"7"	"1"	"4"	"1"	"2"	"293"	"0"	"1"	"294"	"0"
"295"	"279"	"130"	"254"	"7"	"42"	"4"	"2"	"2"	"3"	"1"	"4"	"0"	"2"	"1"	"5"	"12"	"22"	"9"	"7"	"3"	"1"	"2"	"2"	"515"	"0"	"13"	"528"	"0"
"296"	"280"	"16"	"173"	"30"	"282"	"2"	"2"	"3"	"2"	"3"	"3"	"2"	"0"	"2"	"0"	"3"	"6"	"2"	"3"	"3"	"4"	"2"	"1"	"544"	"0"	"7"	"551"	"0"
"297"	"281"	"30"	"123"	"5"	"79"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"5"	"10"	"2"	"1"	"1"	"0"	"1"	"0"	"264"	"0"	"3"	"267"	"0"
"298"	"282"	"12"	"129"	"0"	"135"	"2"	"1"	"1"	"1"	"2"	"0"	"0"	"3"	"6"	"0"	"2"	"2"	"1"	"0"	"1"	"3"	"0"	"0"	"301"	"0"	"0"	"301"	"0"
"299"	"283"	"57"	"78"	"61"	"127"	"8"	"3"	"0"	"5"	"0"	"2"	"1"	"0"	"0"	"3"	"5"	"8"	"1"	"1"	"2"	"1"	"3"	"2"	"368"	"0"	"0"	"368"	"0"
"300"	"284"	"43"	"167"	"1"	"122"	"3"	"0"	"0"	"16"	"1"	"0"	"0"	"2"	"3"	"0"	"2"	"5"	"3"	"8"	"0"	"2"	"1"	"0"	"379"	"0"	"1"	"380"	"0"
"301"	"285"	"27"	"492"	"11"	"90"	"0"	"2"	"0"	"6"	"1"	"0"	"3"	"2"	"5"	"0"	"1"	"3"	"4"	"5"	"9"	"2"	"1"	"3"	"667"	"0"	"4"	"671"	"0"
"302"	"286"	"38"	"295"	"41"	"84"	"4"	"1"	"2"	"7"	"1"	"1"	"1"	"6"	"11"	"9"	"28"	"23"	"14"	"21"	"6"	"6"	"2"	"8"	"609"	"0"	"10"	"619"	"0"
"303"	"287"	"22"	"80"	"1"	"72"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"5"	"3"	"2"	"2"	"8"	"0"	"0"	"1"	"201"	"0"	"0"	"201"	"0"
"304"	"288"	"4"	"248"	"2"	"82"	"5"	"0"	"0"	"3"	"1"	"0"	"1"	"3"	"4"	"0"	"2"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"360"	"0"	"0"	"360"	"0"
"305"	"289"	"247"	"135"	"6"	"15"	"3"	"0"	"2"	"2"	"2"	"3"	"1"	"1"	"0"	"2"	"7"	"18"	"8"	"6"	"0"	"4"	"2"	"1"	"465"	"0"	"4"	"469"	"0"
"306"	"290"	"17"	"80"	"0"	"196"	"3"	"1"	"3"	"3"	"0"	"0"	"0"	"2"	"4"	"2"	"1"	"1"	"2"	"1"	"2"	"3"	"0"	"0"	"321"	"0"	"1"	"322"	"0"
"307"	"Gran d Total"	"1714
7"	"5453
9"	"3591"	"3483
4"	"1175"	"539"	"335"	"3881"	"400"	"276"	"545"	"528"	"1485"	"865"	"1898"	"2135"	"1003"	"1122"	"465"	"675"	"313"	"334"	"1280
85"	"0"	"772"	"1288
57"	"0"
"308"	"Place:Nalanda College, Biharsharif"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"309"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"310"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"311"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
