"ANNEXURE...45"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"
"288"	"262"	"175"	"297"	"166"	"3"	"1"	"1"	"0"	"2"	"2"	"2"	"1"	"2"	"0"	"3"	"0"	"2"	"0"	"657"	"0"	"1"	"658"	"0"
"289"	"263"	"204"	"197"	"154"	"3"	"1"	"3"	"2"	"4"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"0"	"573"	"0"	"2"	"575"	"0"
"290"	"264"	"140"	"44"	"105"	"1"	"0"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"3"	"0"	"297"	"0"	"1"	"298"	"0"
"291"	"265"	"45"	"27"	"538"	"3"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"3"	"0"	"0"	"1"	"619"	"0"	"0"	"619"	"0"
"292"	"266"	"153"	"61"	"59"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"3"	"0"	"1"	"0"	"7"	"4"	"290"	"0"	"1"	"291"	"0"
"293"	"267"	"53"	"252"	"91"	"5"	"0"	"7"	"2"	"3"	"6"	"1"	"3"	"7"	"4"	"5"	"13"	"12"	"8"	"472"	"0"	"25"	"497"	"0"
"294"	"268"	"87"	"195"	"55"	"4"	"1"	"1"	"0"	"1"	"0"	"2"	"0"	"3"	"0"	"2"	"8"	"10"	"2"	"371"	"0"	"5"	"376"	"0"
"295"	"269"	"26"	"158"	"145"	"7"	"3"	"1"	"0"	"6"	"3"	"0"	"1"	"3"	"6"	"6"	"3"	"6"	"9"	"383"	"0"	"16"	"399"	"0"
"296"	"270"	"32"	"347"	"109"	"4"	"2"	"0"	"1"	"4"	"3"	"3"	"1"	"5"	"0"	"1"	"0"	"4"	"2"	"518"	"0"	"1"	"519"	"0"
"297"	"271"	"13"	"309"	"130"	"21"	"1"	"2"	"1"	"0"	"4"	"0"	"1"	"5"	"2"	"4"	"8"	"9"	"1"	"511"	"0"	"7"	"518"	"0"
"298"	"272"	"21"	"380"	"57"	"12"	"1"	"2"	"4"	"4"	"1"	"1"	"1"	"1"	"0"	"2"	"6"	"5"	"4"	"502"	"0"	"3"	"505"	"0"
"299"	"273"	"27"	"125"	"317"	"8"	"2"	"3"	"2"	"6"	"6"	"1"	"3"	"4"	"7"	"11"	"5"	"9"	"3"	"539"	"0"	"2"	"541"	"0"
"300"	"274"	"19"	"207"	"118"	"57"	"1"	"1"	"0"	"3"	"1"	"2"	"5"	"4"	"1"	"5"	"4"	"2"	"0"	"430"	"0"	"1"	"431"	"0"
"301"	"274A"	"5"	"286"	"62"	"6"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"4"	"0"	"0"	"367"	"0"	"0"	"367"	"0"
"302"	"275"	"16"	"692"	"39"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"1"	"0"	"1"	"753"	"0"	"7"	"760"	"0"
"303"	"276"	"2"	"580"	"107"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"694"	"0"	"6"	"700"	"0"
"304"	"277"	"20"	"230"	"248"	"10"	"6"	"3"	"3"	"2"	"2"	"3"	"1"	"8"	"4"	"19"	"9"	"12"	"1"	"581"	"0"	"6"	"587"	"0"
"305"	"278"	"37"	"172"	"291"	"6"	"0"	"1"	"1"	"2"	"2"	"3"	"13"	"1"	"3"	"1"	"7"	"2"	"1"	"543"	"0"	"2"	"545"	"0"
"306"	"279"	"33"	"361"	"93"	"5"	"1"	"3"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"2"	"8"	"1"	"2"	"512"	"0"	"7"	"519"	"0"
"307"	"280"	"12"	"299"	"88"	"3"	"0"	"0"	"0"	"2"	"1"	"0"	"4"	"9"	"0"	"5"	"7"	"3"	"3"	"436"	"0"	"8"	"444"	"0"
"308"	"281"	"20"	"163"	"71"	"6"	"1"	"3"	"4"	"0"	"5"	"1"	"28"	"54"	"4"	"7"	"100"	"8"	"9"	"484"	"0"	"18"	"502"	"0"
"309"	"282"	"2"	"501"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"508"	"0"	"0"	"508"	"0"
"310"	"283"	"149"	"122"	"143"	"1"	"3"	"1"	"0"	"1"	"2"	"0"	"2"	"0"	"1"	"2"	"8"	"12"	"3"	"450"	"0"	"2"	"452"	"0"
"311"	"283A"	"110"	"117"	"222"	"3"	"2"	"1"	"1"	"1"	"2"	"0"	"12"	"2"	"0"	"5"	"2"	"10"	"4"	"494"	"0"	"1"	"495"	"0"
"312"	"284"	"5"	"740"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"745"	"0"	"0"	"745"	"0"
"313"	"285"	"6"	"791"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"801"	"0"	"0"	"801"	"0"
"314"	"286"	"27"	"121"	"317"	"8"	"1"	"1"	"1"	"0"	"2"	"1"	"3"	"5"	"2"	"10"	"4"	"13"	"1"	"517"	"0"	"4"	"521"	"0"
"315"	"287"	"60"	"210"	"150"	"68"	"2"	"0"	"3"	"5"	"2"	"0"	"2"	"4"	"1"	"2"	"3"	"3"	"5"	"520"	"0"	"2"	"522"	"0"
"316"	"288"	"2"	"809"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"13"	"0"	"0"	"829"	"0"	"2"	"831"	"0"
"317"	"289"	"36"	"642"	"51"	"40"	"1"	"0"	"0"	"4"	"9"	"0"	"1"	"3"	"2"	"3"	"5"	"9"	"4"	"810"	"0"	"12"	"822"	"0"
"318"	"290"	"55"	"7"	"727"	"12"	"1"	"1"	"3"	"0"	"4"	"2"	"0"	"0"	"9"	"10"	"19"	"5"	"0"	"855"	"0"	"2"	"857"	"0"
"319"	"291"	"22"	"247"	"279"	"5"	"0"	"2"	"1"	"0"	"2"	"0"	"0"	"1"	"1"	"1"	"13"	"5"	"4"	"583"	"0"	"2"	"585"	"0"
"320"	"292"	"16"	"603"	"48"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"667"	"0"	"6"	"673"	"0"
"321"	"293"	"22"	"491"	"16"	"1"	"2"	"0"	"0"	"3"	"0"	"0"	"1"	"3"	"0"	"2"	"2"	"2"	"5"	"550"	"0"	"7"	"557"	"0"
"322"	"293A"	"17"	"493"	"67"	"2"	"0"	"0"	"0"	"5"	"0"	"1"	"1"	"4"	"0"	"2"	"4"	"5"	"1"	"602"	"0"	"2"	"604"	"0"
"323"	"294"	"7"	"249"	"100"	"3"	"1"	"1"	"3"	"3"	"1"	"0"	"0"	"2"	"6"	"3"	"5"	"2"	"2"	"388"	"0"	"7"	"395"	"0"
"324"	"294A"	"17"	"306"	"62"	"1"	"2"	"0"	"2"	"4"	"5"	"0"	"2"	"7"	"1"	"5"	"4"	"9"	"0"	"427"	"0"	"5"	"432"	"0"
"325"	"295"	"34"	"221"	"92"	"2"	"3"	"0"	"3"	"5"	"2"	"2"	"3"	"10"	"3"	"3"	"4"	"7"	"2"	"396"	"0"	"5"	"401"	"0"
"326"	"296"	"8"	"231"	"134"	"6"	"2"	"0"	"4"	"6"	"0"	"4"	"2"	"3"	"3"	"11"	"10"	"21"	"1"	"446"	"0"	"3"	"449"	"0"
"327"	"297"	"48"	"230"	"146"	"4"	"1"	"3"	"1"	"2"	"2"	"1"	"4"	"3"	"1"	"1"	"1"	"5"	"4"	"457"	"0"	"0"	"457"	"0"
"328"	"298"	"48"	"257"	"95"	"4"	"1"	"1"	"3"	"3"	"1"	"3"	"3"	"3"	"3"	"2"	"4"	"7"	"0"	"438"	"0"	"4"	"442"	"0"
"329"	"299"	"4"	"253"	"22"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"281"	"0"	"0"	"281"	"0"
"330"	"300"	"127"	"68"	"292"	"11"	"2"	"1"	"0"	"1"	"0"	"2"	"3"	"1"	"8"	"15"	"6"	"9"	"3"	"549"	"0"	"2"	"551"	"0"
"331"	"301"	"41"	"125"	"485"	"8"	"1"	"3"	"3"	"4"	"5"	"55"	"18"	"3"	"3"	"6"	"4"	"4"	"4"	"772"	"0"	"2"	"774"	"0"
"332"	"302"	"62"	"16"	"107"	"4"	"3"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"198"	"0"	"0"	"198"	"0"
"333"	"303"	"58"	"366"	"75"	"1"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"3"	"508"	"0"	"1"	"509"	"0"
"334"	"304"	"41"	"71"	"332"	"14"	"4"	"1"	"0"	"1"	"1"	"1"	"1"	"4"	"2"	"2"	"2"	"6"	"4"	"487"	"0"	"5"	"492"	"0"
"335"	"305"	"153"	"25"	"252"	"5"	"4"	"4"	"1"	"4"	"3"	"4"	"16"	"0"	"5"	"11"	"2"	"13"	"4"	"506"	"0"	"2"	"508"	"0"
"336"	"306"	"38"	"255"	"307"	"10"	"1"	"0"	"1"	"3"	"2"	"2"	"3"	"4"	"4"	"3"	"3"	"3"	"2"	"641"	"0"	"3"	"644"	"0"
"337"	"307"	"26"	"75"	"300"	"7"	"2"	"0"	"1"	"2"	"1"	"1"	"2"	"2"	"0"	"4"	"3"	"4"	"0"	"430"	"0"	"0"	"430"	"0"
"338"	"307A"	"33"	"100"	"214"	"8"	"2"	"0"	"1"	"3"	"1"	"3"	"6"	"1"	"0"	"1"	"2"	"3"	"1"	"379"	"0"	"2"	"381"	"0"
"339"	"308"	"16"	"67"	"345"	"3"	"0"	"1"	"1"	"2"	"2"	"0"	"0"	"6"	"2"	"4"	"0"	"1"	"0"	"450"	"0"	"1"	"451"	"0"
"340"	"Grand Total"	"25847"	"87372"	"52331"	"1579"	"421"	"378"	"316"	"527"	"791"	"614"	"1045"	"689"	"648"	"1195"	"1407"	"2034"	"1181"	"17837
5"	"0"	"1362"	"17973
7"	"0"
"341"	"Place:K.L.S COLLEGE, NAWADA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"342"	"Date : 22/05/2014"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"343"	"(Signed)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"344"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
