District	Assembly_Id	Assembly_Name	Parliamentary_Name	Candidate_Name	Party	Candidate_Caste	Candidate_Parameter	Candidate_Parameter_Score	IsWon
SAMASTIPUR	131	KALYANPUR	SAMASTIPUR	VISHWANATH PASWAN	LJP	PASWAN	MUSCLE POWER	4	0
SAMASTIPUR	131	KALYANPUR	SAMASTIPUR	VISHWANATH PASWAN	LJP	PASWAN	FINANCIAL STATUS	3	0
SAMASTIPUR	131	KALYANPUR	SAMASTIPUR	VISHWANATH PASWAN	LJP	PASWAN	UNDERSTANDING WITH STATE PARTY LEADERS	7	0
SAMASTIPUR	131	KALYANPUR	SAMASTIPUR	VISHWANATH PASWAN	LJP	PASWAN	RESPECT/IMPACT AMONG LOCAL LEADERS	7	0
SAMASTIPUR	131	KALYANPUR	SAMASTIPUR	VISHWANATH PASWAN	LJP	PASWAN	WINABILITY	7	0
SAMASTIPUR	131	KALYANPUR	SAMASTIPUR	ANITA RAM	INC	CHAMAR	AVAILABILITY	5	0
SAMASTIPUR	131	KALYANPUR	SAMASTIPUR	ANITA RAM	INC	CHAMAR	HONESTY	6	0
SAMASTIPUR	131	KALYANPUR	SAMASTIPUR	ANITA RAM	INC	CHAMAR	EFFECTIVENESS IN WORKING	6	0
SAMASTIPUR	131	KALYANPUR	SAMASTIPUR	ANITA RAM	INC	CHAMAR	POPULARITY/IMPACT	8	0
SAMASTIPUR	131	KALYANPUR	SAMASTIPUR	ANITA RAM	INC	CHAMAR	RELIGIOUS/CASTE INFLUENCE	7	0
SAMASTIPUR	131	KALYANPUR	SAMASTIPUR	ANITA RAM	INC	CHAMAR	MUSCLE POWER	5	0
SAMASTIPUR	131	KALYANPUR	SAMASTIPUR	ANITA RAM	INC	CHAMAR	FINANCIAL STATUS	5	0
SAMASTIPUR	131	KALYANPUR	SAMASTIPUR	ANITA RAM	INC	CHAMAR	UNDERSTANDING WITH STATE PARTY LEADERS	8	0
SAMASTIPUR	131	KALYANPUR	SAMASTIPUR	ANITA RAM	INC	CHAMAR	RESPECT/IMPACT AMONG LOCAL LEADERS	6	0
SAMASTIPUR	131	KALYANPUR	SAMASTIPUR	ANITA RAM	INC	CHAMAR	WINABILITY	5	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	VISHWANATH PASWAN	LJP	PASWAN	AVAILABILITY	8	1
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	VISHWANATH PASWAN	LJP	PASWAN	HONESTY	7	1
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	VISHWANATH PASWAN	LJP	PASWAN	EFFECTIVENESS IN WORKING	7	1
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	VISHWANATH PASWAN	LJP	PASWAN	POPULARITY/IMPACT	7	1
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	VISHWANATH PASWAN	LJP	PASWAN	RELIGIOUS/CASTE INFLUENCE	8	1
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	VISHWANATH PASWAN	LJP	PASWAN	MUSCLE POWER	5	1
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	VISHWANATH PASWAN	LJP	PASWAN	FINANCIAL STATUS	4	1
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	VISHWANATH PASWAN	LJP	PASWAN	UNDERSTANDING WITH STATE PARTY LEADERS	7	1
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	VISHWANATH PASWAN	LJP	PASWAN	RESPECT/IMPACT AMONG LOCAL LEADERS	7	1
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	VISHWANATH PASWAN	LJP	PASWAN	WINABILITY		1
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	V K SINGH	LJP	RAJPUT	AVAILABILITY	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	V K SINGH	LJP	RAJPUT	HONESTY	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	V K SINGH	LJP	RAJPUT	EFFECTIVENESS IN WORKING	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	V K SINGH	LJP	RAJPUT	POPULARITY/IMPACT	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	V K SINGH	LJP	RAJPUT	RELIGIOUS/CASTE INFLUENCE	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	V K SINGH	LJP	RAJPUT	MUSCLE POWER	8	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	V K SINGH	LJP	RAJPUT	FINANCIAL STATUS	8	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	V K SINGH	LJP	RAJPUT	UNDERSTANDING WITH STATE PARTY LEADERS	8	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	V K SINGH	LJP	RAJPUT	RESPECT/IMPACT AMONG LOCAL LEADERS	8	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	V K SINGH	LJP	RAJPUT	WINABILITY	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	KUNDAN SINGH	LJP	RAJPUT	AVAILABILITY	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	KUNDAN SINGH	LJP	RAJPUT	HONESTY	5	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	KUNDAN SINGH	LJP	RAJPUT	EFFECTIVENESS IN WORKING	5	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	KUNDAN SINGH	LJP	RAJPUT	POPULARITY/IMPACT	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	KUNDAN SINGH	LJP	RAJPUT	RELIGIOUS/CASTE INFLUENCE	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	KUNDAN SINGH	LJP	RAJPUT	MUSCLE POWER	8	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	KUNDAN SINGH	LJP	RAJPUT	FINANCIAL STATUS	8	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	KUNDAN SINGH	LJP	RAJPUT	UNDERSTANDING WITH STATE PARTY LEADERS	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	KUNDAN SINGH	LJP	RAJPUT	RESPECT/IMPACT AMONG LOCAL LEADERS	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	KUNDAN SINGH	LJP	RAJPUT	WINABILITY	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK KUMAR MUNNA	JD(U)	KURMI	AVAILABILITY	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK KUMAR MUNNA	JD(U)	KURMI	HONESTY	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK KUMAR MUNNA	JD(U)	KURMI	EFFECTIVENESS IN WORKING	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK KUMAR MUNNA	JD(U)	KURMI	POPULARITY/IMPACT	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK KUMAR MUNNA	JD(U)	KURMI	RELIGIOUS/CASTE INFLUENCE	8	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK KUMAR MUNNA	JD(U)	KURMI	MUSCLE POWER	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK KUMAR MUNNA	JD(U)	KURMI	FINANCIAL STATUS	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK KUMAR MUNNA	JD(U)	KURMI	UNDERSTANDING WITH STATE PARTY LEADERS	8	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK KUMAR MUNNA	JD(U)	KURMI	RESPECT/IMPACT AMONG LOCAL LEADERS	8	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK KUMAR MUNNA	JD(U)	KURMI	WINABILITY	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAJ NANDAN SINGH	INC	RAJPUT	AVAILABILITY	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAJ NANDAN SINGH	INC	RAJPUT	HONESTY	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAJ NANDAN SINGH	INC	RAJPUT	EFFECTIVENESS IN WORKING	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAJ NANDAN SINGH	INC	RAJPUT	POPULARITY/IMPACT	8	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAJ NANDAN SINGH	INC	RAJPUT	RELIGIOUS/CASTE INFLUENCE	8	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAJ NANDAN SINGH	INC	RAJPUT	MUSCLE POWER	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAJ NANDAN SINGH	INC	RAJPUT	FINANCIAL STATUS	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAJ NANDAN SINGH	INC	RAJPUT	UNDERSTANDING WITH STATE PARTY LEADERS	8	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAJ NANDAN SINGH	INC	RAJPUT	RESPECT/IMPACT AMONG LOCAL LEADERS	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAJ NANDAN SINGH	INC	RAJPUT	WINABILITY	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAM LAKHAN MEHTO	INC	KUSHWAHA	AVAILABILITY	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAM LAKHAN MEHTO	INC	KUSHWAHA	HONESTY	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAM LAKHAN MEHTO	INC	KUSHWAHA	EFFECTIVENESS IN WORKING	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAM LAKHAN MEHTO	INC	KUSHWAHA	POPULARITY/IMPACT	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAM LAKHAN MEHTO	INC	KUSHWAHA	RELIGIOUS/CASTE INFLUENCE	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAM LAKHAN MEHTO	INC	KUSHWAHA	MUSCLE POWER	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAM LAKHAN MEHTO	INC	KUSHWAHA	FINANCIAL STATUS	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAM LAKHAN MEHTO	INC	KUSHWAHA	UNDERSTANDING WITH STATE PARTY LEADERS	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAM LAKHAN MEHTO	INC	KUSHWAHA	RESPECT/IMPACT AMONG LOCAL LEADERS	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	RAM LAKHAN MEHTO	INC	KUSHWAHA	WINABILITY	5	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	AVAILABILITY	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	HONESTY	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	EFFECTIVENESS IN WORKING	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	POPULARITY/IMPACT	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	RELIGIOUS/CASTE INFLUENCE	8	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	MUSCLE POWER	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	FINANCIAL STATUS	8	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	UNDERSTANDING WITH STATE PARTY LEADERS	8	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	RESPECT/IMPACT AMONG LOCAL LEADERS	8	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	WINABILITY	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	GAJENDRA PRASAD SINGH	RJD	KURMI	AVAILABILITY	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	GAJENDRA PRASAD SINGH	RJD	KURMI	HONESTY	5	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	GAJENDRA PRASAD SINGH	RJD	KURMI	EFFECTIVENESS IN WORKING	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	GAJENDRA PRASAD SINGH	RJD	KURMI	POPULARITY/IMPACT	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	GAJENDRA PRASAD SINGH	RJD	KURMI	RELIGIOUS/CASTE INFLUENCE	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	GAJENDRA PRASAD SINGH	RJD	KURMI	MUSCLE POWER	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	GAJENDRA PRASAD SINGH	RJD	KURMI	FINANCIAL STATUS	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	GAJENDRA PRASAD SINGH	RJD	KURMI	UNDERSTANDING WITH STATE PARTY LEADERS	7	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	GAJENDRA PRASAD SINGH	RJD	KURMI	RESPECT/IMPACT AMONG LOCAL LEADERS	6	0
SAMASTIPUR	132	WARISNAGAR	SAMASTIPUR	GAJENDRA PRASAD SINGH	RJD	KURMI	WINABILITY	6	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	RAMNATH THAKUR	JD(U)	NAI	AVAILABILITY	7	1
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	RAMNATH THAKUR	JD(U)	NAI	HONESTY	6	1
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	RAMNATH THAKUR	JD(U)	NAI	EFFECTIVENESS IN WORKING	6	1
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	RAMNATH THAKUR	JD(U)	NAI	POPULARITY/IMPACT	8	1
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	RAMNATH THAKUR	JD(U)	NAI	RELIGIOUS/CASTE INFLUENCE	7	1
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	RAMNATH THAKUR	JD(U)	NAI	MUSCLE POWER	8	1
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	RAMNATH THAKUR	JD(U)	NAI	FINANCIAL STATUS	8	1
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	RAMNATH THAKUR	JD(U)	NAI	UNDERSTANDING WITH STATE PARTY LEADERS	8	1
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	RAMNATH THAKUR	JD(U)	NAI	RESPECT/IMPACT AMONG LOCAL LEADERS	8	1
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	RAMNATH THAKUR	JD(U)	NAI	WINABILITY	7	1
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	SHAHID AHMED	RJD	MUSLIM	AVAILABILITY	5	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	SHAHID AHMED	RJD	MUSLIM	HONESTY	6	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	SHAHID AHMED	RJD	MUSLIM	EFFECTIVENESS IN WORKING	5	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	SHAHID AHMED	RJD	MUSLIM	POPULARITY/IMPACT	6	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	SHAHID AHMED	RJD	MUSLIM	RELIGIOUS/CASTE INFLUENCE	7	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	SHAHID AHMED	RJD	MUSLIM	MUSCLE POWER	7	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	SHAHID AHMED	RJD	MUSLIM	FINANCIAL STATUS	6	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	SHAHID AHMED	RJD	MUSLIM	UNDERSTANDING WITH STATE PARTY LEADERS	7	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	SHAHID AHMED	RJD	MUSLIM	RESPECT/IMPACT AMONG LOCAL LEADERS	7	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	SHAHID AHMED	RJD	MUSLIM	WINABILITY	6	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	AVAILABILITY	6	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	HONESTY	5	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	EFFECTIVENESS IN WORKING	6	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	POPULARITY/IMPACT	7	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	RELIGIOUS/CASTE INFLUENCE	8	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	MUSCLE POWER	8	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	FINANCIAL STATUS	8	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	UNDERSTANDING WITH STATE PARTY LEADERS	7	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	RESPECT/IMPACT AMONG LOCAL LEADERS	8	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	ASHOK PRASAD VERMA	RJD	KUSHWAHA	WINABILITY	7	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	TARUN CHAUDHARY	INC	VAISHIYA	AVAILABILITY	7	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	TARUN CHAUDHARY	INC	VAISHIYA	HONESTY	6	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	TARUN CHAUDHARY	INC	VAISHIYA	EFFECTIVENESS IN WORKING	6	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	TARUN CHAUDHARY	INC	VAISHIYA	POPULARITY/IMPACT	7	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	TARUN CHAUDHARY	INC	VAISHIYA	RELIGIOUS/CASTE INFLUENCE	7	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	TARUN CHAUDHARY	INC	VAISHIYA	MUSCLE POWER	7	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	TARUN CHAUDHARY	INC	VAISHIYA	FINANCIAL STATUS	7	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	TARUN CHAUDHARY	INC	VAISHIYA	UNDERSTANDING WITH STATE PARTY LEADERS	8	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	TARUN CHAUDHARY	INC	VAISHIYA	RESPECT/IMPACT AMONG LOCAL LEADERS	7	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	TARUN CHAUDHARY	INC	VAISHIYA	WINABILITY	5	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	VISHWANATH SHAH	INC	VAISHIYA	AVAILABILITY	5	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	VISHWANATH SHAH	INC	VAISHIYA	HONESTY	5	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	VISHWANATH SHAH	INC	VAISHIYA	EFFECTIVENESS IN WORKING	5	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	VISHWANATH SHAH	INC	VAISHIYA	POPULARITY/IMPACT	6	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	VISHWANATH SHAH	INC	VAISHIYA	RELIGIOUS/CASTE INFLUENCE	6	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	VISHWANATH SHAH	INC	VAISHIYA	MUSCLE POWER	5	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	VISHWANATH SHAH	INC	VAISHIYA	FINANCIAL STATUS	6	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	VISHWANATH SHAH	INC	VAISHIYA	UNDERSTANDING WITH STATE PARTY LEADERS	6	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	VISHWANATH SHAH	INC	VAISHIYA	RESPECT/IMPACT AMONG LOCAL LEADERS	6	0
SAMASTIPUR	133	SAMASTIPUR	SAMASTIPUR	VISHWANATH SHAH	INC	VAISHIYA	WINABILITY	4	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	NEW SEAT	NEW SEAT		AVAILABILITY		1
SAMASTIPUR	134	UJIARPUR	UJIARPUR	NEW SEAT	NEW SEAT		HONESTY		1
SAMASTIPUR	134	UJIARPUR	UJIARPUR	NEW SEAT	NEW SEAT		EFFECTIVENESS IN WORKING		1
SAMASTIPUR	134	UJIARPUR	UJIARPUR	NEW SEAT	NEW SEAT		POPULARITY/IMPACT		1
SAMASTIPUR	134	UJIARPUR	UJIARPUR	NEW SEAT	NEW SEAT		RELIGIOUS/CASTE INFLUENCE		1
SAMASTIPUR	134	UJIARPUR	UJIARPUR	NEW SEAT	NEW SEAT		MUSCLE POWER		1
SAMASTIPUR	134	UJIARPUR	UJIARPUR	NEW SEAT	NEW SEAT		FINANCIAL STATUS		1
SAMASTIPUR	134	UJIARPUR	UJIARPUR	NEW SEAT	NEW SEAT		UNDERSTANDING WITH STATE PARTY LEADERS		1
SAMASTIPUR	134	UJIARPUR	UJIARPUR	NEW SEAT	NEW SEAT		RESPECT/IMPACT AMONG LOCAL LEADERS		1
SAMASTIPUR	134	UJIARPUR	UJIARPUR	NEW SEAT	NEW SEAT		WINABILITY		1
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAM LAKHAN MEHTO	RJD	KUSHWAHA	AVAILABILITY	5	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAM LAKHAN MEHTO	RJD	KUSHWAHA	HONESTY	6	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAM LAKHAN MEHTO	RJD	KUSHWAHA	EFFECTIVENESS IN WORKING	7	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAM LAKHAN MEHTO	RJD	KUSHWAHA	POPULARITY/IMPACT	7	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAM LAKHAN MEHTO	RJD	KUSHWAHA	RELIGIOUS/CASTE INFLUENCE	8	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAM LAKHAN MEHTO	RJD	KUSHWAHA	MUSCLE POWER	7	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAM LAKHAN MEHTO	RJD	KUSHWAHA	FINANCIAL STATUS	8	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAM LAKHAN MEHTO	RJD	KUSHWAHA	UNDERSTANDING WITH STATE PARTY LEADERS	8	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAM LAKHAN MEHTO	RJD	KUSHWAHA	RESPECT/IMPACT AMONG LOCAL LEADERS	7	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAM LAKHAN MEHTO	RJD	KUSHWAHA	WINABILITY	7	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAJESHWAR MEHTO	RJD	KUSHWAHA	AVAILABILITY	5	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAJESHWAR MEHTO	RJD	KUSHWAHA	HONESTY	6	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAJESHWAR MEHTO	RJD	KUSHWAHA	EFFECTIVENESS IN WORKING	6	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAJESHWAR MEHTO	RJD	KUSHWAHA	POPULARITY/IMPACT	7	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAJESHWAR MEHTO	RJD	KUSHWAHA	RELIGIOUS/CASTE INFLUENCE	7	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAJESHWAR MEHTO	RJD	KUSHWAHA	MUSCLE POWER	6	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAJESHWAR MEHTO	RJD	KUSHWAHA	FINANCIAL STATUS	6	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAJESHWAR MEHTO	RJD	KUSHWAHA	UNDERSTANDING WITH STATE PARTY LEADERS	7	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAJESHWAR MEHTO	RJD	KUSHWAHA	RESPECT/IMPACT AMONG LOCAL LEADERS	7	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	RAJESHWAR MEHTO	RJD	KUSHWAHA	WINABILITY	6	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	VIJAY KUMAR CHAUDHARY	JD(U)	BHUMIHAR	AVAILABILITY	6	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	VIJAY KUMAR CHAUDHARY	JD(U)	BHUMIHAR	HONESTY	7	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	VIJAY KUMAR CHAUDHARY	JD(U)	BHUMIHAR	EFFECTIVENESS IN WORKING	7	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	VIJAY KUMAR CHAUDHARY	JD(U)	BHUMIHAR	POPULARITY/IMPACT	8	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	VIJAY KUMAR CHAUDHARY	JD(U)	BHUMIHAR	RELIGIOUS/CASTE INFLUENCE	8	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	VIJAY KUMAR CHAUDHARY	JD(U)	BHUMIHAR	MUSCLE POWER	7	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	VIJAY KUMAR CHAUDHARY	JD(U)	BHUMIHAR	FINANCIAL STATUS	8	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	VIJAY KUMAR CHAUDHARY	JD(U)	BHUMIHAR	UNDERSTANDING WITH STATE PARTY LEADERS	8	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	VIJAY KUMAR CHAUDHARY	JD(U)	BHUMIHAR	RESPECT/IMPACT AMONG LOCAL LEADERS	8	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	VIJAY KUMAR CHAUDHARY	JD(U)	BHUMIHAR	WINABILITY	8	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	UPENDRA KUSHWAHA	JD(U)	KUSHWAHA	AVAILABILITY	6	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	UPENDRA KUSHWAHA	JD(U)	KUSHWAHA	HONESTY	6	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	UPENDRA KUSHWAHA	JD(U)	KUSHWAHA	EFFECTIVENESS IN WORKING	7	0
SAMASTIPUR	134	UJIARPUR	UJIARPUR	UPENDRA KUSHWAHA	JD(U)	KUSHWAHA	POPULARITY/IMPACT	7	0
