"ernku.dsUnz.la0"	"X."	"vH.FkhZ.ksa.ds.i.k.esa.fn.s.x.s.cS.k.erksa.dh.la..k..oa.vH.FkhZ.ksa.dk.uke"	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"	"X..27"	"X..28"	"X..29"	"X..30"	"X..31"	"X..32"	"X..33"	"X..34"	"X..35"	"X..36"	"X..37"	"X..38"	"X..39"	"X..40"	"X..41"	"X..42"	"dqy.fof.kekU..er"	"X..43"	"X..44"	"X..45"	"X..46"	"izfr.ks0.erksa.dh.la0"	"X..47"	"X..48"	"X..49"	"X..50"	"dqy"	"X..51"	"X..52"	"X..53"	"X..54"
"167"	"126"	"576"	""	""	""	""	"76"	""	""	""	"6"	""	""	""	"9"	""	""	""	""	"0"	""	""	""	"0"	""	""	""	""	"0"	""	""	""	"0"	""	""	""	"2"	""	""	""	""	"2"	""	""	""	"671"	""	""	""	""	""	""	""	""	"671"	""	""	""	""	""
"168"	";ksx"	"3353"	""	""	""	""	"1681"	""	""	""	"433"	""	""	""	"361"	""	""	""	""	"61"	""	""	""	"44"	""	""	""	""	"54"	""	""	""	"35"	""	""	""	"56"	""	""	""	""	"138"	""	""	""	"6216"	""	""	""	"0"	""	""	""	""	"6216"	""	""	""	""	""
"169"	"lgk;d fuokZph inkf/kdkjh"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"170"	"nle  pdz"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"171"	"ernku
dsUnz la0"	""	"vH;FkhZ;ksa ds i{k esa fn;s x;s cS/k erksa dh la[;k ,oa vH;FkhZ;ksa dk uke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy
fof/kekU; er"	""	""	""	""	"izfr{ks0 erksa
dh la[;k"	""	""	""	"dqy"	""	""	""	""
"172"	""	""	"vejsUnz
dqekj ik.Ms;"	""	""	""	""	"fdj.k nsoh"	""	""	""	"feFkys'k
frokjh"	""	""	""	";frUnz ukFk
frokjh"	""	""	""	""	"lqHkk\"k flag"	""	""	""	""	"fnus'k jk;"	""	""	""	"/kuat; jk;"	""	""	""	"/kesZUnz pkS/kjh"	""	""	""	""	"fot; pkScs"	""	""	""	"Jh ifr
mik/;k;"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"173"	"1"	""	"2"	""	""	""	""	"3"	""	""	""	"4"	""	""	""	"5"	""	""	""	""	"6"	""	""	""	""	"7"	""	""	""	"8"	""	""	""	"9"	""	""	""	""	"10"	""	""	""	"11"	""	""	""	"12"	""	""	""	""	"13"	""	""	""	"14"	""	""	""	""
"174"	"127"	""	"331"	""	""	""	""	"156"	""	""	""	"32"	""	""	""	"9"	""	""	""	""	"2"	""	""	""	""	"0"	""	""	""	"1"	""	""	""	"1"	""	""	""	""	"1"	""	""	""	"7"	""	""	""	"540"	""	""	""	""	""	""	""	""	"540"	""	""	""	""
"175"	"128"	""	"344"	""	""	""	""	"130"	""	""	""	"22"	""	""	""	"12"	""	""	""	""	"2"	""	""	""	""	"1"	""	""	""	"2"	""	""	""	"3"	""	""	""	""	"2"	""	""	""	"4"	""	""	""	"522"	""	""	""	""	""	""	""	""	"522"	""	""	""	""
"176"	"129"	""	"315"	""	""	""	""	"92"	""	""	""	"8"	""	""	""	"6"	""	""	""	""	"0"	""	""	""	""	"0"	""	""	""	"1"	""	""	""	"0"	""	""	""	""	"2"	""	""	""	"2"	""	""	""	"426"	""	""	""	""	""	""	""	""	"426"	""	""	""	""
"177"	"130"	""	"315"	""	""	""	""	"101"	""	""	""	"13"	""	""	""	"21"	""	""	""	""	"2"	""	""	""	""	"3"	""	""	""	"4"	""	""	""	"1"	""	""	""	""	"2"	""	""	""	"5"	""	""	""	"467"	""	""	""	""	""	""	""	""	"467"	""	""	""	""
"178"	"131"	""	"291"	""	""	""	""	"158"	""	""	""	"50"	""	""	""	"18"	""	""	""	""	"1"	""	""	""	""	"3"	""	""	""	"1"	""	""	""	"1"	""	""	""	""	"0"	""	""	""	"0"	""	""	""	"523"	""	""	""	""	""	""	""	""	"523"	""	""	""	""
"179"	"132"	""	"496"	""	""	""	""	"32"	""	""	""	"7"	""	""	""	"49"	""	""	""	""	"0"	""	""	""	""	"2"	""	""	""	"1"	""	""	""	"0"	""	""	""	""	"0"	""	""	""	"2"	""	""	""	"589"	""	""	""	""	""	""	""	""	"589"	""	""	""	""
"180"	"133"	""	"258"	""	""	""	""	"216"	""	""	""	"12"	""	""	""	"80"	""	""	""	""	"7"	""	""	""	""	"2"	""	""	""	"4"	""	""	""	"5"	""	""	""	""	"5"	""	""	""	"12"	""	""	""	"601"	""	""	""	""	""	""	""	""	"601"	""	""	""	""
"181"	"134"	""	"286"	""	""	""	""	"211"	""	""	""	"20"	""	""	""	"29"	""	""	""	""	"2"	""	""	""	""	"4"	""	""	""	"4"	""	""	""	"1"	""	""	""	""	"4"	""	""	""	"18"	""	""	""	"579"	""	""	""	""	""	""	""	""	"579"	""	""	""	""
"182"	"135"	""	"136"	""	""	""	""	"166"	""	""	""	"15"	""	""	""	"9"	""	""	""	""	"2"	""	""	""	""	"0"	""	""	""	"2"	""	""	""	"1"	""	""	""	""	"0"	""	""	""	"5"	""	""	""	"336"	""	""	""	""	""	""	""	""	"336"	""	""	""	""
"183"	"136"	""	"247"	""	""	""	""	"112"	""	""	""	"14"	""	""	""	"43"	""	""	""	""	"9"	""	""	""	""	"2"	""	""	""	"8"	""	""	""	"0"	""	""	""	""	"7"	""	""	""	"17"	""	""	""	"459"	""	""	""	""	""	""	""	""	"459"	""	""	""	""
"184"	"137"	""	"135"	""	""	""	""	"291"	""	""	""	"26"	""	""	""	"15"	""	""	""	""	"8"	""	""	""	""	"4"	""	""	""	"2"	""	""	""	"4"	""	""	""	""	"4"	""	""	""	"8"	""	""	""	"497"	""	""	""	""	""	""	""	""	"497"	""	""	""	""
"185"	"138"	""	"364"	""	""	""	""	"97"	""	""	""	"10"	""	""	""	"27"	""	""	""	""	"2"	""	""	""	""	"3"	""	""	""	"2"	""	""	""	"1"	""	""	""	""	"1"	""	""	""	"3"	""	""	""	"510"	""	""	""	""	""	""	""	""	"510"	""	""	""	""
"186"	"139"	""	"202"	""	""	""	""	"64"	""	""	""	"34"	""	""	""	"8"	""	""	""	""	"4"	""	""	""	""	"2"	""	""	""	"2"	""	""	""	"2"	""	""	""	""	"4"	""	""	""	"4"	""	""	""	"326"	""	""	""	""	""	""	""	""	"326"	""	""	""	""
"187"	"140"	""	"220"	""	""	""	""	"142"	""	""	""	"33"	""	""	""	"10"	""	""	""	""	"4"	""	""	""	""	"1"	""	""	""	"1"	""	""	""	"2"	""	""	""	""	"3"	""	""	""	"4"	""	""	""	"420"	""	""	""	""	""	""	""	""	"420"	""	""	""	""
"188"	";ksx"	""	"3940"	""	""	""	""	"1968"	""	""	""	"296"	""	""	""	"336"	""	""	""	""	"45"	""	""	""	""	"27"	""	""	""	"35"	""	""	""	"22"	""	""	""	""	"35"	""	""	""	"91"	""	""	""	"6795"	""	""	""	""	"0"	""	""	""	"6795"	""	""	""	""
"189"	"X;kjgok¡ pdz"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"190"	"ernku
dsUnz la0"	""	"vH;FkhZ;ksa ds i{k esa fn;s x;s cS/k erksa dh la[;k ,oa vH;FkhZ;ksa dk uke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy
fof/kekU; er"	""	""	""	""	"izfr{ks0 erksa
dh la[;k"	""	""	""	"dqy"	""	""	""	""	""
"191"	""	""	"vejsUnz
dqekj ik.Ms;"	""	""	""	"fdj.k nsoh"	""	""	""	"feFkys'k
frokjh"	""	""	""	""	";frUnz ukFk
frokjh"	""	""	""	"lqHkk\"k flag"	""	""	""	""	"fnus'k jk;"	""	""	""	""	"/kuat; jk;"	""	""	"/kesZUnz pkS/kjh"	""	""	""	""	"fot; pkScs"	""	""	""	""	"Jh ifr
mik/;k;"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"192"	"1"	""	"2"	""	""	""	"3"	""	""	""	"4"	""	""	""	""	"5"	""	""	""	"6"	""	""	""	""	"7"	""	""	""	""	"8"	""	""	"9"	""	""	""	""	"10"	""	""	""	""	"11"	""	""	"12"	""	""	""	""	"13"	""	""	""	"14"	""	""	""	""	""
"193"	"141"	""	"199"	""	""	""	"82"	""	""	""	"10"	""	""	""	""	"9"	""	""	""	"0"	""	""	""	""	"1"	""	""	""	""	"2"	""	""	"0"	""	""	""	""	"1"	""	""	""	""	"9"	""	""	"313"	""	""	""	""	""	""	""	""	"313"	""	""	""	""	""
"194"	"142"	""	"194"	""	""	""	"170"	""	""	""	"19"	""	""	""	""	"10"	""	""	""	"6"	""	""	""	""	"8"	""	""	""	""	"6"	""	""	"9"	""	""	""	""	"8"	""	""	""	""	"28"	""	""	"458"	""	""	""	""	""	""	""	""	"458"	""	""	""	""	""
"195"	"143"	""	"243"	""	""	""	"196"	""	""	""	"28"	""	""	""	""	"10"	""	""	""	"2"	""	""	""	""	"3"	""	""	""	""	"4"	""	""	"1"	""	""	""	""	"5"	""	""	""	""	"8"	""	""	"500"	""	""	""	""	""	""	""	""	"500"	""	""	""	""	""
"196"	"144"	""	"338"	""	""	""	"190"	""	""	""	"11"	""	""	""	""	"11"	""	""	""	"4"	""	""	""	""	"2"	""	""	""	""	"5"	""	""	"2"	""	""	""	""	"9"	""	""	""	""	"18"	""	""	"590"	""	""	""	""	""	""	""	""	"590"	""	""	""	""	""
"197"	"145"	""	"169"	""	""	""	"168"	""	""	""	"41"	""	""	""	""	"15"	""	""	""	"11"	""	""	""	""	"2"	""	""	""	""	"4"	""	""	"1"	""	""	""	""	"4"	""	""	""	""	"7"	""	""	"422"	""	""	""	""	""	""	""	""	"422"	""	""	""	""	""
"198"	"146"	""	"195"	""	""	""	"117"	""	""	""	"25"	""	""	""	""	"5"	""	""	""	"5"	""	""	""	""	"4"	""	""	""	""	"3"	""	""	"4"	""	""	""	""	"11"	""	""	""	""	"11"	""	""	"380"	""	""	""	""	""	""	""	""	"380"	""	""	""	""	""
"199"	"147"	""	"177"	""	""	""	"124"	""	""	""	"10"	""	""	""	""	"7"	""	""	""	"3"	""	""	""	""	"1"	""	""	""	""	"1"	""	""	"2"	""	""	""	""	"2"	""	""	""	""	"4"	""	""	"331"	""	""	""	""	""	""	""	""	"331"	""	""	""	""	""
"200"	"148"	""	"235"	""	""	""	"14"	""	""	""	"82"	""	""	""	""	"13"	""	""	""	"3"	""	""	""	""	"1"	""	""	""	""	"5"	""	""	"2"	""	""	""	""	"4"	""	""	""	""	"2"	""	""	"361"	""	""	""	""	""	""	""	""	"361"	""	""	""	""	""
"201"	"149"	""	"192"	""	""	""	"67"	""	""	""	"1"	""	""	""	""	"1"	""	""	""	"1"	""	""	""	""	"0"	""	""	""	""	"2"	""	""	"1"	""	""	""	""	"4"	""	""	""	""	"12"	""	""	"281"	""	""	""	""	""	""	""	""	"281"	""	""	""	""	""
"202"	"150"	""	"213"	""	""	""	"214"	""	""	""	"9"	""	""	""	""	"2"	""	""	""	"0"	""	""	""	""	"0"	""	""	""	""	"1"	""	""	"0"	""	""	""	""	"4"	""	""	""	""	"1"	""	""	"444"	""	""	""	""	""	""	""	""	"444"	""	""	""	""	""
"203"	"151"	""	"204"	""	""	""	"54"	""	""	""	"2"	""	""	""	""	"1"	""	""	""	"1"	""	""	""	""	"0"	""	""	""	""	"1"	""	""	"0"	""	""	""	""	"1"	""	""	""	""	"6"	""	""	"270"	""	""	""	""	""	""	""	""	"270"	""	""	""	""	""
"204"	"152"	""	"296"	""	""	""	"58"	""	""	""	"13"	""	""	""	""	"6"	""	""	""	"3"	""	""	""	""	"2"	""	""	""	""	"5"	""	""	"2"	""	""	""	""	"1"	""	""	""	""	"4"	""	""	"390"	""	""	""	""	""	""	""	""	"390"	""	""	""	""	""
"205"	"153"	""	"275"	""	""	""	"106"	""	""	""	"18"	""	""	""	""	"9"	""	""	""	"2"	""	""	""	""	"1"	""	""	""	""	"7"	""	""	"2"	""	""	""	""	"5"	""	""	""	""	"9"	""	""	"434"	""	""	""	""	""	""	""	""	"434"	""	""	""	""	""
"206"	"154"	""	"341"	""	""	""	"128"	""	""	""	"71"	""	""	""	""	"6"	""	""	""	"5"	""	""	""	""	"3"	""	""	""	""	"6"	""	""	"5"	""	""	""	""	"4"	""	""	""	""	"13"	""	""	"582"	""	""	""	""	""	""	""	""	"582"	""	""	""	""	""
"207"	";ksx"	""	"3271"	""	""	""	"1688"	""	""	""	"340"	""	""	""	""	"105"	""	""	""	"46"	""	""	""	""	"28"	""	""	""	""	"52"	""	""	"31"	""	""	""	""	"63"	""	""	""	""	"132"	""	""	"5756"	""	""	""	""	"0"	""	""	""	"5756"	""	""	""	""	""
"208"	"ckjgok¡  pdz"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"209"	"ernku
dsUnz la0"	""	""	""	"vH;FkhZ;ksa ds i{k esa fn;s x;s cS/k erksa dh la[;k ,oa vH;FkhZ;ksa dk uke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy
fof/kekU; er"	""	""	""	""	"izfr{ks0 erksa
dh la[;k"	""	""	""	"dqy"	""	""	""
"210"	""	""	""	""	"vejsUnz
dqekj ik.Ms;"	""	""	""	"fdj.k nsoh"	""	""	""	"feFkys'k
frokjh"	""	""	""	""	";frUnz ukFk
frokjh"	""	""	""	"lqHkk\"k flag"	""	""	""	""	"fnus'k jk;"	""	""	""	"/kuat; jk;"	""	""	""	"/kesZUnz pkS/kjh"	""	""	""	""	"fot; pkScs"	""	""	""	"Jh ifr
mik/;k;"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"211"	"1"	""	""	""	"2"	""	""	""	"3"	""	""	""	"4"	""	""	""	""	"5"	""	""	""	"6"	""	""	""	""	"7"	""	""	""	"8"	""	""	""	"9"	""	""	""	""	"10"	""	""	""	"11"	""	""	""	"12"	""	""	""	""	"13"	""	""	""	"14"	""	""	""
"212"	"155"	""	""	""	"289"	""	""	""	"71"	""	""	""	"86"	""	""	""	""	"14"	""	""	""	"0"	""	""	""	""	"1"	""	""	""	"0"	""	""	""	"1"	""	""	""	""	"2"	""	""	""	"2"	""	""	""	"466"	""	""	""	""	""	""	""	""	"466"	""	""	""
"213"	"156"	""	""	""	"130"	""	""	""	"188"	""	""	""	"70"	""	""	""	""	"10"	""	""	""	"7"	""	""	""	""	"4"	""	""	""	"4"	""	""	""	"3"	""	""	""	""	"10"	""	""	""	"13"	""	""	""	"439"	""	""	""	""	""	""	""	""	"439"	""	""	""
"214"	"157"	""	""	""	"173"	""	""	""	"251"	""	""	""	"37"	""	""	""	""	"15"	""	""	""	"6"	""	""	""	""	"2"	""	""	""	"1"	""	""	""	"3"	""	""	""	""	"6"	""	""	""	"22"	""	""	""	"516"	""	""	""	""	""	""	""	""	"516"	""	""	""
"215"	"158"	""	""	""	"172"	""	""	""	"288"	""	""	""	"41"	""	""	""	""	"14"	""	""	""	"5"	""	""	""	""	"3"	""	""	""	"7"	""	""	""	"3"	""	""	""	""	"4"	""	""	""	"5"	""	""	""	"542"	""	""	""	""	""	""	""	""	"542"	""	""	""
"216"	"159"	""	""	""	"257"	""	""	""	"123"	""	""	""	"34"	""	""	""	""	"9"	""	""	""	"4"	""	""	""	""	"0"	""	""	""	"1"	""	""	""	"1"	""	""	""	""	"5"	""	""	""	"6"	""	""	""	"440"	""	""	""	""	""	""	""	""	"440"	""	""	""
"217"	"160"	""	""	""	"275"	""	""	""	"229"	""	""	""	"56"	""	""	""	""	"22"	""	""	""	"6"	""	""	""	""	"5"	""	""	""	"6"	""	""	""	"4"	""	""	""	""	"7"	""	""	""	"15"	""	""	""	"625"	""	""	""	""	""	""	""	""	"625"	""	""	""
"218"	"161"	""	""	""	"292"	""	""	""	"97"	""	""	""	"20"	""	""	""	""	"24"	""	""	""	"1"	""	""	""	""	"1"	""	""	""	"1"	""	""	""	"1"	""	""	""	""	"0"	""	""	""	"5"	""	""	""	"442"	""	""	""	""	""	""	""	""	"442"	""	""	""
"219"	"162"	""	""	""	"119"	""	""	""	"216"	""	""	""	"79"	""	""	""	""	"7"	""	""	""	"4"	""	""	""	""	"3"	""	""	""	"4"	""	""	""	"8"	""	""	""	""	"13"	""	""	""	"11"	""	""	""	"464"	""	""	""	""	""	""	""	""	"464"	""	""	""
"220"	"163"	""	""	""	"145"	""	""	""	"256"	""	""	""	"38"	""	""	""	""	"6"	""	""	""	"3"	""	""	""	""	"3"	""	""	""	"2"	""	""	""	"4"	""	""	""	""	"10"	""	""	""	"10"	""	""	""	"477"	""	""	""	""	""	""	""	""	"477"	""	""	""
"221"	"164"	""	""	""	"71"	""	""	""	"133"	""	""	""	"5"	""	""	""	""	"7"	""	""	""	"1"	""	""	""	""	"2"	""	""	""	"1"	""	""	""	"3"	""	""	""	""	"2"	""	""	""	"4"	""	""	""	"229"	""	""	""	""	""	""	""	""	"229"	""	""	""
"222"	"165"	""	""	""	"200"	""	""	""	"119"	""	""	""	"28"	""	""	""	""	"10"	""	""	""	"5"	""	""	""	""	"2"	""	""	""	"2"	""	""	""	"0"	""	""	""	""	"3"	""	""	""	"13"	""	""	""	"382"	""	""	""	""	""	""	""	""	"382"	""	""	""
"223"	"166"	""	""	""	"325"	""	""	""	"110"	""	""	""	"12"	""	""	""	""	"11"	""	""	""	"2"	""	""	""	""	"1"	""	""	""	"1"	""	""	""	"1"	""	""	""	""	"5"	""	""	""	"13"	""	""	""	"481"	""	""	""	""	""	""	""	""	"481"	""	""	""
"224"	"167"	""	""	""	"387"	""	""	""	"138"	""	""	""	"69"	""	""	""	""	"13"	""	""	""	"2"	""	""	""	""	"3"	""	""	""	"0"	""	""	""	"0"	""	""	""	""	"1"	""	""	""	"2"	""	""	""	"615"	""	""	""	""	""	""	""	""	"615"	""	""	""
"225"	"168"	""	""	""	"242"	""	""	""	"95"	""	""	""	"135"	""	""	""	""	"21"	""	""	""	"3"	""	""	""	""	"0"	""	""	""	"7"	""	""	""	"6"	""	""	""	""	"4"	""	""	""	"12"	""	""	""	"525"	""	""	""	""	""	""	""	""	"525"	""	""	""
"226"	";ksx"	""	""	""	"3077"	""	""	""	"2314"	""	""	""	"710"	""	""	""	""	"183"	""	""	""	"49"	""	""	""	""	"30"	""	""	""	"37"	""	""	""	"38"	""	""	""	""	"72"	""	""	""	"133"	""	""	""	"6643"	""	""	""	""	"0"	""	""	""	"6643"	""	""	""
"227"	"rsjgok¡  pdz"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"228"	"ernku
dsUn dh la[;k"	""	"vH;FkhZ;ksa ds i{k esa fn;s x;s cS/k erksa dh la[;k ,oa vH;FkhZ;ksa dk uke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqr
fof/kekU; er"	""	""	""	""	"izfr{ks0 erks
dh la[;k"	""	""	""	";ksx"	""	""	""	""
"229"	""	""	"vejsUnz
dqekj ik.Ms;"	""	""	""	""	"fdj.k nsoh"	""	""	""	"feFkys'k
frokjh"	""	""	""	";frUnz ukFk
frokjh"	""	""	""	""	"lqHkk\"k flag"	""	""	""	""	"fnus'k jk;"	""	""	""	"/kuat; jk;"	""	""	""	"/kesZUnz pkS/kjh"	""	""	""	""	"fot; pkScs"	""	""	""	"Jh ifr
mik/;k;"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"230"	"1"	""	"2"	""	""	""	""	"3"	""	""	""	"4"	""	""	""	"5"	""	""	""	""	"6"	""	""	""	""	"7"	""	""	""	"8"	""	""	""	"9"	""	""	""	""	"10"	""	""	""	"11"	""	""	""	"12"	""	""	""	""	"13"	""	""	""	"14"	""	""	""	""
"231"	"169"	""	"391"	""	""	""	""	"116"	""	""	""	"13"	""	""	""	"12"	""	""	""	""	"7"	""	""	""	""	"0"	""	""	""	"2"	""	""	""	"2"	""	""	""	""	"4"	""	""	""	"17"	""	""	""	"564"	""	""	""	""	""	""	""	""	"564"	""	""	""	""
"232"	"170"	""	"242"	""	""	""	""	"26"	""	""	""	"19"	""	""	""	"11"	""	""	""	""	"0"	""	""	""	""	"1"	""	""	""	"2"	""	""	""	"1"	""	""	""	""	"1"	""	""	""	"8"	""	""	""	"311"	""	""	""	""	""	""	""	""	"311"	""	""	""	""
"233"	"171"	""	"487"	""	""	""	""	"10"	""	""	""	"5"	""	""	""	"1"	""	""	""	""	"0"	""	""	""	""	"0"	""	""	""	"0"	""	""	""	"0"	""	""	""	""	"1"	""	""	""	"2"	""	""	""	"506"	""	""	""	""	""	""	""	""	"506"	""	""	""	""
"234"	"172"	""	"446"	""	""	""	""	"21"	""	""	""	"68"	""	""	""	"3"	""	""	""	""	"4"	""	""	""	""	"2"	""	""	""	"1"	""	""	""	"3"	""	""	""	""	"2"	""	""	""	"4"	""	""	""	"554"	""	""	""	""	""	""	""	""	"554"	""	""	""	""
"235"	"173"	""	"420"	""	""	""	""	"64"	""	""	""	"22"	""	""	""	"17"	""	""	""	""	"2"	""	""	""	""	"6"	""	""	""	"4"	""	""	""	"2"	""	""	""	""	"2"	""	""	""	"16"	""	""	""	"555"	""	""	""	""	""	""	""	""	"555"	""	""	""	""
"236"	"174"	""	"361"	""	""	""	""	"160"	""	""	""	"28"	""	""	""	"9"	""	""	""	""	"2"	""	""	""	""	"1"	""	""	""	"1"	""	""	""	"0"	""	""	""	""	"1"	""	""	""	"4"	""	""	""	"567"	""	""	""	""	""	""	""	""	"567"	""	""	""	""
"237"	"175"	""	"149"	""	""	""	""	"4"	""	""	""	"1"	""	""	""	"0"	""	""	""	""	"0"	""	""	""	""	"0"	""	""	""	"0"	""	""	""	"0"	""	""	""	""	"0"	""	""	""	"0"	""	""	""	"154"	""	""	""	""	""	""	""	""	"154"	""	""	""	""
"238"	"176"	""	"289"	""	""	""	""	"45"	""	""	""	"5"	""	""	""	"16"	""	""	""	""	"2"	""	""	""	""	"3"	""	""	""	"1"	""	""	""	"0"	""	""	""	""	"0"	""	""	""	"1"	""	""	""	"362"	""	""	""	""	""	""	""	""	"362"	""	""	""	""
"239"	"177"	""	"151"	""	""	""	""	"275"	""	""	""	"25"	""	""	""	"23"	""	""	""	""	"3"	""	""	""	""	"3"	""	""	""	"2"	""	""	""	"8"	""	""	""	""	"14"	""	""	""	"22"	""	""	""	"526"	""	""	""	""	""	""	""	""	"526"	""	""	""	""
"240"	"178"	""	"175"	""	""	""	""	"118"	""	""	""	"26"	""	""	""	"7"	""	""	""	""	"1"	""	""	""	""	"1"	""	""	""	"3"	""	""	""	"0"	""	""	""	""	"5"	""	""	""	"13"	""	""	""	"349"	""	""	""	""	""	""	""	""	"349"	""	""	""	""
"241"	"179"	""	"328"	""	""	""	""	"136"	""	""	""	"7"	""	""	""	"5"	""	""	""	""	"3"	""	""	""	""	"3"	""	""	""	"2"	""	""	""	"3"	""	""	""	""	"3"	""	""	""	"7"	""	""	""	"497"	""	""	""	""	""	""	""	""	"497"	""	""	""	""
"242"	"180"	""	"117"	""	""	""	""	"96"	""	""	""	"24"	""	""	""	"46"	""	""	""	""	"0"	""	""	""	""	"2"	""	""	""	"5"	""	""	""	"0"	""	""	""	""	"2"	""	""	""	"2"	""	""	""	"294"	""	""	""	""	""	""	""	""	"294"	""	""	""	""
"243"	"181"	""	"393"	""	""	""	""	"4"	""	""	""	"15"	""	""	""	"6"	""	""	""	""	"0"	""	""	""	""	"1"	""	""	""	"0"	""	""	""	"0"	""	""	""	""	"2"	""	""	""	"2"	""	""	""	"423"	""	""	""	""	""	""	""	""	"423"	""	""	""	""
"244"	"182"	""	"159"	""	""	""	""	"176"	""	""	""	"11"	""	""	""	"8"	""	""	""	""	"4"	""	""	""	""	"4"	""	""	""	"3"	""	""	""	"4"	""	""	""	""	"1"	""	""	""	"10"	""	""	""	"380"	""	""	""	""	""	""	""	""	"380"	""	""	""	""
"245"	";ksx"	""	"4108"	""	""	""	""	"1251"	""	""	""	"269"	""	""	""	"164"	""	""	""	""	"28"	""	""	""	""	"27"	""	""	""	"26"	""	""	""	"23"	""	""	""	""	"38"	""	""	""	"108"	""	""	""	"6042"	""	""	""	""	"0"	""	""	""	"6042"	""	""	""	""
"246"	"¼ fu;e 59, ds v/khu fofufnZ\"V  fuokZpu  {ks= ds ernku  dsUnzksa ij ernku  ifj.kke  dks vfHkfyf[kr djus ds fy, iz;ksx  fd;s  tkus gsrq½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"247"	"21  &  dVs;k fo/kku  lHkk  fuokZpu  {ks= ds fy,  fuokZpu"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"248"	"pkSngok pdz"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"249"	"ernku
dsUnz dh la[;k"	""	"vH;FkhZ;ksa  ds  i{k  esa  fn;s  x;s  cS/k  erksa  dh  la[;k  ,oa  vH;FkhZ;ksa  dk  uke"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy
fof/kekU; er"	""	""	""	"izfr{ks0
erksa dh la['l"	""	""	""	""	";ksx"	""	""	""	""	""	""
"250"	""	""	"vejsUnz
dqekj ik.Ms;"	""	""	"fdj.k  nsoh"	""	""	""	"feFkys\"k
