"Form.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"ELECTION TO THE BIHAR LEGISLATIVE ASSEMBLY  FROM THE 095---Kanti CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"Form-20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"No of Voters :205260"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"Assembly Constituency :095---Kanti"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"Candidates Name
----->
"223"	"192"	"325"	"4"	"6"	"95"	"13"	"5"	"7"	"4"	"1"	"2"	"3"	"2"	"2"	"1"	"10"	"28"	"46"	"4"	"8"	"0"	"0"	"0"	"0"	"7"	"573"	""	""
"224"	"193"	"107"	"3"	"5"	"190"	"3"	"4"	"142"	"9"	"8"	"1"	"5"	"5"	"7"	"5"	"7"	"19"	"38"	"4"	"1"	"0"	"0"	"1"	"0"	"3"	"567"	""	""
"225"	"194"	"208"	"4"	"0"	"48"	"3"	"3"	"185"	"0"	"6"	"0"	"0"	"2"	"1"	"0"	"2"	"5"	"137"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"606"	""	""
"226"	"195"	"358"	"6"	"2"	"26"	"12"	"6"	"59"	"2"	"5"	"1"	"2"	"1"	"2"	"0"	"1"	"7"	"105"	"3"	"16"	"0"	"0"	"1"	"0"	"5"	"620"	""	""
"227"	"196"	"239"	"23"	"6"	"102"	"5"	"12"	"6"	"4"	"31"	"3"	"4"	"4"	"6"	"5"	"9"	"18"	"332"	"10"	"8"	"0"	"0"	"2"	"6"	"10"	"845"	""	""
"228"	"197"	"199"	"0"	"1"	"115"	"5"	"4"	"5"	"2"	"7"	"3"	"2"	"0"	"8"	"3"	"8"	"17"	"335"	"11"	"7"	"3"	"2"	"6"	"4"	"5"	"752"	""	""
"229"	"198"	"138"	"5"	"4"	"14"	"14"	"1"	"0"	"3"	"0"	"2"	"0"	"1"	"1"	"2"	"1"	"4"	"37"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"229"	""	""
"230"	"Candidates Name
----->
BOOTH NO"	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"	"Total No Of Rejected Votes"	"Total No Of Tender  Votes"
"231"	""	"AJIT KUMAR"	"ANWAR AZAD"	"ABHAY SHANKAR THAKUR"	"MD.ISRAIL"	"SHAHID EQUBAL"	"ARUN SAH"	"KASHI NATH SAHANI"	"CHANDHESHWAR RAI"	"TAIYAB ALI"	"DEVENDRA RAKESH"	"MD.NAUSHAD"	"PREM KUMAR"	"SURESH PRASAD GUPTA"	"SYED NOUSHAD HASHMI"	"AJAY SHANKAR SHARMA"	"AMARDEV SINGH"	"ASHOK KUMAR CHOUDHARY"	"UMESH PASWAN"	"CHANDRAKANTA SHAHI"	"DINESH KUMAR SINGH"	"MD.NASIR"	"MUNNA MAHTO"	"RAJU THAKUR"	"MD.HABIB"	""	""	""
"232"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"
"233"	"199"	"286"	"3"	"2"	"239"	"7"	"2"	"4"	"7"	"9"	"4"	"10"	"4"	"9"	"4"	"14"	"39"	"122"	"5"	"1"	"5"	"4"	"7"	"3"	"7"	"797"	""	""
"234"	"200"	"98"	"1"	"1"	"78"	"3"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"63"	"0"	"1"	"0"	"0"	"1"	"1"	"2"	"253"	""	""
"235"	"201"	"171"	"1"	"3"	"233"	"8"	"0"	"5"	"1"	"4"	"0"	"4"	"3"	"5"	"1"	"2"	"7"	"54"	"5"	"3"	"5"	"1"	"1"	"1"	"8"	"526"	""	""
"236"	"201A"	"243"	"3"	"0"	"51"	"6"	"5"	"3"	"0"	"3"	"2"	"1"	"0"	"3"	"2"	"4"	"6"	"26"	"1"	"1"	"0"	"0"	"3"	"1"	"2"	"366"	""	""
"237"	"202"	"309"	"5"	"3"	"112"	"5"	"2"	"3"	"0"	"4"	"6"	"4"	"0"	"10"	"0"	"5"	"11"	"78"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"561"	""	""
"238"	"203"	"259"	"11"	"3"	"285"	"20"	"14"	"14"	"5"	"31"	"4"	"9"	"11"	"11"	"13"	"14"	"22"	"160"	"5"	"5"	"5"	"3"	"1"	"4"	"2"	"911"	""	""
"239"	"204"	"289"	"2"	"6"	"246"	"12"	"7"	"13"	"3"	"4"	"4"	"5"	"6"	"17"	"9"	"12"	"37"	"45"	"5"	"0"	"4"	"2"	"2"	"1"	"11"	"742"	""	""
"240"	"205"	"123"	"25"	"1"	"320"	"18"	"4"	"3"	"4"	"11"	"5"	"3"	"4"	"3"	"7"	"5"	"13"	"233"	"4"	"1"	"6"	"7"	"2"	"0"	"8"	"810"	""	""
"241"	"206"	"11"	"2"	"4"	"18"	"1"	"4"	"1"	"1"	"6"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"52"	"2"	"7"	"0"	"0"	"0"	"0"	"1"	"114"	""	""
"242"	"207"	"34"	"6"	"4"	"17"	"3"	"6"	"3"	"2"	"15"	"2"	"2"	"3"	"2"	"4"	"4"	"19"	"458"	"13"	"5"	"4"	"1"	"3"	"3"	"12"	"625"	""	""
"243"	"208"	"304"	"13"	"6"	"133"	"5"	"3"	"4"	"6"	"5"	"3"	"2"	"0"	"1"	"2"	"9"	"12"	"172"	"3"	"5"	"2"	"1"	"3"	"5"	"6"	"705"	""	""
"244"	"209"	"146"	"16"	"3"	"88"	"2"	"13"	"4"	"0"	"6"	"1"	"0"	"1"	"1"	"2"	"3"	"13"	"337"	"7"	"5"	"2"	"0"	"0"	"2"	"2"	"654"	""	""
"245"	"210"	"229"	"3"	"4"	"85"	"3"	"6"	"3"	"0"	"2"	"2"	"2"	"1"	"1"	"2"	"3"	"10"	"247"	"18"	"14"	"3"	"6"	"4"	"6"	"19"	"673"	""	""
"246"	"211"	"332"	"8"	"6"	"134"	"5"	"6"	"11"	"4"	"12"	"5"	"7"	"4"	"10"	"12"	"30"	"57"	"153"	"7"	"6"	"4"	"3"	"1"	"7"	"6"	"830"	""	""
"247"	"212"	"233"	"1"	"2"	"309"	"2"	"1"	"0"	"1"	"3"	"1"	"0"	"0"	"2"	"0"	"2"	"7"	"265"	"0"	"3"	"1"	"0"	"3"	"0"	"2"	"838"	""	""
"248"	"213"	"22"	"1"	"3"	"166"	"6"	"2"	"0"	"2"	"2"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"27"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"236"	""	""
"249"	"214"	"174"	"2"	"5"	"183"	"7"	"8"	"9"	"1"	"11"	"7"	"3"	"2"	"2"	"5"	"7"	"4"	"151"	"2"	"5"	"2"	"0"	"1"	"0"	"2"	"593"	""	""
"250"	"215"	"40"	"2"	"3"	"320"	"6"	"7"	"2"	"1"	"2"	"2"	"1"	"3"	"0"	"0"	"0"	"7"	"64"	"0"	"1"	"3"	"1"	"3"	"3"	"4"	"475"	""	""
"251"	"216"	"159"	"4"	"3"	"138"	"6"	"3"	"2"	"2"	"1"	"2"	"4"	"0"	"3"	"2"	"7"	"2"	"43"	"2"	"0"	"2"	"0"	"1"	"0"	"1"	"387"	""	""
"252"	"217"	"238"	"5"	"3"	"152"	"4"	"6"	"3"	"3"	"6"	"3"	"4"	"2"	"3"	"8"	"8"	"14"	"103"	"14"	"7"	"11"	"3"	"5"	"4"	"7"	"616"	""	""
"253"	"218"	"205"	"5"	"11"	"107"	"4"	"0"	"11"	"1"	"5"	"1"	"2"	"1"	"3"	"3"	"6"	"16"	"154"	"3"	"1"	"0"	"0"	"0"	"3"	"2"	"544"	""	""
"254"	"219"	"99"	"3"	"2"	"92"	"4"	"3"	"10"	"3"	"5"	"1"	"2"	"0"	"1"	"4"	"6"	"19"	"230"	"11"	"2"	"5"	"5"	"5"	"3"	"16"	"531"	""	""
"255"	"220"	"336"	"11"	"12"	"180"	"9"	"6"	"6"	"3"	"14"	"3"	"7"	"5"	"5"	"6"	"20"	"27"	"122"	"7"	"13"	"2"	"3"	"1"	"3"	"9"	"810"	""	""
"256"	"221"	"196"	"5"	"11"	"57"	"6"	"2"	"2"	"0"	"2"	"0"	"2"	"1"	"0"	"3"	"3"	"8"	"92"	"4"	"10"	"1"	"1"	"0"	"0"	"13"	"419"	""	""
"257"	"222"	"263"	"26"	"9"	"32"	"5"	"9"	"5"	"0"	"6"	"2"	"8"	"3"	"3"	"2"	"3"	"6"	"184"	"5"	"4"	"1"	"1"	"1"	"4"	"3"	"585"	""	""
"258"	"223"	"81"	"5"	"4"	"44"	"6"	"2"	"2"	"2"	"12"	"0"	"3"	"1"	"1"	"3"	"6"	"14"	"88"	"3"	"1"	"1"	"0"	"1"	"1"	"4"	"285"	""	""
"259"	"224"	"126"	"4"	"6"	"268"	"14"	"4"	"8"	"1"	"2"	"2"	"2"	"0"	"7"	"2"	"5"	"13"	"75"	"4"	"3"	"4"	"1"	"3"	"4"	"5"	"563"	""	""
"260"	"225"	"115"	"21"	"6"	"165"	"5"	"12"	"10"	"3"	"12"	"1"	"1"	"3"	"3"	"8"	"11"	"12"	"339"	"11"	"8"	"3"	"2"	"2"	"4"	"10"	"767"	""	""
"261"	"226"	"112"	"5"	"3"	"163"	"6"	"6"	"4"	"1"	"2"	"4"	"2"	"1"	"7"	"0"	"5"	"8"	"106"	"2"	"2"	"1"	"0"	"1"	"0"	"1"	"442"	""	""
"262"	"227"	"214"	"5"	"0"	"65"	"8"	"10"	"7"	"0"	"3"	"6"	"4"	"1"	"4"	"2"	"3"	"13"	"167"	"6"	"3"	"1"	"2"	"0"	"1"	"3"	"528"	""	""
"263"	"Candidates Name
----->
BOOTH NO"	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"	"Total No Of Rejected Votes"	"Total No Of Tender  Votes"
"264"	""	"AJIT KUMAR"	"ANWAR AZAD"	"ABHAY SHANKAR THAKUR"	"MD.ISRAIL"	"SHAHID EQUBAL"	"ARUN SAH"	"KASHI NATH SAHANI"	"CHANDHESHWAR RAI"	"TAIYAB ALI"	"DEVENDRA RAKESH"	"MD.NAUSHAD"	"PREM KUMAR"	"SURESH PRASAD GUPTA"	"SYED NOUSHAD HASHMI"	"AJAY SHANKAR SHARMA"	"AMARDEV SINGH"	"ASHOK KUMAR CHOUDHARY"	"UMESH PASWAN"	"CHANDRAKANTA SHAHI"	"DINESH KUMAR SINGH"	"MD.NASIR"	"MUNNA MAHTO"	"RAJU THAKUR"	"MD.HABIB"	""	""	""
"265"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"	"28"
"266"	"228"	"98"	"3"	"2"	"77"	"6"	"10"	"7"	"5"	"8"	"1"	"2"	"2"	"6"	"6"	"7"	"17"	"215"	"0"	"1"	"2"	"3"	"2"	"0"	"2"	"482"	""	""
"267"	"Total:"	"39569"	"1330"	"1729"	"31190"	"1828"	"1043"	"1772"	"545"	"1501"	"529"	"635"	"523"	"1911"	"809"	"1403"	"3107"	"29744"	"1040"	"1155"	"608"	"359"	"527"	"447"	"1247"	"124551"	""	""
"268"	"Postal Ballot"	"79"	"0"	"4"	"43"	"3"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"24"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"160"	"3"	""
"269"	"Grand Total:"	"39648"	"1330"	"1733"	"31233"	"1831"	"1043"	"1773"	"546"	"1501"	"530"	"635"	"523"	"1913"	"809"	"1403"	"3107"	"29768"	"1040"	"1157"	"608"	"359"	"527"	"447"	"1247"	"124711"	"3"	""
"270"	"Place:"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"271"	"Date: 12/1/2010"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"272"	"Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"273"	"Assembly Constituency :095---Kanti"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
