"Form.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"	"X..26"	"X..27"	"X..28"	"X..29"	"X..30"	"X..31"	"X..32"	"X..33"	"X..34"	"X..35"	"X..36"	"X..37"	"X..38"	"X..39"	"X..40"	"X..41"	"X..42"	"X..43"	"X..44"	"X..45"	"X..46"	"X..47"	"X..48"	"X..49"	"X..50"	"X..51"	"X..52"	"X..53"	"X..54"	"X..55"	"X..56"	"X..57"	"X..58"	"X..59"	"X..60"	"X..61"	"X..62"	"X..63"
"157"	""	"174"	""	""	""	""	""	"2"	""	"21"	""	"40"	""	""	"37"	""	""	"11"	""	""	"0"	""	""	"0"	""	""	"9"	""	""	"1"	""	"0"	""	""	""	"0"	""	""	"0"	""	"4"	""	""	"11"	""	""	"0"	""	""	"2"	""	""	"6"	""	""	"0"	""	"1"	""	""	""	"0"	""	""	"1"
"158"	""	"175"	""	""	""	""	""	"3"	""	"147"	""	"14"	""	""	"32"	""	""	"0"	""	""	"0"	""	""	"4"	""	""	"23"	""	""	"4"	""	"10"	""	""	""	"2"	""	""	"1"	""	"7"	""	""	"3"	""	""	"2"	""	""	"1"	""	""	"65"	""	""	"14"	""	"2"	""	""	""	"1"	""	""	"2"
"159"	""	"176"	""	""	""	""	""	"5"	""	"17"	""	"34"	""	""	"86"	""	""	"51"	""	""	"2"	""	""	"5"	""	""	"62"	""	""	"4"	""	"3"	""	""	""	"1"	""	""	"3"	""	"7"	""	""	"0"	""	""	"1"	""	""	"3"	""	""	"56"	""	""	"2"	""	"7"	""	""	""	"4"	""	""	"4"
"160"	""	"177"	""	""	""	""	""	"2"	""	"0"	""	"10"	""	""	"17"	""	""	"14"	""	""	"0"	""	""	"1"	""	""	"4"	""	""	"0"	""	"1"	""	""	""	"0"	""	""	"2"	""	"1"	""	""	"0"	""	""	"0"	""	""	"4"	""	""	"13"	""	""	"0"	""	"0"	""	""	""	"1"	""	""	"0"
"161"	""	"178"	""	""	""	""	""	"17"	""	"131"	""	"44"	""	""	"108"	""	""	"6"	""	""	"1"	""	""	"7"	""	""	"149"	""	""	"33"	""	"7"	""	""	""	"1"	""	""	"2"	""	"4"	""	""	"23"	""	""	"4"	""	""	"2"	""	""	"21"	""	""	"4"	""	"1"	""	""	""	"0"	""	""	"3"
"162"	""	"179"	""	""	""	""	""	"14"	""	"81"	""	"181"	""	""	"5"	""	""	"0"	""	""	"1"	""	""	"1"	""	""	"5"	""	""	"3"	""	"1"	""	""	""	"2"	""	""	"4"	""	"7"	""	""	"7"	""	""	"6"	""	""	"5"	""	""	"21"	""	""	"5"	""	"1"	""	""	""	"3"	""	""	"10"
"163"	"Form-20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"164"	"Assembly Constituency :214---Arwal                                                                                                                                                                            No of Voters :201054"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"165"	"Candidates  Name"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"166"	"BOOTH NO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"167"	"No of valid votes caste in favour of                                                        Total Valid Votes"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"168"	"1"	""	""	""	"2"	""	"3"	""	"4"	""	"5"	""	"6"	""	""	"7"	""	""	""	"8"	""	"9"	""	""	"10"	""	""	"11"	""	""	"12"	""	""	"13"	""	""	"14"	""	""	"15"	""	"16"	""	""	"17"	""	""	"18"	""	""	"19"	""	""	"20"	""	""	"21"	""	""	"22"	""	""	"23"	""	""
"169"	""	"190"	""	""	""	""	""	"6"	""	"219"	""	"25"	""	""	"71"	""	""	""	"1"	""	"1"	""	"0"	""	""	""	"17"	""	""	"1"	""	""	"5"	""	""	"0"	""	""	"1"	""	"7"	""	""	"3"	""	""	"1"	""	""	"1"	""	""	"8"	""	"11"	""	""	""	"1"	""	""	"0"	""	""	"0"
"170"	""	"191"	""	""	""	""	""	"57"	""	"107"	""	"95"	""	""	"20"	""	""	""	"6"	""	"3"	""	"3"	""	""	""	"128"	""	""	"18"	""	""	"11"	""	""	"0"	""	""	"2"	""	"12"	""	""	"9"	""	""	"6"	""	""	"8"	""	""	"22"	""	"16"	""	""	""	"9"	""	""	"8"	""	""	"9"
"171"	""	"192"	""	""	""	""	""	"18"	""	"124"	""	"114"	""	""	"13"	""	""	""	"2"	""	"1"	""	"1"	""	""	""	"20"	""	""	"4"	""	""	"3"	""	""	"0"	""	""	"2"	""	"3"	""	""	"5"	""	""	"3"	""	""	"2"	""	""	"1"	""	"2"	""	""	""	"0"	""	""	"1"	""	""	"4"
"172"	""	"193"	""	""	""	""	""	"63"	""	"82"	""	"157"	""	""	"37"	""	""	""	"4"	""	"4"	""	"6"	""	""	""	"55"	""	""	"14"	""	""	"9"	""	""	"6"	""	""	"9"	""	"7"	""	""	"40"	""	""	"13"	""	""	"43"	""	""	"8"	""	"28"	""	""	""	"5"	""	""	"5"	""	""	"11"
"173"	""	"194"	""	""	""	""	""	"21"	""	"85"	""	"101"	""	""	"9"	""	""	""	"0"	""	"1"	""	"6"	""	""	""	"235"	""	""	"12"	""	""	"2"	""	""	"0"	""	""	"0"	""	"3"	""	""	"2"	""	""	"6"	""	""	"2"	""	""	"1"	""	"0"	""	""	""	"0"	""	""	"0"	""	""	"1"
"174"	""	"195"	""	""	""	""	""	"13"	""	"148"	""	"205"	""	""	"3"	""	""	""	"1"	""	"0"	""	"1"	""	""	""	"90"	""	""	"12"	""	""	"2"	""	""	"1"	""	""	"0"	""	"11"	""	""	"17"	""	""	"3"	""	""	"4"	""	""	"1"	""	"3"	""	""	""	"6"	""	""	"1"	""	""	"2"
"175"	""	"196"	""	""	""	""	""	"1"	""	"216"	""	"5"	""	""	"55"	""	""	""	"1"	""	"1"	""	"3"	""	""	""	"87"	""	""	"6"	""	""	"1"	""	""	"0"	""	""	"2"	""	"4"	""	""	"1"	""	""	"3"	""	""	"2"	""	""	"11"	""	"3"	""	""	""	"1"	""	""	"1"	""	""	"6"
"176"	""	"197"	""	""	""	""	""	"7"	""	"131"	""	"29"	""	""	"64"	""	""	""	"2"	""	"3"	""	"1"	""	""	""	"125"	""	""	"18"	""	""	"6"	""	""	"2"	""	""	"1"	""	"3"	""	""	"7"	""	""	"2"	""	""	"20"	""	""	"5"	""	"4"	""	""	""	"3"	""	""	"2"	""	""	"3"
"177"	""	"198"	""	""	""	""	""	"1"	""	"104"	""	"8"	""	""	"3"	""	""	""	"2"	""	"2"	""	"2"	""	""	""	"87"	""	""	"12"	""	""	"3"	""	""	"0"	""	""	"2"	""	"3"	""	""	"2"	""	""	"7"	""	""	"10"	""	""	"2"	""	"8"	""	""	""	"2"	""	""	"1"	""	""	"5"
"178"	""	"199"	""	""	""	""	""	"29"	""	"39"	""	"37"	""	""	"20"	""	""	""	"4"	""	"4"	""	"306"	""	""	""	"32"	""	""	"4"	""	""	"0"	""	""	"1"	""	""	"6"	""	"7"	""	""	"4"	""	""	"6"	""	""	"5"	""	""	"1"	""	"0"	""	""	""	"1"	""	""	"0"	""	""	"0"
"179"	""	"200"	""	""	""	""	""	"2"	""	"235"	""	"1"	""	""	"82"	""	""	""	"2"	""	"0"	""	"0"	""	""	""	"4"	""	""	"1"	""	""	"0"	""	""	"2"	""	""	"0"	""	"0"	""	""	"1"	""	""	"0"	""	""	"2"	""	""	"4"	""	"4"	""	""	""	"0"	""	""	"0"	""	""	"1"
"180"	""	"201"	""	""	""	""	""	"13"	""	"102"	""	"3"	""	""	"24"	""	""	""	"0"	""	"3"	""	"3"	""	""	""	"153"	""	""	"22"	""	""	"2"	""	""	"5"	""	""	"0"	""	"2"	""	""	"17"	""	""	"2"	""	""	"4"	""	""	"3"	""	"0"	""	""	""	"0"	""	""	"0"	""	""	"0"
"181"	""	"202"	""	""	""	""	""	"85"	""	"99"	""	"30"	""	""	"38"	""	""	""	"2"	""	"5"	""	"7"	""	""	""	"59"	""	""	"9"	""	""	"85"	""	""	"3"	""	""	"2"	""	"3"	""	""	"9"	""	""	"6"	""	""	"8"	""	""	"8"	""	"2"	""	""	""	"0"	""	""	"2"	""	""	"2"
"182"	""	"203"	""	""	""	""	""	"86"	""	"67"	""	"180"	""	""	"6"	""	""	""	"1"	""	"2"	""	"1"	""	""	""	"83"	""	""	"12"	""	""	"21"	""	""	"2"	""	""	"1"	""	"5"	""	""	"23"	""	""	"8"	""	""	"9"	""	""	"14"	""	"90"	""	""	""	"2"	""	""	"6"	""	""	"2"
"183"	""	"204"	""	""	""	""	""	"44"	""	"114"	""	"63"	""	""	"26"	""	""	""	"4"	""	"5"	""	"7"	""	""	""	"68"	""	""	"21"	""	""	"23"	""	""	"6"	""	""	"10"	""	"11"	""	""	"17"	""	""	"29"	""	""	"19"	""	""	"40"	""	"18"	""	""	""	"1"	""	""	"3"	""	""	"10"
"184"	""	"205"	""	""	""	""	""	"8"	""	"10"	""	"106"	""	""	"18"	""	""	""	"2"	""	"2"	""	"2"	""	""	""	"3"	""	""	"1"	""	""	"2"	""	""	"3"	""	""	"1"	""	"4"	""	""	"12"	""	""	"7"	""	""	"8"	""	""	"2"	""	"9"	""	""	""	"8"	""	""	"0"	""	""	"10"
"185"	""	"206"	""	""	""	""	""	"32"	""	"74"	""	"69"	""	""	"5"	""	""	""	"0"	""	"2"	""	"4"	""	""	""	"138"	""	""	"14"	""	""	"5"	""	""	"2"	""	""	"2"	""	"13"	""	""	"7"	""	""	"8"	""	""	"5"	""	""	"10"	""	"2"	""	""	""	"3"	""	""	"3"	""	""	"2"
"186"	""	"207"	""	""	""	""	""	"74"	""	"227"	""	"31"	""	""	"57"	""	""	""	"1"	""	"7"	""	"2"	""	""	""	"40"	""	""	"7"	""	""	"2"	""	""	"3"	""	""	"4"	""	"8"	""	""	"4"	""	""	"33"	""	""	"11"	""	""	"9"	""	"5"	""	""	""	"1"	""	""	"1"	""	""	"2"
"187"	""	"208"	""	""	""	""	""	"18"	""	"41"	""	"89"	""	""	"3"	""	""	""	"0"	""	"3"	""	"4"	""	""	""	"100"	""	""	"14"	""	""	"1"	""	""	"5"	""	""	"3"	""	"9"	""	""	"25"	""	""	"6"	""	""	"2"	""	""	"6"	""	"169"	""	""	""	"6"	""	""	"2"	""	""	"6"
"188"	""	"209"	""	""	""	""	""	"10"	""	"163"	""	"37"	""	""	"0"	""	""	""	"0"	""	"0"	""	"0"	""	""	""	"37"	""	""	"10"	""	""	"5"	""	""	"0"	""	""	"1"	""	"4"	""	""	"42"	""	""	"10"	""	""	"14"	""	""	"8"	""	"143"	""	""	""	"7"	""	""	"3"	""	""	"5"
"189"	""	"210"	""	""	""	""	""	"65"	""	"144"	""	"44"	""	""	"10"	""	""	""	"2"	""	"2"	""	"9"	""	""	""	"110"	""	""	"15"	""	""	"9"	""	""	"3"	""	""	"6"	""	"17"	""	""	"10"	""	""	"27"	""	""	"20"	""	""	"7"	""	"3"	""	""	""	"4"	""	""	"2"	""	""	"7"
"190"	"Total:                            4546      23963      15493        5191        2591       403            1055                19768                   2534           1724          318                   702            2171              1862        4539   1,586.00    2,620.00    1,136.00     572.00            396.00         1,519.00"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"191"	"Postal Ballot                     2            21            20              5              4           0                   0                      14                          0                 0              0                        1                  0                    0              2                 0                 2                 0              0                     0                     0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"192"	"Form-20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"193"	"Assembly Constituency :214---Arwal                                                                                                                                                                            No of Voters :201054"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"194"	"Candidates  Name"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"195"	"BOOTH NO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"196"	"No of valid votes caste in favour of                                                        Total Valid Votes"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"197"	"1"	""	""	""	""	"2"	"3        4           5"	""	""	""	""	""	"6"	""	""	"7"	""	""	""	"8"	""	"9"	""	""	"10"	""	""	"11"	""	""	"12"	""	""	"13"	""	""	"14"	"15"	""	""	""	"16"	""	""	"17"	""	""	"18"	""	""	"19"	""	""	"20"	""	""	"21"	""	""	"22"	""	""	"23"	""	""
"198"	"Grand Total:"	""	""	""	""	""	"4548    23984    15513"	""	""	""	""	""	""	"5196"	""	""	"2595"	""	""	""	"403"	""	"1055"	""	""	"19782"	""	""	"2534"	""	""	"1724"	""	""	"318"	""	""	"703          2171"	""	""	""	""	"1862"	""	""	"4541"	""	""	"1586"	""	""	"2622"	""	""	"1136"	""	""	"572"	""	""	"396"	""	""	"1519"	""
"199"	"Place:                                                                                                                                                                                      Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"200"	"Assembly Constituency :214---Arwal"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"201"	"Date: 24/11/2010"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"202"	"Printed Using RO/ARO Counting Tool Ver. 1.0 of National Informatics Centre,Bihar                                                                                                Page -1 of 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
