"X.FORM.20."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of electors in Assembly Constituency/Segment:-291290"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"ROUND  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 184-PATNA SAHIB"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"306"	"152"	"133"	"271"	"16"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"425"	"0"	"425"	"0"
"307"	"153"	"122"	"395"	"60"	"1"	"1"	"0"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"2"	"2"	"2"	"589"	"0"	"589"	"0"
"308"	"154"	"262"	"225"	"86"	"2"	"2"	"2"	"1"	"0"	"0"	"1"	"2"	"0"	"2"	"0"	"0"	"6"	"591"	"0"	"591"	"0"
"309"	"Total :-"	"1867"	"3251"	"378"	"15"	"9"	"20"	"6"	"12"	"8"	"11"	"14"	"13"	"9"	"11"	"39"	"56"	"5719"	"0"	"5719"	"0"
"310"	"Till Last Total :-"	"13877"	"32479"	"6119"	"184"	"84"	"398"	"97"	"63"	"75"	"90"	"102"	"77"	"86"	"89"	"214"	"333"	"54367"	"0"	"54367"	"0"
"311"	"Grand Total
:-"	"15744"	"35730"	"6497"	"199"	"93"	"418"	"103"	"75"	"83"	"101"	"116"	"90"	"95"	"100"	"253"	"389"	"60086"	"0"	"60086"	"0"
"312"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"313"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"314"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"315"	"16th May 2009                                                                                                                                                                                                                                                                         ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"316"	"ROUND  12"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"317"	"Total No. of electors in Assembly Constituency/Segment:-291290"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"318"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 184-PATNA SAHIB"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"319"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"320"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"321"	"155"	"152"	"130"	"37"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"324"	"0"	"324"	"0"
"322"	"156"	"124"	"421"	"57"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"2"	"3"	"614"	"0"	"614"	"0"
"323"	"157"	"138"	"329"	"28"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"501"	"0"	"501"	"0"
"324"	"158"	"48"	"320"	"35"	"0"	"0"	"2"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"410"	"0"	"410"	"0"
"325"	"159"	"28"	"318"	"44"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"391"	"0"	"391"	"0"
"326"	"160"	"55"	"192"	"47"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"301"	"0"	"301"	"0"
"327"	"161"	"74"	"202"	"43"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"0"	"3"	"0"	"328"	"0"	"328"	"0"
"328"	"162"	"39"	"414"	"59"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"2"	"1"	"1"	"1"	"1"	"2"	"527"	"0"	"527"	"0"
"329"	"163"	"68"	"143"	"57"	"0"	"0"	"2"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"5"	"4"	"283"	"0"	"283"	"0"
"330"	"164"	"147"	"14"	"42"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"208"	"0"	"208"	"0"
"331"	"165"	"120"	"11"	"57"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"4"	"199"	"0"	"199"	"0"
"332"	"166"	"184"	"146"	"49"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"2"	"6"	"392"	"0"	"392"	"0"
"333"	"167"	"71"	"160"	"34"	"0"	"0"	"3"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"271"	"0"	"271"	"0"
"334"	"168"	"130"	"140"	"52"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"1"	"0"	"0"	"2"	"1"	"332"	"0"	"332"	"0"
"335"	"Total :-"	"1378"	"2940"	"641"	"9"	"6"	"13"	"8"	"5"	"4"	"6"	"9"	"5"	"7"	"6"	"19"	"25"	"5081"	"0"	"5081"	"0"
"336"	"Till Last Total :-"	"15744"	"35730"	"6497"	"199"	"93"	"418"	"103"	"75"	"83"	"101"	"116"	"90"	"95"	"100"	"253"	"389"	"60086"	"0"	"60086"	"0"
"337"	"Grand Total
:-"	"17122"	"38670"	"7138"	"208"	"99"	"431"	"111"	"80"	"87"	"107"	"125"	"95"	"102"	"106"	"272"	"414"	"65167"	"0"	"65167"	"0"
"338"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"339"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"340"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"341"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"342"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"343"	"ROUND  13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"344"	"Total No. of electors in Assembly Constituency/Segment:-291290"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"345"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 184-PATNA SAHIB"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"346"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"347"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"348"	"169"	"141"	"55"	"69"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"271"	"0"	"271"	"0"
"349"	"170"	"139"	"79"	"118"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"2"	"0"	"1"	"1"	"1"	"1"	"346"	"0"	"346"	"0"
"350"	"171"	"109"	"268"	"31"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"1"	"3"	"3"	"422"	"0"	"422"	"0"
"351"	"172"	"68"	"78"	"40"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"188"	"0"	"188"	"0"
"352"	"173"	"260"	"16"	"77"	"2"	"0"	"3"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"2"	"5"	"369"	"0"	"369"	"0"
"353"	"174"	"148"	"37"	"73"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"260"	"0"	"260"	"0"
"354"	"175"	"117"	"375"	"122"	"3"	"2"	"3"	"1"	"2"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"6"	"635"	"0"	"635"	"0"
"355"	"176"	"83"	"72"	"53"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"212"	"0"	"212"	"0"
"356"	"177"	"49"	"208"	"25"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"289"	"0"	"289"	"0"
"357"	"178"	"100"	"98"	"47"	"0"	"0"	"3"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"252"	"0"	"252"	"0"
"358"	"179"	"66"	"231"	"48"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"3"	"351"	"0"	"351"	"0"
"359"	"180"	"32"	"353"	"40"	"1"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"2"	"3"	"438"	"0"	"438"	"0"
"360"	"181"	"140"	"300"	"34"	"1"	"1"	"5"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"3"	"486"	"0"	"486"	"0"
"361"	"182"	"39"	"271"	"61"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"4"	"379"	"0"	"379"	"0"
"362"	"Total :-"	"1491"	"2441"	"838"	"13"	"4"	"19"	"6"	"5"	"5"	"4"	"7"	"4"	"7"	"4"	"14"	"36"	"4898"	"0"	"4898"	"0"
"363"	"Till Last Total :-"	"17122"	"38670"	"7138"	"208"	"99"	"431"	"111"	"80"	"87"	"107"	"125"	"95"	"102"	"106"	"272"	"414"	"65167"	"0"	"65167"	"0"
"364"	"Grand Total
:-"	"18613"	"41111"	"7976"	"221"	"103"	"450"	"117"	"85"	"92"	"111"	"132"	"99"	"109"	"110"	"286"	"450"	"70065"	"0"	"70065"	"0"
"365"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"366"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"367"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"368"	"16th May 2009                                                                                                                                                                                                                                                                         ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"369"	"ROUND  14"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"370"	"Total No. of electors in Assembly Constituency/Segment:-291290"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"371"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 184-PATNA SAHIB"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"372"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"373"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"374"	"183"	"72"	"343"	"35"	"1"	"1"	"26"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"483"	"0"	"483"	"0"
"375"	"184"	"70"	"488"	"57"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"618"	"0"	"618"	"0"
"376"	"185"	"33"	"282"	"34"	"0"	"1"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"355"	"0"	"355"	"0"
"377"	"186"	"63"	"402"	"77"	"0"	"1"	"9"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"2"	"1"	"1"	"559"	"0"	"559"	"0"
"378"	"187"	"72"	"251"	"33"	"0"	"0"	"2"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"3"	"366"	"0"	"366"	"0"
"379"	"188"	"27"	"311"	"18"	"1"	"0"	"8"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"368"	"0"	"368"	"0"
"380"	"189"	"56"	"323"	"20"	"0"	"1"	"2"	"0"	"1"	"1"	"1"	"0"	"1"	"2"	"1"	"1"	"0"	"410"	"0"	"410"	"0"
"381"	"190"	"26"	"306"	"31"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"367"	"0"	"367"	"0"
"382"	"191"	"69"	"239"	"54"	"3"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"2"	"377"	"0"	"377"	"0"
"383"	"192"	"46"	"525"	"34"	"2"	"0"	"0"	"0"	"0"	"1"	"3"	"2"	"0"	"4"	"1"	"4"	"2"	"624"	"0"	"624"	"0"
"384"	"193"	"22"	"385"	"36"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"2"	"448"	"0"	"448"	"0"
"385"	"194"	"104"	"276"	"79"	"1"	"1"	"2"	"1"	"0"	"0"	"1"	"2"	"2"	"2"	"0"	"3"	"6"	"480"	"0"	"480"	"0"
"386"	"195"	"40"	"241"	"29"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"2"	"0"	"316"	"0"	"316"	"0"
"387"	"196"	"66"	"227"	"17"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"314"	"0"	"314"	"0"
"388"	"Total :-"	"766"	"4599"	"554"	"8"	"6"	"64"	"4"	"3"	"9"	"8"	"7"	"7"	"10"	"7"	"16"	"17"	"6085"	"0"	"6085"	"0"
"389"	"Till Last Total :-"	"18613"	"41111"	"7976"	"221"	"103"	"450"	"117"	"85"	"92"	"111"	"132"	"99"	"109"	"110"	"286"	"450"	"70065"	"0"	"70065"	"0"
"390"	"Grand Total
:-"	"19379"	"45710"	"8530"	"229"	"109"	"514"	"121"	"88"	"101"	"119"	"139"	"106"	"119"	"117"	"302"	"467"	"76150"	"0"	"76150"	"0"
"391"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"392"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"393"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"394"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"395"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"396"	"ROUND  15"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"397"	"Total No. of electors in Assembly Constituency/Segment:-291290"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"398"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 184-PATNA SAHIB"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"399"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"400"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"401"	"197"	"41"	"467"	"22"	"1"	"2"	"5"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"4"	"546"	"0"	"546"	"0"
"402"	"198"	"27"	"263"	"29"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"324"	"0"	"324"	"0"
"403"	"199"	"20"	"287"	"22"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"2"	"0"	"338"	"0"	"338"	"0"
"404"	"200"	"21"	"282"	"19"	"0"	"0"	"4"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"3"	"332"	"0"	"332"	"0"
"405"	"201"	"50"	"208"	"22"	"0"	"1"	"23"	"3"	"0"	"0"	"0"	"4"	"0"	"1"	"0"	"1"	"4"	"317"	"0"	"317"	"0"
"406"	"202"	"74"	"377"	"55"	"1"	"2"	"10"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"2"	"1"	"524"	"0"	"524"	"0"
"407"	"203"	"77"	"387"	"24"	"1"	"0"	"13"	"2"	"0"	"1"	"1"	"2"	"1"	"0"	"2"	"5"	"6"	"522"	"0"	"522"	"0"
"408"	"204"	"20"	"267"	"16"	"0"	"2"	"11"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"321"	"0"	"321"	"0"
"409"	"205"	"62"	"532"	"51"	"2"	"1"	"1"	"0"	"1"	"0"	"1"	"2"	"2"	"2"	"0"	"1"	"8"	"666"	"0"	"666"	"0"
"410"	"206"	"45"	"388"	"30"	"0"	"4"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"473"	"0"	"473"	"0"
"411"	"207"	"76"	"321"	"19"	"1"	"0"	"2"	"3"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"426"	"0"	"426"	"0"
"412"	"208"	"45"	"431"	"23"	"3"	"1"	"3"	"1"	"1"	"3"	"2"	"3"	"2"	"3"	"1"	"1"	"3"	"526"	"0"	"526"	"0"
"413"	"209"	"38"	"485"	"30"	"0"	"1"	"3"	"1"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"562"	"0"	"562"	"0"
"414"	"210"	"37"	"399"	"58"	"2"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"501"	"0"	"501"	"0"
"415"	"Total :-"	"633"	"5094"	"420"	"12"	"16"	"76"	"12"	"6"	"11"	"7"	"16"	"6"	"10"	"5"	"21"	"33"	"6378"	"0"	"6378"	"0"
"416"	"Till Last Total :-"	"19379"	"45710"	"8530"	"229"	"109"	"514"	"121"	"88"	"101"	"119"	"139"	"106"	"119"	"117"	"302"	"467"	"76150"	"0"	"76150"	"0"
"417"	"Grand Total
:-"	"20012"	"50804"	"8950"	"241"	"125"	"590"	"133"	"94"	"112"	"126"	"155"	"112"	"129"	"122"	"323"	"500"	"82528"	"0"	"82528"	"0"
"418"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"419"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"420"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"421"	"16th May 2009                                                                                                                                                                                                                                                                         ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"422"	"[FORM 20]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"423"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"424"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"425"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"426"	"Total No. of electors in Assembly Constituency/Segment:-291290"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"427"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"428"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"429"	"ROUND  16"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"430"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 184-PATNA SAHIB"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"431"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"432"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"433"	"211"	"92"	"261"	"35"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"393"	"0"	"393"	"0"
"434"	"212"	"78"	"229"	"59"	"1"	"0"	"3"	"0"	"0"	"2"	"1"	"2"	"2"	"0"	"0"	"1"	"0"	"378"	"0"	"378"	"0"
"435"	"213"	"61"	"426"	"29"	"0"	"1"	"0"	"0"	"1"	"2"	"0"	"1"	"0"	"1"	"0"	"6"	"0"	"528"	"0"	"528"	"0"
"436"	"214"	"78"	"264"	"46"	"0"	"0"	"0"	"2"	"1"	"0"	"1"	"4"	"1"	"2"	"0"	"2"	"3"	"404"	"0"	"404"	"0"
"437"	"215"	"102"	"255"	"25"	"0"	"0"	"0"	"2"	"1"	"0"	"1"	"0"	"2"	"2"	"2"	"2"	"2"	"396"	"0"	"396"	"0"
"438"	"216"	"115"	"258"	"32"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"409"	"0"	"409"	"0"
"439"	"217"	"109"	"186"	"30"	"1"	"2"	"4"	"0"	"3"	"0"	"1"	"0"	"3"	"2"	"4"	"5"	"4"	"354"	"0"	"354"	"0"
"440"	"218"	"79"	"262"	"37"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"3"	"3"	"389"	"0"	"389"	"0"
"441"	"219"	"36"	"346"	"30"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"413"	"0"	"413"	"0"
"442"	"220"	"121"	"378"	"45"	"1"	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"554"	"0"	"554"	"0"
"443"	"221"	"60"	"209"	"28"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"302"	"0"	"302"	"0"
"444"	"222"	"70"	"252"	"24"	"2"	"0"	"2"	"0"	"0"	"1"	"1"	"2"	"1"	"0"	"1"	"0"	"1"	"357"	"0"	"357"	"0"
"445"	"223"	"107"	"64"	"100"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"276"	"0"	"276"	"0"
"446"	"224"	"114"	"56"	"87"	"1"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"262"	"0"	"262"	"0"
"447"	"Total :-"	"1222"	"3446"	"607"	"9"	"6"	"15"	"9"	"8"	"7"	"7"	"12"	"11"	"7"	"8"	"23"	"18"	"5415"	"0"	"5415"	"0"
"448"	"Till Last Total :-"	"20012"	"50804"	"8950"	"241"	"125"	"590"	"133"	"94"	"112"	"126"	"155"	"112"	"129"	"122"	"323"	"500"	"82528"	"0"	"82528"	"0"
"449"	"Grand Total
:-"	"21234"	"54250"	"9557"	"250"	"131"	"605"	"142"	"102"	"119"	"133"	"167"	"123"	"136"	"130"	"346"	"518"	"87943"	"0"	"87943"	"0"
"450"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"451"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"452"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"453"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"454"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"455"	"[FORM 20]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"456"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"457"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"458"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"459"	"Total No. of electors in Assembly Constituency/Segment:-291290"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"460"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
