"FORM.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"342"	"199"	"119"	"9"	"89"	"2"	"51"	"0"	"1"	"0"	"4"	"3"	"4"	"0"	"11"	"293"	"0"	"293"	"0"
"343"	"199(A)"	"160"	"22"	"53"	"2"	"16"	"1"	"0"	"0"	"4"	"0"	"2"	"2"	"17"	"279"	"0"	"279"	"0"
"344"	"200"	"80"	"41"	"41"	"2"	"93"	"9"	"0"	"4"	"10"	"9"	"10"	"11"	"29"	"339"	"0"	"339"	"0"
"345"	"201"	"112"	"71"	"216"	"5"	"1"	"0"	"1"	"1"	"1"	"1"	"4"	"4"	"5"	"422"	"0"	"422"	"0"
"346"	"202"	"67"	"82"	"421"	"9"	"2"	"2"	"3"	"1"	"0"	"4"	"15"	"1"	"6"	"613"	"0"	"613"	"0"
"347"	"203"	"134"	"26"	"130"	"1"	"3"	"2"	"0"	"0"	"1"	"0"	"5"	"1"	"4"	"307"	"0"	"307"	"0"
"348"	"204"	"25"	"17"	"409"	"2"	"0"	"0"	"1"	"1"	"1"	"0"	"3"	"0"	"3"	"462"	"0"	"462"	"0"
"349"	"205"	"15"	"14"	"207"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"9"	"0"	"6"	"254"	"0"	"254"	"0"
"350"	"206"	"48"	"27"	"368"	"3"	"3"	"1"	"0"	"1"	"1"	"0"	"2"	"1"	"3"	"458"	"0"	"458"	"0"
"351"	"207"	"166"	"33"	"183"	"11"	"1"	"5"	"2"	"0"	"5"	"6"	"20"	"8"	"17"	"457"	"0"	"457"	"0"
"352"	"208"	"108"	"29"	"158"	"6"	"0"	"1"	"1"	"3"	"1"	"1"	"2"	"4"	"9"	"323"	"0"	"323"	"0"
"353"	"209"	"257"	"30"	"448"	"6"	"86"	"3"	"1"	"2"	"4"	"3"	"15"	"9"	"43"	"907"	"0"	"907"	"0"
"354"	"Total"	"1429"	"443"	"3130"	"62"	"283"	"27"	"12"	"15"	"37"	"31"	"106"	"45"	"172"	"5792"	"0"	"5792"	"0"
"355"	"B.F."	"19139"	"23987"	"32913"	"1507"	"1095"	"1117"	"314"	"403"	"530"	"587"	"1293"	"1003"	"2527"	"86415"	"0"	"86415"	"0"
"356"	"G. Total"	"20568"	"24430"	"36043"	"1569"	"1378"	"1144"	"326"	"418"	"567"	"618"	"1399"	"1048"	"2699"	"92207"	"0"	"92207"	"0"
"357"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"358"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"359"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"360"	"210"	"247"	"53"	"116"	"4"	"5"	"0"	"1"	"3"	"1"	"2"	"4"	"9"	"26"	"471"	"0"	"471"	"0"
"361"	"211"	"96"	"39"	"125"	"1"	"2"	"2"	"2"	"0"	"2"	"1"	"2"	"0"	"10"	"282"	"0"	"282"	"0"
"362"	"212"	"70"	"12"	"209"	"5"	"11"	"0"	"1"	"0"	"1"	"0"	"2"	"1"	"3"	"315"	"0"	"315"	"0"
"363"	"213"	"132"	"18"	"221"	"28"	"2"	"2"	"1"	"1"	"1"	"2"	"4"	"0"	"20"	"432"	"0"	"432"	"0"
"364"	"214"	"137"	"22"	"177"	"5"	"6"	"3"	"0"	"0"	"0"	"0"	"5"	"1"	"5"	"361"	"0"	"361"	"0"
"365"	"215"	"93"	"13"	"291"	"5"	"22"	"1"	"1"	"1"	"1"	"0"	"3"	"0"	"2"	"433"	"0"	"433"	"0"
"366"	"216"	"172"	"23"	"306"	"37"	"10"	"1"	"1"	"0"	"5"	"5"	"14"	"2"	"33"	"609"	"0"	"609"	"0"
"367"	"217"	"54"	"134"	"355"	"16"	"3"	"3"	"3"	"1"	"2"	"2"	"2"	"2"	"5"	"582"	"0"	"582"	"0"
"368"	"218"	"64"	"84"	"636"	"3"	"24"	"1"	"1"	"2"	"5"	"4"	"7"	"6"	"20"	"857"	"0"	"857"	"0"
"369"	"219"	"59"	"48"	"352"	"4"	"3"	"2"	"0"	"0"	"2"	"2"	"13"	"9"	"22"	"516"	"0"	"516"	"0"
"370"	"220"	"48"	"20"	"372"	"5"	"2"	"0"	"1"	"0"	"3"	"2"	"5"	"3"	"7"	"468"	"0"	"468"	"0"
"371"	"221"	"292"	"38"	"68"	"19"	"1"	"6"	"4"	"2"	"6"	"1"	"3"	"6"	"11"	"457"	"0"	"457"	"0"
"372"	"222"	"256"	"29"	"12"	"0"	"1"	"0"	"0"	"2"	"1"	"2"	"3"	"4"	"6"	"316"	"0"	"316"	"0"
"373"	"223"	""	""	""	""	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"
"374"	"Total"	"1720"	"533"	"3240"	"132"	"92"	"21"	"16"	"12"	"30"	"23"	"67"	"43"	"170"	"6099"	"0"	"6099"	"0"
"375"	"B.F."	"20568"	"24430"	"36043"	"1569"	"1378"	"1144"	"326"	"418"	"567"	"618"	"1399"	"1048"	"2699"	"92207"	"0"	"92207"	"0"
"376"	"G. Total"	"22288"	"24963"	"39283"	"1701"	"1470"	"1165"	"342"	"430"	"597"	"641"	"1466"	"1091"	"2869"	"98306"	"0"	"98306"	"0"
"377"	"Place-  BAZAR SAMATI, SANDHA, CHAPRA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"378"	"Date - 16-05-2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"379"	"Signature of Asstt. Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
