"FORM.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"341"	"199"	"164"	"97"	"47"	"20"	"23"	"6"	"3"	"1"	"5"	"5"	"4"	"4"	"15"	"394"	"0"	"394"	"0"
"342"	"200"	"42"	"88"	"148"	"5"	"44"	"3"	"0"	"3"	"0"	"0"	"2"	"2"	"6"	"343"	"0"	"343"	"0"
"343"	"201"	"80"	"35"	"158"	"4"	"1"	"1"	"0"	"3"	"5"	"1"	"12"	"4"	"36"	"340"	"0"	"340"	"0"
"344"	"202"	"144"	"84"	"142"	"1"	"1"	"0"	"0"	"3"	"2"	"5"	"10"	"4"	"21"	"417"	"0"	"417"	"0"
"345"	"203"	"39"	"11"	"337"	"1"	"0"	"0"	"0"	"0"	"3"	"2"	"13"	"1"	"9"	"416"	"0"	"416"	"0"
"346"	"204"	"44"	"84"	"70"	"9"	"1"	"6"	"0"	"1"	"6"	"3"	"6"	"4"	"15"	"249"	"0"	"249"	"0"
"347"	"205"	"96"	"106"	"51"	"13"	"6"	"5"	"6"	"2"	"3"	"2"	"4"	"6"	"14"	"314"	"0"	"314"	"0"
"348"	"206"	"208"	"37"	"110"	"3"	"1"	"2"	"3"	"4"	"4"	"8"	"5"	"10"	"31"	"426"	"0"	"426"	"0"
"349"	"207"	"277"	"137"	"116"	"5"	"0"	"5"	"4"	"5"	"12"	"7"	"13"	"14"	"55"	"650"	"0"	"650"	"0"
"350"	"208"	"61"	"40"	"48"	"3"	"2"	"5"	"1"	"0"	"0"	"0"	"3"	"3"	"12"	"178"	"0"	"178"	"0"
"351"	"209"	"57"	"156"	"128"	"5"	"0"	"6"	"0"	"4"	"8"	"7"	"14"	"15"	"21"	"421"	"0"	"421"	"0"
"352"	"210"	"32"	"139"	"66"	"9"	"5"	"2"	"2"	"1"	"0"	"1"	"2"	"2"	"5"	"266"	"0"	"266"	"0"
"353"	"Total"	"1360"	"1211"	"1840"	"115"	"88"	"44"	"22"	"29"	"50"	"44"	"103"	"79"	"264"	"5249"	"0"	"5249"	"0"
"354"	"B.F."	"36735"	"7115"	"25074"	"3357"	"4100"	"601"	"318"	"346"	"644"	"628"	"1448"	"940"	"3930"	"85236"	"0"	"85236"	"0"
"355"	"G. Total"	"38095"	"8326"	"26914"	"3472"	"4188"	"645"	"340"	"375"	"694"	"672"	"1551"	"1019"	"4194"	"90485"	"0"	"90485"	"0"
"356"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"357"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"358"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"359"	"211"	"88"	"167"	"87"	"3"	"1"	"0"	"5"	"1"	"3"	"2"	"10"	"3"	"8"	"378"	"0"	"378"	"0"
"360"	"212"	"107"	"77"	"93"	"4"	"2"	"0"	"3"	"1"	"1"	"1"	"5"	"2"	"9"	"305"	"0"	"305"	"0"
"361"	"213"	"124"	"206"	"245"	"10"	"12"	"5"	"5"	"3"	"3"	"7"	"19"	"13"	"45"	"697"	"0"	"697"	"0"
"362"	"214"	"35"	"141"	"392"	"5"	"3"	"0"	"1"	"2"	"3"	"4"	"5"	"4"	"5"	"600"	"0"	"600"	"0"
"363"	"215"	"0"	"19"	"472"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"494"	"0"	"494"	"0"
"364"	"216"	"215"	"104"	"94"	"6"	"8"	"2"	"5"	"5"	"3"	"2"	"4"	"1"	"8"	"457"	"0"	"457"	"0"
"365"	"217"	"98"	"62"	"170"	"5"	"1"	"1"	"1"	"0"	"3"	"3"	"5"	"2"	"9"	"360"	"0"	"360"	"0"
"366"	"218"	"106"	"85"	"281"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"481"	"0"	"481"	"0"
"367"	"219"	"226"	"28"	"40"	"2"	"3"	"1"	"1"	"1"	"2"	"2"	"2"	"6"	"18"	"332"	"0"	"332"	"0"
"368"	"220"	"2"	"21"	"267"	"3"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"2"	"299"	"0"	"299"	"0"
"369"	"221"	"39"	"22"	"23"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"2"	"5"	"96"	"0"	"96"	"0"
"370"	"222"	"11"	"136"	"52"	"1"	"1"	"3"	"0"	"2"	"4"	"3"	"16"	"7"	"14"	"250"	"0"	"250"	"0"
"371"	"223"	"37"	"210"	"130"	"8"	"7"	"9"	"3"	"0"	"4"	"1"	"4"	"3"	"15"	"431"	"0"	"431"	"0"
"372"	"224"	"17"	"116"	"113"	"5"	"1"	"0"	"1"	"4"	"6"	"3"	"2"	"0"	"11"	"279"	"0"	"279"	"0"
"373"	"Total"	"1105"	"1394"	"2459"	"58"	"43"	"23"	"26"	"19"	"34"	"30"	"73"	"45"	"150"	"5459"	"0"	"5459"	"0"
"374"	"B.F."	"38095"	"8326"	"26914"	"3472"	"4188"	"645"	"340"	"375"	"694"	"672"	"1551"	"1019"	"4194"	"90485"	"0"	"90485"	"0"
"375"	"G. Total"	"39200"	"9720"	"29373"	"3530"	"4231"	"668"	"366"	"394"	"728"	"702"	"1624"	"1064"	"4344"	"95944"	"0"	"95944"	"0"
"376"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"377"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"378"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"379"	"225"	"23"	"85"	"116"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"5"	"235"	"0"	"235"	"0"
"380"	"226"	"83"	"168"	"148"	"21"	"42"	"8"	"5"	"13"	"10"	"10"	"20"	"8"	"34"	"570"	"0"	"570"	"0"
"381"	"227"	"80"	"9"	"16"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"109"	"0"	"109"	"0"
"382"	"228"	"58"	"104"	"167"	"10"	"3"	"5"	"2"	"2"	"4"	"1"	"9"	"9"	"12"	"386"	"0"	"386"	"0"
"383"	"229"	"98"	"66"	"104"	"7"	"2"	"1"	"0"	"3"	"2"	"2"	"6"	"2"	"8"	"301"	"0"	"301"	"0"
"384"	"230"	"102"	"110"	"244"	"7"	"5"	"1"	"1"	"0"	"5"	"0"	"16"	"6"	"15"	"512"	"0"	"512"	"0"
"385"	"231"	"319"	"79"	"188"	"10"	"5"	"0"	"2"	"1"	"2"	"2"	"8"	"3"	"18"	"637"	"0"	"637"	"0"
"386"	"232"	"256"	"60"	"138"	"14"	"7"	"3"	"1"	"2"	"4"	"3"	"8"	"4"	"28"	"528"	"0"	"528"	"0"
"387"	"233"	"308"	"48"	"68"	"7"	"8"	"0"	"0"	"1"	"5"	"3"	"11"	"6"	"51"	"516"	"0"	"516"	"0"
"388"	"234"	"145"	"29"	"189"	"1"	"3"	"3"	"0"	"4"	"1"	"1"	"7"	"2"	"6"	"391"	"0"	"391"	"0"
"389"	"Total"	"1472"	"758"	"1378"	"80"	"77"	"21"	"11"	"26"	"33"	"22"	"89"	"41"	"177"	"4185"	"0"	"4185"	"0"
"390"	"B.F."	"39200"	"9720"	"29373"	"3530"	"4231"	"668"	"366"	"394"	"728"	"702"	"1624"	"1064"	"4344"	"95944"	"0"	"95944"	"0"
"391"	"G. Total"	"40672"	"10478"	"30751"	"3610"	"4308"	"689"	"377"	"420"	"761"	"724"	"1713"	"1105"	"4521"	"100129"	"0"	"100129"	"0"
"392"	"Place-  BAZAR SAMATI, SANDHA, CHAPRA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"393"	"Date - 16-05-2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"394"	"Signature of Asstt. Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
