"X."	"X..1"	"No..of.valid.votes.cast.in.favour.of"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"
"229"	"7"	"161"	"7"	"64"	"21"	"63"	"6"	"11"	"2"	"3"	"5"	"28"	"26"	"14"	"17"	"9"	"14"	"18"	"27"	"0"	"1"	"2"	"7"	"345"	"0"	"345"	"0"
"230"	"8"	"162"	"5"	"76"	"33"	"55"	"5"	"4"	"3"	"2"	"2"	"23"	"69"	"8"	"8"	"2"	"8"	"9"	"8"	"2"	"0"	"0"	"2"	"324"	"0"	"324"	"0"
"231"	"9"	"163"	"7"	"170"	"22"	"8"	"6"	"5"	"19"	"7"	"3"	"3"	"118"	"16"	"7"	"6"	"5"	"18"	"15"	"1"	"2"	"3"	"7"	"448"	"0"	"448"	"0"
"232"	"10"	"164"	"5"	"23"	"18"	"0"	"1"	"2"	"0"	"3"	"0"	"1"	"167"	"153"	"5"	"0"	"1"	"1"	"2"	"1"	"2"	"0"	"1"	"386"	"0"	"386"	"0"
"233"	"11"	"165"	"0"	"71"	"0"	"6"	"0"	"2"	"0"	"0"	"0"	"4"	"188"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"276"	"0"	"276"	"0"
"234"	"12"	"166"	"5"	"17"	"1"	"3"	"1"	"2"	"0"	"0"	"0"	"2"	"104"	"122"	"1"	"3"	"1"	"3"	"0"	"1"	"0"	"0"	"0"	"266"	"0"	"266"	"0"
"235"	"13"	"167"	"2"	"236"	"4"	"9"	"0"	"0"	"0"	"0"	"0"	"1"	"122"	"14"	"0"	"4"	"2"	"3"	"10"	"0"	"0"	"1"	"0"	"408"	"0"	"408"	"0"
"236"	"14"	"168"	"17"	"80"	"4"	"38"	"5"	"14"	"1"	"6"	"6"	"121"	"18"	"6"	"3"	"2"	"8"	"20"	"26"	"2"	"1"	"2"	"2"	"382"	"0"	"382"	"0"
"237"	""	"ROUND- 12"	"62"	"1120"	"286"	"687"	"127"	"48"	"47"	"38"	"27"	"658"	"851"	"358"	"73"	"35"	"55"	"105"	"224"	"18"	"9"	"19"	"34"	"4881"	"0"	"4881"	"0"
"238"	"Place - Nawada
Date -             25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"239"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"240"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"241"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"242"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"243"	"1"	"169"	"5"	"80"	"2"	"106"	"2"	"1"	"3"	"1"	"1"	"121"	"1"	"0"	"7"	"4"	"3"	"6"	"16"	"5"	"1"	"2"	"1"	"368"	"0"	"368"	"0"
"244"	"2"	"170"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"384"	"0"	"1"	"0"	"0"	"391"	"0"	"391"	"0"
"245"	"3"	"171"	"2"	"84"	"2"	"72"	"2"	"1"	"1"	"0"	"1"	"279"	"3"	"2"	"0"	"0"	"2"	"7"	"1"	"1"	"0"	"1"	"3"	"464"	"0"	"464"	"0"
"246"	"4"	"172"	"2"	"6"	"4"	"125"	"1"	"1"	"0"	"1"	"0"	"209"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"351"	"0"	"351"	"0"
"247"	"5"	"173"	"8"	"60"	"12"	"79"	"5"	"1"	"2"	"6"	"1"	"10"	"265"	"5"	"6"	"2"	"5"	"4"	"4"	"0"	"2"	"1"	"2"	"480"	"0"	"480"	"0"
"248"	"6"	"174"	"11"	"62"	"88"	"112"	"6"	"1"	"1"	"1"	"0"	"7"	"45"	"3"	"9"	"5"	"6"	"11"	"11"	"2"	"1"	"1"	"1"	"384"	"0"	"384"	"0"
"249"	"7"	"175"	"5"	"167"	"13"	"150"	"17"	"2"	"3"	"2"	"1"	"6"	"5"	"6"	"4"	"4"	"2"	"5"	"7"	"1"	"0"	"1"	"5"	"406"	"0"	"406"	"0"
"250"	"8"	"176"	"12"	"95"	"4"	"220"	"6"	"1"	"3"	"4"	"3"	"11"	"21"	"14"	"13"	"10"	"1"	"13"	"13"	"2"	"2"	"5"	"7"	"460"	"0"	"460"	"0"
"251"	"9"	"177"	"7"	"248"	"3"	"180"	"21"	"0"	"1"	"2"	"4"	"37"	"1"	"0"	"4"	"2"	"1"	"1"	"4"	"3"	"0"	"6"	"2"	"527"	"0"	"527"	"0"
"252"	"10"	"178"	"37"	"61"	"44"	"160"	"15"	"7"	"2"	"116"	"9"	"44"	"43"	"5"	"4"	"4"	"5"	"7"	"10"	"3"	"3"	"11"	"10"	"600"	"0"	"600"	"0"
"253"	"11"	"179"	"23"	"145"	"18"	"60"	"5"	"5"	"7"	"2"	"0"	"1"	"5"	"13"	"5"	"9"	"6"	"5"	"132"	"41"	"7"	"16"	"10"	"515"	"0"	"515"	"0"
"254"	"12"	"180"	"10"	"113"	"9"	"17"	"7"	"7"	"1"	"3"	"1"	"6"	"185"	"1"	"2"	"4"	"7"	"6"	"70"	"9"	"1"	"5"	"7"	"471"	"0"	"471"	"0"
"255"	"13"	"181"	"10"	"78"	"4"	"187"	"4"	"4"	"1"	"3"	"1"	"34"	"7"	"2"	"15"	"4"	"7"	"7"	"21"	"6"	"14"	"6"	"9"	"424"	"0"	"424"	"0"
"256"	"14"	"182"	"9"	"53"	"0"	"135"	"5"	"1"	"1"	"3"	"1"	"39"	"2"	"2"	"2"	"3"	"4"	"3"	"27"	"4"	"1"	"1"	"1"	"297"	"0"	"297"	"0"
"257"	""	"ROUND- 13"	"141"	"1252"	"203"	"1604"	"96"	"32"	"26"	"144"	"23"	"804"	"590"	"53"	"71"	"51"	"49"	"75"	"700"	"77"	"33"	"56"	"58"	"6138"	"0"	"6138"	"0"
"258"	"Place - Nawada
Date -             25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"259"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"260"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"261"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"262"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"263"	"1"	"183"	"14"	"66"	"6"	"61"	"12"	"5"	"1"	"5"	"6"	"3"	"9"	"12"	"13"	"6"	"9"	"18"	"152"	"14"	"0"	"5"	"13"	"430"	"0"	"430"	"0"
"264"	"2"	"184"	"2"	"4"	"63"	"279"	"153"	"2"	"0"	"0"	"0"	"2"	"5"	"2"	"2"	"1"	"0"	"5"	"4"	"1"	"0"	"1"	"2"	"528"	"0"	"528"	"0"
"265"	"3"	"185"	"21"	"91"	"3"	"41"	"5"	"1"	"2"	"6"	"3"	"9"	"98"	"13"	"13"	"2"	"9"	"13"	"3"	"1"	"1"	"0"	"0"	"335"	"0"	"335"	"0"
"266"	"4"	"186"	"18"	"64"	"25"	"25"	"1"	"2"	"1"	"2"	"1"	"2"	"18"	"11"	"8"	"5"	"9"	"9"	"60"	"5"	"3"	"0"	"5"	"274"	"0"	"274"	"0"
"267"	"5"	"187"	"14"	"42"	"23"	"28"	"7"	"8"	"4"	"2"	"0"	"0"	"7"	"5"	"4"	"3"	"5"	"19"	"135"	"9"	"1"	"2"	"8"	"326"	"0"	"326"	"0"
"268"	"6"	"188"	"4"	"205"	"166"	"61"	"7"	"0"	"2"	"0"	"1"	"9"	"14"	"20"	"4"	"4"	"0"	"3"	"5"	"4"	"5"	"6"	"2"	"522"	"0"	"522"	"0"
"269"	"7"	"189"	"14"	"123"	"264"	"5"	"24"	"3"	"2"	"3"	"0"	"5"	"37"	"17"	"3"	"2"	"0"	"1"	"2"	"0"	"2"	"1"	"0"	"508"	"0"	"508"	"0"
"270"	"8"	"190"	"7"	"202"	"102"	"7"	"1"	"2"	"1"	"0"	"1"	"5"	"3"	"30"	"0"	"2"	"0"	"0"	"28"	"2"	"1"	"1"	"4"	"399"	"0"	"399"	"0"
"271"	"9"	"191"	"3"	"29"	"183"	"38"	"3"	"1"	"1"	"1"	"0"	"4"	"0"	"22"	"1"	"1"	"2"	"0"	"2"	"0"	"0"	"2"	"2"	"295"	"0"	"295"	"0"
"272"	"10"	"192"	"10"	"149"	"4"	"0"	"1"	"4"	"1"	"1"	"2"	"1"	"53"	"16"	"3"	"5"	"10"	"14"	"47"	"6"	"0"	"0"	"1"	"328"	"0"	"328"	"0"
"273"	"11"	"193"	"5"	"10"	"166"	"13"	"3"	"8"	"3"	"1"	"4"	"2"	"17"	"44"	"2"	"9"	"1"	"4"	"19"	"1"	"5"	"3"	"8"	"328"	"0"	"328"	"0"
"274"	"12"	"194"	"9"	"102"	"126"	"16"	"12"	"3"	"2"	"5"	"7"	"6"	"18"	"46"	"6"	"5"	"8"	"10"	"28"	"3"	"5"	"2"	"2"	"421"	"0"	"421"	"0"
"275"	"13"	"195"	"5"	"33"	"0"	"59"	"6"	"3"	"10"	"0"	"1"	"1"	"2"	"13"	"3"	"3"	"3"	"5"	"75"	"6"	"2"	"3"	"8"	"241"	"0"	"241"	"0"
"276"	"14"	"196"	"10"	"35"	"125"	"28"	"4"	"2"	"0"	"1"	"2"	"0"	"2"	"23"	"1"	"1"	"3"	"4"	"101"	"6"	"7"	"4"	"2"	"361"	"0"	"361"	"0"
"277"	""	"ROUND- 14"	"136"	"1155"	"1256"	"661"	"239"	"44"	"30"	"27"	"28"	"49"	"283"	"274"	"63"	"49"	"59"	"105"	"661"	"58"	"32"	"30"	"57"	"5296"	"0"	"5296"	"0"
"278"	"Place - Nawada
Date -             25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"279"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"280"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"281"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"282"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"283"	"1"	"197"	"22"	"28"	"95"	"100"	"6"	"6"	"3"	"7"	"1"	"4"	"4"	"101"	"3"	"6"	"3"	"5"	"98"	"4"	"5"	"2"	"9"	"512"	"0"	"512"	"0"
"284"	"2"	"198"	"1"	"114"	"116"	"8"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"13"	"1"	"1"	"1"	"2"	"6"	"2"	"0"	"0"	"1"	"270"	"0"	"270"	"0"
"285"	"3"	"199"	"16"	"218"	"53"	"15"	"6"	"4"	"3"	"5"	"1"	"2"	"1"	"8"	"2"	"3"	"4"	"12"	"77"	"10"	"4"	"2"	"3"	"449"	"0"	"449"	"0"
"286"	"4"	"200"	"2"	"329"	"132"	"15"	"8"	"9"	"2"	"5"	"1"	"2"	"10"	"21"	"4"	"5"	"7"	"9"	"18"	"1"	"2"	"0"	"3"	"585"	"0"	"585"	"0"
"287"	"5"	"201"	"12"	"152"	"8"	"18"	"6"	"4"	"78"	"4"	"4"	"2"	"7"	"21"	"4"	"8"	"9"	"20"	"142"	"11"	"6"	"2"	"9"	"527"	"0"	"527"	"0"
"288"	"6"	"202"	"13"	"285"	"8"	"15"	"2"	"5"	"5"	"0"	"3"	"1"	"1"	"3"	"3"	"4"	"6"	"16"	"49"	"20"	"6"	"11"	"4"	"460"	"0"	"460"	"0"
"289"	"7"	"203"	"4"	"44"	"2"	"126"	"6"	"2"	"4"	"1"	"1"	"8"	"1"	"66"	"5"	"3"	"1"	"0"	"45"	"0"	"1"	"0"	"1"	"321"	"0"	"321"	"0"
"290"	"8"	"204"	"6"	"80"	"30"	"27"	"0"	"1"	"2"	"0"	"0"	"1"	"26"	"3"	"0"	"1"	"0"	"2"	"18"	"1"	"1"	"2"	"5"	"206"	"0"	"206"	"0"
"291"	"9"	"205"	"10"	"74"	"22"	"164"	"9"	"2"	"0"	"0"	"1"	"1"	"0"	"5"	"6"	"1"	"3"	"13"	"110"	"6"	"4"	"5"	"6"	"442"	"0"	"442"	"0"
"292"	"10"	"206"	"14"	"39"	"3"	"168"	"7"	"4"	"2"	"3"	"0"	"9"	"1"	"2"	"4"	"0"	"5"	"6"	"18"	"0"	"1"	"8"	"6"	"300"	"0"	"300"	"0"
"293"	"11"	"207"	"14"	"24"	"2"	"78"	"4"	"0"	"1"	"1"	"0"	"3"	"0"	"2"	"2"	"2"	"0"	"2"	"12"	"0"	"1"	"4"	"6"	"158"	"0"	"158"	"0"
"294"	"12"	"208"	"6"	"181"	"2"	"143"	"5"	"0"	"0"	"8"	"1"	"28"	"0"	"3"	"7"	"0"	"0"	"4"	"6"	"1"	"1"	"0"	"1"	"397"	"0"	"397"	"0"
"295"	"13"	"209"	"14"	"61"	"37"	"57"	"8"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"1"	"1"	"0"	"0"	"5"	"1"	"0"	"0"	"2"	"190"	"0"	"190"	"0"
"296"	"14"	"210"	"33"	"42"	"0"	"11"	"2"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"3"	"1"	"0"	"0"	"259"	"7"	"1"	"1"	"3"	"366"	"0"	"366"	"0"
"297"	""	"ROUND- 15"	"167"	"1671"	"510"	"945"	"70"	"38"	"100"	"35"	"13"	"64"	"53"	"250"	"45"	"36"	"39"	"91"	"863"	"64"	"33"	"37"	"59"	"5183"	"0"	"5183"	"0"
"298"	"Place - Nawada
Date -             25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"299"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"300"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"301"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"302"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"303"	"1"	"211"	"6"	"94"	"4"	"161"	"11"	"0"	"0"	"2"	"1"	"10"	"0"	"0"	"4"	"1"	"0"	"1"	"2"	"0"	"1"	"0"	"1"	"299"	"0"	"299"	"0"
"304"	"2"	"212"	"3"	"20"	"88"	"12"	"4"	"3"	"0"	"2"	"1"	"9"	"87"	"5"	"2"	"5"	"2"	"7"	"34"	"0"	"1"	"0"	"1"	"286"	"0"	"286"	"0"
"305"	"3"	"213"	"1"	"53"	"14"	"49"	"1"	"2"	"3"	"0"	"0"	"1"	"4"	"6"	"1"	"0"	"2"	"0"	"205"	"9"	"1"	"0"	"1"	"353"	"0"	"353"	"0"
"306"	"4"	"214"	"33"	"168"	"6"	"83"	"11"	"7"	"7"	"3"	"5"	"7"	"10"	"4"	"23"	"7"	"15"	"15"	"17"	"8"	"4"	"0"	"1"	"434"	"0"	"434"	"0"
"307"	"5"	"215"	"6"	"98"	"3"	"96"	"22"	"3"	"4"	"4"	"3"	"78"	"140"	"8"	"11"	"4"	"4"	"13"	"38"	"4"	"2"	"1"	"1"	"543"	"0"	"543"	"0"
"308"	"6"	"216"	"17"	"127"	"35"	"17"	"1"	"3"	"2"	"7"	"1"	"7"	"63"	"0"	"3"	"3"	"3"	"2"	"20"	"3"	"1"	"0"	"5"	"320"	"0"	"320"	"0"
"309"	"7"	"217"	"17"	"206"	"9"	"36"	"0"	"3"	"2"	"2"	"4"	"2"	"11"	"14"	"13"	"22"	"22"	"16"	"12"	"8"	"1"	"6"	"3"	"409"	"0"	"409"	"0"
"310"	"8"	"218"	"15"	"185"	"5"	"26"	"3"	"9"	"5"	"6"	"7"	"10"	"87"	"25"	"11"	"11"	"14"	"24"	"98"	"7"	"2"	"3"	"4"	"557"	"0"	"557"	"0"
"311"	"9"	"219"	"15"	"207"	"17"	"15"	"7"	"8"	"2"	"7"	"1"	"20"	"15"	"13"	"2"	"4"	"0"	"5"	"20"	"7"	"3"	"3"	"7"	"378"	"0"	"378"	"0"
"312"	"10"	"220"	"8"	"60"	"6"	"128"	"15"	"3"	"2"	"2"	"0"	"32"	"3"	"5"	"14"	"4"	"3"	"5"	"0"	"3"	"0"	"1"	"4"	"298"	"0"	"298"	"0"
"313"	"11"	"221"	"11"	"51"	"34"	"11"	"0"	"1"	"0"	"1"	"3"	"2"	"1"	"21"	"1"	"4"	"0"	"5"	"22"	"3"	"4"	"0"	"3"	"178"	"0"	"178"	"0"
"314"	"12"	"222"	"0"	"11"	"3"	"565"	"6"	"0"	"0"	"0"	"1"	"7"	"1"	"8"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"606"	"0"	"606"	"0"
"315"	"13"	"223"	"13"	"110"	"5"	"33"	"5"	"10"	"5"	"7"	"5"	"65"	"5"	"12"	"9"	"9"	"5"	"2"	"16"	"4"	"4"	"3"	"9"	"336"	"0"	"336"	"0"
"316"	"14"	"224"	"15"	"19"	"17"	"85"	"6"	"9"	"4"	"10"	"9"	"65"	"101"	"3"	"5"	"4"	"5"	"10"	"13"	"4"	"3"	"7"	"9"	"403"	"0"	"403"	"0"
"317"	""	"ROUND- 16"	"160"	"1409"	"246"	"1317"	"92"	"61"	"36"	"53"	"41"	"315"	"528"	"124"	"99"	"81"	"75"	"105"	"497"	"60"	"27"	"24"	"50"	"5400"	"0"	"5400"	"0"
"318"	"Place - Nawada
Date -             25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"319"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"320"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"321"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"322"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"323"	"1"	"225"	"2"	"17"	"16"	"41"	"2"	"1"	"5"	"20"	"3"	"103"	"93"	"4"	"4"	"0"	"1"	"4"	"134"	"3"	"2"	"0"	"3"	"458"	"0"	"458"	"0"
"324"	"2"	"226"	"20"	"43"	"17"	"62"	"10"	"10"	"7"	"35"	"6"	"7"	"14"	"26"	"14"	"4"	"4"	"13"	"156"	"8"	"6"	"5"	"10"	"477"	"0"	"477"	"0"
"325"	"3"	"227"	"5"	"0"	"31"	"39"	"2"	"3"	"0"	"3"	"5"	"331"	"28"	"27"	"7"	"2"	"7"	"7"	"91"	"1"	"2"	"2"	"10"	"603"	"0"	"603"	"0"
"326"	"4"	"228"	"23"	"30"	"29"	"28"	"9"	"12"	"1"	"2"	"2"	"26"	"4"	"32"	"4"	"2"	"0"	"8"	"188"	"6"	"6"	"10"	"22"	"444"	"0"	"444"	"0"
"327"	"5"	"229"	"8"	"31"	"8"	"48"	"5"	"2"	"2"	"3"	"3"	"38"	"37"	"3"	"2"	"3"	"0"	"4"	"3"	"1"	"1"	"1"	"5"	"208"	"0"	"208"	"0"
"328"	"6"	"230"	"1"	"8"	"1"	"100"	"4"	"2"	"1"	"1"	"2"	"6"	"74"	"49"	"3"	"3"	"1"	"2"	"96"	"1"	"3"	"0"	"2"	"360"	"0"	"360"	"0"
"329"	"7"	"231"	"19"	"15"	"20"	"9"	"6"	"11"	"6"	"4"	"3"	"2"	"1"	"77"	"5"	"4"	"6"	"11"	"122"	"6"	"3"	"2"	"9"	"341"	"0"	"341"	"0"
"330"	"8"	"232"	"10"	"43"	"140"	"92"	"8"	"8"	"5"	"3"	"2"	"6"	"102"	"14"	"3"	"5"	"2"	"1"	"7"	"0"	"2"	"3"	"6"	"462"	"0"	"462"	"0"
"331"	"9"	"233"	"9"	"1"	"1"	"11"	"2"	"4"	"2"	"2"	"1"	"2"	"6"	"94"	"3"	"6"	"8"	"10"	"198"	"9"	"6"	"4"	"14"	"393"	"0"	"393"	"0"
"332"	"10"	"234"	"1"	"38"	"16"	"108"	"4"	"3"	"0"	"0"	"2"	"15"	"132"	"52"	"1"	"2"	"3"	"2"	"15"	"2"	"1"	"0"	"3"	"400"	"0"	"400"	"0"
"333"	"11"	"235"	"8"	"7"	"110"	"47"	"4"	"5"	"0"	"2"	"2"	"5"	"3"	"146"	"5"	"15"	"7"	"8"	"21"	"1"	"3"	"0"	"3"	"402"	"0"	"402"	"0"
"334"	"12"	"236"	"7"	"31"	"167"	"17"	"2"	"11"	"1"	"4"	"2"	"3"	"1"	"34"	"2"	"4"	"1"	"1"	"24"	"1"	"2"	"1"	"2"	"318"	"0"	"318"	"0"
"335"	"13"	"237"	"12"	"35"	"10"	"17"	"2"	"1"	"0"	"0"	"2"	"2"	"5"	"114"	"6"	"7"	"3"	"4"	"9"	"2"	"3"	"0"	"3"	"237"	"0"	"237"	"0"
"336"	"14"	"238"	"41"	"103"	"14"	"3"	"22"	"3"	"4"	"0"	"3"	"2"	"2"	"4"	"1"	"7"	"9"	"16"	"83"	"3"	"0"	"3"	"5"	"328"	"0"	"328"	"0"
"337"	""	"ROUND- 17"	"166"	"402"	"580"	"622"	"82"	"76"	"34"	"79"	"38"	"548"	"502"	"676"	"60"	"64"	"52"	"91"	"1147"	"44"	"40"	"31"	"97"	"5431"	"0"	"5431"	"0"
"338"	"Place - Nawada
Date -             25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"339"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"340"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"341"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"342"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"343"	"1"	"239"	"9"	"92"	"11"	"17"	"7"	"7"	"16"	"2"	"0"	"8"	"57"	"7"	"5"	"5"	"16"	"25"	"92"	"8"	"2"	"2"	"12"	"400"	"0"	"400"	"0"
