"X.FORM.20."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of electors in Assembly Constituency/Segment:-297660"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"ROUND  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 183-KUMHRAR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"306"	"152"	"53"	"276"	"36"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"369"	"0"	"369"	"0"
"307"	"153"	"115"	"236"	"24"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"1"	"381"	"0"	"381"	"0"
"308"	"154"	"30"	"212"	"18"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"261"	"0"	"261"	"0"
"309"	"Total :-"	"914"	"3934"	"523"	"10"	"9"	"105"	"13"	"4"	"7"	"7"	"15"	"9"	"10"	"5"	"8"	"18"	"5591"	"0"	"5591"	"0"
"310"	"Till Last Total :-"	"5815"	"31587"	"5517"	"80"	"172"	"207"	"59"	"47"	"51"	"40"	"82"	"45"	"45"	"66"	"78"	"165"	"44056"	"0"	"44056"	"0"
"311"	"Grand Total
:-"	"6729"	"35521"	"6040"	"90"	"181"	"312"	"72"	"51"	"58"	"47"	"97"	"54"	"55"	"71"	"86"	"183"	"49647"	"0"	"49647"	"0"
"312"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"313"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"314"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"315"	"16th May 2009                                                                                                                                                                                                                                                                         ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"316"	"ROUND  12"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"317"	"Total No. of electors in Assembly Constituency/Segment:-297660"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"318"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 183-KUMHRAR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"319"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"320"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"321"	"155"	"47"	"211"	"22"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"281"	"0"	"281"	"0"
"322"	"156"	"49"	"275"	"18"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"350"	"0"	"350"	"0"
"323"	"157"	"166"	"219"	"20"	"3"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"416"	"0"	"416"	"0"
"324"	"158"	"81"	"238"	"34"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"358"	"0"	"358"	"0"
"325"	"159"	"55"	"190"	"18"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"268"	"0"	"268"	"0"
"326"	"160"	"47"	"104"	"7"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"161"	"0"	"161"	"0"
"327"	"161"	"81"	"251"	"31"	"1"	"0"	"3"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"372"	"0"	"372"	"0"
"328"	"162"	"146"	"201"	"22"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"1"	"3"	"3"	"382"	"0"	"382"	"0"
"329"	"163"	"122"	"262"	"22"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"410"	"0"	"410"	"0"
"330"	"164"	"62"	"280"	"38"	"1"	"2"	"1"	"2"	"1"	"5"	"1"	"0"	"0"	"1"	"1"	"0"	"2"	"397"	"0"	"397"	"0"
"331"	"165"	"11"	"283"	"27"	"2"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"3"	"0"	"0"	"0"	"2"	"332"	"0"	"332"	"0"
"332"	"166"	"27"	"247"	"18"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"294"	"0"	"294"	"0"
"333"	"167"	"39"	"277"	"51"	"7"	"0"	"1"	"0"	"0"	"1"	"3"	"0"	"1"	"2"	"0"	"2"	"0"	"384"	"0"	"384"	"0"
"334"	"168"	"62"	"239"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"3"	"0"	"0"	"319"	"0"	"319"	"0"
"335"	"Total :-"	"995"	"3277"	"341"	"16"	"5"	"16"	"7"	"4"	"10"	"8"	"3"	"6"	"5"	"8"	"10"	"13"	"4724"	"0"	"4724"	"0"
"336"	"Till Last Total :-"	"6729"	"35521"	"6040"	"90"	"181"	"312"	"72"	"51"	"58"	"47"	"97"	"54"	"55"	"71"	"86"	"183"	"49647"	"0"	"49647"	"0"
"337"	"Grand Total
:-"	"7724"	"38798"	"6381"	"106"	"186"	"328"	"79"	"55"	"68"	"55"	"100"	"60"	"60"	"79"	"96"	"196"	"54371"	"0"	"54371"	"0"
"338"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"339"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"340"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"341"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"342"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"343"	"ROUND  13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"344"	"Total No. of electors in Assembly Constituency/Segment:-297660"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"345"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 183-KUMHRAR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"346"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"347"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"348"	"169"	"68"	"139"	"20"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"5"	"235"	"0"	"235"	"0"
"349"	"170"	"49"	"283"	"36"	"0"	"2"	"2"	"1"	"0"	"2"	"1"	"2"	"1"	"5"	"0"	"0"	"4"	"388"	"0"	"388"	"0"
"350"	"171"	"34"	"250"	"52"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"0"	"1"	"1"	"349"	"0"	"349"	"0"
"351"	"172"	"30"	"289"	"24"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"2"	"350"	"0"	"350"	"0"
"352"	"173"	"39"	"225"	"32"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"1"	"300"	"0"	"300"	"0"
"353"	"174"	"30"	"206"	"33"	"2"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"5"	"0"	"1"	"1"	"281"	"0"	"281"	"0"
"354"	"175"	"32"	"225"	"56"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"11"	"0"	"1"	"1"	"327"	"0"	"327"	"0"
"355"	"176"	"31"	"83"	"118"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"238"	"0"	"238"	"0"
"356"	"177"	"17"	"216"	"65"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"301"	"0"	"301"	"0"
"357"	"178"	"72"	"222"	"43"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"341"	"0"	"341"	"0"
"358"	"179"	"43"	"216"	"52"	"0"	"0"	"4"	"1"	"0"	"0"	"1"	"1"	"2"	"0"	"0"	"0"	"1"	"321"	"0"	"321"	"0"
"359"	"180"	"63"	"239"	"25"	"2"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"0"	"2"	"2"	"4"	"3"	"344"	"0"	"344"	"0"
"360"	"181"	"39"	"277"	"51"	"7"	"0"	"1"	"0"	"0"	"1"	"3"	"0"	"1"	"2"	"0"	"2"	"0"	"384"	"0"	"384"	"0"
"361"	"182"	"35"	"279"	"38"	"1"	"0"	"2"	"0"	"1"	"0"	"1"	"1"	"2"	"0"	"0"	"2"	"0"	"362"	"0"	"362"	"0"
"362"	"Total :-"	"582"	"3149"	"645"	"17"	"8"	"12"	"5"	"5"	"7"	"7"	"8"	"10"	"29"	"5"	"13"	"19"	"4521"	"0"	"4521"	"0"
"363"	"Till Last Total :-"	"7724"	"38798"	"6381"	"106"	"186"	"328"	"79"	"55"	"68"	"55"	"100"	"60"	"60"	"79"	"96"	"196"	"54371"	"0"	"54371"	"0"
"364"	"Grand Total
:-"	"8306"	"41947"	"7026"	"123"	"194"	"340"	"84"	"60"	"75"	"62"	"108"	"70"	"89"	"84"	"109"	"215"	"58892"	"0"	"58892"	"0"
"365"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"366"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"367"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"368"	"16th May 2009                                                                                                                                                                                                                                                                         ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"369"	"ROUND  14"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"370"	"Total No. of electors in Assembly Constituency/Segment:-297660"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"371"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 183-KUMHRAR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"372"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"373"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"374"	"183"	"75"	"74"	"29"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"180"	"0"	"180"	"0"
"375"	"184"	"61"	"120"	"38"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"2"	"227"	"0"	"227"	"0"
"376"	"185"	"74"	"183"	"63"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"2"	"2"	"331"	"0"	"331"	"0"
"377"	"186"	"35"	"419"	"25"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"2"	"0"	"13"	"1"	"1"	"3"	"502"	"0"	"502"	"0"
"378"	"187"	"37"	"159"	"44"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"246"	"0"	"246"	"0"
"379"	"188"	"62"	"189"	"25"	"1"	"1"	"0"	"0"	"0"	"2"	"2"	"1"	"0"	"6"	"0"	"4"	"11"	"304"	"0"	"304"	"0"
"380"	"189"	"60"	"79"	"66"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"4"	"221"	"0"	"221"	"0"
"381"	"190"	"49"	"132"	"42"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"3"	"1"	"232"	"0"	"232"	"0"
"382"	"191"	"62"	"140"	"37"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"244"	"0"	"244"	"0"
"383"	"192"	"71"	"200"	"12"	"1"	"0"	"2"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"293"	"0"	"293"	"0"
"384"	"193"	"74"	"346"	"47"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"0"	"474"	"0"	"474"	"0"
"385"	"194"	"61"	"432"	"60"	"5"	"2"	"0"	"2"	"2"	"2"	"1"	"0"	"0"	"5"	"0"	"4"	"2"	"578"	"0"	"578"	"0"
"386"	"195"	"73"	"294"	"107"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"1"	"1"	"482"	"0"	"482"	"0"
"387"	"196"	"31"	"253"	"14"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"300"	"0"	"300"	"0"
"388"	"Total :-"	"825"	"3020"	"609"	"16"	"10"	"14"	"8"	"4"	"6"	"3"	"7"	"5"	"30"	"5"	"24"	"28"	"4614"	"0"	"4614"	"0"
"389"	"Till Last Total :-"	"8306"	"41947"	"7026"	"123"	"194"	"340"	"84"	"60"	"75"	"62"	"108"	"70"	"89"	"84"	"109"	"215"	"58892"	"0"	"58892"	"0"
"390"	"Grand Total
:-"	"9131"	"44967"	"7635"	"139"	"204"	"354"	"92"	"64"	"81"	"65"	"115"	"75"	"119"	"89"	"133"	"243"	"63506"	"0"	"63506"	"0"
"391"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"392"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"393"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"394"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"395"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"396"	"ROUND  15"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"397"	"Total No. of electors in Assembly Constituency/Segment:-297660"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"398"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 183-KUMHRAR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"399"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"400"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"401"	"197"	"49"	"238"	"21"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"313"	"0"	"313"	"0"
"402"	"198"	"78"	"233"	"40"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"358"	"0"	"358"	"0"
"403"	"199"	"26"	"193"	"21"	"1"	"1"	"2"	"1"	"1"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"250"	"0"	"250"	"0"
"404"	"200"	"16"	"160"	"41"	"1"	"0"	"0"	"2"	"0"	"1"	"2"	"0"	"0"	"0"	"1"	"0"	"3"	"227"	"0"	"227"	"0"
"405"	"201"	"121"	"42"	"71"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"1"	"0"	"0"	"1"	"0"	"1"	"241"	"0"	"241"	"0"
"406"	"202"	"233"	"8"	"78"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"3"	"326"	"0"	"326"	"0"
"407"	"203"	"58"	"534"	"39"	"1"	"1"	"2"	"0"	"2"	"3"	"1"	"4"	"0"	"10"	"4"	"2"	"3"	"664"	"0"	"664"	"0"
"408"	"204"	"40"	"318"	"38"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"399"	"0"	"399"	"0"
"409"	"205"	"42"	"227"	"21"	"0"	"1"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"2"	"2"	"298"	"0"	"298"	"0"
"410"	"206"	"60"	"179"	"64"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"307"	"0"	"307"	"0"
"411"	"207"	"84"	"79"	"53"	"1"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"224"	"0"	"224"	"0"
"412"	"208"	"76"	"44"	"244"	"1"	"0"	"1"	"0"	"2"	"2"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"375"	"0"	"375"	"0"
"413"	"209"	"26"	"193"	"22"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"244"	"0"	"244"	"0"
"414"	"210"	"46"	"151"	"8"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"211"	"0"	"211"	"0"
"415"	"Total :-"	"955"	"2599"	"761"	"10"	"7"	"6"	"10"	"7"	"7"	"10"	"10"	"1"	"13"	"11"	"12"	"18"	"4437"	"0"	"4437"	"0"
"416"	"Till Last Total :-"	"9131"	"44967"	"7635"	"139"	"204"	"354"	"92"	"64"	"81"	"65"	"115"	"75"	"119"	"89"	"133"	"243"	"63506"	"0"	"63506"	"0"
"417"	"Grand Total
:-"	"10086"	"47566"	"8396"	"149"	"211"	"360"	"102"	"71"	"88"	"75"	"125"	"76"	"132"	"100"	"145"	"261"	"67943"	"0"	"67943"	"0"
"418"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"419"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"420"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"421"	"16th May 2009                                                                                                                                                                                                                                                                         ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"422"	"[FORM 20]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"423"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"424"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"425"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"426"	"Total No. of electors in Assembly Constituency/Segment:-297660"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"427"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"428"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"429"	"ROUND  16"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"430"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 183-KUMHRAR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"431"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"432"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"433"	"211"	"87"	"200"	"65"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"3"	"358"	"0"	"358"	"0"
"434"	"212"	"54"	"283"	"27"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"4"	"0"	"0"	"4"	"376"	"0"	"376"	"0"
"435"	"213"	"9"	"221"	"48"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"281"	"0"	"281"	"0"
"436"	"214"	"14"	"240"	"30"	"0"	"0"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"4"	"297"	"0"	"297"	"0"
"437"	"215"	"39"	"390"	"57"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"3"	"1"	"0"	"0"	"494"	"0"	"494"	"0"
"438"	"216"	"89"	"37"	"155"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"286"	"0"	"286"	"0"
"439"	"217"	"89"	"188"	"52"	"3"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"336"	"0"	"336"	"0"
"440"	"218"	"43"	"204"	"36"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"288"	"0"	"288"	"0"
"441"	"219"	"157"	"12"	"81"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"254"	"0"	"254"	"0"
"442"	"220"	"53"	"42"	"47"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"143"	"0"	"143"	"0"
"443"	"221"	"128"	"89"	"166"	"2"	"1"	"0"	"17"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"5"	"411"	"0"	"411"	"0"
"444"	"222"	"111"	"129"	"127"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"368"	"0"	"368"	"0"
"445"	"223"	"100"	"85"	"166"	"0"	"0"	"0"	"4"	"0"	"3"	"1"	"4"	"1"	"0"	"2"	"3"	"3"	"372"	"0"	"372"	"0"
"446"	"224"	"32"	"198"	"44"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"277"	"0"	"277"	"0"
"447"	"Total :-"	"1005"	"2318"	"1101"	"10"	"3"	"7"	"27"	"0"	"9"	"5"	"8"	"3"	"12"	"5"	"6"	"22"	"4541"	"0"	"4541"	"0"
"448"	"Till Last Total :-"	"10086"	"47566"	"8396"	"149"	"211"	"360"	"102"	"71"	"88"	"75"	"125"	"76"	"132"	"100"	"145"	"261"	"67943"	"0"	"67943"	"0"
"449"	"Grand Total
:-"	"11091"	"49884"	"9497"	"159"	"214"	"367"	"129"	"71"	"97"	"80"	"133"	"79"	"144"	"105"	"151"	"283"	"72484"	"0"	"72484"	"0"
"450"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"451"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"452"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"453"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"454"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"455"	"[FORM 20]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"456"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"457"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"458"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"459"	"Total No. of electors in Assembly Constituency/Segment:-297660"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"460"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
