"X.FORM.20."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 31-PATLIPUTRA PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of electors in Assembly Constituency/Segment:-233977"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"ROUND  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 190-PALIGANJ"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"306"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"307"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"308"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"309"	"ROUND  12"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"310"	"Total No. of electors in Assembly Constituency/Segment:-233977"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"311"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 190-PALIGANJ"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"312"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"313"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"314"	"155"	"63"	"99"	"14"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"7"	"1"	"1"	"2"	"2"	"192"	"0"	"192"	"0"
"315"	"156"	"335"	"75"	"2"	"0"	"2"	"2"	"2"	"1"	"0"	"1"	"1"	"2"	"3"	"0"	"4"	"2"	"432"	"0"	"432"	"0"
"316"	"157"	"23"	"523"	"12"	"5"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"571"	"0"	"571"	"0"
"317"	"158"	"204"	"127"	"13"	"61"	"1"	"5"	"2"	"1"	"1"	"4"	"3"	"20"	"4"	"4"	"0"	"1"	"451"	"0"	"451"	"0"
"318"	"159"	"185"	"42"	"4"	"3"	"2"	"3"	"2"	"3"	"3"	"10"	"6"	"67"	"19"	"5"	"7"	"18"	"379"	"0"	"379"	"0"
"319"	"160"	"170"	"35"	"22"	"30"	"2"	"2"	"3"	"0"	"2"	"3"	"5"	"40"	"19"	"4"	"1"	"6"	"344"	"0"	"344"	"0"
"320"	"161"	"229"	"23"	"7"	"13"	"3"	"1"	"0"	"0"	"2"	"3"	"0"	"82"	"7"	"3"	"2"	"3"	"378"	"0"	"378"	"0"
"321"	"162"	"146"	"111"	"4"	"2"	"0"	"2"	"1"	"1"	"0"	"3"	"0"	"2"	"2"	"1"	"1"	"3"	"279"	"0"	"279"	"0"
"322"	"163"	"110"	"93"	"0"	"51"	"3"	"4"	"1"	"0"	"1"	"1"	"0"	"19"	"1"	"6"	"8"	"9"	"307"	"0"	"307"	"0"
"323"	"164"	"99"	"236"	"10"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"23"	"0"	"0"	"1"	"6"	"379"	"0"	"379"	"0"
"324"	"165"	"117"	"84"	"7"	"19"	"1"	"3"	"2"	"1"	"5"	"12"	"3"	"67"	"15"	"2"	"6"	"25"	"369"	"0"	"369"	"0"
"325"	"166"	"87"	"37"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"2"	"1"	"3"	"3"	"144"	"0"	"144"	"0"
"326"	"167"	"170"	"108"	"10"	"0"	"0"	"2"	"0"	"1"	"1"	"0"	"1"	"31"	"10"	"2"	"3"	"10"	"349"	"0"	"349"	"0"
"327"	"168"	"102"	"93"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"3"	"204"	"0"	"204"	"0"
"328"	"Total :-"	"2040"	"1686"	"116"	"188"	"16"	"25"	"13"	"8"	"16"	"39"	"21"	"363"	"84"	"29"	"43"	"91"	"4778"	"0"	"4778"	"0"
"329"	"Till Last Total :-"	"23747"	"20180"	"973"	"1634"	"268"	"257"	"129"	"128"	"172"	"536"	"228"	"5580"	"815"	"349"	"564"	"1177"	"56737"	"0"	"56737"	"0"
"330"	"Grand Total
:-"	"25787"	"21866"	"1089"	"1822"	"284"	"282"	"142"	"136"	"188"	"575"	"249"	"5943"	"899"	"378"	"607"	"1268"	"61515"	"0"	"61515"	"0"
"331"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"332"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"333"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"334"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"335"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"336"	"ROUND  13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"337"	"Total No. of electors in Assembly Constituency/Segment:-233977"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"338"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 190-PALIGANJ"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"339"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"340"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"341"	"169"	"131"	"157"	"4"	"1"	"3"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"2"	"3"	"2"	"306"	"0"	"306"	"0"
"342"	"170"	"211"	"27"	"5"	"69"	"3"	"0"	"1"	"1"	"0"	"5"	"3"	"13"	"3"	"0"	"4"	"15"	"360"	"0"	"360"	"0"
"343"	"171"	"92"	"135"	"3"	"17"	"0"	"2"	"2"	"0"	"3"	"2"	"2"	"1"	"2"	"2"	"4"	"8"	"275"	"0"	"275"	"0"
"344"	"172"	"219"	"143"	"10"	"0"	"4"	"2"	"1"	"1"	"4"	"3"	"2"	"17"	"2"	"1"	"6"	"7"	"422"	"0"	"422"	"0"
"345"	"173"	"49"	"260"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"18"	"1"	"1"	"0"	"1"	"336"	"0"	"336"	"0"
"346"	"174"	"144"	"108"	"5"	"72"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"3"	"0"	"1"	"2"	"0"	"338"	"0"	"338"	"0"
"347"	"175"	"173"	"29"	"2"	"14"	"2"	"1"	"1"	"1"	"0"	"3"	"0"	"24"	"3"	"5"	"2"	"9"	"269"	"0"	"269"	"0"
"348"	"176"	"217"	"33"	"2"	"28"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"5"	"3"	"1"	"3"	"8"	"306"	"0"	"306"	"0"
"349"	"177"	"207"	"145"	"6"	"3"	"1"	"0"	"1"	"1"	"3"	"5"	"1"	"55"	"12"	"6"	"10"	"15"	"471"	"0"	"471"	"0"
"350"	"178"	"192"	"47"	"4"	"2"	"2"	"0"	"1"	"3"	"3"	"16"	"5"	"46"	"8"	"2"	"2"	"0"	"333"	"0"	"333"	"0"
"351"	"179"	"208"	"102"	"0"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"93"	"4"	"0"	"9"	"1"	"428"	"0"	"428"	"0"
"352"	"180"	"95"	"192"	"8"	"60"	"0"	"0"	"0"	"1"	"1"	"2"	"1"	"6"	"2"	"4"	"5"	"4"	"381"	"0"	"381"	"0"
"353"	"181"	"86"	"126"	"9"	"5"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"10"	"2"	"1"	"1"	"2"	"245"	"0"	"245"	"0"
"354"	"182"	"189"	"182"	"3"	"4"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"10"	"2"	"2"	"3"	"5"	"402"	"0"	"402"	"0"
"355"	"Total :-"	"2213"	"1686"	"62"	"287"	"16"	"8"	"10"	"10"	"17"	"42"	"16"	"302"	"44"	"28"	"54"	"77"	"4872"	"0"	"4872"	"0"
"356"	"Till Last Total :-"	"25787"	"21866"	"1089"	"1822"	"284"	"282"	"142"	"136"	"188"	"575"	"249"	"5943"	"899"	"378"	"607"	"1268"	"61515"	"0"	"61515"	"0"
"357"	"Grand Total
:-"	"28000"	"23552"	"1151"	"2109"	"300"	"290"	"152"	"146"	"205"	"617"	"265"	"6245"	"943"	"406"	"661"	"1345"	"66387"	"0"	"66387"	"0"
"358"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"359"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"360"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"361"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"362"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"363"	"ROUND  14"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"364"	"Total No. of electors in Assembly Constituency/Segment:-233977"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"365"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 190-PALIGANJ"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"366"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"367"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"368"	"183"	"86"	"169"	"9"	"31"	"1"	"0"	"0"	"1"	"0"	"7"	"3"	"17"	"4"	"2"	"2"	"9"	"341"	"0"	"341"	"0"
"369"	"184"	"681"	"16"	"17"	"1"	"0"	"1"	"0"	"0"	"1"	"3"	"0"	"17"	"2"	"1"	"0"	"5"	"745"	"0"	"745"	"0"
"370"	"185"	"143"	"14"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"5"	"2"	"0"	"0"	"1"	"171"	"0"	"171"	"0"
"371"	"186"	"185"	"92"	"6"	"2"	"1"	"2"	"3"	"1"	"2"	"3"	"1"	"17"	"6"	"3"	"7"	"22"	"353"	"0"	"353"	"0"
"372"	"187"	"149"	"127"	"5"	"4"	"1"	"2"	"2"	"3"	"0"	"3"	"1"	"19"	"2"	"1"	"3"	"4"	"326"	"0"	"326"	"0"
"373"	"188"	"150"	"95"	"11"	"7"	"3"	"0"	"2"	"3"	"1"	"1"	"3"	"26"	"6"	"3"	"13"	"22"	"346"	"0"	"346"	"0"
"374"	"189"	"183"	"82"	"7"	"11"	"0"	"1"	"0"	"0"	"0"	"4"	"0"	"39"	"1"	"0"	"3"	"2"	"333"	"0"	"333"	"0"
"375"	"190"	"112"	"214"	"5"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"13"	"4"	"0"	"4"	"4"	"362"	"0"	"362"	"0"
"376"	"191"	"248"	"6"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"10"	"1"	"0"	"0"	"2"	"270"	"0"	"270"	"0"
"377"	"192"	"70"	"25"	"6"	"30"	"2"	"0"	"2"	"2"	"4"	"6"	"4"	"105"	"10"	"5"	"5"	"18"	"294"	"0"	"294"	"0"
"378"	"193"	"181"	"332"	"0"	"17"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"36"	"6"	"1"	"2"	"5"	"582"	"0"	"582"	"0"
"379"	"194"	"74"	"186"	"42"	"5"	"2"	"2"	"0"	"1"	"2"	"2"	"10"	"2"	"0"	"1"	"5"	"1"	"335"	"0"	"335"	"0"
"380"	"195"	"71"	"185"	"54"	"2"	"0"	"1"	"1"	"0"	"1"	"5"	"8"	"2"	"1"	"2"	"1"	"2"	"336"	"0"	"336"	"0"
"381"	"196"	"99"	"104"	"29"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"0"	"1"	"1"	"1"	"5"	"245"	"0"	"245"	"0"
"382"	"Total :-"	"2432"	"1647"	"196"	"112"	"12"	"11"	"10"	"11"	"14"	"40"	"32"	"308"	"46"	"20"	"46"	"102"	"5039"	"0"	"5039"	"0"
"383"	"Till Last Total :-"	"28000"	"23552"	"1151"	"2109"	"300"	"290"	"152"	"146"	"205"	"617"	"265"	"6245"	"943"	"406"	"661"	"1345"	"66387"	"0"	"66387"	"0"
"384"	"Grand Total
:-"	"30432"	"25199"	"1347"	"2221"	"312"	"301"	"162"	"157"	"219"	"657"	"297"	"6553"	"989"	"426"	"707"	"1447"	"71426"	"0"	"71426"	"0"
"385"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"386"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"387"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"388"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"389"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"390"	"ROUND  15"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"391"	"Total No. of electors in Assembly Constituency/Segment:-233977"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"392"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 190-PALIGANJ"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"393"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"394"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"395"	"197"	"183"	"158"	"32"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"4"	"7"	"1"	"1"	"3"	"3"	"394"	"0"	"394"	"0"
"396"	"198"	"130"	"89"	"15"	"0"	"1"	"2"	"0"	"0"	"0"	"1"	"4"	"0"	"4"	"1"	"0"	"4"	"251"	"0"	"251"	"0"
"397"	"199"	"169"	"82"	"25"	"1"	"0"	"1"	"0"	"0"	"0"	"3"	"1"	"4"	"2"	"1"	"3"	"4"	"296"	"0"	"296"	"0"
"398"	"200"	"131"	"167"	"26"	"1"	"2"	"1"	"1"	"0"	"0"	"3"	"1"	"1"	"0"	"0"	"0"	"1"	"335"	"0"	"335"	"0"
"399"	"201"	"69"	"149"	"9"	"1"	"2"	"2"	"2"	"2"	"0"	"4"	"4"	"31"	"6"	"2"	"13"	"7"	"303"	"0"	"303"	"0"
"400"	"202"	"22"	"180"	"7"	"2"	"3"	"3"	"1"	"0"	"0"	"1"	"1"	"8"	"0"	"1"	"3"	"2"	"234"	"0"	"234"	"0"
"401"	"203"	"24"	"146"	"8"	"2"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"3"	"0"	"4"	"4"	"4"	"198"	"0"	"198"	"0"
"402"	"204"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"
"403"	"205"	"130"	"96"	"2"	"9"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"33"	"2"	"0"	"2"	"5"	"283"	"0"	"283"	"0"
"404"	"206"	"65"	"74"	"7"	"105"	"3"	"3"	"1"	"2"	"3"	"7"	"2"	"44"	"5"	"1"	"3"	"3"	"328"	"0"	"328"	"0"
"405"	"207"	"33"	"243"	"9"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"7"	"0"	"2"	"4"	"4"	"319"	"0"	"319"	"0"
"406"	"208"	"26"	"356"	"12"	"2"	"0"	"2"	"1"	"0"	"0"	"0"	"1"	"1"	"1"	"5"	"3"	"7"	"417"	"0"	"417"	"0"
"407"	"209"	"65"	"244"	"9"	"1"	"1"	"1"	"0"	"1"	"1"	"4"	"1"	"23"	"4"	"3"	"2"	"7"	"367"	"0"	"367"	"0"
"408"	"210"	"36"	"276"	"5"	"3"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"7"	"0"	"330"	"0"	"330"	"0"
"409"	"Total :-"	"1083"	"2261"	"166"	"143"	"14"	"17"	"7"	"6"	"7"	"24"	"21"	"162"	"26"	"21"	"47"	"51"	"4056"	"0"	"4056"	"0"
"410"	"Till Last Total :-"	"30432"	"25199"	"1347"	"2221"	"312"	"301"	"162"	"157"	"219"	"657"	"297"	"6553"	"989"	"426"	"707"	"1447"	"71426"	"0"	"71426"	"0"
"411"	"Grand Total
:-"	"31515"	"27460"	"1513"	"2364"	"326"	"318"	"169"	"163"	"226"	"681"	"318"	"6715"	"1015"	"447"	"754"	"1498"	"75482"	"0"	"75482"	"0"
"412"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"413"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"414"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"415"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"416"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"417"	"ROUND  16"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"418"	"Total No. of electors in Assembly Constituency/Segment:-233977"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"419"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 190-PALIGANJ"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"420"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"421"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"422"	"211"	"129"	"64"	"7"	"1"	"0"	"1"	"0"	"0"	"1"	"2"	"1"	"4"	"1"	"2"	"2"	"6"	"221"	"0"	"221"	"0"
"423"	"212"	"141"	"22"	"0"	"14"	"2"	"1"	"1"	"0"	"1"	"7"	"2"	"124"	"6"	"4"	"1"	"12"	"338"	"0"	"338"	"0"
"424"	"213"	"110"	"173"	"8"	"19"	"3"	"3"	"0"	"0"	"2"	"4"	"1"	"43"	"9"	"1"	"7"	"20"	"403"	"0"	"403"	"0"
"425"	"214"	"6"	"8"	"1"	"0"	"5"	"1"	"0"	"1"	"0"	"4"	"1"	"150"	"11"	"2"	"0"	"1"	"191"	"0"	"191"	"0"
"426"	"215"	"45"	"129"	"3"	"3"	"6"	"5"	"3"	"3"	"1"	"13"	"4"	"116"	"16"	"2"	"6"	"7"	"362"	"0"	"362"	"0"
"427"	"216"	"46"	"102"	"3"	"2"	"2"	"1"	"1"	"0"	"0"	"0"	"12"	"6"	"0"	"1"	"2"	"4"	"182"	"0"	"182"	"0"
"428"	"217"	"122"	"11"	"2"	"6"	"0"	"1"	"0"	"0"	"0"	"3"	"0"	"93"	"8"	"1"	"1"	"1"	"249"	"0"	"249"	"0"
"429"	"218"	"121"	"58"	"0"	"2"	"2"	"1"	"1"	"0"	"1"	"2"	"0"	"20"	"6"	"2"	"0"	"1"	"217"	"0"	"217"	"0"
"430"	"219"	"35"	"158"	"4"	"3"	"0"	"0"	"0"	"1"	"1"	"3"	"1"	"37"	"7"	"2"	"5"	"6"	"263"	"0"	"263"	"0"
"431"	"220"	"17"	"226"	"3"	"3"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"1"	"1"	"7"	"262"	"0"	"262"	"0"
"432"	"221"	"82"	"92"	"2"	"5"	"1"	"0"	"0"	"1"	"0"	"3"	"2"	"37"	"5"	"2"	"5"	"5"	"242"	"0"	"242"	"0"
"433"	"222"	"176"	"154"	"3"	"1"	"0"	"2"	"0"	"2"	"0"	"1"	"1"	"3"	"1"	"0"	"1"	"4"	"349"	"0"	"349"	"0"
"434"	"223"	"52"	"175"	"1"	"0"	"3"	"2"	"3"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"5"	"245"	"0"	"245"	"0"
"435"	"224"	"95"	"123"	"6"	"1"	"2"	"2"	"0"	"1"	"1"	"4"	"0"	"1"	"6"	"1"	"0"	"7"	"250"	"0"	"250"	"0"
"436"	"Total :-"	"1177"	"1495"	"43"	"60"	"26"	"20"	"9"	"9"	"9"	"46"	"25"	"638"	"77"	"21"	"33"	"86"	"3774"	"0"	"3774"	"0"
"437"	"Till Last Total :-"	"31515"	"27460"	"1513"	"2364"	"326"	"318"	"169"	"163"	"226"	"681"	"318"	"6715"	"1015"	"447"	"754"	"1498"	"75482"	"0"	"75482"	"0"
"438"	"Grand Total
:-"	"32692"	"28955"	"1556"	"2424"	"352"	"338"	"178"	"172"	"235"	"727"	"343"	"7353"	"1092"	"468"	"787"	"1584"	"79256"	"0"	"79256"	"0"
"439"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"440"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"441"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"442"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"443"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"444"	"ROUND  17"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"445"	"Total No. of electors in Assembly Constituency/Segment:-233977"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"446"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 190-PALIGANJ"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"447"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"448"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"449"	"225"	"104"	"75"	"2"	"0"	"2"	"1"	"0"	"0"	"1"	"2"	"0"	"1"	"1"	"3"	"2"	"12"	"206"	"0"	"206"	"0"
"450"	"226"	"103"	"19"	"4"	"9"	"0"	"1"	"1"	"1"	"0"	"3"	"1"	"37"	"2"	"0"	"2"	"4"	"187"	"0"	"187"	"0"
"451"	"227"	"115"	"127"	"4"	"3"	"2"	"0"	"2"	"1"	"2"	"4"	"0"	"66"	"5"	"1"	"2"	"5"	"339"	"0"	"339"	"0"
"452"	"228"	"17"	"147"	"18"	"10"	"0"	"1"	"1"	"1"	"0"	"2"	"1"	"5"	"2"	"2"	"5"	"8"	"220"	"0"	"220"	"0"
"453"	"229"	"12"	"43"	"62"	"3"	"2"	"2"	"0"	"0"	"3"	"4"	"5"	"32"	"2"	"2"	"1"	"2"	"175"	"0"	"175"	"0"
"454"	"230"	"68"	"128"	"5"	"6"	"2"	"1"	"2"	"1"	"0"	"2"	"0"	"33"	"5"	"2"	"1"	"3"	"259"	"0"	"259"	"0"
"455"	"231"	"110"	"55"	"9"	"1"	"1"	"2"	"0"	"1"	"1"	"4"	"0"	"3"	"8"	"2"	"0"	"8"	"205"	"0"	"205"	"0"
"456"	"232"	"147"	"86"	"3"	"8"	"1"	"1"	"1"	"0"	"4"	"3"	"3"	"18"	"2"	"1"	"2"	"2"	"282"	"0"	"282"	"0"
"457"	"233"	"161"	"95"	"2"	"1"	"3"	"7"	"1"	"0"	"2"	"2"	"0"	"2"	"5"	"3"	"8"	"13"	"305"	"0"	"305"	"0"
