"Form.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"ELECTION TO THE HOUSE OF  THE PEOPLE FROM THE 9---ARARIA CONSTITUENCY PART-I"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ParliamentConstituency :9---ARARIA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Form-20  (Part-I-A)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"Assembly Constituency :49---Araria                                                                                                                                                No of Voters :220620"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"Candidates Name
----->
"302"	"63"	"635"	""	"9"	""	"8"	""	"36"	""	"8"	""	"0"	""	"1"	""	"1"	""	"1"	""	"2"	""	"0"	"2"	""	"9"	"712"
"303"	"64"	"429"	""	"4"	""	"5"	""	"16"	""	"31"	""	"5"	""	"1"	""	"1"	""	"4"	""	"4"	""	"1"	"3"	""	"15"	"519"
"304"	"Candidates Name
----->
BOOTH NO"	"Brough forward from TOTAL  (Part-I-A)"	""	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"
"305"	""	""	""	"NITYA NAND BISHWAS"	""	"PRAMOD SINGH YADAV"	""	"PRINCE VICTOR"	""	"LAXMI SADA"	""	"VIJAY SAH"	""	"SANJAY KUMAR JHA"	""	"D. SAJJAD"	""	"SATYA NARAYAN WRITER"	""	"SADA NAND CHOUDHARY"	""	"SADHANA DEVI"	"SUKDEO PASWAN"	""	"MOHAMMED SAIFUR RAB"	""
"306"	"1"	"15"	""	"16"	""	"17"	""	"18"	""	"19"	""	"20"	""	"21"	""	"22"	""	"23"	""	"24"	""	"25"	"26"	""	"27"	"28"
"307"	"65"	"811"	""	"0"	""	"1"	""	"11"	""	"9"	""	"0"	""	"2"	""	"1"	""	"0"	""	"0"	""	"0"	"1"	""	"6"	"842"
"308"	"66"	"487"	""	"2"	""	"2"	""	"2"	""	"6"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	"1"	""	"0"	"502"
"309"	"67"	"477"	""	"2"	""	"12"	""	"1"	""	"1"	""	"1"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	"2"	""	"0"	"498"
"310"	"68"	"802"	""	"1"	""	"4"	""	"8"	""	"8"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	"6"	""	"6"	"838"
"311"	"69"	"604"	""	"0"	""	"2"	""	"1"	""	"2"	""	"0"	""	"0"	""	"1"	""	"4"	""	"0"	""	"0"	"2"	""	"6"	"622"
"312"	"70"	"723"	""	"2"	""	"1"	""	"14"	""	"8"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	"1"	""	"0"	"751"
"313"	"71"	"600"	""	"4"	""	"1"	""	"15"	""	"3"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"2"	"627"
"314"	"72"	"494"	""	"0"	""	"0"	""	"0"	""	"4"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"1"	""	"2"	"501"
"315"	"73"	"652"	""	"3"	""	"0"	""	"9"	""	"17"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	"3"	""	"12"	"698"
"316"	"74"	"562"	""	"0"	""	"0"	""	"1"	""	"25"	""	"0"	""	"0"	""	"0"	""	"0"	""	"2"	""	"1"	"1"	""	"6"	"598"
"317"	"75"	"679"	""	"2"	""	"2"	""	"4"	""	"6"	""	"2"	""	"0"	""	"0"	""	"2"	""	"2"	""	"0"	"5"	""	"3"	"707"
"318"	"76"	"688"	""	"0"	""	"0"	""	"1"	""	"2"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"1"	""	"2"	"695"
"319"	"77"	"492"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"0"	"492"
"320"	"78"	"569"	""	"0"	""	"0"	""	"2"	""	"2"	""	"1"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	"3"	""	"5"	"583"
"321"	"79"	"588"	""	"1"	""	"4"	""	"6"	""	"6"	""	"1"	""	"1"	""	"1"	""	"3"	""	"0"	""	"0"	"11"	""	"1"	"623"
"322"	"80"	"502"	""	"0"	""	"2"	""	"7"	""	"18"	""	"2"	""	"3"	""	"0"	""	"0"	""	"1"	""	"0"	"1"	""	"7"	"543"
"323"	"81"	"458"	""	"1"	""	"11"	""	"15"	""	"2"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"0"	"488"
"324"	"82"	"604"	""	"0"	""	"0"	""	"0"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	"3"	""	"2"	"612"
"325"	"83"	"810"	""	"2"	""	"0"	""	"2"	""	"7"	""	"1"	""	"0"	""	"0"	""	"0"	""	"2"	""	"1"	"3"	""	"6"	"834"
"326"	"84"	"669"	""	"2"	""	"9"	""	"30"	""	"25"	""	"5"	""	"0"	""	"1"	""	"2"	""	"0"	""	"0"	"3"	""	"8"	"754"
"327"	"85"	"752"	""	"0"	""	"3"	""	"16"	""	"17"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	"1"	""	"5"	"795"
"328"	"86"	"405"	""	"3"	""	"0"	""	"1"	""	"2"	""	"1"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	"0"	""	"1"	"415"
"329"	"87"	"538"	""	"0"	""	"1"	""	"4"	""	"4"	""	"2"	""	"2"	""	"0"	""	"5"	""	"3"	""	"0"	"2"	""	"5"	"566"
"330"	"88"	"476"	""	"2"	""	"1"	""	"4"	""	"6"	""	"4"	""	"0"	""	"3"	""	"8"	""	"6"	""	"4"	"2"	""	"7"	"523"
"331"	"89"	"565"	""	"0"	""	"2"	""	"14"	""	"21"	""	"0"	""	"3"	""	"1"	""	"4"	""	"1"	""	"2"	"2"	""	"13"	"628"
"332"	"90"	"542"	""	"2"	""	"2"	""	"5"	""	"5"	""	"1"	""	"0"	""	"0"	""	"2"	""	"0"	""	"0"	"2"	""	"2"	"563"
"333"	"91"	"481"	""	"1"	""	"0"	""	"3"	""	"5"	""	"1"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	"2"	""	"0"	"495"
"334"	"92"	"594"	""	"2"	""	"2"	""	"2"	""	"21"	""	"1"	""	"1"	""	"0"	""	"2"	""	"3"	""	"1"	"4"	""	"11"	"644"
"335"	"93"	"364"	""	"2"	""	"4"	""	"24"	""	"11"	""	"1"	""	"0"	""	"2"	""	"1"	""	"0"	""	"1"	"2"	""	"3"	"415"
"336"	"94"	"548"	""	"0"	""	"3"	""	"11"	""	"16"	""	"2"	""	"1"	""	"0"	""	"2"	""	"2"	""	"4"	"4"	""	"11"	"604"
"337"	"95"	"345"	""	"1"	""	"4"	""	"15"	""	"35"	""	"7"	""	"3"	""	"0"	""	"3"	""	"1"	""	"2"	"0"	""	"5"	"421"
"338"	"96"	"600"	""	"2"	""	"1"	""	"1"	""	"2"	""	"0"	""	"1"	""	"1"	""	"4"	""	"0"	""	"0"	"27"	""	"1"	"640"
"339"	"97"	"206"	""	"0"	""	"1"	""	"5"	""	"3"	""	"1"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	"0"	""	"6"	"224"
"340"	"98"	"652"	""	"3"	""	"4"	""	"24"	""	"7"	""	"1"	""	"0"	""	"0"	""	"4"	""	"2"	""	"2"	"1"	""	"7"	"707"
"341"	"99"	"449"	""	"1"	""	"5"	""	"16"	""	"3"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"2"	""	"10"	"487"
"342"	"100"	"602"	""	"1"	""	"0"	""	"3"	""	"5"	""	"0"	""	"4"	""	"5"	""	"10"	""	"1"	""	"1"	"1"	""	"3"	"636"
"343"	"101"	"394"	""	"1"	""	"0"	""	"1"	""	"3"	""	"0"	""	"2"	""	"1"	""	"0"	""	"0"	""	"1"	"0"	""	"1"	"404"
"344"	"102"	"297"	""	"1"	""	"0"	""	"1"	""	"3"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	"0"	""	"3"	"306"
"345"	"103"	"456"	""	"1"	""	"4"	""	"6"	""	"5"	""	"1"	""	"1"	""	"0"	""	"2"	""	"1"	""	"1"	"17"	""	"7"	"502"
"346"	"104"	"648"	""	"0"	""	"6"	""	"21"	""	"28"	""	"3"	""	"3"	""	"0"	""	"6"	""	"0"	""	"4"	"2"	""	"31"	"752"
"347"	"105"	"570"	""	"0"	""	"2"	""	"44"	""	"26"	""	"0"	""	"0"	""	"1"	""	"0"	""	"1"	""	"0"	"2"	""	"8"	"654"
"348"	"106"	"573"	""	"1"	""	"1"	""	"1"	""	"6"	""	"4"	""	"0"	""	"1"	""	"4"	""	"2"	""	"0"	"2"	""	"7"	"602"
"349"	"107"	"528"	""	"5"	""	"12"	""	"24"	""	"7"	""	"1"	""	"1"	""	"0"	""	"2"	""	"6"	""	"5"	"3"	""	"12"	"606"
"350"	"108"	"407"	""	"3"	""	"3"	""	"10"	""	"5"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"3"	"12"	""	"4"	"448"
"351"	"109"	"728"	""	"1"	""	"7"	""	"7"	""	"4"	""	"7"	""	"2"	""	"1"	""	"1"	""	"1"	""	"0"	"7"	""	"3"	"769"
"352"	"110"	"476"	""	"5"	""	"6"	""	"33"	""	"16"	""	"3"	""	"0"	""	"0"	""	"1"	""	"0"	""	"2"	"8"	""	"9"	"559"
"353"	"111"	"504"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"2"	"5"	""	"0"	"513"
"354"	"112"	"442"	""	"1"	""	"5"	""	"5"	""	"1"	""	"0"	""	"1"	""	"0"	""	"2"	""	"0"	""	"1"	"14"	""	"1"	"473"
"355"	"113"	"532"	""	"0"	""	"2"	""	"1"	""	"6"	""	"2"	""	"3"	""	"0"	""	"3"	""	"1"	""	"2"	"4"	""	"4"	"560"
"356"	"114"	"686"	""	"4"	""	"3"	""	"12"	""	"3"	""	"1"	""	"1"	""	"1"	""	"0"	""	"1"	""	"0"	"5"	""	"0"	"717"
"357"	"115"	"641"	""	"2"	""	"7"	""	"6"	""	"13"	""	"6"	""	"3"	""	"1"	""	"10"	""	"13"	""	"10"	"20"	""	"18"	"750"
"358"	"116"	"697"	""	"0"	""	"4"	""	"3"	""	"3"	""	"3"	""	"3"	""	"3"	""	"5"	""	"1"	""	"12"	"7"	""	"4"	"745"
"359"	"117"	"364"	""	"1"	""	"0"	""	"3"	""	"0"	""	"2"	""	"0"	""	"0"	""	"2"	""	"1"	""	"8"	"5"	""	"1"	"387"
"360"	"118"	"476"	""	"1"	""	"8"	""	"9"	""	"7"	""	"12"	""	"2"	""	"2"	""	"9"	""	"4"	""	"7"	"24"	""	"6"	"567"
"361"	"119"	"427"	""	"0"	""	"2"	""	"1"	""	"1"	""	"0"	""	"0"	""	"2"	""	"1"	""	"7"	""	"8"	"1"	""	"0"	"450"
"362"	"120"	"369"	""	"3"	""	"7"	""	"26"	""	"3"	""	"0"	""	"7"	""	"0"	""	"0"	""	"0"	""	"0"	"7"	""	"6"	"428"
"363"	"121"	"236"	""	"1"	""	"3"	""	"7"	""	"2"	""	"3"	""	"27"	""	"3"	""	"2"	""	"0"	""	"2"	"18"	""	"14"	"318"
"364"	"122"	"374"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"19"	""	"2"	""	"0"	""	"0"	""	"2"	"38"	""	"5"	"441"
"365"	"123"	"612"	""	"3"	""	"5"	""	"21"	""	"6"	""	"2"	""	"3"	""	"1"	""	"1"	""	"2"	""	"3"	"2"	""	"6"	"667"
"366"	"124"	"590"	""	"6"	""	"12"	""	"44"	""	"6"	""	"5"	""	"1"	""	"0"	""	"1"	""	"3"	""	"3"	"3"	""	"16"	"690"
"367"	"125"	"608"	""	"1"	""	"3"	""	"15"	""	"2"	""	"2"	""	"2"	""	"0"	""	"2"	""	"1"	""	"1"	"18"	""	"2"	"657"
"368"	"126"	"307"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"9"	""	"0"	"318"
"369"	"127"	"212"	""	"0"	""	"3"	""	"0"	""	"1"	""	"0"	""	"2"	""	"0"	""	"1"	""	"1"	""	"0"	"37"	""	"6"	"263"
"370"	"128"	"373"	""	"1"	""	"2"	""	"4"	""	"0"	""	"0"	""	"0"	""	"1"	""	"2"	""	"2"	""	"3"	"6"	""	"2"	"396"
"371"	"129"	"271"	""	"0"	""	"1"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"5"	""	"1"	"279"
"372"	"130"	"487"	""	"2"	""	"3"	""	"10"	""	"5"	""	"1"	""	"1"	""	"2"	""	"1"	""	"0"	""	"0"	"15"	""	"3"	"530"
"373"	"131"	"444"	""	"3"	""	"2"	""	"10"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"6"	""	"1"	"467"
"374"	"132"	"309"	""	"0"	""	"0"	""	"1"	""	"6"	""	"0"	""	"0"	""	"0"	""	"2"	""	"1"	""	"1"	"3"	""	"10"	"333"
"375"	"Candidates Name
----->
BOOTH NO"	"Brough forward from TOTAL  (Part-I-A)"	""	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"
"376"	""	""	""	"NITYA NAND BISHWAS"	""	"PRAMOD SINGH YADAV"	""	"PRINCE VICTOR"	""	"LAXMI SADA"	""	"VIJAY SAH"	""	"SANJAY KUMAR JHA"	""	"D. SAJJAD"	""	"SATYA NARAYAN WRITER"	""	"SADA NAND CHOUDHARY"	""	"SADHANA DEVI"	"SUKDEO PASWAN"	""	"MOHAMMED SAIFUR RAB"	""
"377"	"1"	"15"	""	"16"	""	"17"	""	"18"	""	"19"	""	"20"	""	"21"	""	"22"	""	"23"	""	"24"	""	"25"	"26"	""	"27"	"28"
"378"	"133"	"517"	""	"0"	""	"0"	""	"3"	""	"7"	""	"1"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"1"	"530"
"379"	"134"	"313"	""	"1"	""	"0"	""	"1"	""	"4"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	"0"	""	"3"	"324"
"380"	"135"	"220"	""	"0"	""	"2"	""	"2"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"1"	""	"2"	"228"
"381"	"136"	"190"	""	"0"	""	"0"	""	"1"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"5"	""	"2"	"199"
"382"	"137"	"595"	""	"0"	""	"2"	""	"1"	""	"1"	""	"2"	""	"1"	""	"0"	""	"1"	""	"0"	""	"0"	"6"	""	"0"	"609"
"383"	"138"	"286"	""	"2"	""	"1"	""	"5"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"14"	""	"0"	"310"
"384"	"139"	"282"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"1"	""	"1"	""	"0"	""	"0"	"6"	""	"3"	"294"
"385"	"140"	"410"	""	"0"	""	"4"	""	"4"	""	"2"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"7"	""	"0"	"429"
"386"	"141"	"308"	""	"0"	""	"0"	""	"0"	""	"4"	""	"1"	""	"2"	""	"2"	""	"6"	""	"4"	""	"2"	"19"	""	"2"	"350"
"387"	"142"	"255"	""	"0"	""	"0"	""	"0"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"5"	"262"
"388"	"143"	"571"	""	"1"	""	"0"	""	"5"	""	"5"	""	"1"	""	"1"	""	"0"	""	"2"	""	"0"	""	"0"	"5"	""	"8"	"599"
"389"	"144"	"389"	""	"0"	""	"0"	""	"0"	""	"2"	""	"1"	""	"0"	""	"0"	""	"1"	""	"1"	""	"1"	"4"	""	"1"	"400"
"390"	"145"	"299"	""	"0"	""	"1"	""	"5"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"1"	"308"
"391"	"146"	"472"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	"1"	""	"6"	"483"
"392"	"147"	"348"	""	"0"	""	"1"	""	"3"	""	"2"	""	"1"	""	"1"	""	"0"	""	"4"	""	"0"	""	"0"	"6"	""	"3"	"369"
"393"	"148"	"569"	""	"2"	""	"2"	""	"4"	""	"4"	""	"1"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	"13"	""	"2"	"599"
"394"	"149"	"750"	""	"1"	""	"6"	""	"25"	""	"54"	""	"7"	""	"1"	""	"3"	""	"9"	""	"8"	""	"1"	"14"	""	"28"	"907"
"395"	"150"	"674"	""	"2"	""	"1"	""	"45"	""	"5"	""	"4"	""	"2"	""	"0"	""	"1"	""	"1"	""	"0"	"2"	""	"5"	"742"
"396"	"151"	"630"	""	"6"	""	"6"	""	"22"	""	"7"	""	"3"	""	"0"	""	"1"	""	"3"	""	"0"	""	"1"	"1"	""	"4"	"684"
"397"	"152"	"487"	""	"0"	""	"3"	""	"13"	""	"12"	""	"1"	""	"0"	""	"0"	""	"2"	""	"3"	""	"2"	"2"	""	"6"	"531"
"398"	"153"	"522"	""	"3"	""	"11"	""	"27"	""	"2"	""	"0"	""	"1"	""	"0"	""	"0"	""	"1"	""	"2"	"22"	""	"1"	"592"
"399"	"154"	"535"	""	"3"	""	"2"	""	"1"	""	"18"	""	"6"	""	"1"	""	"3"	""	"15"	""	"6"	""	"9"	"30"	""	"26"	"655"
"400"	"155"	"424"	""	"1"	""	"2"	""	"8"	""	"72"	""	"20"	""	"8"	""	"17"	""	"23"	""	"19"	""	"11"	"13"	""	"38"	"656"
"401"	"156"	"300"	""	"0"	""	"1"	""	"1"	""	"3"	""	"2"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"3"	"311"
"402"	"157"	"370"	""	"1"	""	"0"	""	"5"	""	"11"	""	"1"	""	"3"	""	"1"	""	"3"	""	"4"	""	"3"	"6"	""	"11"	"419"
"403"	"158"	"602"	""	"5"	""	"2"	""	"22"	""	"14"	""	"1"	""	"0"	""	"0"	""	"2"	""	"0"	""	"1"	"0"	""	"1"	"650"
"404"	"159"	"700"	""	"5"	""	"3"	""	"6"	""	"4"	""	"0"	""	"3"	""	"0"	""	"1"	""	"1"	""	"1"	"2"	""	"5"	"731"
"405"	"160"	"537"	""	"1"	""	"2"	""	"1"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	""	"2"	"0"	""	"0"	"546"
"406"	"161"	"707"	""	"4"	""	"2"	""	"8"	""	"4"	""	"2"	""	"1"	""	"1"	""	"2"	""	"0"	""	"1"	"8"	""	"3"	"743"
"407"	"162"	"576"	""	"1"	""	"3"	""	"16"	""	"9"	""	"0"	""	"1"	""	"1"	""	"0"	""	"1"	""	"2"	"2"	""	"4"	"616"
"408"	"163"	"825"	""	"2"	""	"0"	""	"7"	""	"12"	""	"2"	""	"2"	""	"1"	""	"1"	""	"0"	""	"0"	"1"	""	"12"	"865"
"409"	"164"	"364"	""	"0"	""	"1"	""	"10"	""	"7"	""	"2"	""	"2"	""	"0"	""	"0"	""	"3"	""	"0"	"4"	""	"13"	"406"
"410"	"165"	"860"	""	"2"	""	"4"	""	"19"	""	"13"	""	"1"	""	"1"	""	"0"	""	"2"	""	"4"	""	"0"	"2"	""	"2"	"910"
"411"	"166"	"800"	""	"0"	""	"3"	""	"23"	""	"13"	""	"5"	""	"4"	""	"2"	""	"17"	""	"6"	""	"9"	"12"	""	"19"	"913"
"412"	"167"	"548"	""	"3"	""	"3"	""	"11"	""	"7"	""	"4"	""	"0"	""	"3"	""	"3"	""	"1"	""	"3"	"1"	""	"3"	"590"
"413"	"168"	"596"	""	"0"	""	"10"	""	"3"	""	"3"	""	"2"	""	"0"	""	"1"	""	"2"	""	"2"	""	"4"	"5"	""	"7"	"635"
"414"	"169"	"562"	""	"2"	""	"4"	""	"6"	""	"8"	""	"2"	""	"1"	""	"0"	""	"0"	""	"3"	""	"0"	"0"	""	"5"	"593"
"415"	"170"	"452"	""	"1"	""	"8"	""	"1"	""	"15"	""	"0"	""	"3"	""	"1"	""	"3"	""	"4"	""	"6"	"5"	""	"1"	"500"
"416"	"171"	"654"	""	"0"	""	"3"	""	"3"	""	"9"	""	"3"	""	"2"	""	"0"	""	"10"	""	"5"	""	"7"	"23"	""	"12"	"731"
"417"	"172"	"491"	""	"1"	""	"3"	""	"35"	""	"14"	""	"3"	""	"3"	""	"1"	""	"1"	""	"0"	""	"1"	"4"	""	"10"	"567"
"418"	"173"	"476"	""	"1"	""	"2"	""	"3"	""	"0"	""	"1"	""	"0"	""	"1"	""	"0"	""	"1"	""	"0"	"5"	""	"0"	"490"
"419"	"174"	"595"	""	"1"	""	"9"	""	"6"	""	"8"	""	"2"	""	"3"	""	"0"	""	"2"	""	"2"	""	"4"	"4"	""	"0"	"636"
"420"	"175"	"703"	""	"0"	""	"7"	""	"10"	""	"12"	""	"4"	""	"4"	""	"1"	""	"3"	""	"0"	""	"5"	"0"	""	"5"	"754"
"421"	"176"	"647"	""	"2"	""	"0"	""	"2"	""	"2"	""	"0"	""	"1"	""	"0"	""	"1"	""	"3"	""	"0"	"1"	""	"0"	"659"
"422"	"177"	"516"	""	"3"	""	"5"	""	"6"	""	"11"	""	"2"	""	"3"	""	"2"	""	"1"	""	"0"	""	"0"	"0"	""	"1"	"550"
"423"	"178"	"373"	""	"0"	""	"0"	""	"5"	""	"10"	""	"3"	""	"0"	""	"0"	""	"3"	""	"4"	""	"2"	"6"	""	"4"	"410"
"424"	"179"	"294"	""	"0"	""	"1"	""	"1"	""	"7"	""	"1"	""	"0"	""	"3"	""	"2"	""	"0"	""	"2"	"1"	""	"6"	"318"
"425"	"180"	"496"	""	"2"	""	"3"	""	"11"	""	"4"	""	"2"	""	"2"	""	"3"	""	"1"	""	"0"	""	"1"	"1"	""	"3"	"529"
"426"	"181"	"643"	""	"1"	""	"0"	""	"2"	""	"12"	""	"3"	""	"1"	""	"2"	""	"3"	""	"6"	""	"3"	"13"	""	"22"	"711"
"427"	"182"	"361"	""	"5"	""	"2"	""	"16"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	"1"	""	"1"	"387"
"428"	"183"	"186"	""	"3"	""	"5"	""	"10"	""	"1"	""	"0"	""	"2"	""	"0"	""	"2"	""	"0"	""	"1"	"0"	""	"2"	"212"
"429"	"184"	"459"	""	"4"	""	"2"	""	"18"	""	"5"	""	"0"	""	"1"	""	"0"	""	"1"	""	"4"	""	"1"	"9"	""	"1"	"505"
"430"	"185"	"294"	""	"0"	""	"7"	""	"12"	""	"4"	""	"0"	""	"1"	""	"0"	""	"2"	""	"0"	""	"1"	"0"	""	"0"	"321"
"431"	"186"	"548"	""	"0"	""	"0"	""	"7"	""	"25"	""	"10"	""	"7"	""	"6"	""	"16"	""	"8"	""	"12"	"10"	""	"29"	"678"
"432"	"187"	"509"	""	"6"	""	"10"	""	"47"	""	"3"	""	"1"	""	"1"	""	"1"	""	"4"	""	"3"	""	"1"	"6"	""	"4"	"596"
"433"	"188"	"555"	""	"9"	""	"14"	""	"34"	""	"12"	""	"3"	""	"5"	""	"4"	""	"6"	""	"4"	""	"8"	"3"	""	"8"	"665"
"434"	"189"	"491"	""	"1"	""	"2"	""	"1"	""	"8"	""	"3"	""	"4"	""	"1"	""	"4"	""	"4"	""	"3"	"5"	""	"3"	"530"
"435"	"190"	"420"	""	"0"	""	"4"	""	"10"	""	"1"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	""	"1"	"1"	""	"0"	"439"
"436"	"191"	"400"	""	"3"	""	"2"	""	"13"	""	"5"	""	"1"	""	"0"	""	"1"	""	"1"	""	"0"	""	"0"	"2"	""	"1"	"429"
"437"	"192"	"435"	""	"1"	""	"3"	""	"98"	""	"25"	""	"11"	""	"5"	""	"3"	""	"17"	""	"5"	""	"7"	"16"	""	"14"	"640"
"438"	"193"	"134"	""	"4"	""	"36"	""	"152"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"5"	""	"0"	"332"
"439"	"194"	"695"	""	"2"	""	"0"	""	"53"	""	"13"	""	"2"	""	"7"	""	"0"	""	"1"	""	"6"	""	"2"	"11"	""	"7"	"799"
"440"	"195"	"515"	""	"3"	""	"3"	""	"4"	""	"7"	""	"3"	""	"1"	""	"1"	""	"3"	""	"2"	""	"0"	"24"	""	"3"	"569"
"441"	"196"	"470"	""	"0"	""	"3"	""	"4"	""	"1"	""	"1"	""	"1"	""	"0"	""	"3"	""	"0"	""	"0"	"0"	""	"1"	"484"
"442"	"197"	"438"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"2"	""	"0"	"441"
"443"	"198"	"641"	""	"3"	""	"4"	""	"5"	""	"1"	""	"1"	""	"0"	""	"1"	""	"1"	""	"3"	""	"1"	"1"	""	"4"	"666"
"444"	"199"	"657"	""	"1"	""	"2"	""	"11"	""	"14"	""	"2"	""	"2"	""	"0"	""	"3"	""	"3"	""	"3"	"2"	""	"0"	"700"
"445"	"200"	"712"	""	"3"	""	"2"	""	"6"	""	"15"	""	"2"	""	"5"	""	"7"	""	"19"	""	"7"	""	"5"	"4"	""	"13"	"800"
"446"	"Candidates Name
----->
BOOTH NO"	"Brough forward from TOTAL  (Part-I-A)"	""	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"
"447"	""	""	""	"NITYA NAND BISHWAS"	""	"PRAMOD SINGH YADAV"	""	"PRINCE VICTOR"	""	"LAXMI SADA"	""	"VIJAY SAH"	""	"SANJAY KUMAR JHA"	""	"D. SAJJAD"	""	"SATYA NARAYAN WRITER"	""	"SADA NAND CHOUDHARY"	""	"SADHANA DEVI"	"SUKDEO PASWAN"	""	"MOHAMMED SAIFUR RAB"	""
"448"	"1"	"15"	""	"16"	""	"17"	""	"18"	""	"19"	""	"20"	""	"21"	""	"22"	""	"23"	""	"24"	""	"25"	"26"	""	"27"	"28"
"449"	"201"	"518"	""	"2"	""	"8"	""	"32"	""	"3"	""	"2"	""	"1"	""	"1"	""	"1"	""	"2"	""	"4"	"5"	""	"3"	"582"
"450"	"202"	"406"	""	"1"	""	"3"	""	"14"	""	"8"	""	"1"	""	"2"	""	"3"	""	"15"	""	"2"	""	"7"	"2"	""	"5"	"469"
"451"	"203"	"475"	""	"5"	""	"4"	""	"14"	""	"3"	""	"2"	""	"2"	""	"3"	""	"7"	""	"4"	""	"2"	"3"	""	"4"	"528"
