"X.FORM.20."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 31-PATLIPUTRA PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of electors in Assembly Constituency/Segment:-255794"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"ROUND  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :-191- BIKRAM"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"308"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"309"	"ROUND  12"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"310"	"Total No. of electors in Assembly Constituency/Segment:-255794"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"311"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :-191- BIKRAM"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"312"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"313"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"314"	"155"	"112"	"29"	"4"	"3"	"0"	"1"	"1"	"0"	"0"	"2"	"0"	"1"	"2"	"2"	"0"	"4"	"161"	"0"	"161"	"0"
"315"	"156"	"128"	"123"	"6"	"12"	"0"	"1"	"3"	"0"	"2"	"0"	"2"	"163"	"17"	"1"	"3"	"4"	"465"	"0"	"465"	"0"
"316"	"157"	"117"	"175"	"10"	"7"	"1"	"4"	"0"	"0"	"0"	"3"	"1"	"12"	"4"	"4"	"1"	"4"	"343"	"0"	"343"	"0"
"317"	"158"	"32"	"104"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"2"	"1"	"2"	"150"	"0"	"150"	"0"
"318"	"159"	"133"	"35"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"3"	"3"	"29"	"1"	"0"	"1"	"2"	"212"	"0"	"212"	"0"
"319"	"160"	"116"	"50"	"10"	"1"	"2"	"0"	"0"	"0"	"1"	"5"	"1"	"7"	"2"	"1"	"2"	"3"	"201"	"0"	"201"	"0"
"320"	"161"	"139"	"253"	"18"	"9"	"6"	"0"	"2"	"3"	"2"	"5"	"4"	"67"	"8"	"4"	"9"	"11"	"540"	"0"	"540"	"0"
"321"	"162"	"88"	"122"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"7"	"10"	"233"	"0"	"233"	"0"
"322"	"163"	"289"	"46"	"2"	"2"	"2"	"1"	"2"	"0"	"0"	"4"	"1"	"25"	"3"	"1"	"0"	"1"	"379"	"0"	"379"	"0"
"323"	"164"	"49"	"390"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"7"	"2"	"2"	"18"	"3"	"479"	"0"	"479"	"0"
"324"	"165"	"88"	"210"	"5"	"1"	"3"	"2"	"1"	"1"	"2"	"0"	"0"	"4"	"3"	"1"	"3"	"7"	"331"	"0"	"331"	"0"
"325"	"166"	"13"	"556"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"34"	"4"	"0"	"5"	"1"	"617"	"0"	"617"	"0"
"326"	"167"	"143"	"192"	"10"	"22"	"1"	"2"	"1"	"1"	"1"	"9"	"2"	"14"	"7"	"9"	"7"	"3"	"424"	"0"	"424"	"0"
"327"	"168"	"66"	"225"	"5"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"302"	"0"	"302"	"0"
"328"	"Total :-"	"1513"	"2510"	"86"	"66"	"16"	"11"	"10"	"5"	"8"	"34"	"15"	"365"	"55"	"29"	"58"	"56"	"4837"	"0"	"4837"	"0"
"329"	"Till Last Total :-"	"26806"	"21067"	"984"	"1721"	"172"	"156"	"81"	"88"	"116"	"532"	"133"	"2024"	"386"	"233"	"456"	"789"	"55744"	"0"	"55744"	"0"
"330"	"Grand Total
:-"	"28319"	"23577"	"1070"	"1787"	"188"	"167"	"91"	"93"	"124"	"566"	"148"	"2389"	"441"	"262"	"514"	"845"	"60581"	"0"	"60581"	"0"
"331"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"332"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"333"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"334"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"335"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"336"	"ROUND  13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"337"	"Total No. of electors in Assembly Constituency/Segment:-255794"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"338"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :-191- BIKRAM"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"339"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"340"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"341"	"169"	"26"	"276"	"4"	"0"	"2"	"1"	"0"	"1"	"0"	"1"	"0"	"2"	"1"	"2"	"12"	"3"	"331"	"0"	"331"	"0"
"342"	"170"	"112"	"389"	"6"	"2"	"1"	"1"	"1"	"1"	"1"	"3"	"1"	"2"	"1"	"3"	"2"	"8"	"534"	"0"	"534"	"0"
"343"	"171"	"209"	"24"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"1"	"0"	"2"	"8"	"255"	"0"	"255"	"0"
"344"	"172"	"48"	"240"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"4"	"302"	"0"	"302"	"0"
"345"	"173"	"284"	"38"	"1"	"5"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"2"	"2"	"4"	"10"	"349"	"0"	"349"	"0"
"346"	"174"	"83"	"281"	"4"	"16"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"2"	"391"	"0"	"391"	"0"
"347"	"175"	"209"	"160"	"8"	"29"	"1"	"1"	"0"	"1"	"0"	"7"	"1"	"3"	"9"	"2"	"1"	"6"	"438"	"0"	"438"	"0"
"348"	"176"	"167"	"93"	"3"	"1"	"1"	"1"	"3"	"0"	"2"	"4"	"0"	"17"	"2"	"0"	"3"	"2"	"299"	"0"	"299"	"0"
"349"	"177"	"33"	"269"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"13"	"0"	"0"	"1"	"1"	"322"	"0"	"322"	"0"
"350"	"178"	"248"	"241"	"9"	"2"	"2"	"0"	"1"	"1"	"1"	"0"	"0"	"5"	"2"	"2"	"4"	"16"	"534"	"0"	"534"	"0"
"351"	"179"	"198"	"110"	"3"	"25"	"0"	"4"	"0"	"1"	"0"	"2"	"0"	"8"	"2"	"3"	"5"	"2"	"363"	"0"	"363"	"0"
"352"	"180"	"266"	"201"	"5"	"15"	"2"	"1"	"0"	"0"	"0"	"1"	"1"	"9"	"4"	"2"	"6"	"11"	"524"	"0"	"524"	"0"
"353"	"181"	"214"	"89"	"6"	"17"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"2"	"1"	"1"	"3"	"8"	"345"	"0"	"345"	"0"
"354"	"182"	"38"	"162"	"1"	"2"	"0"	"0"	"0"	"0"	"2"	"3"	"0"	"2"	"1"	"1"	"2"	"0"	"214"	"0"	"214"	"0"
"355"	"Total :-"	"2135"	"2573"	"60"	"118"	"12"	"12"	"7"	"5"	"9"	"23"	"6"	"67"	"27"	"18"	"48"	"81"	"5201"	"0"	"5201"	"0"
"356"	"Till Last Total :-"	"28319"	"23577"	"1070"	"1787"	"188"	"167"	"91"	"93"	"124"	"566"	"148"	"2389"	"441"	"262"	"514"	"845"	"60581"	"0"	"60581"	"0"
"357"	"Grand Total
:-"	"30454"	"26150"	"1130"	"1905"	"200"	"179"	"98"	"98"	"133"	"589"	"154"	"2456"	"468"	"280"	"562"	"926"	"65782"	"0"	"65782"	"0"
"358"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"359"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"360"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"361"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"362"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"363"	"ROUND  14"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"364"	"Total No. of electors in Assembly Constituency/Segment:-255794"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"365"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :-191- BIKRAM"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"366"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"367"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"368"	"183"	"543"	"26"	"10"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"3"	"2"	"0"	"4"	"593"	"0"	"593"	"0"
"369"	"184"	"210"	"95"	"3"	"38"	"0"	"0"	"1"	"1"	"3"	"8"	"1"	"4"	"2"	"2"	"2"	"7"	"377"	"0"	"377"	"0"
"370"	"185"	"285"	"13"	"4"	"1"	"0"	"0"	"1"	"1"	"1"	"3"	"0"	"26"	"4"	"0"	"0"	"4"	"343"	"0"	"343"	"0"
"371"	"186"	"139"	"41"	"5"	"0"	"0"	"1"	"1"	"0"	"0"	"2"	"0"	"1"	"3"	"1"	"1"	"5"	"200"	"0"	"200"	"0"
"372"	"187"	"160"	"140"	"8"	"54"	"3"	"4"	"6"	"4"	"5"	"17"	"2"	"52"	"6"	"8"	"5"	"7"	"481"	"0"	"481"	"0"
"373"	"188"	"222"	"116"	"2"	"2"	"4"	"3"	"0"	"0"	"1"	"2"	"0"	"4"	"4"	"2"	"0"	"8"	"370"	"0"	"370"	"0"
"374"	"189"	"121"	"22"	"2"	"21"	"2"	"3"	"0"	"1"	"1"	"1"	"2"	"28"	"3"	"2"	"2"	"14"	"225"	"0"	"225"	"0"
"375"	"190"	"145"	"134"	"10"	"4"	"6"	"2"	"6"	"1"	"1"	"6"	"3"	"131"	"17"	"7"	"5"	"9"	"487"	"0"	"487"	"0"
"376"	"191"	"75"	"22"	"11"	"56"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"9"	"1"	"0"	"0"	"0"	"175"	"0"	"175"	"0"
"377"	"192"	"112"	"4"	"2"	"0"	"3"	"0"	"2"	"1"	"2"	"2"	"0"	"139"	"9"	"2"	"3"	"4"	"285"	"0"	"285"	"0"
"378"	"193"	"55"	"11"	"0"	"5"	"0"	"1"	"0"	"1"	"1"	"5"	"1"	"130"	"1"	"2"	"1"	"0"	"214"	"0"	"214"	"0"
"379"	"194"	"206"	"90"	"18"	"20"	"1"	"0"	"3"	"0"	"2"	"8"	"3"	"38"	"4"	"2"	"1"	"3"	"399"	"0"	"399"	"0"
"380"	"195"	"286"	"111"	"4"	"1"	"0"	"3"	"0"	"0"	"1"	"2"	"0"	"6"	"2"	"0"	"4"	"9"	"429"	"0"	"429"	"0"
"381"	"196"	"356"	"93"	"13"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"1"	"2"	"1"	"5"	"475"	"0"	"475"	"0"
"382"	"Total :-"	"2915"	"918"	"92"	"204"	"20"	"18"	"20"	"10"	"18"	"58"	"14"	"570"	"60"	"32"	"25"	"79"	"5053"	"0"	"5053"	"0"
"383"	"Till Last Total :-"	"30454"	"26150"	"1130"	"1905"	"200"	"179"	"98"	"98"	"133"	"589"	"154"	"2456"	"468"	"280"	"562"	"926"	"65782"	"0"	"65782"	"0"
"384"	"Grand Total
:-"	"33369"	"27068"	"1222"	"2109"	"220"	"197"	"118"	"108"	"151"	"647"	"168"	"3026"	"528"	"312"	"587"	"1005"	"70835"	"0"	"70835"	"0"
"385"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"386"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"387"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"388"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"389"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"390"	"[FORM 20]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"391"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"392"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"393"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 31-PATLIPUTRA PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"394"	"Total No. of electors in Assembly Constituency/Segment:-255794"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"395"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"396"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"397"	"ROUND  15"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"398"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :-191- BIKRAM"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"399"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"400"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"401"	"197"	"275"	"35"	"6"	"12"	"6"	"0"	"2"	"1"	"2"	"40"	"5"	"106"	"16"	"2"	"1"	"11"	"520"	"0"	"520"	"0"
"402"	"198"	"24"	"368"	"9"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"1"	"0"	"1"	"5"	"6"	"418"	"0"	"418"	"0"
"403"	"199"	"82"	"146"	"4"	"43"	"4"	"0"	"0"	"0"	"1"	"1"	"1"	"16"	"3"	"4"	"4"	"7"	"316"	"0"	"316"	"0"
"404"	"200"	"187"	"63"	"5"	"72"	"1"	"3"	"1"	"2"	"3"	"9"	"2"	"17"	"2"	"5"	"3"	"6"	"381"	"0"	"381"	"0"
"405"	"201"	"272"	"164"	"18"	"27"	"0"	"2"	"0"	"0"	"0"	"2"	"0"	"10"	"1"	"0"	"2"	"2"	"500"	"0"	"500"	"0"
"406"	"202"	"295"	"144"	"5"	"2"	"2"	"0"	"1"	"0"	"0"	"2"	"0"	"8"	"0"	"0"	"2"	"2"	"463"	"0"	"463"	"0"
"407"	"203"	"353"	"108"	"17"	"1"	"1"	"1"	"0"	"0"	"3"	"2"	"1"	"12"	"8"	"3"	"1"	"10"	"521"	"0"	"521"	"0"
"408"	"204"	"371"	"146"	"22"	"8"	"5"	"1"	"3"	"1"	"2"	"5"	"1"	"7"	"7"	"5"	"7"	"19"	"610"	"0"	"610"	"0"
"409"	"205"	"157"	"174"	"10"	"0"	"1"	"1"	"0"	"0"	"1"	"2"	"0"	"9"	"2"	"0"	"1"	"2"	"360"	"0"	"360"	"0"
"410"	"206"	"126"	"199"	"8"	"0"	"0"	"3"	"2"	"1"	"3"	"22"	"2"	"17"	"6"	"3"	"4"	"4"	"400"	"0"	"400"	"0"
"411"	"207"	"149"	"66"	"12"	"3"	"4"	"3"	"3"	"1"	"1"	"6"	"3"	"123"	"12"	"7"	"1"	"11"	"405"	"0"	"405"	"0"
"412"	"208"	"140"	"232"	"9"	"2"	"2"	"0"	"0"	"0"	"1"	"6"	"2"	"5"	"1"	"9"	"10"	"12"	"431"	"0"	"431"	"0"
"413"	"209"	"173"	"67"	"3"	"18"	"1"	"1"	"2"	"1"	"1"	"1"	"0"	"2"	"1"	"0"	"2"	"2"	"275"	"0"	"275"	"0"
"414"	"210"	"279"	"52"	"8"	"0"	"0"	"1"	"1"	"2"	"0"	"2"	"0"	"6"	"2"	"1"	"0"	"4"	"358"	"0"	"358"	"0"
"415"	"Total :-"	"2883"	"1964"	"136"	"189"	"27"	"16"	"15"	"10"	"18"	"102"	"17"	"339"	"61"	"40"	"43"	"98"	"5958"	"0"	"5958"	"0"
"416"	"Till Last Total :-"	"33369"	"27068"	"1222"	"2109"	"220"	"197"	"118"	"108"	"151"	"647"	"168"	"3026"	"528"	"312"	"587"	"1005"	"70835"	"0"	"70835"	"0"
"417"	"Grand Total
:-"	"36252"	"29032"	"1358"	"2298"	"247"	"213"	"133"	"118"	"169"	"749"	"185"	"3365"	"589"	"352"	"630"	"1103"	"76793"	"0"	"76793"	"0"
"418"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"419"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"420"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"421"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"422"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"423"	"ROUND  16"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"424"	"Total No. of electors in Assembly Constituency/Segment:-255794"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"425"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :-191- BIKRAM"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"426"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"427"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"428"	"211"	"417"	"52"	"6"	"1"	"0"	"0"	"0"	"2"	"0"	"4"	"1"	"0"	"3"	"3"	"2"	"5"	"496"	"0"	"496"	"0"
"429"	"212"	"162"	"290"	"11"	"9"	"3"	"1"	"1"	"0"	"5"	"2"	"0"	"18"	"1"	"2"	"5"	"3"	"513"	"0"	"513"	"0"
"430"	"213"	"257"	"195"	"12"	"1"	"1"	"0"	"3"	"0"	"1"	"7"	"1"	"12"	"1"	"3"	"3"	"8"	"505"	"0"	"505"	"0"
"431"	"214"	"525"	"29"	"23"	"1"	"0"	"0"	"1"	"0"	"1"	"3"	"1"	"3"	"2"	"1"	"2"	"2"	"594"	"0"	"594"	"0"
"432"	"215"	"114"	"231"	"5"	"0"	"2"	"1"	"0"	"0"	"1"	"2"	"1"	"5"	"0"	"1"	"2"	"7"	"372"	"0"	"372"	"0"
"433"	"216"	"78"	"251"	"4"	"23"	"1"	"2"	"0"	"0"	"2"	"0"	"0"	"10"	"3"	"3"	"4"	"7"	"388"	"0"	"388"	"0"
"434"	"217"	"331"	"76"	"10"	"22"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"4"	"2"	"1"	"1"	"3"	"453"	"0"	"453"	"0"
"435"	"218"	"140"	"50"	"4"	"42"	"2"	"3"	"0"	"0"	"2"	"7"	"0"	"14"	"5"	"3"	"1"	"3"	"276"	"0"	"276"	"0"
"436"	"219"	"144"	"136"	"16"	"2"	"2"	"0"	"0"	"0"	"1"	"2"	"0"	"5"	"2"	"1"	"6"	"4"	"321"	"0"	"321"	"0"
"437"	"220"	"73"	"103"	"6"	"3"	"2"	"2"	"0"	"0"	"0"	"3"	"1"	"0"	"4"	"3"	"3"	"4"	"207"	"0"	"207"	"0"
"438"	"221"	"179"	"37"	"3"	"1"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"1"	"1"	"0"	"2"	"0"	"228"	"0"	"228"	"0"
"439"	"222"	"50"	"33"	"3"	"97"	"2"	"4"	"1"	"2"	"1"	"4"	"3"	"9"	"1"	"1"	"0"	"3"	"214"	"0"	"214"	"0"
"440"	"223"	"124"	"254"	"3"	"60"	"3"	"3"	"2"	"0"	"0"	"1"	"1"	"3"	"2"	"1"	"3"	"6"	"466"	"0"	"466"	"0"
"441"	"224"	"219"	"112"	"4"	"0"	"1"	"3"	"1"	"1"	"0"	"4"	"0"	"10"	"0"	"1"	"4"	"10"	"370"	"0"	"370"	"0"
"442"	"Total :-"	"2813"	"1849"	"110"	"262"	"20"	"19"	"10"	"6"	"14"	"42"	"10"	"94"	"27"	"24"	"38"	"65"	"5403"	"0"	"5403"	"0"
"443"	"Till Last Total :-"	"36252"	"29032"	"1358"	"2298"	"247"	"213"	"133"	"118"	"169"	"749"	"185"	"3365"	"589"	"352"	"630"	"1103"	"76793"	"0"	"76793"	"0"
"444"	"Grand Total
:-"	"39065"	"30881"	"1468"	"2560"	"267"	"232"	"143"	"124"	"183"	"791"	"195"	"3459"	"616"	"376"	"668"	"1168"	"82196"	"0"	"82196"	"0"
"445"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"446"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"447"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"448"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"449"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"450"	"ROUND  17"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"451"	"Total No. of electors in Assembly Constituency/Segment:-255794"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"452"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :-191- BIKRAM"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"453"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"454"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"455"	"225"	"83"	"105"	"4"	"0"	"1"	"0"	"0"	"1"	"1"	"3"	"0"	"4"	"3"	"2"	"5"	"6"	"218"	"0"	"218"	"0"
"456"	"226"	"144"	"63"	"19"	"5"	"0"	"2"	"0"	"0"	"0"	"4"	"0"	"3"	"1"	"0"	"0"	"2"	"243"	"0"	"243"	"0"
"457"	"227"	"323"	"206"	"19"	"5"	"3"	"0"	"1"	"0"	"1"	"5"	"0"	"32"	"4"	"3"	"2"	"4"	"608"	"0"	"608"	"0"
"458"	"228"	"158"	"114"	"2"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"5"	"4"	"3"	"0"	"5"	"296"	"0"	"296"	"0"
"459"	"229"	"201"	"42"	"2"	"0"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"4"	"0"	"0"	"1"	"12"	"271"	"0"	"271"	"0"
"460"	"230"	"208"	"79"	"9"	"1"	"1"	"1"	"1"	"0"	"3"	"7"	"1"	"5"	"2"	"2"	"1"	"4"	"325"	"0"	"325"	"0"
