"X.v...k....XIV..i.kj.k.26.9.."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"QkeZ & 20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"v afr e  i fj . kke  Ik="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"[fu; e  56 C (2) nsf[ k, ]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"34&l kl kj ke l al nh;  fuokZpu {ks= l s yksd  l Hkk ds fy,  fuokZpu"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"Hkkx  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"fo/kku l Hkk fuokZpu {ks= esa fuokZpdksa dh dqy  l a[ ; k 205843"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 205&HkHkqv k  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"262"	"188"	"1"	"70"	"23"	"24"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"3"	"124"	""	"124"	""
"263"	"189"	"59"	"71"	"39"	"57"	"0"	"1"	"0"	"1"	"0"	"0"	"2"	"1"	"1"	"1"	"1"	"2"	"236"	""	"236"	""
"264"	"190"	"53"	"364"	"63"	"119"	"21"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"4"	"630"	""	"630"	""
"265"	"191"	"131"	"359"	"110"	"42"	"0"	"8"	"0"	"2"	"1"	"3"	"2"	"2"	"2"	"3"	"4"	"6"	"675"	""	"675"	""
"266"	"192"	"6"	"76"	"95"	"85"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"3"	"1"	"0"	"277"	""	"277"	""
"267"	"193"	"15"	"55"	"80"	"34"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"5"	"191"	""	"191"	""
"268"	"194"	"45"	"194"	"90"	"43"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"1"	"2"	"2"	"0"	"3"	"385"	""	"385"	""
"269"	"195"	"2"	"44"	"87"	"94"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"3"	"3"	"1"	"236"	""	"236"	""
"270"	"196"	"21"	"170"	"23"	"138"	"16"	"3"	"1"	"45"	"2"	"1"	"1"	"1"	"2"	"4"	"1"	"4"	"433"	""	"433"	""
"271"	"TOTAL"	"13881"	"26408"	"21663"	"10025"	"1363"	"1129"	"969"	"244"	"193"	"271"	"143"	"150"	"289"	"393"	"277"	"667"	"78065"	"0"	"78065"	"0"
"272"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 205&HkHkqv k  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"273"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"274"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"275"	"BF"	"13881"	"26408"	"21663"	"10025"	"1363"	"1129"	"969"	"244"	"193"	"271"	"143"	"150"	"289"	"393"	"277"	"667"	"78065"	"0"	"78065"	"0"
"276"	"197"	"118"	"117"	"53"	"12"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"302"	""	"302"	""
"277"	"198"	"7"	"63"	"15"	"88"	"64"	"4"	"5"	"1"	"0"	"0"	"1"	"3"	"2"	"5"	"1"	"4"	"263"	""	"263"	""
"278"	"199"	"50"	"335"	"73"	"103"	"32"	"6"	"0"	"2"	"2"	"1"	"0"	"4"	"0"	"2"	"2"	"1"	"613"	""	"613"	""
"279"	"200"	"12"	"133"	"138"	"44"	"34"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"364"	""	"364"	""
"280"	"201"	"34"	"368"	"137"	"26"	"7"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"3"	"2"	"0"	"581"	""	"581"	""
"281"	"202"	"31"	"110"	"117"	"131"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"392"	""	"392"	""
"282"	"203"	"69"	"156"	"39"	"127"	"14"	"2"	"1"	"0"	"1"	"3"	"2"	"1"	"3"	"2"	"2"	"2"	"424"	""	"424"	""
"283"	"204"	"41"	"76"	"113"	"44"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"0"	"0"	"278"	""	"278"	""
"284"	"205"	"31"	"210"	"9"	"15"	"10"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"278"	""	"278"	""
"285"	"206"	"7"	"72"	"73"	"85"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"240"	""	"240"	""
"286"	"207"	"5"	"54"	"98"	"47"	"19"	"3"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"2"	"233"	""	"233"	""
"287"	"208"	"128"	"191"	"104"	"131"	"4"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"3"	"3"	"6"	"574"	""	"574"	""
"288"	"209"	"8"	"37"	"67"	"14"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"1"	"1"	"134"	""	"134"	""
"289"	"210"	"27"	"178"	"105"	"3"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"319"	""	"319"	""
"290"	"TOTAL"	"14449"	"28508"	"22804"	"10895"	"1550"	"1149"	"979"	"247"	"198"	"278"	"149"	"162"	"299"	"414"	"292"	"687"	"83060"	"0"	"83060"	"0"
"291"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 205&HkHkqv k  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"292"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"293"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"294"	"BF"	"14449"	"28508"	"22804"	"10895"	"1550"	"1149"	"979"	"247"	"198"	"278"	"149"	"162"	"299"	"414"	"292"	"687"	"83060"	"0"	"83060"	"0"
"295"	"211"	"96"	"138"	"138"	"31"	"3"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"1"	"2"	"2"	"416"	""	"416"	""
"296"	"212"	"143"	"237"	"295"	"41"	"5"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"3"	"2"	"2"	"8"	"739"	""	"739"	""
"297"	"213"	"85"	"267"	"98"	"79"	"2"	"23"	"2"	"3"	"1"	"0"	"1"	"0"	"2"	"4"	"5"	"2"	"574"	""	"574"	""
"298"	"214"	"8"	"33"	"194"	"24"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"264"	""	"264"	""
"299"	"215"	"122"	"145"	"214"	"44"	"1"	"5"	"2"	"1"	"2"	"2"	"2"	"0"	"2"	"4"	"1"	"0"	"547"	""	"547"	""
"300"	"216"	"9"	"150"	"112"	"141"	"3"	"16"	"2"	"1"	"1"	"2"	"1"	"2"	"3"	"3"	"4"	"9"	"459"	""	"459"	""
"301"	"217"	"23"	"266"	"160"	"46"	"0"	"2"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"3"	"0"	"6"	"509"	""	"509"	""
"302"	"218"	"3"	"148"	"65"	"75"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"4"	"3"	"1"	"307"	""	"307"	""
"303"	"219"	"52"	"202"	"64"	"87"	"5"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"414"	""	"414"	""
"304"	"220"	"107"	"174"	"35"	"21"	"1"	"1"	"0"	"2"	"1"	"1"	"0"	"1"	"0"	"2"	"4"	"7"	"357"	""	"357"	""
"305"	"221"	"10"	"125"	"108"	"65"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"311"	""	"311"	""
"306"	"222"	"39"	"265"	"11"	"60"	"2"	"11"	"0"	"1"	"0"	"0"	"3"	"2"	"1"	"2"	"0"	"3"	"400"	""	"400"	""
"307"	"223"	"16"	"249"	"172"	"124"	"8"	"11"	"3"	"1"	"2"	"2"	"0"	"1"	"8"	"2"	"2"	"1"	"602"	""	"602"	""
"308"	"224"	"115"	"16"	"58"	"10"	"3"	"2"	"0"	"0"	"5"	"3"	"1"	"1"	"5"	"2"	"1"	"5"	"227"	""	"227"	""
"309"	"TOTAL"	"15277"	"30923"	"24528"	"11743"	"1587"	"1229"	"991"	"258"	"212"	"288"	"157"	"173"	"326"	"446"	"317"	"731"	"89186"	"0"	"89186"	"0"
"310"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 205&HkHkqv k  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"311"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"312"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"313"	"BF"	"15277"	"30923"	"24528"	"11743"	"1587"	"1229"	"991"	"258"	"212"	"288"	"157"	"173"	"326"	"446"	"317"	"731"	"89186"	"0"	"89186"	"0"
"314"	"225"	"109"	"126"	"167"	"162"	"3"	"6"	"32"	"0"	"2"	"2"	"1"	"1"	"1"	"9"	"3"	"4"	"628"	""	"628"	""
"315"	"226"	"272"	"406"	"34"	"7"	"1"	"0"	"1"	"1"	"0"	"0"	"3"	"1"	"1"	"1"	"6"	"10"	"744"	""	"744"	""
"316"	"227"	"10"	"576"	"40"	"84"	"1"	"5"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"720"	""	"720"	""
"317"	"228"	"80"	"24"	"90"	"3"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"203"	""	"203"	""
"318"	"229"	"209"	"29"	"252"	"19"	"1"	"0"	"2"	"1"	"2"	"1"	"1"	"1"	"4"	"9"	"3"	"7"	"541"	""	"541"	""
"319"	"230"	"19"	"99"	"180"	"145"	"0"	"4"	"2"	"0"	"2"	"3"	"1"	"1"	"5"	"4"	"0"	"3"	"468"	""	"468"	""
"320"	"231"	"310"	"142"	"72"	"63"	"6"	"1"	"3"	"4"	"3"	"1"	"1"	"2"	"3"	"4"	"2"	"1"	"618"	""	"618"	""
"321"	"232"	"10"	"45"	"181"	"172"	"2"	"0"	"1"	"3"	"2"	"1"	"1"	"1"	"10"	"3"	"6"	"1"	"439"	""	"439"	""
"322"	"TOTAL"	"16296"	"32370"	"25544"	"12398"	"1603"	"1245"	"1033"	"269"	"223"	"297"	"165"	"180"	"350"	"476"	"337"	"761"	"93547"	"0"	"93547"	"0"
"323"	"fuokZph  i nkf/kd kj h"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"324"	"34&l kl kj ke  ¼v ñt kñ½  l al nh;  fuokZpu  {ks="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
