"Form.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"ELECTION TO THE HOUSE OF  THE PEOPLE FROM THE 9---ARARIA CONSTITUENCY PART-I"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ParliamentConstituency :9---ARARIA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Form-20  (Part-I-A)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"Assembly Constituency :50---Jokihat                                                                                                                                              No of Voters :202817"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"Candidates Name
----->
"294"	"65"	"283"	""	"4"	""	"0"	""	"11"	""	"8"	""	"0"	""	"0"	""	"0"	""	"2"	""	"1"	""	"0"	"1"	""	"4"	"314"	""
"295"	"66"	"411"	""	"2"	""	"5"	""	"15"	""	"9"	""	"1"	""	"0"	""	"2"	""	"2"	""	"0"	""	"1"	"3"	""	"7"	"458"	""
"296"	"67"	"502"	""	"1"	""	"1"	""	"15"	""	"10"	""	"1"	""	"1"	""	"4"	""	"3"	""	"1"	""	"2"	"3"	""	"3"	"547"	""
"297"	"68"	"381"	""	"4"	""	"6"	""	"22"	""	"8"	""	"0"	""	"0"	""	"0"	""	"2"	""	"1"	""	"1"	"0"	""	"5"	"430"	""
"298"	"69"	"666"	""	"1"	""	"0"	""	"1"	""	"2"	""	"0"	""	"1"	""	"1"	""	"2"	""	"1"	""	"1"	"5"	""	"3"	"684"	""
"299"	"70"	"462"	""	"1"	""	"0"	""	"4"	""	"3"	""	"1"	""	"1"	""	"0"	""	"2"	""	"0"	""	"0"	"0"	""	"1"	"475"	""
"300"	"71"	"620"	""	"1"	""	"0"	""	"2"	""	"4"	""	"1"	""	"0"	""	"0"	""	"2"	""	"0"	""	"1"	"4"	""	"3"	"638"	""
"301"	"72"	"547"	""	"1"	""	"0"	""	"1"	""	"2"	""	"0"	""	"1"	""	"2"	""	"2"	""	"1"	""	"0"	"0"	""	"3"	"560"	""
"302"	"73"	"555"	""	"2"	""	"1"	""	"0"	""	"2"	""	"1"	""	"1"	""	"2"	""	"2"	""	"0"	""	"1"	"2"	""	"3"	"572"	""
"303"	"74"	"340"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	"0"	""	"0"	"342"	""
"304"	"75"	"515"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	"1"	""	"1"	"519"	""
"305"	"76"	"638"	""	"0"	""	"1"	""	"0"	""	"10"	""	"1"	""	"1"	""	"0"	""	"2"	""	"2"	""	"2"	"5"	""	"6"	"668"	""
"306"	"77"	"338"	""	"0"	""	"0"	""	"0"	""	"3"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	"0"	""	"2"	"345"	""
"307"	"78"	"456"	""	"5"	""	"3"	""	"12"	""	"2"	""	"4"	""	"1"	""	"1"	""	"1"	""	"1"	""	"2"	"4"	""	"1"	"493"	""
"308"	"79"	"388"	""	"4"	""	"5"	""	"5"	""	"11"	""	"4"	""	"0"	""	"5"	""	"20"	""	"1"	""	"1"	"2"	""	"5"	"451"	""
"309"	"80"	"431"	""	"0"	""	"0"	""	"3"	""	"0"	""	"0"	""	"0"	""	"0"	""	"4"	""	"1"	""	"1"	"2"	""	"2"	"444"	""
"310"	"81"	"372"	""	"1"	""	"2"	""	"11"	""	"5"	""	"6"	""	"0"	""	"6"	""	"8"	""	"2"	""	"4"	"1"	""	"3"	"421"	""
"311"	"82"	"451"	""	"5"	""	"2"	""	"33"	""	"20"	""	"2"	""	"0"	""	"4"	""	"12"	""	"1"	""	"6"	"4"	""	"8"	"548"	""
"312"	"83"	"355"	""	"6"	""	"7"	""	"15"	""	"1"	""	"0"	""	"0"	""	"0"	""	"4"	""	"0"	""	"0"	"2"	""	"3"	"393"	""
"313"	"84"	"334"	""	"1"	""	"2"	""	"8"	""	"2"	""	"1"	""	"0"	""	"2"	""	"2"	""	"0"	""	"1"	"2"	""	"6"	"361"	""
"314"	"85"	"609"	""	"3"	""	"12"	""	"36"	""	"21"	""	"5"	""	"2"	""	"7"	""	"7"	""	"5"	""	"5"	"4"	""	"9"	"725"	""
"315"	"86"	"646"	""	"3"	""	"3"	""	"6"	""	"8"	""	"4"	""	"1"	""	"2"	""	"4"	""	"2"	""	"3"	"15"	""	"7"	"704"	""
"316"	"87"	"584"	""	"2"	""	"7"	""	"22"	""	"7"	""	"3"	""	"1"	""	"6"	""	"7"	""	"4"	""	"2"	"9"	""	"11"	"665"	""
"317"	"88"	"614"	""	"0"	""	"3"	""	"4"	""	"2"	""	"2"	""	"0"	""	"0"	""	"1"	""	"1"	""	"4"	"3"	""	"2"	"636"	""
"318"	"89"	"522"	""	"2"	""	"2"	""	"2"	""	"2"	""	"1"	""	"0"	""	"0"	""	"4"	""	"2"	""	"1"	"9"	""	"4"	"551"	""
"319"	"90"	"705"	""	"5"	""	"4"	""	"14"	""	"9"	""	"5"	""	"2"	""	"3"	""	"2"	""	"2"	""	"2"	"2"	""	"9"	"764"	""
"320"	"91"	"441"	""	"0"	""	"1"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	"0"	""	"0"	"445"	""
"321"	"92"	"458"	""	"6"	""	"4"	""	"24"	""	"11"	""	"4"	""	"4"	""	"8"	""	"9"	""	"7"	""	"7"	"9"	""	"16"	"567"	""
"322"	"93"	"602"	""	"5"	""	"14"	""	"30"	""	"3"	""	"1"	""	"3"	""	"1"	""	"5"	""	"2"	""	"2"	"8"	""	"8"	"684"	""
"323"	"94"	"372"	""	"2"	""	"1"	""	"1"	""	"6"	""	"4"	""	"1"	""	"0"	""	"8"	""	"3"	""	"1"	"4"	""	"0"	"403"	""
"324"	"95"	"330"	""	"0"	""	"1"	""	"1"	""	"3"	""	"0"	""	"0"	""	"1"	""	"0"	""	"2"	""	"0"	"1"	""	"1"	"340"	""
"325"	"96"	"277"	""	"0"	""	"0"	""	"1"	""	"3"	""	"1"	""	"1"	""	"0"	""	"6"	""	"1"	""	"0"	"5"	""	"2"	"297"	""
"326"	"97"	"356"	""	"0"	""	"0"	""	"2"	""	"0"	""	"1"	""	"1"	""	"2"	""	"1"	""	"3"	""	"0"	"2"	""	"2"	"370"	""
"327"	"98"	"458"	""	"7"	""	"16"	""	"28"	""	"10"	""	"2"	""	"0"	""	"4"	""	"9"	""	"5"	""	"10"	"9"	""	"19"	"577"	""
"328"	"99"	"444"	""	"7"	""	"6"	""	"7"	""	"5"	""	"1"	""	"3"	""	"2"	""	"0"	""	"0"	""	"1"	"15"	""	"1"	"492"	""
"329"	"100"	"324"	""	"1"	""	"0"	""	"2"	""	"7"	""	"1"	""	"2"	""	"1"	""	"5"	""	"2"	""	"0"	"0"	""	"5"	"350"	""
"330"	"101"	"471"	""	"0"	""	"1"	""	"3"	""	"7"	""	"6"	""	"1"	""	"2"	""	"6"	""	"1"	""	"3"	"3"	""	"6"	"510"	""
"331"	"102"	"459"	""	"5"	""	"4"	""	"13"	""	"9"	""	"4"	""	"4"	""	"5"	""	"15"	""	"5"	""	"8"	"6"	""	"11"	"548"	""
"332"	"103"	"390"	""	"0"	""	"1"	""	"2"	""	"2"	""	"1"	""	"2"	""	"1"	""	"7"	""	"3"	""	"5"	"0"	""	"0"	"414"	""
"333"	"104"	"628"	""	"6"	""	"7"	""	"29"	""	"10"	""	"4"	""	"3"	""	"5"	""	"11"	""	"3"	""	"12"	"38"	""	"19"	"775"	""
"334"	"105"	"639"	""	"2"	""	"2"	""	"5"	""	"5"	""	"4"	""	"2"	""	"1"	""	"1"	""	"1"	""	"1"	"4"	""	"6"	"673"	""
"335"	"106"	"377"	""	"1"	""	"2"	""	"3"	""	"1"	""	"3"	""	"0"	""	"2"	""	"3"	""	"1"	""	"1"	"0"	""	"2"	"396"	""
"336"	"107"	"313"	""	"2"	""	"6"	""	"24"	""	"5"	""	"2"	""	"3"	""	"0"	""	"3"	""	"3"	""	"3"	"16"	""	"7"	"387"	""
"337"	"108"	"374"	""	"4"	""	"2"	""	"6"	""	"4"	""	"6"	""	"1"	""	"3"	""	"10"	""	"1"	""	"2"	"0"	""	"5"	"418"	""
"338"	"109"	"291"	""	"0"	""	"0"	""	"3"	""	"1"	""	"0"	""	"0"	""	"2"	""	"0"	""	"1"	""	"2"	"0"	""	"6"	"306"	""
"339"	"110"	"395"	""	"0"	""	"4"	""	"3"	""	"1"	""	"2"	""	"1"	""	"1"	""	"3"	""	"0"	""	"1"	"4"	""	"1"	"416"	""
"340"	"111"	"538"	""	"2"	""	"9"	""	"13"	""	"1"	""	"6"	""	"0"	""	"2"	""	"0"	""	"0"	""	"2"	"1"	""	"1"	"575"	""
"341"	"112"	"545"	""	"2"	""	"0"	""	"7"	""	"10"	""	"0"	""	"2"	""	"0"	""	"1"	""	"0"	""	"0"	"3"	""	"6"	"576"	""
"342"	"113"	"414"	""	"1"	""	"1"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	""	"0"	"2"	""	"0"	"421"	""
"343"	"114"	"692"	""	"2"	""	"2"	""	"1"	""	"13"	""	"4"	""	"1"	""	"5"	""	"15"	""	"8"	""	"8"	"7"	""	"13"	"771"	""
"344"	"115"	"487"	""	"8"	""	"7"	""	"12"	""	"1"	""	"2"	""	"0"	""	"0"	""	"7"	""	"1"	""	"1"	"2"	""	"2"	"530"	""
"345"	"116"	"738"	""	"1"	""	"2"	""	"11"	""	"1"	""	"0"	""	"0"	""	"1"	""	"2"	""	"0"	""	"3"	"0"	""	"1"	"760"	""
"346"	"117"	"834"	""	"9"	""	"20"	""	"37"	""	"10"	""	"4"	""	"5"	""	"0"	""	"1"	""	"0"	""	"5"	"5"	""	"11"	"941"	""
"347"	"118"	"282"	""	"3"	""	"4"	""	"16"	""	"16"	""	"4"	""	"1"	""	"1"	""	"3"	""	"2"	""	"4"	"7"	""	"14"	"357"	""
"348"	"119"	"379"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	"1"	""	"2"	"385"	""
"349"	"120"	"564"	""	"1"	""	"13"	""	"22"	""	"14"	""	"4"	""	"1"	""	"0"	""	"4"	""	"3"	""	"1"	"3"	""	"3"	"633"	""
"350"	"121"	"324"	""	"3"	""	"1"	""	"8"	""	"4"	""	"3"	""	"0"	""	"0"	""	"0"	""	"3"	""	"1"	"2"	""	"2"	"351"	""
"351"	"122"	"445"	""	"1"	""	"0"	""	"2"	""	"4"	""	"2"	""	"2"	""	"1"	""	"1"	""	"2"	""	"1"	"4"	""	"0"	"465"	""
"352"	"123"	"552"	""	"1"	""	"1"	""	"2"	""	"8"	""	"5"	""	"1"	""	"2"	""	"9"	""	"4"	""	"2"	"3"	""	"5"	"595"	""
"353"	"124"	"442"	""	"1"	""	"0"	""	"3"	""	"3"	""	"0"	""	"0"	""	"1"	""	"1"	""	"3"	""	"2"	"1"	""	"2"	"459"	""
"354"	"125"	"502"	""	"1"	""	"3"	""	"7"	""	"2"	""	"3"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	"1"	""	"0"	"520"	""
"355"	"126"	"542"	""	"2"	""	"2"	""	"7"	""	"5"	""	"18"	""	"2"	""	"1"	""	"6"	""	"1"	""	"3"	"7"	""	"7"	"603"	""
"356"	"127"	"278"	""	"3"	""	"5"	""	"17"	""	"12"	""	"57"	""	"1"	""	"1"	""	"6"	""	"4"	""	"4"	"10"	""	"20"	"418"	""
"357"	"128"	"305"	""	"2"	""	"2"	""	"3"	""	"18"	""	"131"	""	"5"	""	"1"	""	"8"	""	"3"	""	"6"	"7"	""	"7"	"498"	""
"358"	"129"	"290"	""	"2"	""	"3"	""	"9"	""	"11"	""	"7"	""	"1"	""	"3"	""	"0"	""	"2"	""	"0"	"4"	""	"10"	"342"	""
"359"	"130"	"502"	""	"8"	""	"4"	""	"40"	""	"27"	""	"8"	""	"0"	""	"1"	""	"6"	""	"3"	""	"1"	"3"	""	"22"	"625"	""
"360"	"131"	"222"	""	"3"	""	"0"	""	"7"	""	"4"	""	"0"	""	"1"	""	"0"	""	"1"	""	"0"	""	"0"	"2"	""	"6"	"246"	""
"361"	"132"	"657"	""	"1"	""	"9"	""	"11"	""	"18"	""	"3"	""	"2"	""	"2"	""	"6"	""	"3"	""	"1"	"5"	""	"8"	"726"	""
"362"	"Candidates Name
----->
BOOTH NO"	"Brough forward from TOTAL  (Part-I-A)"	""	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"	""
"363"	""	""	""	"NITYA NAND BISHWAS"	""	"PRAMOD SINGH YADAV"	""	"PRINCE VICTOR"	""	"LAXMI SADA"	""	"VIJAY SAH"	""	"SANJAY KUMAR JHA"	""	"D. SAJJAD"	""	"SATYA NARAYAN WRITER"	""	"SADA NAND CHOUDHARY"	""	"SADHANA DEVI"	"SUKDEO PASWAN"	""	"MOHAMMED SAIFUR RAB"	""	""
"364"	"1"	"15"	""	"16"	""	"17"	""	"18"	""	"19"	""	"20"	""	"21"	""	"22"	""	"23"	""	"24"	""	"25"	"26"	""	"27"	"28"	""
"365"	"133"	"433"	""	"2"	""	"8"	""	"38"	""	"10"	""	"10"	""	"2"	""	"1"	""	"2"	""	"3"	""	"1"	"2"	""	"8"	"520"	""
"366"	"134"	"603"	""	"0"	""	"1"	""	"7"	""	"13"	""	"2"	""	"1"	""	"0"	""	"6"	""	"0"	""	"1"	"5"	""	"5"	"644"	""
"367"	"135"	"487"	""	"0"	""	"0"	""	"1"	""	"2"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	"0"	""	"1"	"492"	""
"368"	"136"	"491"	""	"2"	""	"0"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"0"	"495"	""
"369"	"137"	"525"	""	"2"	""	"0"	""	"2"	""	"2"	""	"1"	""	"0"	""	"0"	""	"2"	""	"0"	""	"1"	"2"	""	"3"	"540"	""
"370"	"138"	"476"	""	"5"	""	"4"	""	"15"	""	"8"	""	"4"	""	"4"	""	"7"	""	"15"	""	"7"	""	"5"	"3"	""	"23"	"576"	""
"371"	"139"	"599"	""	"1"	""	"1"	""	"25"	""	"7"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"2"	""	"3"	"640"	""
"372"	"140"	"670"	""	"0"	""	"6"	""	"22"	""	"2"	""	"1"	""	"0"	""	"1"	""	"1"	""	"0"	""	"2"	"0"	""	"7"	"712"	""
"373"	"141"	"663"	""	"1"	""	"2"	""	"9"	""	"35"	""	"4"	""	"18"	""	"5"	""	"6"	""	"5"	""	"4"	"8"	""	"17"	"777"	""
"374"	"142"	"386"	""	"3"	""	"7"	""	"27"	""	"4"	""	"2"	""	"1"	""	"3"	""	"0"	""	"0"	""	"0"	"1"	""	"9"	"443"	""
"375"	"143"	"393"	""	"0"	""	"1"	""	"3"	""	"1"	""	"1"	""	"1"	""	"0"	""	"1"	""	"0"	""	"2"	"0"	""	"2"	"405"	""
"376"	"144"	"508"	""	"0"	""	"0"	""	"3"	""	"3"	""	"0"	""	"0"	""	"1"	""	"1"	""	"1"	""	"0"	"0"	""	"0"	"517"	""
"377"	"145"	"517"	""	"1"	""	"1"	""	"2"	""	"0"	""	"1"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	"3"	""	"1"	"527"	""
"378"	"146"	"530"	""	"3"	""	"1"	""	"10"	""	"11"	""	"1"	""	"1"	""	"0"	""	"2"	""	"0"	""	"2"	"1"	""	"3"	"565"	""
"379"	"147"	"561"	""	"0"	""	"0"	""	"7"	""	"7"	""	"0"	""	"1"	""	"0"	""	"0"	""	"1"	""	"1"	"1"	""	"4"	"583"	""
"380"	"148"	"459"	""	"0"	""	"0"	""	"15"	""	"9"	""	"2"	""	"2"	""	"1"	""	"0"	""	"1"	""	"0"	"2"	""	"3"	"494"	""
"381"	"149"	"230"	""	"1"	""	"2"	""	"5"	""	"7"	""	"0"	""	"0"	""	"1"	""	"2"	""	"0"	""	"1"	"1"	""	"1"	"251"	""
"382"	"150"	"631"	""	"1"	""	"4"	""	"12"	""	"0"	""	"1"	""	"0"	""	"0"	""	"2"	""	"0"	""	"0"	"1"	""	"2"	"654"	""
"383"	"151"	"448"	""	"3"	""	"5"	""	"11"	""	"11"	""	"0"	""	"1"	""	"2"	""	"4"	""	"1"	""	"1"	"0"	""	"3"	"490"	""
"384"	"152"	"598"	""	"0"	""	"2"	""	"3"	""	"5"	""	"1"	""	"2"	""	"1"	""	"4"	""	"0"	""	"3"	"9"	""	"7"	"635"	""
"385"	"153"	"328"	""	"5"	""	"1"	""	"3"	""	"0"	""	"0"	""	"1"	""	"0"	""	"3"	""	"1"	""	"2"	"3"	""	"1"	"348"	""
"386"	"154"	"466"	""	"0"	""	"0"	""	"1"	""	"5"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	"2"	""	"1"	"477"	""
"387"	"155"	"567"	""	"3"	""	"3"	""	"11"	""	"11"	""	"2"	""	"1"	""	"0"	""	"2"	""	"1"	""	"0"	"1"	""	"2"	"604"	""
"388"	"156"	"635"	""	"0"	""	"0"	""	"9"	""	"15"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	""	"0"	"0"	""	"2"	"663"	""
"389"	"157"	"342"	""	"3"	""	"7"	""	"27"	""	"2"	""	"1"	""	"0"	""	"1"	""	"4"	""	"0"	""	"0"	"1"	""	"4"	"392"	""
"390"	"158"	"323"	""	"5"	""	"3"	""	"4"	""	"7"	""	"2"	""	"2"	""	"0"	""	"2"	""	"0"	""	"1"	"2"	""	"2"	"353"	""
"391"	"159"	"682"	""	"5"	""	"14"	""	"36"	""	"3"	""	"4"	""	"1"	""	"0"	""	"5"	""	"4"	""	"9"	"1"	""	"6"	"770"	""
"392"	"160"	"556"	""	"3"	""	"2"	""	"7"	""	"3"	""	"0"	""	"2"	""	"1"	""	"1"	""	"0"	""	"0"	"0"	""	"4"	"579"	""
"393"	"161"	"435"	""	"0"	""	"0"	""	"4"	""	"8"	""	"2"	""	"2"	""	"2"	""	"5"	""	"0"	""	"4"	"1"	""	"6"	"469"	""
"394"	"162"	"542"	""	"4"	""	"2"	""	"8"	""	"8"	""	"0"	""	"0"	""	"0"	""	"1"	""	"2"	""	"0"	"2"	""	"1"	"570"	""
"395"	"163"	"373"	""	"5"	""	"6"	""	"24"	""	"7"	""	"4"	""	"1"	""	"4"	""	"1"	""	"4"	""	"6"	"4"	""	"3"	"442"	""
"396"	"164"	"430"	""	"2"	""	"1"	""	"7"	""	"9"	""	"4"	""	"0"	""	"6"	""	"8"	""	"7"	""	"2"	"3"	""	"8"	"487"	""
"397"	"165"	"499"	""	"6"	""	"7"	""	"19"	""	"23"	""	"22"	""	"4"	""	"7"	""	"19"	""	"12"	""	"29"	"6"	""	"13"	"666"	""
"398"	"166"	"419"	""	"1"	""	"1"	""	"3"	""	"3"	""	"2"	""	"0"	""	"0"	""	"2"	""	"0"	""	"0"	"0"	""	"1"	"432"	""
"399"	"167"	"417"	""	"2"	""	"5"	""	"2"	""	"13"	""	"0"	""	"1"	""	"1"	""	"1"	""	"2"	""	"1"	"2"	""	"4"	"451"	""
"400"	"168"	"630"	""	"0"	""	"0"	""	"2"	""	"7"	""	"1"	""	"0"	""	"0"	""	"3"	""	"0"	""	"1"	"4"	""	"0"	"648"	""
"401"	"169"	"712"	""	"0"	""	"0"	""	"2"	""	"1"	""	"0"	""	"1"	""	"0"	""	"1"	""	"0"	""	"0"	"0"	""	"0"	"717"	""
"402"	"170"	"524"	""	"1"	""	"6"	""	"17"	""	"1"	""	"3"	""	"0"	""	"1"	""	"1"	""	"0"	""	"0"	"4"	""	"4"	"562"	""
"403"	"171"	"369"	""	"2"	""	"2"	""	"19"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	"2"	""	"3"	"399"	""
"404"	"172"	"572"	""	"1"	""	"2"	""	"6"	""	"8"	""	"5"	""	"3"	""	"0"	""	"5"	""	"5"	""	"1"	"3"	""	"7"	"618"	""
"405"	"173"	"591"	""	"1"	""	"7"	""	"26"	""	"5"	""	"0"	""	"0"	""	"3"	""	"2"	""	"2"	""	"1"	"1"	""	"4"	"643"	""
"406"	"174"	"758"	""	"5"	""	"4"	""	"9"	""	"18"	""	"5"	""	"4"	""	"7"	""	"14"	""	"4"	""	"6"	"25"	""	"11"	"870"	""
"407"	"175"	"573"	""	"1"	""	"3"	""	"13"	""	"13"	""	"6"	""	"6"	""	"3"	""	"11"	""	"1"	""	"2"	"4"	""	"5"	"641"	""
"408"	"176"	"420"	""	"4"	""	"4"	""	"20"	""	"3"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	""	"1"	"0"	""	"5"	"459"	""
"409"	"177"	"393"	""	"0"	""	"0"	""	"1"	""	"0"	""	"1"	""	"0"	""	"2"	""	"2"	""	"1"	""	"0"	"1"	""	"0"	"401"	""
"410"	"178"	"633"	""	"3"	""	"6"	""	"2"	""	"1"	""	"2"	""	"1"	""	"0"	""	"3"	""	"2"	""	"2"	"7"	""	"0"	"662"	""
"411"	"179"	"525"	""	"0"	""	"3"	""	"67"	""	"3"	""	"3"	""	"1"	""	"3"	""	"8"	""	"5"	""	"5"	"53"	""	"4"	"680"	""
"412"	"180"	"359"	""	"0"	""	"2"	""	"38"	""	"12"	""	"3"	""	"2"	""	"1"	""	"16"	""	"5"	""	"6"	"1"	""	"9"	"454"	""
"413"	"181"	"351"	""	"2"	""	"3"	""	"7"	""	"8"	""	"3"	""	"2"	""	"2"	""	"6"	""	"6"	""	"2"	"5"	""	"15"	"412"	""
"414"	"182"	"545"	""	"3"	""	"11"	""	"97"	""	"13"	""	"5"	""	"5"	""	"5"	""	"9"	""	"3"	""	"5"	"5"	""	"8"	"714"	""
"415"	"183"	"607"	""	"2"	""	"1"	""	"13"	""	"2"	""	"2"	""	"2"	""	"0"	""	"2"	""	"1"	""	"1"	"2"	""	"6"	"641"	""
"416"	"184"	"566"	""	"2"	""	"4"	""	"15"	""	"12"	""	"4"	""	"1"	""	"3"	""	"10"	""	"7"	""	"1"	"8"	""	"8"	"641"	""
"417"	"185"	"434"	""	"5"	""	"1"	""	"1"	""	"28"	""	"0"	""	"4"	""	"3"	""	"23"	""	"4"	""	"1"	"8"	""	"13"	"525"	""
"418"	"186"	"537"	""	"11"	""	"15"	""	"34"	""	"6"	""	"1"	""	"2"	""	"2"	""	"2"	""	"1"	""	"1"	"1"	""	"9"	"622"	""
"419"	"187"	"375"	""	"8"	""	"11"	""	"40"	""	"16"	""	"8"	""	"1"	""	"0"	""	"5"	""	"7"	""	"5"	"7"	""	"22"	"505"	""
"420"	"188"	"567"	""	"7"	""	"2"	""	"9"	""	"4"	""	"1"	""	"0"	""	"0"	""	"2"	""	"0"	""	"0"	"0"	""	"0"	"592"	""
"421"	"189"	"720"	""	"3"	""	"4"	""	"5"	""	"12"	""	"4"	""	"0"	""	"1"	""	"3"	""	"2"	""	"1"	"1"	""	"2"	"758"	""
"422"	"190"	"495"	""	"5"	""	"3"	""	"15"	""	"27"	""	"7"	""	"8"	""	"14"	""	"23"	""	"4"	""	"10"	"5"	""	"20"	"636"	""
"423"	"191"	"286"	""	"1"	""	"3"	""	"4"	""	"3"	""	"1"	""	"1"	""	"0"	""	"2"	""	"2"	""	"2"	"0"	""	"2"	"307"	""
"424"	"192"	"503"	""	"1"	""	"3"	""	"11"	""	"1"	""	"3"	""	"0"	""	"0"	""	"2"	""	"0"	""	"0"	"6"	""	"2"	"532"	""
"425"	"193"	"586"	""	"6"	""	"16"	""	"22"	""	"3"	""	"2"	""	"3"	""	"2"	""	"2"	""	"7"	""	"6"	"8"	""	"10"	"673"	""
"426"	"194"	"246"	""	"3"	""	"4"	""	"19"	""	"12"	""	"2"	""	"0"	""	"0"	""	"3"	""	"1"	""	"0"	"4"	""	"6"	"300"	""
"427"	"195"	"507"	""	"0"	""	"3"	""	"19"	""	"22"	""	"2"	""	"1"	""	"1"	""	"4"	""	"3"	""	"2"	"2"	""	"9"	"575"	""
"428"	"Total:"	"93338"	""	"449"	""	"633"	""	"2089"	""	"1327"	""	"668"	""	"252"	""	"354"	""	"798"	""	"369"	""	"434"	"789"	""	"990"	"102490"	""
"429"	"Candidates Name
----->
BOOTH NO"	"Brough forward from TOTAL  (Part-I-A)"	""	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"
"430"	""	""	""	"NITYA NAND BISHWAS"	""	"PRAMOD SINGH YADAV"	""	"PRINCE VICTOR"	""	"LAXMI SADA"	""	"VIJAY SAH"	""	"SANJAY KUMAR JHA"	""	"D. SAJJAD"	""	"SATYA NARAYAN WRITER"	""	"SADA NAND CHOUDHARY"	""	"SADHANA DEVI"	"SUKDEO PASWAN"	""	"MOHAMMED SAIFUR RAB"	""	""
"431"	"1"	"15"	""	"16"	""	"17"	""	"18"	""	"19"	""	"20"	""	"21"	""	"22"	""	"23"	""	"24"	""	"25"	"26"	""	"27"	""	"28"
"432"	"Place:
Date: 16/05/2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"433"	"Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"434"	"Assembly Constituency : 50---Jokihat"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
