"X.FORM.20."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of electors in Assembly Constituency/Segment:-208005"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"ROUND  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 185- FATUHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"306"	"152"	"51"	"11"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"67"	"0"	"67"	"0"
"307"	"153"	"29"	"161"	"4"	"1"	"1"	"14"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"214"	"0"	"214"	"0"
"308"	"154"	"22"	"200"	"17"	"2"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"5"	"254"	"0"	"254"	"0"
"309"	"Total :-"	"1043"	"1991"	"104"	"22"	"12"	"110"	"24"	"6"	"8"	"11"	"8"	"2"	"7"	"17"	"28"	"41"	"3434"	"0"	"3434"	"0"
"310"	"Till Last Total :-"	"21341"	"15447"	"1579"	"172"	"137"	"1307"	"210"	"75"	"167"	"93"	"149"	"76"	"95"	"111"	"278"	"603"	"41840"	"0"	"41840"	"0"
"311"	"Grand Total
:-"	"22384"	"17438"	"1683"	"194"	"149"	"1417"	"234"	"81"	"175"	"104"	"157"	"78"	"102"	"128"	"306"	"644"	"45274"	"0"	"45274"	"0"
"312"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"313"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"314"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"315"	"16th May 2009                                                                                                                                                                                                                                                                         ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"316"	"ROUND  12"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"317"	"Total No. of electors in Assembly Constituency/Segment:-208005"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"318"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 185- FATUHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"319"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"320"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"321"	"155"	"3"	"95"	"9"	"0"	"0"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"3"	"0"	"115"	"0"	"115"	"0"
"322"	"156"	"6"	"97"	"8"	"1"	"1"	"5"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"2"	"0"	"122"	"0"	"122"	"0"
"323"	"157"	"17"	"145"	"6"	"0"	"2"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"3"	"1"	"1"	"179"	"0"	"179"	"0"
"324"	"158"	"49"	"258"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"2"	"1"	"319"	"0"	"319"	"0"
"325"	"159"	"135"	"75"	"3"	"0"	"0"	"5"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"223"	"0"	"223"	"0"
"326"	"160"	"70"	"309"	"24"	"2"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"3"	"413"	"0"	"413"	"0"
"327"	"161"	"3"	"41"	"3"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"4"	"4"	"57"	"0"	"57"	"0"
"328"	"162"	"162"	"8"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"172"	"0"	"172"	"0"
"329"	"163"	"209"	"40"	"11"	"1"	"0"	"1"	"0"	"0"	"2"	"1"	"0"	"1"	"0"	"1"	"1"	"6"	"274"	"0"	"274"	"0"
"330"	"164"	"99"	"140"	"2"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"3"	"251"	"0"	"251"	"0"
"331"	"165"	"298"	"29"	"10"	"2"	"2"	"71"	"11"	"6"	"11"	"1"	"4"	"3"	"3"	"2"	"2"	"5"	"460"	"0"	"460"	"0"
"332"	"166"	"204"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"208"	"0"	"208"	"0"
"333"	"167"	"340"	"45"	"9"	"0"	"0"	"34"	"3"	"4"	"0"	"0"	"3"	"0"	"1"	"0"	"2"	"2"	"443"	"0"	"443"	"0"
"334"	"168"	"467"	"22"	"6"	"0"	"2"	"1"	"0"	"0"	"2"	"1"	"3"	"0"	"2"	"0"	"0"	"7"	"513"	"0"	"513"	"0"
"335"	"Total :-"	"2062"	"1306"	"98"	"8"	"9"	"123"	"18"	"12"	"18"	"3"	"13"	"6"	"10"	"10"	"17"	"36"	"3749"	"0"	"3749"	"0"
"336"	"Till Last Total :-"	"22384"	"17438"	"1683"	"194"	"149"	"1417"	"234"	"81"	"175"	"104"	"157"	"78"	"102"	"128"	"306"	"644"	"45274"	"0"	"45274"	"0"
"337"	"Grand Total
:-"	"24446"	"18744"	"1781"	"202"	"158"	"1540"	"252"	"93"	"193"	"107"	"170"	"84"	"112"	"138"	"323"	"680"	"49023"	"0"	"49023"	"0"
"338"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"339"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"340"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"341"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"342"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"343"	"ROUND  13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"344"	"Total No. of electors in Assembly Constituency/Segment:-208005"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"345"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 185- FATUHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"346"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"347"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"348"	"169"	"82"	"179"	"10"	"1"	"2"	"5"	"1"	"1"	"2"	"0"	"2"	"0"	"0"	"0"	"7"	"3"	"295"	"0"	"295"	"0"
"349"	"170"	"266"	"15"	"19"	"0"	"0"	"2"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"308"	"0"	"308"	"0"
"350"	"171"	"217"	"10"	"7"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"6"	"243"	"0"	"243"	"0"
"351"	"172"	"311"	"13"	"26"	"0"	"0"	"11"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"6"	"368"	"0"	"368"	"0"
"352"	"173"	"242"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"251"	"0"	"251"	"0"
"353"	"174"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"
"354"	"175"	"29"	"297"	"13"	"3"	"1"	"8"	"1"	"1"	"4"	"1"	"1"	"2"	"2"	"3"	"4"	"3"	"373"	"0"	"373"	"0"
"355"	"176"	"128"	"205"	"31"	"1"	"0"	"2"	"0"	"1"	"2"	"0"	"2"	"0"	"2"	"1"	"0"	"3"	"378"	"0"	"378"	"0"
"356"	"177"	"143"	"201"	"19"	"1"	"1"	"10"	"4"	"0"	"0"	"4"	"1"	"2"	"5"	"1"	"10"	"6"	"408"	"0"	"408"	"0"
"357"	"178"	"263"	"61"	"11"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"8"	"349"	"0"	"349"	"0"
"358"	"179"	"249"	"47"	"2"	"0"	"2"	"27"	"4"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"4"	"4"	"343"	"0"	"343"	"0"
"359"	"180"	"73"	"77"	"4"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"2"	"0"	"8"	"169"	"0"	"169"	"0"
"360"	"181"	"704"	"14"	"7"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"4"	"735"	"0"	"735"	"0"
"361"	"182"	"153"	"94"	"15"	"3"	"2"	"5"	"4"	"2"	"0"	"2"	"2"	"2"	"3"	"3"	"2"	"9"	"301"	"0"	"301"	"0"
"362"	"Total :-"	"2860"	"1220"	"165"	"13"	"8"	"75"	"15"	"8"	"11"	"7"	"13"	"7"	"14"	"12"	"29"	"65"	"4522"	"0"	"4522"	"0"
"363"	"Till Last Total :-"	"24446"	"18744"	"1781"	"202"	"158"	"1540"	"252"	"93"	"193"	"107"	"170"	"84"	"112"	"138"	"323"	"680"	"49023"	"0"	"49023"	"0"
"364"	"Grand Total
:-"	"27306"	"19964"	"1946"	"215"	"166"	"1615"	"267"	"101"	"204"	"114"	"183"	"91"	"126"	"150"	"352"	"745"	"53545"	"0"	"53545"	"0"
"365"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"366"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"367"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"368"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"369"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"370"	"ROUND  14"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"371"	"Total No. of electors in Assembly Constituency/Segment:-208005"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"372"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 185- FATUHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"373"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"374"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"375"	"183"	"658"	"6"	"0"	"2"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"3"	"0"	"1"	"4"	"678"	"0"	"678"	"0"
"376"	"184"	"284"	"43"	"45"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"2"	"1"	"0"	"1"	"2"	"3"	"389"	"0"	"389"	"0"
"377"	"185"	"126"	"88"	"47"	"1"	"2"	"4"	"6"	"2"	"0"	"3"	"7"	"2"	"3"	"1"	"5"	"11"	"308"	"0"	"308"	"0"
"378"	"186"	"228"	"117"	"14"	"6"	"2"	"1"	"1"	"0"	"1"	"2"	"6"	"2"	"0"	"2"	"1"	"7"	"390"	"0"	"390"	"0"
"379"	"187"	"289"	"25"	"12"	"1"	"1"	"0"	"1"	"0"	"1"	"2"	"1"	"1"	"1"	"2"	"0"	"12"	"349"	"0"	"349"	"0"
"380"	"188"	"229"	"23"	"8"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"2"	"269"	"0"	"269"	"0"
"381"	"189"	"366"	"14"	"4"	"0"	"1"	"20"	"3"	"0"	"0"	"1"	"4"	"0"	"0"	"4"	"1"	"3"	"421"	"0"	"421"	"0"
"382"	"190"	"176"	"5"	"1"	"2"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"8"	"194"	"0"	"194"	"0"
"383"	"191"	"211"	"10"	"5"	"2"	"0"	"3"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"10"	"245"	"0"	"245"	"0"
"384"	"192"	"532"	"27"	"17"	"0"	"0"	"6"	"0"	"3"	"0"	"5"	"1"	"3"	"3"	"0"	"5"	"13"	"615"	"0"	"615"	"0"
"385"	"193"	"569"	"90"	"4"	"1"	"1"	"6"	"2"	"1"	"0"	"3"	"2"	"1"	"1"	"0"	"5"	"27"	"713"	"0"	"713"	"0"
"386"	"194"	"65"	"222"	"13"	"1"	"3"	"7"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"2"	"5"	"1"	"323"	"0"	"323"	"0"
"387"	"195"	"208"	"86"	"7"	"1"	"1"	"5"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"2"	"314"	"0"	"314"	"0"
"388"	"196"	"68"	"188"	"14"	"3"	"1"	"5"	"0"	"1"	"2"	"0"	"1"	"2"	"1"	"2"	"3"	"4"	"295"	"0"	"295"	"0"
"389"	"Total :-"	"4009"	"944"	"191"	"22"	"16"	"60"	"17"	"9"	"7"	"22"	"27"	"14"	"14"	"14"	"30"	"107"	"5503"	"0"	"5503"	"0"
"390"	"Till Last Total :-"	"27306"	"19964"	"1946"	"215"	"166"	"1615"	"267"	"101"	"204"	"114"	"183"	"91"	"126"	"150"	"352"	"745"	"53545"	"0"	"53545"	"0"
"391"	"Grand Total
:-"	"31315"	"20908"	"2137"	"237"	"182"	"1675"	"284"	"110"	"211"	"136"	"210"	"105"	"140"	"164"	"382"	"852"	"59048"	"0"	"59048"	"0"
"392"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"393"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"394"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"395"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"396"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"397"	"ROUND  15"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"398"	"Total No. of electors in Assembly Constituency/Segment:-208005"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"399"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 185- FATUHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"400"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"401"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"402"	"197"	"155"	"383"	"23"	"2"	"1"	"21"	"4"	"1"	"0"	"2"	"1"	"2"	"2"	"1"	"10"	"0"	"608"	"0"	"608"	"0"
"403"	"198"	"106"	"311"	"22"	"5"	"2"	"5"	"2"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"5"	"1"	"462"	"0"	"462"	"0"
"404"	"199"	"89"	"375"	"34"	"1"	"2"	"16"	"2"	"1"	"0"	"1"	"2"	"2"	"2"	"1"	"11"	"5"	"544"	"0"	"544"	"0"
"405"	"200"	"176"	"380"	"29"	"1"	"0"	"11"	"1"	"2"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"4"	"608"	"0"	"608"	"0"
"406"	"201"	"68"	"278"	"9"	"0"	"0"	"25"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"384"	"0"	"384"	"0"
"407"	"202"	"30"	"228"	"15"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"5"	"2"	"281"	"0"	"281"	"0"
"408"	"203"	"117"	"217"	"23"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"2"	"5"	"5"	"374"	"0"	"374"	"0"
"409"	"204"	"233"	"81"	"21"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"342"	"0"	"342"	"0"
"410"	"205"	"157"	"122"	"11"	"1"	"1"	"3"	"0"	"0"	"0"	"3"	"0"	"0"	"1"	"2"	"1"	"8"	"310"	"0"	"310"	"0"
"411"	"206"	"232"	"87"	"8"	"0"	"1"	"1"	"1"	"1"	"1"	"0"	"3"	"1"	"3"	"1"	"1"	"7"	"348"	"0"	"348"	"0"
"412"	"207"	"115"	"247"	"40"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"1"	"2"	"4"	"2"	"7"	"6"	"427"	"0"	"427"	"0"
"413"	"208"	"161"	"204"	"60"	"3"	"0"	"7"	"0"	"1"	"4"	"1"	"1"	"0"	"2"	"1"	"4"	"6"	"455"	"0"	"455"	"0"
"414"	"209"	"270"	"188"	"39"	"2"	"0"	"5"	"2"	"1"	"2"	"2"	"3"	"1"	"2"	"5"	"8"	"1"	"531"	"0"	"531"	"0"
"415"	"210"	"251"	"144"	"18"	"1"	"2"	"3"	"1"	"0"	"0"	"3"	"2"	"1"	"4"	"6"	"5"	"7"	"448"	"0"	"448"	"0"
"416"	"Total :-"	"2160"	"3245"	"352"	"18"	"10"	"99"	"15"	"8"	"13"	"16"	"17"	"9"	"20"	"21"	"64"	"55"	"6122"	"0"	"6122"	"0"
"417"	"Till Last Total :-"	"31315"	"20908"	"2137"	"237"	"182"	"1675"	"284"	"110"	"211"	"136"	"210"	"105"	"140"	"164"	"382"	"852"	"59048"	"0"	"59048"	"0"
"418"	"Grand Total
:-"	"33475"	"24153"	"2489"	"255"	"192"	"1774"	"299"	"118"	"224"	"152"	"227"	"114"	"160"	"185"	"446"	"907"	"65170"	"0"	"65170"	"0"
"419"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"420"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"421"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"422"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"423"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"424"	"[FORM 20]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"425"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"426"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"427"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"428"	"Total No. of electors in Assembly Constituency/Segment:-208005"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"429"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"430"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"431"	"ROUND  16"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"432"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 185- FATUHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"433"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"434"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"435"	"211"	"87"	"149"	"21"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"2"	"3"	"266"	"0"	"266"	"0"
"436"	"212"	"331"	"139"	"19"	"5"	"2"	"18"	"4"	"0"	"0"	"2"	"8"	"5"	"8"	"4"	"11"	"8"	"564"	"0"	"564"	"0"
"437"	"213"	"107"	"356"	"40"	"2"	"1"	"1"	"0"	"0"	"3"	"1"	"1"	"3"	"0"	"1"	"6"	"4"	"526"	"0"	"526"	"0"
"438"	"214"	"193"	"234"	"29"	"2"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"465"	"0"	"465"	"0"
"439"	"215"	"84"	"206"	"14"	"2"	"2"	"13"	"3"	"1"	"2"	"0"	"0"	"0"	"3"	"2"	"5"	"8"	"345"	"0"	"345"	"0"
"440"	"216"	"339"	"52"	"6"	"3"	"1"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"3"	"8"	"418"	"0"	"418"	"0"
"441"	"217"	"542"	"118"	"15"	"1"	"1"	"1"	"0"	"0"	"2"	"0"	"4"	"1"	"1"	"5"	"2"	"18"	"711"	"0"	"711"	"0"
"442"	"218"	"575"	"11"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"605"	"0"	"605"	"0"
"443"	"219"	"341"	"38"	"16"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"3"	"1"	"4"	"2"	"2"	"15"	"426"	"0"	"426"	"0"
"444"	"220"	"123"	"62"	"20"	"0"	"0"	"6"	"4"	"1"	"1"	"1"	"1"	"2"	"1"	"4"	"5"	"8"	"239"	"0"	"239"	"0"
"445"	"221"	"274"	"3"	"2"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"282"	"0"	"282"	"0"
"446"	"222"	"118"	"205"	"20"	"3"	"0"	"1"	"1"	"2"	"1"	"1"	"1"	"3"	"1"	"1"	"8"	"1"	"367"	"0"	"367"	"0"
"447"	"223"	"266"	"18"	"15"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"3"	"2"	"4"	"2"	"15"	"327"	"0"	"327"	"0"
"448"	"224"	"162"	"68"	"6"	"3"	"1"	"1"	"0"	"1"	"0"	"4"	"5"	"1"	"0"	"2"	"3"	"4"	"261"	"0"	"261"	"0"
"449"	"Total :-"	"3542"	"1659"	"238"	"25"	"9"	"46"	"16"	"5"	"10"	"11"	"24"	"21"	"23"	"26"	"49"	"98"	"5802"	"0"	"5802"	"0"
"450"	"Till Last Total :-"	"33475"	"24153"	"2489"	"255"	"192"	"1774"	"299"	"118"	"224"	"152"	"227"	"114"	"160"	"185"	"446"	"907"	"65170"	"0"	"65170"	"0"
"451"	"Grand Total
:-"	"37017"	"25812"	"2727"	"280"	"201"	"1820"	"315"	"123"	"234"	"163"	"251"	"135"	"183"	"211"	"495"	"1005"	"70972"	"0"	"70972"	"0"
"452"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"453"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"454"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"455"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"456"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
