"FORM.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"342"	"198"	"250"	"20"	"239"	"58"	"2"	"1"	"2"	"1"	"7"	"4"	"6"	"7"	"25"	"622"	"0"	"622"	"0"
"343"	"199"	"76"	"1"	"29"	"38"	"2"	"0"	"0"	"0"	"0"	"1"	"5"	"3"	"9"	"164"	"0"	"164"	"0"
"344"	"200"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"345"	"201"	"242"	"27"	"46"	"14"	"2"	"0"	"1"	"2"	"0"	"0"	"2"	"4"	"25"	"365"	"0"	"365"	"0"
"346"	"202"	"154"	"39"	"477"	"19"	"1"	"1"	"1"	"0"	"1"	"0"	"7"	"1"	"13"	"714"	"0"	"714"	"0"
"347"	"203"	"33"	"34"	"215"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"6"	"1"	"6"	"298"	"0"	"298"	"0"
"348"	"204"	"119"	"17"	"372"	"53"	"8"	"21"	"2"	"0"	"1"	"1"	"2"	"1"	"10"	"607"	"0"	"607"	"0"
"349"	"205"	"78"	"16"	"420"	"28"	"2"	"1"	"0"	"3"	"0"	"1"	"4"	"1"	"6"	"560"	"0"	"560"	"0"
"350"	"206"	"211"	"25"	"32"	"3"	"4"	"1"	"1"	"3"	"1"	"0"	"0"	"0"	"2"	"283"	"0"	"283"	"0"
"351"	"207"	"104"	"22"	"89"	"13"	"21"	"3"	"1"	"1"	"4"	"7"	"4"	"1"	"9"	"279"	"0"	"279"	"0"
"352"	"208"	"320"	"17"	"29"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"1"	"5"	"375"	"0"	"375"	"0"
"353"	"209"	"100"	"81"	"216"	"16"	"30"	"6"	"2"	"2"	"8"	"1"	"5"	"3"	"16"	"486"	"0"	"486"	"0"
"354"	"Total"	"2054"	"319"	"2260"	"312"	"108"	"76"	"16"	"15"	"28"	"24"	"50"	"33"	"162"	"5457"	"0"	"5457"	"0"
"355"	"B.F."	"37794"	"4289"	"26793"	"8923"	"3509"	"515"	"237"	"310"	"509"	"481"	"1003"	"650"	"2660"	"87673"	"0"	"87673"	"0"
"356"	"G. Total"	"39848"	"4608"	"29053"	"9235"	"3617"	"591"	"253"	"325"	"537"	"505"	"1053"	"683"	"2822"	"93130"	"0"	"93130"	"0"
"357"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"358"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"359"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"360"	"210"	"218"	"33"	"239"	"5"	"2"	"2"	"1"	"5"	"4"	"8"	"17"	"6"	"35"	"575"	"0"	"575"	"0"
"361"	"211"	"77"	"28"	"322"	"17"	"3"	"1"	"0"	"1"	"1"	"2"	"6"	"3"	"9"	"470"	"0"	"470"	"0"
"362"	"212"	"121"	"12"	"143"	"20"	"0"	"1"	"0"	"0"	"1"	"2"	"5"	"2"	"4"	"311"	"0"	"311"	"0"
"363"	"213"	"191"	"19"	"164"	"48"	"2"	"0"	"1"	"2"	"2"	"3"	"8"	"2"	"10"	"452"	"0"	"452"	"0"
"364"	"Total"	"607"	"92"	"868"	"90"	"7"	"4"	"2"	"8"	"8"	"15"	"36"	"13"	"58"	"1808"	"0"	"1808"	"0"
"365"	"B.F."	"39848"	"4608"	"29053"	"9235"	"3617"	"591"	"253"	"325"	"537"	"505"	"1053"	"683"	"2822"	"93130"	"0"	"93130"	"0"
"366"	"G. Total"	"40455"	"4700"	"29921"	"9325"	"3624"	"595"	"255"	"333"	"545"	"520"	"1089"	"696"	"2880"	"94938"	"0"	"94938"	"0"
"367"	"Place-  BAZAR SAMATI, SANDHA, CHAPRA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"368"	"Date - 16-05-2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"369"	"Signature of Asstt. Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
