"X.FORM.20."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of electors in Assembly Constituency/Segment:-336948"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"ROUND  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 181-DIGHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"313"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"314"	"141"	"77"	"190"	"276"	"3"	"2"	"4"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"559"	"0"	"559"	"0"
"315"	"142"	"323"	"3"	"2"	"1"	"1"	"2"	"0"	"1"	"0"	"0"	"1"	"2"	"0"	"1"	"0"	"4"	"341"	"0"	"341"	"0"
"316"	"143"	"291"	"7"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"4"	"2"	"310"	"0"	"310"	"0"
"317"	"144"	"426"	"28"	"8"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"6"	"473"	"0"	"473"	"0"
"318"	"145"	"160"	"7"	"4"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"174"	"0"	"174"	"0"
"319"	"146"	"206"	"17"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"2"	"4"	"233"	"0"	"233"	"0"
"320"	"147"	"217"	"53"	"1"	"2"	"1"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"2"	"1"	"1"	"4"	"286"	"0"	"286"	"0"
"321"	"148"	"165"	"116"	"12"	"0"	"0"	"0"	"1"	"1"	"2"	"2"	"3"	"1"	"2"	"3"	"3"	"10"	"321"	"0"	"321"	"0"
"322"	"149"	"81"	"290"	"129"	"2"	"0"	"2"	"1"	"2"	"3"	"4"	"3"	"1"	"2"	"2"	"3"	"4"	"529"	"0"	"529"	"0"
"323"	"150"	"41"	"227"	"184"	"0"	"3"	"2"	"0"	"3"	"1"	"3"	"1"	"3"	"0"	"0"	"1"	"2"	"471"	"0"	"471"	"0"
"324"	"151"	"134"	"231"	"87"	"2"	"0"	"5"	"2"	"2"	"2"	"4"	"0"	"0"	"1"	"0"	"2"	"7"	"479"	"0"	"479"	"0"
"325"	"152"	"79"	"289"	"95"	"3"	"0"	"3"	"1"	"0"	"2"	"1"	"1"	"1"	"0"	"2"	"1"	"3"	"481"	"0"	"481"	"0"
"326"	"153"	"152"	"209"	"54"	"3"	"0"	"2"	"1"	"1"	"2"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"432"	"0"	"432"	"0"
"327"	"154"	"145"	"175"	"72"	"1"	"0"	"6"	"0"	"0"	"1"	"2"	"1"	"0"	"1"	"2"	"0"	"5"	"411"	"0"	"411"	"0"
"328"	"Total :-"	"2497"	"1842"	"926"	"19"	"8"	"27"	"11"	"12"	"17"	"19"	"15"	"10"	"10"	"15"	"19"	"53"	"5500"	"0"	"5500"	"0"
"329"	"Till Last Total :-"	"8197"	"29293"	"7197"	"149"	"85"	"427"	"129"	"61"	"67"	"78"	"89"	"69"	"67"	"77"	"125"	"243"	"46353"	"0"	"46353"	"0"
"330"	"Grand Total
:-"	"10694"	"31135"	"8123"	"168"	"93"	"454"	"140"	"73"	"84"	"97"	"104"	"79"	"77"	"92"	"144"	"296"	"51853"	"0"	"51853"	"0"
"331"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"332"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"333"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"334"	"16th May 2009                                                                                                                                                                                                                                                                                     ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"335"	"ROUND  12"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"336"	"Total No. of electors in Assembly Constituency/Segment:-336948"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"337"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 181-DIGHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"338"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"339"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"340"	"155"	"195"	"193"	"64"	"0"	"1"	"1"	"1"	"1"	"0"	"2"	"3"	"0"	"1"	"0"	"1"	"5"	"468"	"0"	"468"	"0"
"341"	"156"	"85"	"255"	"77"	"2"	"0"	"4"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"7"	"436"	"0"	"436"	"0"
"342"	"157"	"4"	"254"	"56"	"1"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"318"	"0"	"318"	"0"
"343"	"158"	"31"	"316"	"86"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"436"	"0"	"436"	"0"
"344"	"159"	"17"	"293"	"49"	"0"	"2"	"2"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"370"	"0"	"370"	"0"
"345"	"160"	"16"	"288"	"55"	"2"	"1"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"366"	"0"	"366"	"0"
"346"	"161"	"21"	"256"	"75"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"355"	"0"	"355"	"0"
"347"	"162"	"41"	"311"	"174"	"3"	"0"	"2"	"0"	"0"	"1"	"0"	"3"	"2"	"0"	"0"	"0"	"4"	"541"	"0"	"541"	"0"
"348"	"163"	"153"	"197"	"30"	"1"	"2"	"5"	"4"	"1"	"2"	"0"	"0"	"2"	"3"	"2"	"4"	"5"	"411"	"0"	"411"	"0"
"349"	"164"	"114"	"175"	"27"	"1"	"1"	"3"	"0"	"1"	"0"	"2"	"0"	"1"	"2"	"0"	"1"	"6"	"334"	"0"	"334"	"0"
"350"	"165"	"100"	"169"	"26"	"1"	"0"	"2"	"2"	"0"	"0"	"1"	"0"	"2"	"2"	"2"	"2"	"2"	"311"	"0"	"311"	"0"
"351"	"166"	"46"	"181"	"35"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"268"	"0"	"268"	"0"
"352"	"167"	"37"	"158"	"32"	"0"	"0"	"2"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"233"	"0"	"233"	"0"
"353"	"168"	"77"	"212"	"99"	"4"	"0"	"2"	"0"	"0"	"1"	"1"	"2"	"1"	"2"	"2"	"2"	"8"	"413"	"0"	"413"	"0"
"354"	"Total :-"	"937"	"3258"	"885"	"16"	"9"	"27"	"13"	"6"	"11"	"7"	"9"	"9"	"13"	"7"	"12"	"41"	"5260"	"0"	"5260"	"0"
"355"	"Till Last Total :-"	"10694"	"31135"	"8123"	"168"	"93"	"454"	"140"	"73"	"84"	"97"	"104"	"79"	"77"	"92"	"144"	"296"	"51853"	"0"	"51853"	"0"
"356"	"Grand Total
:-"	"11631"	"34393"	"9008"	"184"	"102"	"481"	"153"	"79"	"95"	"104"	"113"	"88"	"90"	"99"	"156"	"337"	"57113"	"0"	"57113"	"0"
"357"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"358"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"359"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"360"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"361"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"362"	"ROUND  13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"363"	"Total No. of electors in Assembly Constituency/Segment:-336948"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"364"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 181-DIGHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"365"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"366"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"367"	"169"	"114"	"199"	"49"	"0"	"2"	"1"	"1"	"0"	"1"	"0"	"3"	"0"	"0"	"3"	"1"	"1"	"375"	"0"	"375"	"0"
"368"	"170"	"166"	"188"	"104"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"2"	"2"	"5"	"471"	"0"	"471"	"0"
"369"	"171"	"191"	"106"	"49"	"0"	"2"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"1"	"2"	"7"	"363"	"0"	"363"	"0"
"370"	"172"	"93"	"258"	"123"	"3"	"1"	"4"	"1"	"3"	"1"	"1"	"1"	"1"	"1"	"1"	"4"	"8"	"504"	"0"	"504"	"0"
"371"	"173"	"58"	"261"	"59"	"0"	"0"	"1"	"0"	"1"	"2"	"2"	"2"	"0"	"1"	"1"	"2"	"4"	"394"	"0"	"394"	"0"
"372"	"174"	"91"	"234"	"65"	"1"	"0"	"2"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"1"	"1"	"398"	"0"	"398"	"0"
"373"	"175"	"50"	"239"	"62"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"359"	"0"	"359"	"0"
"374"	"176"	"12"	"184"	"115"	"0"	"1"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"315"	"0"	"315"	"0"
"375"	"177"	"11"	"111"	"104"	"1"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"231"	"0"	"231"	"0"
"376"	"178"	"82"	"177"	"78"	"1"	"2"	"1"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"2"	"348"	"0"	"348"	"0"
"377"	"179"	"37"	"92"	"22"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"153"	"0"	"153"	"0"
"378"	"180"	"43"	"367"	"39"	"0"	"1"	"2"	"1"	"0"	"2"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"460"	"0"	"460"	"0"
"379"	"181"	"19"	"271"	"47"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"340"	"0"	"340"	"0"
"380"	"182"	"46"	"218"	"17"	"1"	"0"	"0"	"1"	"0"	"0"	"2"	"2"	"0"	"0"	"0"	"1"	"0"	"288"	"0"	"288"	"0"
"381"	"Total :-"	"1013"	"2905"	"933"	"9"	"12"	"17"	"8"	"7"	"10"	"13"	"11"	"3"	"3"	"10"	"14"	"31"	"4999"	"0"	"4999"	"0"
"382"	"Till Last Total :-"	"11631"	"34393"	"9008"	"184"	"102"	"481"	"153"	"79"	"95"	"104"	"113"	"88"	"90"	"99"	"156"	"337"	"57113"	"0"	"57113"	"0"
"383"	"Grand Total
:-"	"12644"	"37298"	"9941"	"193"	"114"	"498"	"161"	"86"	"105"	"117"	"124"	"91"	"93"	"109"	"170"	"368"	"62112"	"0"	"62112"	"0"
"384"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"385"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"386"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"387"	"16th May 2009                                                                                                                                                                                                                                                                                     ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"388"	"ROUND  14"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"389"	"Total No. of electors in Assembly Constituency/Segment:-336948"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"390"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 181-DIGHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"391"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"392"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"393"	"183"	"24"	"276"	"25"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"330"	"0"	"330"	"0"
"394"	"184"	"70"	"353"	"61"	"4"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"496"	"0"	"496"	"0"
"395"	"185"	"23"	"284"	"46"	"4"	"1"	"3"	"4"	"4"	"2"	"1"	"2"	"1"	"0"	"0"	"3"	"1"	"379"	"0"	"379"	"0"
"396"	"186"	"47"	"216"	"50"	"2"	"0"	"2"	"3"	"1"	"0"	"3"	"1"	"1"	"3"	"2"	"6"	"2"	"339"	"0"	"339"	"0"
"397"	"187"	"83"	"312"	"65"	"1"	"0"	"3"	"2"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"469"	"0"	"469"	"0"
"398"	"188"	"81"	"330"	"56"	"0"	"1"	"4"	"2"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"1"	"2"	"481"	"0"	"481"	"0"
"399"	"189"	"50"	"318"	"37"	"2"	"2"	"1"	"0"	"0"	"1"	"2"	"2"	"3"	"1"	"4"	"5"	"8"	"436"	"0"	"436"	"0"
"400"	"190"	"49"	"400"	"59"	"4"	"1"	"2"	"1"	"1"	"0"	"1"	"2"	"0"	"1"	"4"	"4"	"6"	"535"	"0"	"535"	"0"
"401"	"191"	"41"	"152"	"28"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"3"	"1"	"230"	"0"	"230"	"0"
"402"	"192"	"43"	"288"	"60"	"1"	"0"	"0"	"3"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"4"	"9"	"412"	"0"	"412"	"0"
"403"	"193"	"24"	"256"	"4"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"289"	"0"	"289"	"0"
"404"	"194"	"46"	"207"	"28"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"285"	"0"	"285"	"0"
"405"	"195"	"136"	"148"	"28"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"0"	"2"	"0"	"0"	"2"	"320"	"0"	"320"	"0"
"406"	"196"	"50"	"128"	"25"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"3"	"210"	"0"	"210"	"0"
"407"	"Total :-"	"767"	"3668"	"572"	"19"	"7"	"17"	"22"	"11"	"6"	"8"	"9"	"12"	"12"	"15"	"28"	"38"	"5211"	"0"	"5211"	"0"
"408"	"Till Last Total :-"	"12644"	"37298"	"9941"	"193"	"114"	"498"	"161"	"86"	"105"	"117"	"124"	"91"	"93"	"109"	"170"	"368"	"62112"	"0"	"62112"	"0"
"409"	"Grand Total
:-"	"13411"	"40966"	"10513"	"212"	"121"	"515"	"183"	"97"	"111"	"125"	"133"	"103"	"105"	"124"	"198"	"406"	"67323"	"0"	"67323"	"0"
"410"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"411"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"412"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"413"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"414"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"415"	"ROUND  15"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"416"	"Total No. of electors in Assembly Constituency/Segment:-336948"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"417"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 181-DIGHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"418"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"419"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"420"	"197"	"64"	"445"	"48"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"1"	"1"	"565"	"0"	"565"	"0"
"421"	"198"	"13"	"232"	"47"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"293"	"0"	"293"	"0"
"422"	"199"	"63"	"600"	"92"	"0"	"0"	"3"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"1"	"1"	"763"	"0"	"763"	"0"
"423"	"200"	"37"	"299"	"54"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"395"	"0"	"395"	"0"
"424"	"201"	"21"	"247"	"32"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"303"	"0"	"303"	"0"
"425"	"202"	"28"	"381"	"80"	"2"	"0"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"497"	"0"	"497"	"0"
"426"	"203"	"65"	"418"	"33"	"0"	"1"	"3"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"523"	"0"	"523"	"0"
"427"	"204"	"41"	"280"	"35"	"0"	"0"	"2"	"2"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"364"	"0"	"364"	"0"
"428"	"205"	"20"	"128"	"14"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"164"	"0"	"164"	"0"
"429"	"206"	"19"	"151"	"36"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"208"	"0"	"208"	"0"
"430"	"207"	"55"	"204"	"97"	"1"	"2"	"1"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"364"	"0"	"364"	"0"
"431"	"208"	"19"	"148"	"20"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"192"	"0"	"192"	"0"
"432"	"209"	"27"	"170"	"50"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"251"	"0"	"251"	"0"
"433"	"210"	"113"	"81"	"33"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"3"	"233"	"0"	"233"	"0"
"434"	"Total :-"	"585"	"3784"	"671"	"5"	"6"	"12"	"9"	"5"	"3"	"7"	"2"	"0"	"5"	"6"	"6"	"9"	"5115"	"0"	"5115"	"0"
"435"	"Till Last Total :-"	"13411"	"40966"	"10513"	"212"	"121"	"515"	"183"	"97"	"111"	"125"	"133"	"103"	"105"	"124"	"198"	"406"	"67323"	"0"	"67323"	"0"
"436"	"Grand Total
:-"	"13996"	"44750"	"11184"	"217"	"127"	"527"	"192"	"102"	"114"	"132"	"135"	"103"	"110"	"130"	"204"	"415"	"72438"	"0"	"72438"	"0"
"437"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"438"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"439"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"440"	"16th May 2009                                                                                                                                                                                                                                                                                     ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"441"	"ROUND  16"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"442"	"Total No. of electors in Assembly Constituency/Segment:-336948"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"443"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 181-DIGHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"444"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"445"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"446"	"211"	"90"	"75"	"29"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"200"	"0"	"200"	"0"
"447"	"212"	"86"	"93"	"25"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"207"	"0"	"207"	"0"
"448"	"213"	"46"	"51"	"10"	"0"	"0"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"116"	"0"	"116"	"0"
"449"	"214"	"85"	"276"	"49"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"0"	"2"	"1"	"419"	"0"	"419"	"0"
"450"	"215"	"180"	"175"	"55"	"3"	"1"	"2"	"0"	"1"	"1"	"1"	"4"	"3"	"1"	"7"	"0"	"5"	"439"	"0"	"439"	"0"
"451"	"216"	"36"	"212"	"27"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"278"	"0"	"278"	"0"
"452"	"217"	"50"	"242"	"33"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"2"	"0"	"332"	"0"	"332"	"0"
"453"	"218"	"35"	"225"	"15"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"278"	"0"	"278"	"0"
"454"	"219"	"14"	"218"	"37"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"274"	"0"	"274"	"0"
"455"	"220"	"30"	"179"	"49"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"262"	"0"	"262"	"0"
"456"	"221"	"47"	"189"	"33"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"2"	"0"	"277"	"0"	"277"	"0"
"457"	"222"	"73"	"185"	"35"	"2"	"0"	"4"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"301"	"0"	"301"	"0"
"458"	"223"	"94"	"160"	"24"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"281"	"0"	"281"	"0"
"459"	"224"	"53"	"196"	"29"	"2"	"0"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"286"	"0"	"286"	"0"
"460"	"Total :-"	"919"	"2476"	"450"	"12"	"4"	"27"	"6"	"4"	"3"	"5"	"5"	"5"	"3"	"9"	"15"	"7"	"3950"	"0"	"3950"	"0"
"461"	"Till Last Total :-"	"13996"	"44750"	"11184"	"217"	"127"	"527"	"192"	"102"	"114"	"132"	"135"	"103"	"110"	"130"	"204"	"415"	"72438"	"0"	"72438"	"0"
