"FORM.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"341"	"197"	"73"	"18"	"116"	"8"	"19"	"2"	"1"	"1"	"0"	"1"	"7"	"0"	"6"	"252"	"0"	"252"	"0"
"342"	"198"	"238"	"98"	"84"	"6"	"18"	"4"	"1"	"1"	"3"	"2"	"5"	"7"	"1"	"468"	"0"	"468"	"0"
"343"	"199"	"209"	"85"	"224"	"46"	"9"	"0"	"0"	"2"	"1"	"1"	"2"	"0"	"3"	"582"	"0"	"582"	"0"
"344"	"200"	"29"	"238"	"39"	"5"	"129"	"1"	"1"	"2"	"3"	"1"	"4"	"8"	"8"	"468"	"0"	"468"	"0"
"345"	"201"	"79"	"85"	"186"	"14"	"2"	"2"	"3"	"3"	"1"	"3"	"11"	"7"	"32"	"428"	"0"	"428"	"0"
"346"	"202"	"303"	"37"	"180"	"2"	"6"	"2"	"4"	"1"	"2"	"2"	"11"	"4"	"31"	"585"	"0"	"585"	"0"
"347"	"203"	"438"	"34"	"131"	"10"	"37"	"2"	"1"	"2"	"5"	"5"	"8"	"5"	"15"	"693"	"0"	"693"	"0"
"348"	"204"	"111"	"34"	"725"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"871"	"0"	"871"	"0"
"349"	"205"	"42"	"29"	"292"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"5"	"2"	"3"	"378"	"0"	"378"	"0"
"350"	"206"	"247"	"27"	"265"	"7"	"2"	"0"	"0"	"1"	"3"	"2"	"1"	"2"	"13"	"570"	"0"	"570"	"0"
"351"	"207"	"333"	"38"	"105"	"6"	"0"	"2"	"1"	"3"	"1"	"2"	"9"	"5"	"26"	"531"	"0"	"531"	"0"
"352"	"208"	"244"	"72"	"94"	"5"	"111"	"2"	"3"	"4"	"3"	"6"	"4"	"4"	"14"	"566"	"0"	"566"	"0"
"353"	"209"	"305"	"57"	"88"	"19"	"3"	"2"	"1"	"2"	"4"	"2"	"5"	"2"	"11"	"501"	"0"	"501"	"0"
"354"	"Total"	"2717"	"892"	"2627"	"235"	"339"	"20"	"19"	"23"	"28"	"35"	"84"	"54"	"185"	"7258"	"0"	"7258"	"0"
"355"	"B.F."	"20081"	"24275"	"34429"	"2923"	"1743"	"414"	"301"	"399"	"579"	"623"	"1418"	"1116"	"3017"	"91318"	"0"	"91318"	"0"
"356"	"G. Total"	"22798"	"25167"	"37056"	"3158"	"2082"	"434"	"320"	"422"	"607"	"658"	"1502"	"1170"	"3202"	"98576"	"0"	"98576"	"0"
"357"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"358"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"359"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"360"	"210"	"33"	"12"	"800"	"7"	"1"	"2"	"0"	"1"	"0"	"1"	"6"	"1"	"6"	"870"	"0"	"870"	"0"
"361"	"211"	"24"	"89"	"823"	"5"	"0"	"1"	"0"	"1"	"0"	"1"	"3"	"0"	"1"	"948"	"0"	"948"	"0"
"362"	"212"	"216"	"14"	"189"	"5"	"2"	"0"	"0"	"0"	"1"	"1"	"7"	"4"	"9"	"448"	"0"	"448"	"0"
"363"	"213"	"103"	"10"	"124"	"3"	"1"	"0"	"0"	"1"	"3"	"2"	"4"	"0"	"5"	"256"	"0"	"256"	"0"
"364"	"214"	"152"	"25"	"57"	"7"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"242"	"0"	"242"	"0"
"365"	"215"	"139"	"23"	"55"	"17"	"0"	"0"	"1"	"1"	"1"	"1"	"5"	"6"	"32"	"281"	"0"	"281"	"0"
"366"	"216"	"109"	"24"	"187"	"13"	"7"	"7"	"2"	"4"	"3"	"6"	"15"	"9"	"25"	"411"	"0"	"411"	"0"
"367"	"217"	"160"	"105"	"161"	"12"	"2"	"1"	"2"	"4"	"6"	"4"	"14"	"6"	"22"	"499"	"0"	"499"	"0"
"368"	"218"	"256"	"153"	"78"	"35"	"3"	"1"	"2"	"1"	"1"	"0"	"3"	"10"	"31"	"574"	"0"	"574"	"0"
"369"	"219"	"117"	"46"	"193"	"46"	"4"	"2"	"1"	"2"	"3"	"2"	"9"	"1"	"26"	"452"	"0"	"452"	"0"
"370"	"220"	"151"	"25"	"102"	"11"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"6"	"306"	"0"	"306"	"0"
"371"	"221"	"69"	"26"	"125"	"19"	"2"	"1"	"1"	"1"	"2"	"2"	"0"	"2"	"1"	"251"	"0"	"251"	"0"
"372"	"222"	"57"	"2"	"583"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"653"	"0"	"653"	"0"
"373"	"Total"	"1586"	"554"	"3477"	"186"	"23"	"18"	"10"	"17"	"21"	"22"	"69"	"41"	"167"	"6191"	"0"	"6191"	"0"
"374"	"B.F."	"22798"	"25167"	"37056"	"3158"	"2082"	"434"	"320"	"422"	"607"	"658"	"1502"	"1170"	"3202"	"98576"	"0"	"98576"	"0"
"375"	"G. Total"	"24384"	"25721"	"40533"	"3344"	"2105"	"452"	"330"	"439"	"628"	"680"	"1571"	"1211"	"3369"	"104767"	"0"	"104767"	"0"
"376"	"Place-  BAZAR SAMATI, SANDHA, CHAPRA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"377"	"Date - 16-05-2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"378"	"Signature of Asstt. Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
