"ANNEXURE...XLII..CHAPTER.XIV...PARA.25.9."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"
"241"	"203"	"515"	"12"	"13"	"5"	"8"	"1"	"3"	"0"	"6"	"5"	"5"	"7"	"4"	"3"	"10"	"50"	"11"	"19"	"0"	"2"	"679"	""	"679"
"242"	"204"	"365"	"16"	"9"	"3"	"3"	"0"	"2"	"3"	"3"	"4"	"12"	"3"	"6"	"6"	"8"	"31"	"5"	"65"	"4"	"3"	"551"	""	"551"
"243"	"205"	"287"	"13"	"10"	"4"	"4"	"1"	"4"	"2"	"0"	"2"	"8"	"3"	"1"	"2"	"2"	"8"	"11"	"40"	"3"	"2"	"407"	""	"407"
"244"	"206"	"248"	"16"	"4"	"0"	"5"	"0"	"5"	"1"	"4"	"4"	"3"	"4"	"8"	"6"	"8"	"22"	"30"	"27"	"1"	"2"	"398"	""	"398"
"245"	"207"	"346"	"16"	"4"	"1"	"7"	"6"	"19"	"5"	"6"	"6"	"13"	"1"	"16"	"4"	"1"	"27"	"24"	"131"	"3"	"6"	"642"	""	"642"
"246"	"208"	"454"	"11"	"5"	"1"	"16"	"4"	"32"	"4"	"4"	"5"	"2"	"2"	"1"	"6"	"10"	"42"	"16"	"13"	"0"	"1"	"629"	""	"629"
"247"	"209"	"175"	"18"	"3"	"0"	"2"	"0"	"7"	"1"	"1"	"4"	"7"	"2"	"2"	"1"	"1"	"26"	"10"	"109"	"2"	"1"	"372"	""	"372"
"248"	"210"	"388"	"6"	"1"	"1"	"3"	"2"	"5"	"0"	"1"	"3"	"6"	"2"	"1"	"1"	"4"	"18"	"4"	"30"	"1"	"0"	"477"	""	"477"
"249"	"211"	"312"	"2"	"0"	"1"	"7"	"1"	"12"	"4"	"1"	"1"	"1"	"2"	"4"	"0"	"3"	"19"	"6"	"12"	"1"	"2"	"391"	""	"391"
"250"	"212"	"243"	"5"	"1"	"2"	"2"	"0"	"10"	"0"	"0"	"0"	"1"	"2"	"1"	"1"	"2"	"9"	"42"	"18"	"3"	"11"	"353"	""	"353"
"251"	"213"	"515"	"29"	"12"	"6"	"8"	"9"	"6"	"2"	"4"	"4"	"8"	"4"	"10"	"1"	"0"	"16"	"12"	"45"	"2"	"6"	"699"	""	"699"
"252"	"214"	"332"	"17"	"4"	"1"	"7"	"0"	"2"	"2"	"1"	"1"	"6"	"5"	"9"	"2"	"7"	"36"	"6"	"16"	"3"	"9"	"466"	""	"466"
"253"	"215"	"54"	"6"	"3"	"3"	"1"	"5"	"1"	"4"	"6"	"5"	"22"	"1"	"2"	"1"	"0"	"4"	"15"	"181"	"9"	"3"	"326"	""	"326"
"254"	"216"	"172"	"20"	"4"	"1"	"4"	"1"	"3"	"0"	"4"	"5"	"3"	"1"	"1"	"0"	"0"	"9"	"13"	"91"	"11"	"5"	"348"	""	"348"
"255"	"217"	"347"	"8"	"5"	"0"	"4"	"4"	"4"	"2"	"4"	"3"	"13"	"4"	"2"	"2"	"3"	"10"	"24"	"191"	"5"	"15"	"650"	""	"650"
"256"	"218"	"265"	"75"	"6"	"3"	"5"	"4"	"3"	"2"	"2"	"2"	"4"	"3"	"7"	"5"	"7"	"15"	"35"	"85"	"3"	"21"	"552"	""	"552"
"257"	"219"	"377"	"10"	"14"	"2"	"0"	"0"	"1"	"0"	"2"	"1"	"10"	"0"	"2"	"2"	"4"	"12"	"36"	"116"	"4"	"3"	"596"	""	"596"
"258"	"220"	"411"	"15"	"18"	"2"	"6"	"3"	"4"	"2"	"7"	"6"	"19"	"7"	"5"	"10"	"5"	"51"	"6"	"119"	"6"	"5"	"707"	""	"707"
"259"	"221"	"482"	"11"	"4"	"2"	"2"	"1"	"0"	"1"	"1"	"0"	"3"	"3"	"4"	"4"	"1"	"33"	"14"	"28"	"3"	"4"	"601"	""	"601"
"260"	"222"	"475"	"27"	"5"	"5"	"3"	"3"	"5"	"0"	"3"	"3"	"10"	"5"	"5"	"7"	"4"	"29"	"14"	"94"	"4"	"9"	"710"	""	"710"
"261"	"223"	"465"	"3"	"8"	"0"	"10"	"4"	"7"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"1"	"6"	"7"	"31"	"0"	"3"	"547"	""	"547"
"262"	"Polling Station No."	"I"	"II"	"III"	"IV"	"V"	"VI"	"VII"	"VIII"	"IX"	"X"	"XI"	"XII"	"XIII"	"XIV"	"XV"	"XVI"	"XVII"	"XVIII"	"XIX"	"XX"	"Total Gen Votes"	"Total Postal Votes"	"Total Votes"
"263"	""	"UDAY SINGH ALIAS PAPPU SINGH"	"NAVEEN KUMAR SINGH"	"SHANKAR JHA"	"ANIL KUMAR BHARTI"	"ASHOK KUMAR SAH"	"IRSHAD AHMAD KHAN"	"MADHAVI SARKAR"	"MD. AISUR RAHMAN"	"ABDUL SATTAR"	"ALIMUDDIN ANSARI"	"UPENDRAN ATH SAGAR"	"KAUSHALY A DEVI"	"JAGDISH PRASAD YADAV"	"JIVACHH PASWAN"	"DEEP NARAYAN SINGH"	"PROMOD NARAYAN PODDAR"	"BIJAY KUMAR SAH"	"SANTI PRIYA"	"SHEIKH AKBAR ALI"	"SUNIL KUMAR"	""	""	""
"264"	""	"BHARTI JANTA PARTY"	"BAHUJAN SAMAJ PARTY"	"LOK JAN SAKTI PARTY"	"RASHTRAVA DI JANTA PARTY"	"JHARKHAND MUKTI MORCHA"	"LOKTANTRIK SAMATA DAL"	"COMMUNIST PARTY OF INDIA (MLL)"	"Independent"	"Independent"	"Independent"	"Independent"	"Independent"	"Independent"	"Independent"	"Independent"	"Independent"	"Independent"	"Independent"	"Independent"	"Independent"	""	""	""
"265"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"
"266"	"224"	"409"	"22"	"3"	"2"	"1"	"2"	"17"	"0"	"3"	"2"	"7"	"3"	"0"	"1"	"1"	"8"	"4"	"133"	"3"	"0"	"621"	""	"621"
"267"	"225"	"218"	"4"	"5"	"1"	"4"	"2"	"156"	"0"	"0"	"2"	"1"	"2"	"2"	"3"	"2"	"6"	"4"	"14"	"1"	"0"	"427"	""	"427"
"268"	"226"	"290"	"28"	"5"	"2"	"5"	"4"	"86"	"2"	"3"	"4"	"2"	"0"	"0"	"1"	"5"	"7"	"0"	"14"	"0"	"0"	"458"	""	"458"
"269"	"227"	"260"	"16"	"29"	"4"	"4"	"5"	"28"	"4"	"8"	"9"	"10"	"8"	"13"	"8"	"7"	"39"	"22"	"49"	"3"	"3"	"529"	""	"529"
"270"	"228"	"329"	"16"	"29"	"2"	"10"	"5"	"8"	"2"	"1"	"7"	"17"	"4"	"7"	"8"	"7"	"22"	"18"	"137"	"7"	"6"	"642"	""	"642"
"271"	"TOTAL GENER AL VOTES"	"69285"	"2687"	"4085"	"470"	"889"	"1096"	"1603"	"418"	"634"	"785"	"2011"	"626"	"859"	"955"	"926"	"4410"	"3049"	"19010"	"1015"	"920"	""	""	""
"272"	"POSTA L VOTS"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"273"	"TOTAL VALID VOTES"	"69285"	"2687"	"4085"	"470"	"889"	"1096"	"1603"	"418"	"634"	"785"	"2011"	"626"	"859"	"955"	"926"	"4410"	"3049"	"19010"	"1015"	"920"	""	""	""
"274"	""	"I"	"II"	"III"	"IV"	"V"	"VI"	"VII"	"VIII"	"IX"	"X"	"XI"	"XII"	"XIII"	"XIV"	"XV"	"XVI"	"XVII"	"XVIII"	"XIX"	"XX"	""	""	""
"275"	""	"UDAY SINGH ALIAS PAPPU SINGH"	"NAVEEN KUMAR SINGH"	"SHANKAR JHA"	"ANIL KUMAR BHARTI"	"ASHOK KUMAR SAH"	"IRSHAD AHMAD KHAN"	"MADHAVI SARKAR"	"MD. AISUR RAHMAN"	"ABDUL SATTAR"	"ALIMUDDIN ANSARI"	"UPENDRAN ATH SAGAR"	"KAUSHALY A DEVI"	"JAGDISH PRASAD YADAV"	"JIVACHH PASWAN"	"DEEP NARAYAN SINGH"	"PROMOD NARAYAN PODDAR"	"BIJAY KUMAR SAH"	"SANTI PRIYA"	"SHEIKH AKBAR ALI"	"SUNIL KUMAR"	""	""	""
"276"	""	"BHARTI JANTA PARTY"	"BAHUJAN SAMAJ PARTY"	"LOK JAN SAKTI PARTY"	"RASHTRAVA DI JANTA PARTY"	"JHARKHAND MUKTI MORCHA"	"LOKTANTRIK SAMATA DAL"	"COMMUNIST PARTY OF INDIA (MLL)"	"Independent"	"Independent"	"Independent"	"Independent"	"Independent"	"Independent"	"Independent"	"Independent"	"Independent"	"Independent"	"Independent"	"Independent"	"Independent"	""	""	""
"277"	"Initial of RO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"278"	"Initial of Obs"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
