"Form.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"ELECTION TO THE HOUSE OF  THE PEOPLE FROM THE 9---ARARIA CONSTITUENCY PART-I"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ParliamentConstituency :9---ARARIA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Form-20  (Part-I-A)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"Assembly Constituency :48---Forbesganj                                                                                                                                       No of Voters :231508"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"Candidates Name
----->
"302"	"46"	"439"	""	"1"	""	"3"	""	"18"	""	"15"	""	"3"	""	"2"	""	"0"	""	"1"	""	"0"	""	"2"	"2"	""	"5"	"491"
"303"	"47"	"492"	""	"2"	""	"6"	""	"21"	""	"10"	""	"4"	""	"1"	""	"0"	""	"1"	""	"0"	""	"1"	"3"	""	"0"	"541"
"304"	"48"	"495"	""	"2"	""	"4"	""	"19"	""	"13"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	""	"0"	"0"	""	"3"	"538"
"305"	"49"	"500"	""	"3"	""	"6"	""	"13"	""	"5"	""	"6"	""	"0"	""	"2"	""	"5"	""	"3"	""	"1"	"2"	""	"3"	"549"
"306"	"50"	"944"	""	"3"	""	"5"	""	"2"	""	"9"	""	"5"	""	"0"	""	"1"	""	"2"	""	"1"	""	"3"	"3"	""	"2"	"980"
"307"	"51"	"379"	""	"4"	""	"7"	""	"6"	""	"1"	""	"10"	""	"0"	""	"0"	""	"0"	""	"3"	""	"0"	"3"	""	"1"	"414"
"308"	"52"	"526"	""	"0"	""	"0"	""	"4"	""	"2"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"1"	"2"	""	"1"	"537"
"309"	"53"	"520"	""	"1"	""	"1"	""	"2"	""	"5"	""	"2"	""	"1"	""	"2"	""	"3"	""	"2"	""	"5"	"2"	""	"5"	"551"
"310"	"54"	"404"	""	"3"	""	"9"	""	"9"	""	"11"	""	"4"	""	"5"	""	"3"	""	"3"	""	"3"	""	"4"	"10"	""	"6"	"474"
"311"	"55"	"495"	""	"8"	""	"6"	""	"17"	""	"8"	""	"6"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"2"	""	"2"	"545"
"312"	"56"	"608"	""	"4"	""	"3"	""	"3"	""	"10"	""	"1"	""	"0"	""	"1"	""	"2"	""	"2"	""	"1"	"6"	""	"2"	"643"
"313"	"57"	"641"	""	"2"	""	"2"	""	"6"	""	"0"	""	"1"	""	"0"	""	"0"	""	"2"	""	"0"	""	"1"	"51"	""	"5"	"711"
"314"	"58"	"777"	""	"4"	""	"4"	""	"3"	""	"5"	""	"4"	""	"2"	""	"2"	""	"11"	""	"5"	""	"5"	"26"	""	"2"	"850"
"315"	"59"	"350"	""	"0"	""	"3"	""	"2"	""	"1"	""	"1"	""	"1"	""	"0"	""	"2"	""	"2"	""	"1"	"0"	""	"2"	"365"
"316"	"60"	"674"	""	"1"	""	"3"	""	"2"	""	"7"	""	"3"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	"8"	""	"2"	"701"
"317"	"61"	"584"	""	"0"	""	"1"	""	"4"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"7"	""	"0"	"598"
"318"	"62"	"488"	""	"0"	""	"2"	""	"2"	""	"6"	""	"0"	""	"0"	""	"1"	""	"2"	""	"1"	""	"2"	"6"	""	"1"	"511"
"319"	"63"	"284"	""	"1"	""	"3"	""	"8"	""	"0"	""	"1"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	"1"	""	"2"	"301"
"320"	"64"	"658"	""	"1"	""	"1"	""	"7"	""	"8"	""	"2"	""	"1"	""	"1"	""	"1"	""	"2"	""	"0"	"1"	""	"1"	"684"
"321"	"Candidates Name
----->
BOOTH NO"	"Brough forward from TOTAL  (Part-I-A)"	""	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"
"322"	""	""	""	"NITYA NAND BISHWAS"	""	"PRAMOD SINGH YADAV"	""	"PRINCE VICTOR"	""	"LAXMI SADA"	""	"VIJAY SAH"	""	"SANJAY KUMAR JHA"	""	"D. SAJJAD"	""	"SATYA NARAYAN WRITER"	""	"SADA NAND CHOUDHARY"	""	"SADHANA DEVI"	"SUKDEO PASWAN"	""	"MOHAMMED SAIFUR RAB"	""
"323"	"1"	"15"	""	"16"	""	"17"	""	"18"	""	"19"	""	"20"	""	"21"	""	"22"	""	"23"	""	"24"	""	"25"	"26"	""	"27"	"28"
"324"	"65"	"325"	""	"1"	""	"2"	""	"0"	""	"1"	""	"1"	""	"1"	""	"0"	""	"0"	""	"0"	""	"2"	"0"	""	"1"	"334"
"325"	"66"	"700"	""	"5"	""	"8"	""	"41"	""	"1"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	"1"	""	"2"	"761"
"326"	"67"	"236"	""	"0"	""	"3"	""	"4"	""	"1"	""	"2"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	"0"	""	"3"	"250"
"327"	"68"	"692"	""	"0"	""	"1"	""	"3"	""	"7"	""	"3"	""	"2"	""	"0"	""	"3"	""	"0"	""	"0"	"2"	""	"3"	"716"
"328"	"69"	"719"	""	"11"	""	"22"	""	"23"	""	"2"	""	"11"	""	"1"	""	"2"	""	"0"	""	"1"	""	"2"	"4"	""	"9"	"807"
"329"	"70"	"401"	""	"0"	""	"0"	""	"1"	""	"4"	""	"1"	""	"0"	""	"2"	""	"1"	""	"1"	""	"0"	"0"	""	"3"	"414"
"330"	"71"	"645"	""	"6"	""	"13"	""	"13"	""	"21"	""	"14"	""	"4"	""	"5"	""	"18"	""	"16"	""	"19"	"96"	""	"34"	"904"
"331"	"72"	"524"	""	"5"	""	"12"	""	"24"	""	"1"	""	"1"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"1"	""	"4"	"573"
"332"	"73"	"542"	""	"2"	""	"2"	""	"7"	""	"2"	""	"3"	""	"3"	""	"0"	""	"1"	""	"3"	""	"0"	"0"	""	"2"	"567"
"333"	"74"	"458"	""	"1"	""	"1"	""	"4"	""	"9"	""	"1"	""	"1"	""	"1"	""	"2"	""	"0"	""	"1"	"3"	""	"3"	"485"
"334"	"75"	"835"	""	"1"	""	"3"	""	"2"	""	"24"	""	"12"	""	"4"	""	"8"	""	"14"	""	"9"	""	"7"	"12"	""	"18"	"949"
"335"	"76"	"509"	""	"2"	""	"3"	""	"2"	""	"0"	""	"2"	""	"2"	""	"1"	""	"5"	""	"3"	""	"6"	"9"	""	"9"	"553"
"336"	"77"	"616"	""	"2"	""	"1"	""	"2"	""	"1"	""	"1"	""	"1"	""	"1"	""	"3"	""	"3"	""	"2"	"7"	""	"0"	"640"
"337"	"78"	"338"	""	"0"	""	"1"	""	"2"	""	"2"	""	"7"	""	"1"	""	"0"	""	"1"	""	"1"	""	"0"	"1"	""	"1"	"355"
"338"	"79"	"364"	""	"0"	""	"1"	""	"0"	""	"1"	""	"1"	""	"1"	""	"0"	""	"5"	""	"2"	""	"2"	"9"	""	"2"	"388"
"339"	"80"	"468"	""	"0"	""	"4"	""	"0"	""	"2"	""	"2"	""	"0"	""	"2"	""	"1"	""	"1"	""	"0"	"3"	""	"2"	"485"
"340"	"81"	"527"	""	"1"	""	"3"	""	"3"	""	"1"	""	"6"	""	"1"	""	"2"	""	"0"	""	"2"	""	"2"	"11"	""	"4"	"563"
"341"	"82"	"499"	""	"0"	""	"2"	""	"0"	""	"2"	""	"4"	""	"0"	""	"1"	""	"2"	""	"2"	""	"1"	"15"	""	"3"	"531"
"342"	"83"	"495"	""	"0"	""	"3"	""	"1"	""	"7"	""	"6"	""	"3"	""	"1"	""	"10"	""	"2"	""	"0"	"29"	""	"6"	"563"
"343"	"84"	"396"	""	"0"	""	"0"	""	"0"	""	"0"	""	"2"	""	"2"	""	"0"	""	"0"	""	"2"	""	"2"	"17"	""	"2"	"423"
"344"	"85"	"588"	""	"2"	""	"1"	""	"2"	""	"10"	""	"3"	""	"3"	""	"2"	""	"0"	""	"1"	""	"2"	"18"	""	"1"	"633"
"345"	"86"	"532"	""	"2"	""	"9"	""	"5"	""	"7"	""	"6"	""	"0"	""	"2"	""	"2"	""	"1"	""	"1"	"11"	""	"5"	"583"
"346"	"87"	"547"	""	"1"	""	"1"	""	"1"	""	"0"	""	"3"	""	"0"	""	"1"	""	"0"	""	"1"	""	"1"	"0"	""	"0"	"556"
"347"	"88"	"574"	""	"0"	""	"3"	""	"6"	""	"4"	""	"5"	""	"1"	""	"0"	""	"1"	""	"1"	""	"0"	"5"	""	"2"	"602"
"348"	"89"	"324"	""	"0"	""	"0"	""	"2"	""	"8"	""	"0"	""	"1"	""	"0"	""	"2"	""	"1"	""	"0"	"2"	""	"2"	"342"
"349"	"90"	"637"	""	"2"	""	"2"	""	"7"	""	"4"	""	"1"	""	"0"	""	"0"	""	"0"	""	"3"	""	"0"	"4"	""	"1"	"661"
"350"	"91"	"573"	""	"0"	""	"3"	""	"4"	""	"2"	""	"1"	""	"0"	""	"0"	""	"4"	""	"0"	""	"2"	"6"	""	"1"	"596"
"351"	"92"	"510"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	"3"	""	"3"	"518"
"352"	"93"	"429"	""	"0"	""	"3"	""	"10"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"5"	""	"1"	"449"
"353"	"94"	"538"	""	"0"	""	"2"	""	"2"	""	"7"	""	"2"	""	"1"	""	"2"	""	"5"	""	"5"	""	"3"	"34"	""	"5"	"606"
"354"	"95"	"338"	""	"0"	""	"1"	""	"1"	""	"6"	""	"5"	""	"0"	""	"0"	""	"3"	""	"2"	""	"1"	"7"	""	"3"	"367"
"355"	"96"	"369"	""	"0"	""	"1"	""	"2"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"2"	"1"	""	"3"	"379"
"356"	"97"	"361"	""	"1"	""	"1"	""	"0"	""	"1"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	"19"	""	"2"	"388"
"357"	"98"	"629"	""	"0"	""	"0"	""	"0"	""	"3"	""	"2"	""	"0"	""	"0"	""	"3"	""	"1"	""	"0"	"1"	""	"3"	"642"
"358"	"99"	"760"	""	"0"	""	"0"	""	"1"	""	"1"	""	"1"	""	"1"	""	"1"	""	"0"	""	"0"	""	"0"	"6"	""	"4"	"775"
"359"	"100"	"739"	""	"2"	""	"2"	""	"2"	""	"6"	""	"5"	""	"1"	""	"0"	""	"2"	""	"1"	""	"4"	"7"	""	"3"	"774"
"360"	"101"	"627"	""	"1"	""	"0"	""	"1"	""	"1"	""	"2"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"13"	""	"0"	"646"
"361"	"102"	"575"	""	"0"	""	"0"	""	"0"	""	"3"	""	"0"	""	"0"	""	"0"	""	"2"	""	"0"	""	"0"	"6"	""	"0"	"586"
"362"	"103"	"390"	""	"2"	""	"2"	""	"3"	""	"1"	""	"0"	""	"5"	""	"0"	""	"0"	""	"2"	""	"1"	"8"	""	"3"	"417"
"363"	"104"	"661"	""	"2"	""	"8"	""	"12"	""	"5"	""	"0"	""	"1"	""	"0"	""	"5"	""	"1"	""	"4"	"5"	""	"2"	"706"
"364"	"105"	"516"	""	"2"	""	"6"	""	"25"	""	"2"	""	"3"	""	"0"	""	"1"	""	"5"	""	"4"	""	"7"	"7"	""	"5"	"583"
"365"	"106"	"461"	""	"7"	""	"3"	""	"13"	""	"1"	""	"1"	""	"0"	""	"1"	""	"0"	""	"0"	""	"3"	"5"	""	"5"	"500"
"366"	"107"	"683"	""	"3"	""	"11"	""	"32"	""	"3"	""	"7"	""	"2"	""	"2"	""	"2"	""	"1"	""	"5"	"6"	""	"6"	"763"
"367"	"108"	"535"	""	"1"	""	"0"	""	"9"	""	"5"	""	"1"	""	"2"	""	"0"	""	"0"	""	"0"	""	"1"	"2"	""	"0"	"556"
"368"	"109"	"767"	""	"4"	""	"4"	""	"11"	""	"14"	""	"3"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	"2"	""	"3"	"809"
"369"	"110"	"524"	""	"2"	""	"3"	""	"26"	""	"10"	""	"3"	""	"2"	""	"0"	""	"3"	""	"1"	""	"2"	"3"	""	"9"	"588"
"370"	"111"	"755"	""	"0"	""	"2"	""	"5"	""	"3"	""	"1"	""	"0"	""	"0"	""	"3"	""	"0"	""	"0"	"0"	""	"3"	"772"
"371"	"112"	"451"	""	"1"	""	"0"	""	"1"	""	"3"	""	"2"	""	"3"	""	"3"	""	"4"	""	"0"	""	"6"	"5"	""	"6"	"485"
"372"	"113"	"466"	""	"0"	""	"0"	""	"3"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"1"	"1"	""	"1"	"473"
"373"	"114"	"331"	""	"1"	""	"4"	""	"19"	""	"11"	""	"3"	""	"0"	""	"0"	""	"1"	""	"2"	""	"2"	"3"	""	"8"	"385"
"374"	"115"	"492"	""	"0"	""	"2"	""	"3"	""	"6"	""	"1"	""	"0"	""	"2"	""	"0"	""	"0"	""	"0"	"2"	""	"2"	"510"
"375"	"116"	"475"	""	"0"	""	"0"	""	"0"	""	"5"	""	"15"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	"1"	""	"7"	"505"
"376"	"117"	"655"	""	"3"	""	"14"	""	"20"	""	"1"	""	"1"	""	"0"	""	"0"	""	"4"	""	"0"	""	"2"	"7"	""	"3"	"710"
"377"	"118"	"471"	""	"0"	""	"2"	""	"10"	""	"19"	""	"2"	""	"1"	""	"3"	""	"12"	""	"5"	""	"6"	"10"	""	"10"	"551"
"378"	"119"	"550"	""	"0"	""	"0"	""	"4"	""	"8"	""	"0"	""	"3"	""	"0"	""	"0"	""	"2"	""	"3"	"2"	""	"5"	"577"
"379"	"120"	"548"	""	"3"	""	"1"	""	"16"	""	"12"	""	"12"	""	"6"	""	"1"	""	"13"	""	"7"	""	"21"	"17"	""	"9"	"666"
"380"	"121"	"469"	""	"7"	""	"1"	""	"19"	""	"9"	""	"2"	""	"3"	""	"2"	""	"8"	""	"7"	""	"7"	"2"	""	"16"	"552"
"381"	"122"	"364"	""	"3"	""	"3"	""	"9"	""	"6"	""	"1"	""	"0"	""	"1"	""	"2"	""	"0"	""	"1"	"0"	""	"2"	"392"
"382"	"123"	"397"	""	"7"	""	"2"	""	"11"	""	"7"	""	"1"	""	"1"	""	"2"	""	"2"	""	"0"	""	"0"	"0"	""	"3"	"433"
"383"	"124"	"513"	""	"1"	""	"7"	""	"17"	""	"3"	""	"5"	""	"3"	""	"4"	""	"7"	""	"3"	""	"6"	"8"	""	"9"	"586"
"384"	"125"	"244"	""	"4"	""	"11"	""	"22"	""	"9"	""	"4"	""	"1"	""	"2"	""	"5"	""	"3"	""	"8"	"3"	""	"5"	"321"
"385"	"126"	"379"	""	"2"	""	"3"	""	"12"	""	"15"	""	"3"	""	"1"	""	"1"	""	"2"	""	"2"	""	"2"	"12"	""	"17"	"451"
"386"	"127"	"425"	""	"1"	""	"2"	""	"26"	""	"12"	""	"2"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	"0"	""	"4"	"473"
"387"	"128"	"689"	""	"9"	""	"18"	""	"44"	""	"12"	""	"4"	""	"0"	""	"2"	""	"3"	""	"1"	""	"8"	"34"	""	"8"	"832"
"388"	"129"	"484"	""	"2"	""	"5"	""	"14"	""	"1"	""	"1"	""	"0"	""	"1"	""	"0"	""	"1"	""	"0"	"7"	""	"4"	"520"
"389"	"130"	"604"	""	"1"	""	"8"	""	"13"	""	"7"	""	"5"	""	"0"	""	"0"	""	"2"	""	"4"	""	"5"	"9"	""	"7"	"665"
"390"	"131"	"666"	""	"0"	""	"4"	""	"0"	""	"8"	""	"2"	""	"3"	""	"3"	""	"6"	""	"3"	""	"11"	"2"	""	"7"	"715"
"391"	"132"	"263"	""	"0"	""	"0"	""	"2"	""	"9"	""	"3"	""	"1"	""	"1"	""	"3"	""	"2"	""	"5"	"4"	""	"9"	"302"
"392"	"Candidates Name
----->
BOOTH NO"	"Brough forward from TOTAL  (Part-I-A)"	""	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"
"393"	""	""	""	"NITYA NAND BISHWAS"	""	"PRAMOD SINGH YADAV"	""	"PRINCE VICTOR"	""	"LAXMI SADA"	""	"VIJAY SAH"	""	"SANJAY KUMAR JHA"	""	"D. SAJJAD"	""	"SATYA NARAYAN WRITER"	""	"SADA NAND CHOUDHARY"	""	"SADHANA DEVI"	"SUKDEO PASWAN"	""	"MOHAMMED SAIFUR RAB"	""
"394"	"1"	"15"	""	"16"	""	"17"	""	"18"	""	"19"	""	"20"	""	"21"	""	"22"	""	"23"	""	"24"	""	"25"	"26"	""	"27"	"28"
"395"	"133"	"421"	""	"0"	""	"2"	""	"4"	""	"20"	""	"3"	""	"2"	""	"2"	""	"6"	""	"8"	""	"5"	"15"	""	"10"	"498"
"396"	"134"	"717"	""	"4"	""	"11"	""	"24"	""	"21"	""	"6"	""	"3"	""	"0"	""	"6"	""	"5"	""	"6"	"27"	""	"11"	"841"
"397"	"135"	"754"	""	"0"	""	"3"	""	"8"	""	"18"	""	"0"	""	"1"	""	"3"	""	"11"	""	"2"	""	"5"	"19"	""	"13"	"837"
"398"	"136"	"280"	""	"0"	""	"0"	""	"0"	""	"3"	""	"0"	""	"0"	""	"0"	""	"3"	""	"0"	""	"0"	"3"	""	"2"	"291"
"399"	"137"	"746"	""	"2"	""	"6"	""	"9"	""	"17"	""	"3"	""	"2"	""	"1"	""	"0"	""	"1"	""	"1"	"7"	""	"1"	"796"
"400"	"138"	"412"	""	"2"	""	"2"	""	"1"	""	"5"	""	"0"	""	"0"	""	"0"	""	"3"	""	"1"	""	"3"	"3"	""	"4"	"436"
"401"	"139"	"465"	""	"3"	""	"5"	""	"5"	""	"19"	""	"10"	""	"4"	""	"0"	""	"8"	""	"5"	""	"10"	"2"	""	"5"	"541"
"402"	"140"	"585"	""	"7"	""	"11"	""	"13"	""	"18"	""	"10"	""	"3"	""	"3"	""	"8"	""	"7"	""	"16"	"7"	""	"5"	"693"
"403"	"141"	"612"	""	"2"	""	"1"	""	"4"	""	"11"	""	"1"	""	"0"	""	"2"	""	"3"	""	"7"	""	"2"	"5"	""	"4"	"654"
"404"	"142"	"500"	""	"1"	""	"2"	""	"3"	""	"3"	""	"3"	""	"2"	""	"1"	""	"4"	""	"1"	""	"3"	"4"	""	"3"	"530"
"405"	"143"	"507"	""	"1"	""	"3"	""	"1"	""	"6"	""	"2"	""	"0"	""	"0"	""	"3"	""	"3"	""	"3"	"29"	""	"2"	"560"
"406"	"144"	"433"	""	"0"	""	"5"	""	"1"	""	"5"	""	"1"	""	"1"	""	"0"	""	"1"	""	"15"	""	"1"	"7"	""	"0"	"470"
"407"	"145"	"520"	""	"0"	""	"3"	""	"14"	""	"7"	""	"1"	""	"0"	""	"0"	""	"3"	""	"1"	""	"3"	"8"	""	"1"	"561"
"408"	"146"	"413"	""	"3"	""	"4"	""	"13"	""	"3"	""	"1"	""	"0"	""	"1"	""	"0"	""	"2"	""	"1"	"5"	""	"2"	"448"
"409"	"147"	"587"	""	"1"	""	"0"	""	"5"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	""	"1"	"0"	""	"2"	"598"
"410"	"148"	"596"	""	"1"	""	"0"	""	"5"	""	"2"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	"0"	""	"7"	"613"
"411"	"149"	"504"	""	"2"	""	"3"	""	"9"	""	"6"	""	"0"	""	"1"	""	"0"	""	"3"	""	"3"	""	"2"	"3"	""	"8"	"544"
"412"	"150"	"518"	""	"0"	""	"1"	""	"7"	""	"13"	""	"0"	""	"1"	""	"0"	""	"0"	""	"1"	""	"0"	"1"	""	"2"	"544"
"413"	"151"	"576"	""	"5"	""	"3"	""	"11"	""	"1"	""	"4"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	"0"	""	"0"	"601"
"414"	"152"	"552"	""	"4"	""	"2"	""	"6"	""	"4"	""	"3"	""	"1"	""	"4"	""	"7"	""	"8"	""	"3"	"17"	""	"13"	"624"
"415"	"153"	"191"	""	"2"	""	"2"	""	"8"	""	"1"	""	"1"	""	"0"	""	"0"	""	"2"	""	"2"	""	"2"	"11"	""	"7"	"229"
"416"	"154"	"241"	""	"1"	""	"2"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"1"	"4"	""	"0"	"251"
"417"	"155"	"501"	""	"2"	""	"3"	""	"9"	""	"0"	""	"0"	""	"0"	""	"0"	""	"3"	""	"1"	""	"1"	"6"	""	"1"	"527"
"418"	"156"	"310"	""	"2"	""	"4"	""	"18"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	""	"0"	""	"2"	"1"	""	"2"	"341"
"419"	"157"	"408"	""	"15"	""	"14"	""	"32"	""	"16"	""	"7"	""	"4"	""	"2"	""	"2"	""	"2"	""	"13"	"5"	""	"18"	"538"
"420"	"158"	"693"	""	"6"	""	"7"	""	"8"	""	"12"	""	"6"	""	"4"	""	"7"	""	"13"	""	"8"	""	"12"	"11"	""	"9"	"796"
"421"	"159"	"720"	""	"1"	""	"1"	""	"8"	""	"10"	""	"1"	""	"2"	""	"0"	""	"7"	""	"3"	""	"6"	"5"	""	"3"	"767"
"422"	"160"	"748"	""	"2"	""	"5"	""	"2"	""	"8"	""	"5"	""	"1"	""	"3"	""	"8"	""	"7"	""	"5"	"6"	""	"6"	"806"
"423"	"161"	"597"	""	"3"	""	"5"	""	"14"	""	"2"	""	"1"	""	"1"	""	"0"	""	"1"	""	"1"	""	"3"	"6"	""	"3"	"637"
"424"	"162"	"445"	""	"7"	""	"8"	""	"21"	""	"2"	""	"3"	""	"0"	""	"0"	""	"0"	""	"2"	""	"3"	"4"	""	"8"	"503"
"425"	"163"	"742"	""	"5"	""	"8"	""	"15"	""	"13"	""	"1"	""	"2"	""	"1"	""	"6"	""	"3"	""	"4"	"4"	""	"5"	"809"
"426"	"164"	"599"	""	"3"	""	"2"	""	"4"	""	"13"	""	"5"	""	"1"	""	"1"	""	"2"	""	"0"	""	"0"	"1"	""	"1"	"632"
"427"	"165"	"596"	""	"2"	""	"6"	""	"4"	""	"11"	""	"3"	""	"0"	""	"1"	""	"5"	""	"1"	""	"1"	"2"	""	"2"	"634"
"428"	"166"	"766"	""	"1"	""	"2"	""	"4"	""	"3"	""	"1"	""	"0"	""	"2"	""	"4"	""	"0"	""	"2"	"5"	""	"1"	"791"
"429"	"167"	"516"	""	"6"	""	"11"	""	"6"	""	"13"	""	"10"	""	"3"	""	"0"	""	"5"	""	"4"	""	"0"	"3"	""	"0"	"577"
"430"	"168"	"258"	""	"0"	""	"0"	""	"4"	""	"1"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	"1"	""	"1"	"266"
"431"	"169"	"576"	""	"6"	""	"5"	""	"6"	""	"25"	""	"18"	""	"3"	""	"2"	""	"7"	""	"4"	""	"7"	"7"	""	"6"	"672"
"432"	"170"	"510"	""	"1"	""	"2"	""	"66"	""	"4"	""	"1"	""	"1"	""	"1"	""	"1"	""	"2"	""	"0"	"2"	""	"2"	"593"
"433"	"171"	"615"	""	"2"	""	"2"	""	"2"	""	"10"	""	"3"	""	"0"	""	"0"	""	"2"	""	"0"	""	"1"	"0"	""	"0"	"637"
"434"	"172"	"371"	""	"2"	""	"0"	""	"7"	""	"1"	""	"0"	""	"0"	""	"1"	""	"2"	""	"0"	""	"0"	"0"	""	"7"	"391"
"435"	"173"	"287"	""	"0"	""	"0"	""	"4"	""	"23"	""	"6"	""	"0"	""	"3"	""	"5"	""	"5"	""	"3"	"1"	""	"17"	"354"
"436"	"174"	"596"	""	"16"	""	"26"	""	"30"	""	"3"	""	"1"	""	"0"	""	"1"	""	"1"	""	"3"	""	"3"	"2"	""	"11"	"693"
"437"	"175"	"478"	""	"0"	""	"1"	""	"16"	""	"10"	""	"1"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	"0"	""	"5"	"513"
"438"	"176"	"414"	""	"4"	""	"8"	""	"27"	""	"7"	""	"1"	""	"0"	""	"1"	""	"0"	""	"3"	""	"2"	"0"	""	"5"	"472"
"439"	"177"	"553"	""	"9"	""	"28"	""	"66"	""	"7"	""	"5"	""	"0"	""	"0"	""	"2"	""	"2"	""	"2"	"5"	""	"4"	"683"
"440"	"178"	"548"	""	"12"	""	"14"	""	"15"	""	"10"	""	"1"	""	"2"	""	"0"	""	"3"	""	"1"	""	"3"	"3"	""	"1"	"613"
"441"	"179"	"345"	""	"1"	""	"0"	""	"1"	""	"7"	""	"3"	""	"1"	""	"0"	""	"0"	""	"1"	""	"0"	"0"	""	"2"	"361"
"442"	"180"	"817"	""	"0"	""	"0"	""	"1"	""	"11"	""	"1"	""	"2"	""	"0"	""	"4"	""	"3"	""	"1"	"2"	""	"7"	"849"
"443"	"181"	"508"	""	"6"	""	"9"	""	"12"	""	"0"	""	"2"	""	"2"	""	"0"	""	"1"	""	"0"	""	"1"	"0"	""	"3"	"544"
"444"	"182"	"307"	""	"2"	""	"5"	""	"22"	""	"4"	""	"0"	""	"1"	""	"1"	""	"2"	""	"0"	""	"1"	"4"	""	"4"	"353"
"445"	"183"	"728"	""	"1"	""	"6"	""	"4"	""	"6"	""	"0"	""	"1"	""	"1"	""	"1"	""	"1"	""	"1"	"10"	""	"1"	"761"
"446"	"184"	"640"	""	"0"	""	"1"	""	"4"	""	"1"	""	"1"	""	"0"	""	"1"	""	"0"	""	"0"	""	"1"	"2"	""	"0"	"651"
"447"	"185"	"408"	""	"0"	""	"3"	""	"4"	""	"3"	""	"2"	""	"0"	""	"0"	""	"4"	""	"3"	""	"3"	"18"	""	"7"	"455"
"448"	"186"	"623"	""	"9"	""	"5"	""	"15"	""	"2"	""	"9"	""	"1"	""	"1"	""	"5"	""	"5"	""	"5"	"29"	""	"7"	"716"
"449"	"187"	"729"	""	"4"	""	"8"	""	"2"	""	"13"	""	"5"	""	"5"	""	"0"	""	"11"	""	"5"	""	"9"	"16"	""	"11"	"818"
"450"	"188"	"752"	""	"0"	""	"1"	""	"4"	""	"3"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	"0"	""	"2"	"763"
"451"	"189"	"318"	""	"0"	""	"0"	""	"1"	""	"3"	""	"0"	""	"0"	""	"0"	""	"3"	""	"1"	""	"1"	"5"	""	"2"	"334"
"452"	"190"	"710"	""	"2"	""	"1"	""	"10"	""	"18"	""	"2"	""	"1"	""	"0"	""	"1"	""	"0"	""	"0"	"4"	""	"16"	"765"
"453"	"191"	"512"	""	"6"	""	"11"	""	"30"	""	"23"	""	"3"	""	"2"	""	"1"	""	"10"	""	"3"	""	"7"	"34"	""	"16"	"658"
