"X."	"X..1"	"No..of.valid.votes.cast.in.favour.of"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"
"229"	"7"	"161"	"4"	"101"	"29"	"133"	"12"	"2"	"1"	"2"	"3"	"27"	"0"	"26"	"2"	"3"	"1"	"3"	"4"	"0"	"0"	"1"	"1"	"355"	"0"	"355"	"0"
"230"	"8"	"162"	"5"	"49"	"17"	"105"	"14"	"2"	"0"	"1"	"1"	"40"	"2"	"158"	"10"	"5"	"3"	"18"	"8"	"2"	"0"	"2"	"8"	"450"	"0"	"450"	"0"
"231"	"9"	"163"	"1"	"18"	"6"	"133"	"11"	"2"	"2"	"0"	"1"	"2"	"1"	"21"	"3"	"2"	"1"	"4"	"2"	"1"	"0"	"6"	"5"	"222"	"0"	"222"	"0"
"232"	"10"	"164"	"6"	"41"	"133"	"56"	"6"	"0"	"1"	"1"	"11"	"3"	"3"	"39"	"0"	"2"	"3"	"5"	"14"	"7"	"9"	"9"	"3"	"352"	"0"	"352"	"0"
"233"	"11"	"165"	"28"	"46"	"2"	"272"	"49"	"1"	"1"	"3"	"1"	"41"	"0"	"4"	"0"	"0"	"1"	"3"	"9"	"0"	"1"	"1"	"7"	"470"	"0"	"470"	"0"
"234"	"12"	"166"	"11"	"14"	"38"	"44"	"5"	"2"	"0"	"1"	"1"	"4"	"1"	"22"	"4"	"6"	"5"	"6"	"7"	"3"	"1"	"4"	"2"	"181"	"0"	"181"	"0"
"235"	"13"	"167"	"19"	"25"	"14"	"70"	"12"	"13"	"2"	"4"	"4"	"13"	"18"	"54"	"8"	"4"	"11"	"5"	"73"	"5"	"0"	"6"	"8"	"368"	"0"	"368"	"0"
"236"	"14"	"168"	"14"	"35"	"25"	"48"	"10"	"11"	"1"	"5"	"1"	"10"	"28"	"81"	"13"	"14"	"7"	"23"	"54"	"3"	"1"	"3"	"3"	"390"	"0"	"390"	"0"
"237"	""	"ROUND- 12"	"139"	"951"	"710"	"1187"	"148"	"65"	"32"	"25"	"27"	"159"	"63"	"665"	"49"	"48"	"43"	"86"	"620"	"47"	"27"	"45"	"56"	"5192"	"0"	"5192"	"0"
"238"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"239"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"240"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"241"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"242"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"243"	"1"	"169"	"12"	"51"	"21"	"69"	"4"	"2"	"1"	"0"	"2"	"1"	"0"	"35"	"9"	"4"	"0"	"4"	"50"	"6"	"6"	"8"	"9"	"294"	"0"	"294"	"0"
"244"	"2"	"170"	"0"	"10"	"2"	"358"	"13"	"1"	"0"	"0"	"0"	"3"	"0"	"98"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"487"	"0"	"487"	"0"
"245"	"3"	"171"	"0"	"2"	"16"	"4"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"595"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"621"	"0"	"621"	"0"
"246"	"4"	"172"	"0"	"33"	"4"	"15"	"3"	"1"	"0"	"0"	"0"	"0"	"1"	"404"	"1"	"0"	"1"	"1"	"3"	"0"	"0"	"0"	"1"	"468"	"0"	"468"	"0"
"247"	"5"	"173"	"6"	"4"	"4"	"44"	"4"	"10"	"1"	"0"	"1"	"5"	"42"	"15"	"3"	"4"	"3"	"2"	"74"	"7"	"5"	"1"	"8"	"243"	"0"	"243"	"0"
"248"	"6"	"174"	"2"	"12"	"17"	"408"	"0"	"1"	"0"	"0"	"0"	"3"	"0"	"97"	"0"	"1"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"544"	"0"	"544"	"0"
"249"	"7"	"175"	"6"	"9"	"165"	"44"	"3"	"3"	"1"	"0"	"0"	"1"	"0"	"9"	"2"	"3"	"0"	"0"	"5"	"1"	"8"	"1"	"5"	"266"	"0"	"266"	"0"
"250"	"8"	"176"	"4"	"18"	"6"	"12"	"4"	"11"	"2"	"2"	"1"	"3"	"8"	"127"	"5"	"6"	"2"	"10"	"74"	"3"	"3"	"1"	"7"	"309"	"0"	"309"	"0"
"251"	"9"	"177"	"16"	"130"	"70"	"50"	"5"	"9"	"23"	"4"	"6"	"6"	"4"	"161"	"6"	"14"	"4"	"17"	"24"	"3"	"3"	"1"	"10"	"566"	"0"	"566"	"0"
"252"	"10"	"178"	"16"	"72"	"26"	"83"	"4"	"12"	"3"	"4"	"4"	"13"	"4"	"68"	"6"	"3"	"1"	"11"	"89"	"7"	"6"	"3"	"7"	"442"	"0"	"442"	"0"
"253"	"11"	"179"	"44"	"128"	"37"	"31"	"4"	"3"	"1"	"1"	"15"	"6"	"6"	"70"	"2"	"7"	"4"	"5"	"23"	"9"	"4"	"5"	"12"	"417"	"0"	"417"	"0"
"254"	"12"	"180"	"4"	"45"	"2"	"90"	"3"	"2"	"0"	"1"	"1"	"12"	"18"	"71"	"9"	"6"	"3"	"5"	"112"	"7"	"1"	"8"	"2"	"402"	"0"	"402"	"0"
"255"	"13"	"181"	"5"	"116"	"14"	"27"	"7"	"3"	"2"	"0"	"2"	"10"	"52"	"36"	"2"	"6"	"3"	"10"	"0"	"2"	"1"	"4"	"0"	"302"	"0"	"302"	"0"
"256"	"14"	"182"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"257"	""	"ROUND- 13"	"115"	"630"	"384"	"1235"	"54"	"58"	"34"	"12"	"32"	"64"	"135"	"1786"	"46"	"56"	"23"	"66"	"455"	"45"	"37"	"32"	"62"	"5361"	"0"	"5361"	"0"
"258"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"259"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"260"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"261"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"262"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"263"	"1"	"183"	"4"	"2"	"8"	"46"	"4"	"2"	"0"	"3"	"2"	"2"	"1"	"68"	"3"	"7"	"2"	"5"	"7"	"2"	"4"	"3"	"8"	"183"	"0"	"183"	"0"
"264"	"2"	"184"	"22"	"119"	"29"	"83"	"5"	"4"	"5"	"6"	"4"	"10"	"12"	"87"	"14"	"13"	"10"	"14"	"7"	"6"	"3"	"5"	"4"	"462"	"0"	"462"	"0"
"265"	"3"	"185"	"10"	"93"	"5"	"59"	"20"	"1"	"1"	"1"	"2"	"35"	"6"	"188"	"7"	"6"	"9"	"5"	"12"	"2"	"0"	"0"	"2"	"464"	"0"	"464"	"0"
"266"	"4"	"186"	"6"	"92"	"1"	"44"	"6"	"0"	"0"	"0"	"0"	"22"	"3"	"57"	"2"	"6"	"5"	"5"	"11"	"0"	"0"	"0"	"2"	"262"	"0"	"262"	"0"
"267"	"5"	"187"	"10"	"17"	"1"	"87"	"5"	"4"	"0"	"4"	"1"	"46"	"3"	"24"	"2"	"7"	"8"	"0"	"7"	"1"	"0"	"3"	"7"	"237"	"0"	"237"	"0"
"268"	"6"	"188"	"7"	"117"	"7"	"168"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"3"	"0"	"1"	"2"	"1"	"6"	"2"	"0"	"4"	"1"	"324"	"0"	"324"	"0"
"269"	"7"	"189"	"5"	"43"	"3"	"54"	"5"	"8"	"3"	"4"	"3"	"5"	"34"	"154"	"4"	"10"	"4"	"10"	"37"	"0"	"0"	"0"	"5"	"391"	"0"	"391"	"0"
"270"	"8"	"190"	"2"	"53"	"3"	"142"	"4"	"10"	"2"	"0"	"0"	"0"	"0"	"309"	"1"	"1"	"1"	"0"	"84"	"1"	"0"	"0"	"1"	"614"	"0"	"614"	"0"
"271"	"9"	"191"	"5"	"26"	"1"	"126"	"2"	"1"	"0"	"0"	"0"	"15"	"23"	"195"	"8"	"4"	"4"	"9"	"3"	"0"	"0"	"3"	"14"	"439"	"0"	"439"	"0"
"272"	"10"	"192"	"9"	"66"	"101"	"36"	"6"	"5"	"4"	"2"	"1"	"3"	"0"	"50"	"8"	"8"	"3"	"1"	"70"	"7"	"15"	"11"	"7"	"413"	"0"	"413"	"0"
"273"	"11"	"193"	"11"	"80"	"13"	"34"	"5"	"2"	"0"	"1"	"0"	"21"	"3"	"53"	"4"	"3"	"1"	"2"	"46"	"3"	"9"	"6"	"10"	"307"	"0"	"307"	"0"
"274"	"12"	"194"	"8"	"230"	"12"	"42"	"11"	"4"	"7"	"0"	"2"	"4"	"1"	"47"	"7"	"6"	"7"	"8"	"5"	"4"	"0"	"2"	"0"	"407"	"0"	"407"	"0"
"275"	"13"	"195"	"14"	"42"	"13"	"66"	"4"	"0"	"2"	"7"	"1"	"5"	"85"	"13"	"7"	"2"	"7"	"13"	"5"	"5"	"3"	"2"	"0"	"296"	"0"	"296"	"0"
"276"	"14"	"196"	"10"	"70"	"6"	"76"	"5"	"6"	"0"	"4"	"1"	"4"	"7"	"119"	"4"	"3"	"4"	"3"	"36"	"7"	"4"	"5"	"4"	"378"	"0"	"378"	"0"
"277"	""	"ROUND- 14"	"123"	"1050"	"203"	"1063"	"85"	"48"	"25"	"32"	"17"	"172"	"178"	"1367"	"71"	"77"	"67"	"76"	"336"	"40"	"38"	"44"	"65"	"5177"	"0"	"5177"	"0"
"278"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"279"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"280"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"281"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"282"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"283"	"1"	"197"	"6"	"87"	"13"	"24"	"9"	"4"	"21"	"5"	"2"	"4"	"2"	"140"	"3"	"8"	"0"	"7"	"56"	"3"	"1"	"4"	"4"	"403"	"0"	"403"	"0"
"284"	"2"	"198"	"3"	"65"	"34"	"17"	"2"	"5"	"2"	"6"	"1"	"6"	"9"	"34"	"4"	"6"	"5"	"11"	"164"	"12"	"2"	"6"	"11"	"405"	"0"	"405"	"0"
"285"	"3"	"199"	"11"	"158"	"53"	"63"	"14"	"3"	"17"	"3"	"2"	"5"	"7"	"56"	"3"	"5"	"6"	"5"	"52"	"4"	"2"	"1"	"5"	"475"	"0"	"475"	"0"
"286"	"4"	"200"	"4"	"39"	"1"	"40"	"3"	"3"	"1"	"1"	"1"	"7"	"377"	"22"	"5"	"3"	"1"	"10"	"3"	"0"	"2"	"0"	"0"	"523"	"0"	"523"	"0"
"287"	"5"	"201"	"12"	"32"	"2"	"48"	"2"	"5"	"8"	"2"	"5"	"5"	"184"	"13"	"4"	"2"	"2"	"10"	"4"	"1"	"1"	"0"	"3"	"345"	"0"	"345"	"0"
"288"	"6"	"202"	"6"	"23"	"17"	"28"	"2"	"0"	"4"	"0"	"0"	"0"	"169"	"25"	"5"	"1"	"2"	"4"	"2"	"0"	"1"	"1"	"0"	"290"	"0"	"290"	"0"
"289"	"7"	"203"	"23"	"115"	"4"	"18"	"29"	"8"	"31"	"9"	"2"	"9"	"156"	"17"	"2"	"5"	"3"	"5"	"9"	"0"	"0"	"1"	"1"	"447"	"0"	"447"	"0"
"290"	"8"	"204"	"13"	"49"	"6"	"38"	"4"	"1"	"4"	"6"	"8"	"7"	"4"	"12"	"5"	"0"	"4"	"15"	"123"	"3"	"3"	"6"	"1"	"312"	"0"	"312"	"0"
"291"	"9"	"205"	"0"	"8"	"7"	"7"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"364"	"1"	"5"	"0"	"0"	"10"	"0"	"1"	"2"	"2"	"410"	"0"	"410"	"0"
"292"	"10"	"206"	"10"	"50"	"9"	"128"	"14"	"4"	"6"	"4"	"4"	"12"	"9"	"168"	"5"	"25"	"8"	"9"	"28"	"11"	"10"	"9"	"8"	"531"	"0"	"531"	"0"
"293"	"11"	"207"	"11"	"115"	"7"	"9"	"2"	"1"	"1"	"2"	"2"	"0"	"1"	"43"	"1"	"3"	"1"	"5"	"33"	"2"	"0"	"1"	"0"	"240"	"0"	"240"	"0"
"294"	"12"	"208"	"29"	"228"	"69"	"32"	"7"	"3"	"1"	"1"	"3"	"3"	"2"	"55"	"5"	"10"	"9"	"8"	"168"	"9"	"4"	"2"	"3"	"651"	"0"	"651"	"0"
"295"	"13"	"209"	"9"	"125"	"2"	"37"	"2"	"1"	"1"	"1"	"0"	"6"	"40"	"62"	"3"	"1"	"1"	"0"	"23"	"0"	"2"	"2"	"5"	"323"	"0"	"323"	"0"
"296"	"14"	"210"	"12"	"127"	"10"	"62"	"3"	"5"	"1"	"3"	"4"	"3"	"39"	"25"	"4"	"3"	"5"	"3"	"13"	"3"	"0"	"2"	"3"	"330"	"0"	"330"	"0"
"297"	""	"ROUND- 15"	"149"	"1221"	"234"	"551"	"93"	"43"	"98"	"43"	"35"	"68"	"1000"	"1036"	"50"	"77"	"47"	"92"	"688"	"48"	"29"	"37"	"46"	"5685"	"0"	"5685"	"0"
"298"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"299"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"300"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"301"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"302"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"303"	"1"	"211"	"12"	"123"	"19"	"40"	"7"	"16"	"2"	"6"	"4"	"8"	"9"	"84"	"11"	"16"	"15"	"18"	"34"	"7"	"1"	"2"	"12"	"446"	"0"	"446"	"0"
"304"	"2"	"212"	"2"	"38"	"0"	"31"	"1"	"4"	"2"	"1"	"0"	"7"	"5"	"117"	"3"	"4"	"1"	"4"	"116"	"5"	"0"	"2"	"3"	"346"	"0"	"346"	"0"
"305"	"3"	"213"	"22"	"31"	"17"	"51"	"7"	"17"	"5"	"3"	"15"	"9"	"9"	"184"	"12"	"18"	"16"	"44"	"82"	"6"	"4"	"6"	"6"	"564"	"0"	"564"	"0"
"306"	"4"	"214"	"4"	"152"	"24"	"10"	"1"	"4"	"4"	"1"	"1"	"3"	"14"	"103"	"4"	"1"	"2"	"4"	"33"	"3"	"1"	"0"	"1"	"370"	"0"	"370"	"0"
"307"	"5"	"215"	"3"	"17"	"4"	"15"	"0"	"4"	"2"	"2"	"6"	"2"	"2"	"444"	"3"	"5"	"0"	"3"	"7"	"0"	"0"	"1"	"0"	"520"	"0"	"520"	"0"
"308"	"6"	"216"	"6"	"545"	"5"	"7"	"3"	"3"	"5"	"1"	"0"	"0"	"0"	"7"	"0"	"1"	"2"	"2"	"35"	"2"	"0"	"0"	"0"	"624"	"0"	"624"	"0"
"309"	"7"	"217"	"11"	"197"	"5"	"5"	"3"	"8"	"1"	"5"	"2"	"2"	"17"	"17"	"6"	"16"	"11"	"11"	"31"	"11"	"3"	"4"	"5"	"371"	"0"	"371"	"0"
"310"	"8"	"218"	"19"	"222"	"25"	"31"	"5"	"11"	"1"	"3"	"6"	"7"	"17"	"5"	"8"	"4"	"4"	"16"	"63"	"2"	"0"	"1"	"2"	"452"	"0"	"452"	"0"
"311"	"9"	"219"	"11"	"265"	"16"	"15"	"6"	"6"	"2"	"11"	"0"	"1"	"1"	"11"	"6"	"5"	"4"	"20"	"47"	"3"	"1"	"1"	"10"	"442"	"0"	"442"	"0"
"312"	"10"	"220"	"7"	"72"	"28"	"6"	"3"	"6"	"1"	"2"	"3"	"2"	"1"	"9"	"1"	"6"	"2"	"16"	"36"	"1"	"1"	"0"	"3"	"206"	"0"	"206"	"0"
"313"	"11"	"221"	"13"	"163"	"12"	"10"	"23"	"9"	"2"	"0"	"2"	"4"	"6"	"91"	"1"	"8"	"3"	"4"	"41"	"8"	"3"	"4"	"2"	"409"	"0"	"409"	"0"
"314"	"12"	"222"	"16"	"112"	"11"	"12"	"3"	"4"	"4"	"10"	"5"	"11"	"1"	"62"	"5"	"8"	"4"	"8"	"31"	"6"	"3"	"1"	"2"	"319"	"0"	"319"	"0"
"315"	"13"	"223"	"21"	"377"	"10"	"10"	"6"	"0"	"1"	"2"	"0"	"2"	"3"	"15"	"3"	"9"	"5"	"4"	"8"	"2"	"0"	"5"	"2"	"485"	"0"	"485"	"0"
"316"	"14"	"224"	"16"	"244"	"26"	"12"	"3"	"15"	"2"	"3"	"7"	"6"	"1"	"37"	"4"	"4"	"7"	"12"	"51"	"4"	"1"	"0"	"3"	"458"	"0"	"458"	"0"
"317"	""	"ROUND- 16"	"163"	"2558"	"202"	"255"	"71"	"107"	"34"	"50"	"51"	"64"	"86"	"1186"	"67"	"105"	"76"	"166"	"615"	"60"	"18"	"27"	"51"	"6012"	"0"	"6012"	"0"
"318"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"319"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"320"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"321"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"322"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"323"	"1"	"225"	"10"	"294"	"8"	"33"	"4"	"4"	"2"	"2"	"3"	"6"	"6"	"76"	"10"	"21"	"19"	"26"	"27"	"9"	"4"	"3"	"2"	"569"	"0"	"569"	"0"
"324"	"2"	"226"	"13"	"338"	"15"	"29"	"13"	"6"	"2"	"4"	"17"	"5"	"2"	"90"	"2"	"7"	"6"	"14"	"32"	"4"	"2"	"5"	"3"	"609"	"0"	"609"	"0"
"325"	"3"	"227"	"23"	"186"	"19"	"20"	"5"	"13"	"2"	"6"	"2"	"5"	"19"	"143"	"7"	"12"	"3"	"9"	"33"	"3"	"3"	"3"	"4"	"520"	"0"	"520"	"0"
"326"	"4"	"228"	"5"	"108"	"43"	"91"	"3"	"1"	"1"	"1"	"2"	"1"	"2"	"188"	"3"	"3"	"2"	"10"	"11"	"5"	"1"	"4"	"0"	"485"	"0"	"485"	"0"
"327"	"5"	"229"	"5"	"74"	"7"	"12"	"3"	"0"	"0"	"0"	"2"	"1"	"7"	"49"	"5"	"10"	"1"	"1"	"4"	"8"	"2"	"3"	"0"	"194"	"0"	"194"	"0"
"328"	"6"	"230"	"2"	"39"	"4"	"5"	"0"	"4"	"3"	"1"	"0"	"2"	"6"	"318"	"4"	"5"	"1"	"5"	"8"	"0"	"2"	"1"	"3"	"413"	"0"	"413"	"0"
"329"	"7"	"231"	"0"	"1"	"4"	"68"	"2"	"2"	"1"	"3"	"1"	"4"	"6"	"337"	"8"	"6"	"6"	"4"	"4"	"0"	"0"	"3"	"2"	"462"	"0"	"462"	"0"
"330"	"8"	"232"	"17"	"25"	"10"	"46"	"7"	"9"	"2"	"6"	"6"	"10"	"8"	"135"	"19"	"14"	"8"	"26"	"109"	"9"	"6"	"8"	"10"	"490"	"0"	"490"	"0"
"331"	"9"	"233"	"22"	"86"	"7"	"13"	"10"	"11"	"2"	"4"	"2"	"4"	"10"	"75"	"6"	"12"	"11"	"32"	"155"	"14"	"7"	"7"	"14"	"504"	"0"	"504"	"0"
"332"	"10"	"234"	"11"	"143"	"19"	"22"	"6"	"5"	"5"	"3"	"2"	"6"	"2"	"76"	"8"	"6"	"4"	"12"	"205"	"11"	"9"	"5"	"29"	"589"	"0"	"589"	"0"
"333"	"11"	"235"	"19"	"367"	"8"	"13"	"3"	"7"	"5"	"4"	"5"	"4"	"14"	"143"	"15"	"23"	"22"	"45"	"9"	"11"	"4"	"2"	"13"	"736"	"0"	"736"	"0"
"334"	"12"	"236"	"23"	"19"	"7"	"14"	"11"	"15"	"2"	"8"	"6"	"12"	"12"	"213"	"22"	"26"	"13"	"49"	"73"	"7"	"4"	"4"	"14"	"554"	"0"	"554"	"0"
"335"	"13"	"237"	"3"	"64"	"8"	"28"	"4"	"2"	"1"	"0"	"3"	"4"	"10"	"259"	"6"	"8"	"11"	"14"	"14"	"0"	"1"	"0"	"2"	"442"	"0"	"442"	"0"
"336"	"14"	"238"	"10"	"14"	"3"	"4"	"5"	"3"	"1"	"2"	"8"	"12"	"8"	"168"	"7"	"12"	"3"	"6"	"26"	"1"	"7"	"5"	"5"	"310"	"0"	"310"	"0"
"337"	""	"ROUND- 17"	"163"	"1758"	"162"	"398"	"76"	"82"	"29"	"44"	"59"	"76"	"112"	"2270"	"122"	"165"	"110"	"253"	"710"	"82"	"52"	"53"	"101"	"6877"	"0"	"6877"	"0"
"338"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"339"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"340"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"341"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"342"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21"	"22"	"23"	"24"	"25"	"26"	"27"
"343"	"1"	"239"	"3"	"119"	"5"	"4"	"1"	"1"	"0"	"1"	"1"	"8"	"1"	"173"	"1"	"4"	"1"	"2"	"26"	"4"	"10"	"1"	"4"	"370"	"0"	"370"	"0"
