"X.FORM.20."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 31-PATLIPUTRA PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of electors in Assembly Constituency/Segment:-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"ROUND  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 188-PHULWARI(SC)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"310"	"146"	"95"	"50"	"12"	"1"	"2"	"0"	"1"	"0"	"0"	"1"	"0"	"3"	"0"	"0"	"2"	"1"	"168"	"0"	"168"	"0"
"311"	"147"	"90"	"288"	"18"	"2"	"0"	"2"	"1"	"0"	"2"	"1"	"3"	"3"	"2"	"2"	"5"	"4"	"423"	"0"	"423"	"0"
"312"	"148"	"119"	"120"	"11"	"0"	"0"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"257"	"0"	"257"	"0"
"313"	"149"	"250"	"120"	"25"	"0"	"3"	"0"	"1"	"0"	"1"	"1"	"2"	"10"	"3"	"0"	"1"	"2"	"419"	"0"	"419"	"0"
"314"	"150"	"279"	"134"	"37"	"3"	"4"	"3"	"0"	"0"	"3"	"5"	"0"	"9"	"4"	"3"	"3"	"9"	"496"	"0"	"496"	"0"
"315"	"151"	"14"	"396"	"8"	"0"	"0"	"0"	"0"	"0"	"3"	"2"	"2"	"2"	"0"	"0"	"2"	"3"	"432"	"0"	"432"	"0"
"316"	"152"	"236"	"56"	"23"	"5"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"4"	"327"	"0"	"327"	"0"
"317"	"153"	"315"	"127"	"55"	"20"	"0"	"3"	"1"	"0"	"4"	"3"	"0"	"3"	"7"	"2"	"1"	"16"	"557"	"0"	"557"	"0"
"318"	"154"	"190"	"220"	"19"	"4"	"1"	"4"	"0"	"1"	"2"	"2"	"0"	"11"	"2"	"2"	"5"	"2"	"465"	"0"	"465"	"0"
"319"	"Total :-"	"2721"	"2308"	"325"	"104"	"20"	"26"	"8"	"4"	"25"	"37"	"9"	"59"	"30"	"16"	"45"	"68"	"5805"	"0"	"5805"	"0"
"320"	"Till Last Total :-"	"25957"	"20604"	"2845"	"938"	"166"	"218"	"104"	"105"	"171"	"959"	"140"	"1466"	"352"	"209"	"325"	"623"	"55182"	"0"	"55182"	"0"
"321"	"Grand Total
:-"	"28678"	"22912"	"3170"	"1042"	"186"	"244"	"112"	"109"	"196"	"996"	"149"	"1525"	"382"	"225"	"370"	"691"	"60987"	"0"	"60987"	"0"
"322"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"323"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"324"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"325"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"326"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"327"	"ROUND  12"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"328"	"Total No. of electors in Assembly Constituency/Segment:-253456"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"329"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 188-PHULWARI(SC)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"330"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"331"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"332"	"155"	"164"	"362"	"23"	"3"	"0"	"3"	"1"	"2"	"1"	"1"	"1"	"12"	"4"	"3"	"12"	"8"	"600"	"0"	"600"	"0"
"333"	"156"	"267"	"71"	"7"	"60"	"2"	"3"	"1"	"1"	"0"	"2"	"4"	"14"	"5"	"2"	"2"	"7"	"448"	"0"	"448"	"0"
"334"	"157"	"97"	"170"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"3"	"5"	"6"	"286"	"0"	"286"	"0"
"335"	"158"	"317"	"225"	"14"	"11"	"3"	"2"	"0"	"1"	"5"	"6"	"1"	"7"	"1"	"5"	"3"	"10"	"611"	"0"	"611"	"0"
"336"	"159"	"68"	"69"	"27"	"66"	"1"	"2"	"0"	"2"	"0"	"15"	"4"	"19"	"4"	"2"	"3"	"10"	"292"	"0"	"292"	"0"
"337"	"160"	"128"	"112"	"7"	"23"	"3"	"1"	"0"	"0"	"1"	"3"	"0"	"15"	"1"	"2"	"0"	"16"	"312"	"0"	"312"	"0"
"338"	"161"	"358"	"171"	"4"	"4"	"2"	"2"	"0"	"1"	"2"	"3"	"2"	"0"	"3"	"4"	"6"	"9"	"571"	"0"	"571"	"0"
"339"	"162"	"60"	"533"	"22"	"0"	"1"	"2"	"1"	"3"	"0"	"0"	"0"	"0"	"1"	"2"	"9"	"9"	"643"	"0"	"643"	"0"
"340"	"163"	"107"	"393"	"15"	"28"	"4"	"4"	"1"	"3"	"1"	"2"	"1"	"7"	"2"	"3"	"16"	"12"	"599"	"0"	"599"	"0"
"341"	"164"	"312"	"95"	"6"	"17"	"0"	"2"	"1"	"1"	"1"	"4"	"0"	"43"	"1"	"2"	"2"	"6"	"493"	"0"	"493"	"0"
"342"	"165"	"0"	"429"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"429"	"0"	"429"	"0"
"343"	"166"	"411"	"142"	"12"	"78"	"4"	"2"	"0"	"0"	"0"	"2"	"0"	"3"	"2"	"1"	"2"	"15"	"674"	"0"	"674"	"0"
"344"	"167"	"370"	"10"	"6"	"7"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"7"	"402"	"0"	"402"	"0"
"345"	"168"	"220"	"226"	"15"	"27"	"1"	"1"	"3"	"0"	"0"	"10"	"0"	"2"	"3"	"1"	"6"	"6"	"521"	"0"	"521"	"0"
"346"	"Total :-"	"2879"	"3008"	"158"	"327"	"21"	"24"	"8"	"14"	"11"	"50"	"14"	"122"	"28"	"30"	"66"	"121"	"6881"	"0"	"6881"	"0"
"347"	"Till Last Total :-"	"28678"	"22912"	"3170"	"1042"	"186"	"244"	"112"	"109"	"196"	"996"	"149"	"1525"	"382"	"225"	"370"	"691"	"60987"	"0"	"60987"	"0"
"348"	"Grand Total
:-"	"31557"	"25920"	"3328"	"1369"	"207"	"268"	"120"	"123"	"207"	"1046"	"163"	"1647"	"410"	"255"	"436"	"812"	"67868"	"0"	"67868"	"0"
"349"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"350"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"351"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"352"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"353"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"354"	"ROUND  13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"355"	"Total No. of electors in Assembly Constituency/Segment:-253456"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"356"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 188-PHULWARI(SC)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"357"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"358"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"359"	"169"	"395"	"128"	"9"	"4"	"1"	"2"	"1"	"0"	"1"	"8"	"2"	"59"	"3"	"1"	"10"	"16"	"640"	"0"	"640"	"0"
"360"	"170"	"85"	"201"	"4"	"19"	"0"	"0"	"3"	"0"	"0"	"2"	"0"	"17"	"1"	"1"	"1"	"5"	"339"	"0"	"339"	"0"
"361"	"171"	"18"	"234"	"7"	"3"	"1"	"1"	"1"	"2"	"1"	"2"	"3"	"103"	"8"	"3"	"5"	"5"	"397"	"0"	"397"	"0"
"362"	"172"	"272"	"54"	"8"	"31"	"4"	"2"	"3"	"0"	"1"	"4"	"5"	"107"	"7"	"8"	"8"	"11"	"525"	"0"	"525"	"0"
"363"	"173"	"174"	"240"	"4"	"1"	"1"	"1"	"0"	"0"	"2"	"1"	"0"	"11"	"5"	"2"	"5"	"5"	"452"	"0"	"452"	"0"
"364"	"174"	"195"	"105"	"10"	"2"	"1"	"3"	"0"	"0"	"1"	"2"	"0"	"4"	"4"	"2"	"2"	"11"	"342"	"0"	"342"	"0"
"365"	"175"	"309"	"67"	"0"	"0"	"1"	"1"	"2"	"0"	"1"	"3"	"3"	"4"	"3"	"4"	"4"	"7"	"409"	"0"	"409"	"0"
"366"	"176"	"342"	"130"	"18"	"31"	"1"	"1"	"0"	"1"	"5"	"9"	"1"	"15"	"2"	"6"	"6"	"21"	"589"	"0"	"589"	"0"
"367"	"177"	"33"	"1"	"3"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"11"	"348"	"13"	"1"	"0"	"9"	"423"	"0"	"423"	"0"
"368"	"178"	"16"	"0"	"1"	"2"	"0"	"1"	"3"	"0"	"1"	"7"	"6"	"161"	"10"	"3"	"1"	"7"	"219"	"0"	"219"	"0"
"369"	"179"	"66"	"1"	"1"	"1"	"2"	"1"	"3"	"7"	"2"	"11"	"2"	"135"	"12"	"0"	"2"	"7"	"253"	"0"	"253"	"0"
"370"	"180"	"59"	"9"	"8"	"11"	"4"	"5"	"4"	"5"	"5"	"16"	"15"	"559"	"41"	"7"	"3"	"26"	"777"	"0"	"777"	"0"
"371"	"181"	"68"	"241"	"12"	"14"	"2"	"1"	"0"	"2"	"1"	"2"	"1"	"21"	"2"	"1"	"4"	"4"	"376"	"0"	"376"	"0"
"372"	"182"	"45"	"93"	"1"	"3"	"2"	"3"	"1"	"0"	"1"	"2"	"2"	"51"	"5"	"3"	"7"	"4"	"223"	"0"	"223"	"0"
"373"	"Total :-"	"2077"	"1504"	"86"	"123"	"20"	"22"	"21"	"17"	"23"	"71"	"51"	"1595"	"116"	"42"	"58"	"138"	"5964"	"0"	"5964"	"0"
"374"	"Till Last Total :-"	"31557"	"25920"	"3328"	"1369"	"207"	"268"	"120"	"123"	"207"	"1046"	"163"	"1647"	"410"	"255"	"436"	"812"	"67868"	"0"	"67868"	"0"
"375"	"Grand Total
:-"	"33634"	"27424"	"3414"	"1492"	"227"	"290"	"141"	"140"	"230"	"1117"	"214"	"3242"	"526"	"297"	"494"	"950"	"73832"	"0"	"73832"	"0"
"376"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"377"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"378"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"379"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"380"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"381"	"[FORM 20]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"382"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"383"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"384"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 31-PATLIPUTRA PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"385"	"Total No. of electors in Assembly Constituency/Segment:-253456"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"386"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"387"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"388"	"ROUND  14"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"389"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 188-PHULWARI(SC)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"390"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"391"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"392"	"183"	"125"	"61"	"7"	"4"	"2"	"5"	"4"	"1"	"1"	"3"	"0"	"154"	"8"	"2"	"0"	"2"	"379"	"0"	"379"	"0"
"393"	"184"	"234"	"159"	"5"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"2"	"5"	"1"	"410"	"0"	"410"	"0"
"394"	"185"	"219"	"274"	"7"	"2"	"2"	"1"	"0"	"1"	"0"	"6"	"2"	"29"	"1"	"2"	"6"	"5"	"557"	"0"	"557"	"0"
"395"	"186"	"195"	"143"	"19"	"5"	"3"	"2"	"3"	"0"	"1"	"2"	"1"	"15"	"7"	"0"	"3"	"3"	"402"	"0"	"402"	"0"
"396"	"187"	"166"	"138"	"14"	"5"	"0"	"0"	"0"	"1"	"2"	"39"	"3"	"11"	"4"	"1"	"2"	"10"	"396"	"0"	"396"	"0"
"397"	"188"	"159"	"32"	"4"	"1"	"4"	"2"	"1"	"3"	"0"	"23"	"1"	"11"	"4"	"7"	"0"	"14"	"266"	"0"	"266"	"0"
"398"	"189"	"129"	"165"	"10"	"6"	"6"	"1"	"0"	"4"	"0"	"10"	"0"	"38"	"7"	"0"	"11"	"12"	"399"	"0"	"399"	"0"
"399"	"190"	"112"	"61"	"10"	"4"	"1"	"2"	"0"	"1"	"1"	"2"	"6"	"276"	"14"	"3"	"3"	"9"	"505"	"0"	"505"	"0"
"400"	"191"	"134"	"28"	"2"	"12"	"8"	"1"	"0"	"0"	"3"	"8"	"3"	"226"	"10"	"6"	"3"	"14"	"458"	"0"	"458"	"0"
"401"	"192"	"121"	"48"	"6"	"53"	"5"	"6"	"1"	"1"	"0"	"2"	"1"	"73"	"5"	"1"	"7"	"8"	"338"	"0"	"338"	"0"
"402"	"193"	"311"	"53"	"6"	"47"	"1"	"3"	"1"	"1"	"2"	"5"	"1"	"42"	"4"	"6"	"4"	"11"	"498"	"0"	"498"	"0"
"403"	"194"	"196"	"2"	"0"	"4"	"2"	"1"	"0"	"2"	"1"	"4"	"5"	"84"	"3"	"3"	"2"	"11"	"320"	"0"	"320"	"0"
"404"	"195"	"249"	"69"	"3"	"1"	"0"	"2"	"1"	"0"	"2"	"2"	"0"	"170"	"6"	"1"	"1"	"2"	"509"	"0"	"509"	"0"
"405"	"196"	"127"	"102"	"3"	"13"	"2"	"0"	"2"	"3"	"3"	"4"	"3"	"87"	"4"	"1"	"1"	"2"	"357"	"0"	"357"	"0"
"406"	"Total :-"	"2477"	"1335"	"96"	"157"	"36"	"27"	"13"	"18"	"16"	"111"	"26"	"1217"	"78"	"35"	"48"	"104"	"5794"	"0"	"5794"	"0"
"407"	"Till Last Total :-"	"33634"	"27424"	"3414"	"1492"	"227"	"290"	"141"	"140"	"230"	"1117"	"214"	"3242"	"526"	"297"	"494"	"950"	"73832"	"0"	"73832"	"0"
"408"	"Grand Total
:-"	"36111"	"28759"	"3510"	"1649"	"263"	"317"	"154"	"158"	"246"	"1228"	"240"	"4459"	"604"	"332"	"542"	"1054"	"79626"	"0"	"79626"	"0"
"409"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"410"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"411"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"412"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"413"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"414"	"ROUND  15"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"415"	"Total No. of electors in Assembly Constituency/Segment:-253456"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"416"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 188-PHULWARI(SC)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"417"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"418"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"419"	"197"	"202"	"73"	"3"	"7"	"2"	"0"	"1"	"0"	"0"	"3"	"1"	"2"	"1"	"0"	"4"	"3"	"302"	"0"	"302"	"0"
"420"	"198"	"190"	"59"	"3"	"1"	"3"	"0"	"0"	"0"	"1"	"4"	"1"	"13"	"2"	"3"	"3"	"17"	"300"	"0"	"300"	"0"
"421"	"199"	"406"	"10"	"1"	"19"	"0"	"1"	"1"	"0"	"0"	"2"	"2"	"4"	"2"	"1"	"1"	"14"	"464"	"0"	"464"	"0"
"422"	"200"	"211"	"54"	"4"	"16"	"0"	"1"	"0"	"1"	"1"	"4"	"0"	"5"	"3"	"3"	"4"	"10"	"317"	"0"	"317"	"0"
"423"	"201"	"163"	"47"	"0"	"2"	"1"	"1"	"0"	"1"	"1"	"1"	"0"	"3"	"2"	"1"	"1"	"6"	"230"	"0"	"230"	"0"
"424"	"202"	"199"	"20"	"7"	"37"	"1"	"0"	"1"	"0"	"0"	"3"	"0"	"0"	"1"	"1"	"3"	"9"	"282"	"0"	"282"	"0"
"425"	"203"	"224"	"165"	"10"	"4"	"1"	"3"	"0"	"0"	"1"	"5"	"3"	"26"	"5"	"2"	"7"	"13"	"469"	"0"	"469"	"0"
"426"	"204"	"262"	"142"	"10"	"7"	"2"	"1"	"0"	"1"	"3"	"3"	"4"	"9"	"6"	"4"	"14"	"13"	"481"	"0"	"481"	"0"
"427"	"205"	"63"	"159"	"11"	"86"	"1"	"4"	"2"	"1"	"4"	"11"	"2"	"16"	"7"	"4"	"6"	"28"	"405"	"0"	"405"	"0"
"428"	"206"	"234"	"66"	"4"	"34"	"4"	"3"	"0"	"1"	"1"	"3"	"1"	"44"	"3"	"1"	"4"	"10"	"413"	"0"	"413"	"0"
"429"	"207"	"186"	"189"	"4"	"3"	"2"	"3"	"0"	"1"	"2"	"1"	"0"	"1"	"0"	"0"	"4"	"5"	"401"	"0"	"401"	"0"
"430"	"208"	"274"	"97"	"4"	"31"	"2"	"1"	"2"	"2"	"1"	"10"	"1"	"2"	"0"	"2"	"3"	"15"	"447"	"0"	"447"	"0"
"431"	"209"	"231"	"81"	"5"	"60"	"1"	"1"	"2"	"0"	"0"	"1"	"1"	"22"	"0"	"1"	"1"	"5"	"412"	"0"	"412"	"0"
"432"	"210"	"484"	"5"	"1"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"2"	"0"	"0"	"8"	"505"	"0"	"505"	"0"
"433"	"Total :-"	"3329"	"1167"	"67"	"308"	"21"	"19"	"10"	"8"	"16"	"51"	"16"	"148"	"34"	"23"	"55"	"156"	"5428"	"0"	"5428"	"0"
"434"	"Till Last Total :-"	"36111"	"28759"	"3510"	"1649"	"263"	"317"	"154"	"158"	"246"	"1228"	"240"	"4459"	"604"	"332"	"542"	"1054"	"79626"	"0"	"79626"	"0"
"435"	"Grand Total
:-"	"39440"	"29926"	"3577"	"1957"	"284"	"336"	"164"	"166"	"262"	"1279"	"256"	"4607"	"638"	"355"	"597"	"1210"	"85054"	"0"	"85054"	"0"
"436"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"437"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"438"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"439"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"440"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"441"	"ROUND  16"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"442"	"Total No. of electors in Assembly Constituency/Segment:-253456"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"443"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 188-PHULWARI(SC)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"444"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"445"	""	"Ranjan Prasad Yadav"	"Lalu Prasad"	"Vijay Singh Yadav"	"Harendra Kumar Patel"	"Kiran Devi"	"Kundan Kumar"	"Dr.
Krishnadhar Singh"	"Pancha Devi"	"Prabhunath Yadav"	"Mohammad Aftab Alam"	"Mohammad Sadruddin"	"Rameshwar Prasad"	"Hasan Manzoor Hashmi"	"Awadesh Sharma"	"Durgesh Nandan Singh"	"Sunil Kumar Singh"	""	""	""	""
"446"	"211"	"300"	"12"	"3"	"7"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"5"	"331"	"0"	"331"	"0"
"447"	"212"	"196"	"7"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"6"	"3"	"0"	"0"	"1"	"215"	"0"	"215"	"0"
"448"	"213"	"50"	"8"	"2"	"2"	"6"	"3"	"2"	"2"	"1"	"16"	"2"	"171"	"12"	"3"	"1"	"18"	"299"	"0"	"299"	"0"
"449"	"214"	"332"	"14"	"5"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"356"	"0"	"356"	"0"
"450"	"215"	"255"	"45"	"10"	"6"	"0"	"1"	"0"	"0"	"2"	"5"	"0"	"13"	"2"	"1"	"1"	"1"	"342"	"0"	"342"	"0"
"451"	"216"	"356"	"23"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"4"	"3"	"1"	"1"	"7"	"408"	"0"	"408"	"0"
"452"	"217"	"83"	"71"	"4"	"13"	"2"	"1"	"1"	"1"	"0"	"5"	"3"	"44"	"5"	"2"	"3"	"4"	"242"	"0"	"242"	"0"
"453"	"218"	"94"	"229"	"6"	"1"	"1"	"2"	"0"	"1"	"1"	"0"	"0"	"3"	"3"	"2"	"1"	"4"	"348"	"0"	"348"	"0"
"454"	"219"	"202"	"75"	"7"	"7"	"0"	"1"	"0"	"3"	"1"	"3"	"1"	"14"	"1"	"2"	"0"	"2"	"319"	"0"	"319"	"0"
"455"	"220"	"117"	"191"	"7"	"2"	"1"	"1"	"0"	"1"	"2"	"7"	"1"	"29"	"4"	"3"	"6"	"11"	"383"	"0"	"383"	"0"
"456"	"221"	"213"	"102"	"5"	"6"	"3"	"2"	"0"	"2"	"3"	"2"	"3"	"12"	"2"	"1"	"0"	"5"	"361"	"0"	"361"	"0"
"457"	"222"	"198"	"59"	"0"	"93"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"7"	"2"	"1"	"1"	"7"	"373"	"0"	"373"	"0"
"458"	"223"	"127"	"125"	"8"	"2"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"1"	"0"	"2"	"3"	"5"	"277"	"0"	"277"	"0"
"459"	"224"	"339"	"100"	"17"	"61"	"4"	"2"	"2"	"1"	"5"	"15"	"3"	"16"	"5"	"6"	"7"	"29"	"612"	"0"	"612"	"0"
"460"	"Total :-"	"2862"	"1061"	"85"	"200"	"21"	"16"	"6"	"12"	"17"	"56"	"17"	"324"	"42"	"24"	"24"	"99"	"4866"	"0"	"4866"	"0"
"461"	"Till Last Total :-"	"39440"	"29926"	"3577"	"1957"	"284"	"336"	"164"	"166"	"262"	"1279"	"256"	"4607"	"638"	"355"	"597"	"1210"	"85054"	"0"	"85054"	"0"
"462"	"Grand Total
:-"	"42302"	"30987"	"3662"	"2157"	"305"	"352"	"170"	"178"	"279"	"1335"	"273"	"4931"	"680"	"379"	"621"	"1309"	"89920"	"0"	"89920"	"0"
