"X.v...k....XIV..i.kj.k.26.9.."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"QkeZ & 20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"v afr e  i fj . kke  Ik="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"[fu; e  56 C (2) nsf[ k, ]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"34&l kl kj ke l al nh;  fuokZpu {ks= l s yksd  l Hkk ds fy,  fuokZpu"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"Hkkx  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"fo/kku l Hkk fuokZpu {ks= esa fuokZpdksa dh dqy  l a[ ; k 233833"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 206&pSui qj   fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"263"	"189"	"86"	"157"	"197"	"13"	"18"	"8"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"483"	""	"483"	""
"264"	"190"	"92"	"273"	"58"	"40"	"3"	"0"	"0"	"2"	"1"	"2"	"1"	"1"	"6"	"1"	"9"	"16"	"505"	""	"505"	""
"265"	"191"	"0"	"4"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	""	"7"	""
"266"	"192"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"0"	""
"267"	"193"	"53"	"54"	"60"	"46"	"28"	"2"	"60"	"1"	"0"	"1"	"1"	"1"	"4"	"1"	"0"	"0"	"312"	""	"312"	""
"268"	"194"	"94"	"213"	"72"	"36"	"1"	"7"	"0"	"1"	"0"	"0"	"1"	"1"	"2"	"5"	"2"	"5"	"440"	""	"440"	""
"269"	"195"	"132"	"97"	"36"	"17"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"288"	""	"288"	""
"270"	"196"	"40"	"261"	"86"	"27"	"9"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"425"	""	"425"	""
"271"	"TOTAL"	"21229"	"22535"	"19376"	"8758"	"592"	"737"	"887"	"163"	"155"	"162"	"136"	"102"	"270"	"415"	"267"	"661"	"76445"	"0"	"76445"	"0"
"272"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 206&pSui qj   fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"273"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"274"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"275"	"BF"	"21229"	"22535"	"19376"	"8758"	"592"	"737"	"887"	"163"	"155"	"162"	"136"	"102"	"270"	"415"	"267"	"661"	"76445"	"0"	"76445"	"0"
"276"	"197"	"88"	"57"	"81"	"138"	"4"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"2"	"2"	"2"	"377"	""	"377"	""
"277"	"198"	"78"	"202"	"179"	"24"	"7"	"4"	"0"	"2"	"3"	"1"	"1"	"2"	"3"	"2"	"3"	"7"	"518"	""	"518"	""
"278"	"199"	"20"	"91"	"76"	"19"	"2"	"0"	"0"	"1"	"4"	"1"	"0"	"1"	"0"	"0"	"1"	"0"	"216"	""	"216"	""
"279"	"200"	"89"	"356"	"92"	"35"	"4"	"2"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"4"	"0"	"6"	"593"	""	"593"	""
"280"	"201"	"14"	"44"	"20"	"95"	"2"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"2"	"181"	""	"181"	""
"281"	"202"	"81"	"116"	"187"	"7"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"394"	""	"394"	""
"282"	"203"	"44"	"380"	"207"	"34"	"6"	"10"	"1"	"1"	"1"	"0"	"0"	"1"	"2"	"3"	"1"	"7"	"698"	""	"698"	""
"283"	"204"	"205"	"115"	"34"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"362"	""	"362"	""
"284"	"205"	"42"	"104"	"10"	"18"	"16"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"1"	"197"	""	"197"	""
"285"	"206"	"65"	"94"	"56"	"16"	"42"	"5"	"5"	"2"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"290"	""	"290"	""
"286"	"207"	"122"	"45"	"79"	"54"	"1"	"0"	"0"	"2"	"2"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"308"	""	"308"	""
"287"	"208"	"171"	"54"	"76"	"60"	"5"	"3"	"0"	"1"	"0"	"2"	"0"	"1"	"5"	"1"	"1"	"4"	"384"	""	"384"	""
"288"	"209"	"23"	"232"	"53"	"20"	"6"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"1"	"4"	"343"	""	"343"	""
"289"	"210"	"65"	"442"	"19"	"45"	"0"	"1"	"0"	"0"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"1"	"577"	""	"577"	""
"290"	"TOTAL"	"22336"	"24867"	"20545"	"9327"	"688"	"765"	"894"	"172"	"168"	"172"	"141"	"111"	"287"	"432"	"280"	"698"	"81883"	"0"	"81883"	"0"
"291"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 206&pSui qj   fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"292"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"293"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"294"	"BF"	"22336"	"24867"	"20545"	"9327"	"688"	"765"	"894"	"172"	"168"	"172"	"141"	"111"	"287"	"432"	"280"	"698"	"81883"	"0"	"81883"	"0"
"295"	"211"	"131"	"62"	"60"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"260"	""	"260"	""
"296"	"212"	"58"	"354"	"182"	"38"	"5"	"5"	"0"	"2"	"0"	"0"	"1"	"0"	"2"	"3"	"1"	"0"	"651"	""	"651"	""
"297"	"213"	"11"	"221"	"157"	"11"	"7"	"2"	"1"	"4"	"3"	"1"	"1"	"0"	"2"	"3"	"1"	"3"	"428"	""	"428"	""
"298"	"214"	"235"	"141"	"42"	"18"	"13"	"1"	"1"	"14"	"4"	"3"	"4"	"7"	"2"	"7"	"9"	"20"	"521"	""	"521"	""
"299"	"215"	"151"	"67"	"226"	"142"	"5"	"7"	"3"	"4"	"3"	"4"	"5"	"6"	"11"	"9"	"6"	"19"	"668"	""	"668"	""
"300"	"216"	"156"	"191"	"99"	"44"	"2"	"1"	"1"	"4"	"0"	"0"	"1"	"0"	"1"	"3"	"1"	"4"	"508"	""	"508"	""
"301"	"217"	"7"	"193"	"43"	"13"	"47"	"2"	"0"	"2"	"1"	"2"	"0"	"0"	"4"	"1"	"5"	"12"	"332"	""	"332"	""
"302"	"218"	"15"	"179"	"152"	"27"	"51"	"12"	"2"	"17"	"1"	"6"	"6"	"9"	"17"	"15"	"10"	"16"	"535"	""	"535"	""
"303"	"219"	"20"	"255"	"59"	"119"	"30"	"0"	"1"	"0"	"1"	"1"	"2"	"1"	"1"	"0"	"1"	"2"	"493"	""	"493"	""
"304"	"220"	"85"	"21"	"249"	"107"	"1"	"10"	"1"	"8"	"1"	"3"	"5"	"2"	"5"	"5"	"1"	"8"	"512"	""	"512"	""
"305"	"221"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	"0"	""
"306"	"222"	"102"	"112"	"156"	"78"	"1"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"455"	""	"455"	""
"307"	"223"	"57"	"18"	"39"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"4"	"124"	""	"124"	""
"308"	"224"	"85"	"78"	"100"	"49"	"5"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"2"	"1"	"0"	"2"	"325"	""	"325"	""
"309"	"TOTAL"	"23449"	"26759"	"22109"	"9983"	"857"	"805"	"906"	"229"	"183"	"193"	"167"	"136"	"334"	"480"	"317"	"788"	"87695"	"0"	"87695"	"0"
"310"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 206&pSui qj   fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"311"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"312"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"313"	"BF"	"23449"	"26759"	"22109"	"9983"	"857"	"805"	"906"	"229"	"183"	"193"	"167"	"136"	"334"	"480"	"317"	"788"	"87695"	"0"	"87695"	"0"
"314"	"225"	"38"	"43"	"62"	"35"	"5"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"3"	"0"	"0"	"0"	"187"	""	"187"	""
"315"	"226"	"124"	"116"	"188"	"104"	"14"	"0"	"0"	"2"	"3"	"3"	"2"	"4"	"4"	"7"	"2"	"9"	"582"	""	"582"	""
"316"	"227"	"13"	"108"	"110"	"13"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"2"	"0"	"251"	""	"251"	""
"317"	"228"	"208"	"54"	"89"	"37"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"0"	"4"	"398"	""	"398"	""
"318"	"229"	"45"	"170"	"212"	"147"	"4"	"7"	"1"	"1"	"4"	"1"	"3"	"3"	"7"	"5"	"10"	"6"	"626"	""	"626"	""
"319"	"230"	"167"	"169"	"193"	"52"	"4"	"0"	"2"	"0"	"3"	"0"	"0"	"2"	"1"	"8"	"2"	"10"	"613"	""	"613"	""
"320"	"231"	"81"	"187"	"18"	"50"	"1"	"2"	"1"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"345"	""	"345"	""
"321"	"232"	"15"	"123"	"8"	"112"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"2"	"1"	"265"	""	"265"	""
"322"	"233"	"7"	"26"	"133"	"115"	"3"	"1"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"2"	"1"	"3"	"295"	""	"295"	""
"323"	"234"	"9"	"54"	"33"	"225"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"2"	"0"	"3"	"2"	"331"	""	"331"	""
"324"	"235"	"47"	"26"	"65"	"90"	"3"	"0"	"2"	"1"	"0"	"0"	"0"	"3"	"2"	"1"	"2"	"1"	"243"	""	"243"	""
"325"	"236"	"105"	"49"	"4"	"53"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"3"	"1"	"0"	"217"	""	"217"	""
"326"	"237"	"26"	"85"	"70"	"60"	"1"	"2"	"0"	"1"	"4"	"1"	"1"	"5"	"2"	"6"	"2"	"7"	"273"	""	"273"	""
"327"	"238"	"72"	"31"	"56"	"245"	"3"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"5"	"4"	"2"	"422"	""	"422"	""
"328"	"TOTAL"	"24406"	"28000"	"23350"	"11321"	"899"	"821"	"913"	"237"	"199"	"204"	"175"	"154"	"359"	"523"	"348"	"834"	"92743"	"0"	"92743"	"0"
"329"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 206&pSui qj   fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"330"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"331"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"332"	"BF"	"24406"	"28000"	"23350"	"11321"	"899"	"821"	"913"	"237"	"199"	"204"	"175"	"154"	"359"	"523"	"348"	"834"	"92743"	"0"	"92743"	"0"
"333"	"239"	"7"	"22"	"54"	"36"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"10"	"132"	""	"132"	""
"334"	"240"	"102"	"156"	"124"	"28"	"2"	"4"	"2"	"3"	"2"	"4"	"2"	"3"	"7"	"6"	"6"	"11"	"462"	""	"462"	""
"335"	"241"	"105"	"76"	"86"	"14"	"2"	"0"	"1"	"1"	"0"	"0"	"3"	"1"	"2"	"0"	"1"	"2"	"294"	""	"294"	""
"336"	"242"	"54"	"152"	"78"	"32"	"1"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"321"	""	"321"	""
"337"	"243"	"9"	"90"	"13"	"17"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"2"	"2"	"137"	""	"137"	""
"338"	"244"	"112"	"16"	"120"	"22"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"275"	""	"275"	""
"339"	"245"	"49"	"17"	"90"	"24"	"6"	"1"	"0"	"3"	"3"	"4"	"1"	"1"	"2"	"3"	"3"	"12"	"219"	""	"219"	""
"340"	"246"	"32"	"179"	"87"	"63"	"2"	"2"	"0"	"3"	"2"	"2"	"0"	"1"	"1"	"1"	"2"	"0"	"377"	""	"377"	""
"341"	"247"	"33"	"21"	"199"	"30"	"2"	"1"	"1"	"5"	"3"	"2"	"1"	"0"	"6"	"7"	"8"	"12"	"331"	""	"331"	""
"342"	"248"	"9"	"64"	"130"	"60"	"3"	"3"	"1"	"0"	"2"	"0"	"0"	"0"	"3"	"2"	"0"	"6"	"283"	""	"283"	""
"343"	"249"	"18"	"151"	"63"	"156"	"4"	"3"	"1"	"0"	"3"	"3"	"2"	"0"	"9"	"4"	"6"	"4"	"427"	""	"427"	""
"344"	"250"	"20"	"198"	"61"	"87"	"3"	"0"	"2"	"2"	"2"	"0"	"0"	"1"	"5"	"4"	"9"	"16"	"410"	""	"410"	""
"345"	"251"	"45"	"290"	"133"	"190"	"11"	"4"	"3"	"2"	"2"	"0"	"0"	"1"	"6"	"5"	"4"	"8"	"704"	""	"704"	""
"346"	"252"	"42"	"108"	"97"	"82"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"0"	"3"	"6"	"0"	"0"	"342"	""	"342"	""
"347"	"TOTAL"	"25043"	"29540"	"24685"	"12162"	"937"	"840"	"926"	"258"	"220"	"221"	"185"	"162"	"404"	"565"	"391"	"918"	"97457"	"0"	"97457"	"0"
"348"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 206&pSui qj   fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"349"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"350"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"351"	"BF"	"25043"	"29540"	"24685"	"12162"	"937"	"840"	"926"	"258"	"220"	"221"	"185"	"162"	"404"	"565"	"391"	"918"	"97457"	"0"	"97457"	"0"
"352"	"253"	"77"	"114"	"81"	"16"	"2"	"0"	"0"	"4"	"2"	"0"	"0"	"0"	"1"	"0"	"2"	"1"	"300"	""	"300"	""
"353"	"254"	"56"	"157"	"32"	"100"	"3"	"2"	"1"	"2"	"5"	"2"	"4"	"3"	"9"	"6"	"4"	"10"	"396"	""	"396"	""
"354"	"255"	"125"	"94"	"39"	"98"	"3"	"0"	"3"	"2"	"0"	"0"	"3"	"1"	"2"	"1"	"0"	"3"	"374"	""	"374"	""
"355"	"256"	"20"	"100"	"89"	"78"	"7"	"1"	"1"	"1"	"3"	"1"	"1"	"2"	"4"	"6"	"2"	"12"	"328"	""	"328"	""
"356"	"257"	"4"	"11"	"30"	"23"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"70"	""	"70"	""
"357"	"258"	"99"	"81"	"52"	"53"	"1"	"2"	"0"	"0"	"0"	"3"	"0"	"0"	"2"	"0"	"2"	"4"	"299"	""	"299"	""
"358"	"259"	"28"	"149"	"71"	"19"	"1"	"0"	"1"	"0"	"3"	"1"	"0"	"1"	"0"	"3"	"2"	"2"	"281"	""	"281"	""
"359"	"260"	"29"	"71"	"33"	"45"	"6"	"1"	"1"	"0"	"3"	"4"	"1"	"0"	"1"	"3"	"1"	"5"	"204"	""	"204"	""
"360"	"261"	"260"	"127"	"64"	"11"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"4"	"0"	"4"	"474"	""	"474"	""
"361"	"262"	"65"	"116"	"137"	"138"	"0"	"3"	"0"	"2"	"1"	"1"	"0"	"0"	"0"	"3"	"1"	"0"	"467"	""	"467"	""
"362"	"263"	"22"	"54"	"57"	"55"	"8"	"4"	"1"	"1"	"3"	"0"	"0"	"1"	"2"	"0"	"1"	"3"	"212"	""	"212"	""
"363"	"264"	"9"	"66"	"78"	"42"	"5"	"3"	"2"	"0"	"0"	"1"	"2"	"4"	"6"	"2"	"7"	"14"	"241"	""	"241"	""
"364"	"265"	"29"	"129"	"59"	"29"	"3"	"2"	"1"	"1"	"3"	"2"	"5"	"1"	"5"	"4"	"1"	"7"	"281"	""	"281"	""
"365"	"266"	"15"	"30"	"189"	"38"	"2"	"2"	"2"	"1"	"3"	"0"	"1"	"0"	"0"	"2"	"3"	"0"	"288"	""	"288"	""
"366"	"TOTAL"	"25881"	"30839"	"25696"	"12907"	"980"	"861"	"941"	"272"	"246"	"236"	"202"	"175"	"437"	"599"	"417"	"983"	"101672"	"0"	"101672"	"0"
"367"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 206&pSui qj   fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"368"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"369"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"370"	"BF"	"25881"	"30839"	"25696"	"12907"	"980"	"861"	"941"	"272"	"246"	"236"	"202"	"175"	"437"	"599"	"417"	"983"	"101672"	"0"	"101672"	"0"
"371"	"267"	"35"	"113"	"133"	"45"	"3"	"0"	"1"	"2"	"2"	"0"	"1"	"3"	"3"	"0"	"5"	"4"	"350"	""	"350"	""
"372"	"268"	"7"	"115"	"175"	"46"	"7"	"8"	"8"	"5"	"7"	"5"	"5"	"4"	"7"	"7"	"4"	"3"	"413"	""	"413"	""
"373"	"269"	"11"	"35"	"120"	"49"	"4"	"3"	"1"	"5"	"1"	"0"	"0"	"1"	"1"	"5"	"3"	"3"	"242"	""	"242"	""
"374"	"270"	"95"	"36"	"107"	"8"	"2"	"1"	"3"	"1"	"2"	"2"	"2"	"0"	"5"	"2"	"4"	"22"	"292"	""	"292"	""
"375"	"271"	"27"	"110"	"104"	"62"	"4"	"1"	"0"	"1"	"0"	"3"	"1"	"4"	"4"	"4"	"1"	"1"	"327"	""	"327"	""
"376"	"TOTAL"	"26056"	"31248"	"26335"	"13117"	"1000"	"874"	"954"	"286"	"258"	"246"	"211"	"187"	"457"	"617"	"434"	"1016"	"103296"	"0"	"103296"	"0"
"377"	"fuokZph  i nkf/kd kj h"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"378"	"34&l kl kj ke  ¼v ñt kñ½  l al nh;  fuokZpu  {ks="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
