"Form.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"ELECTION TO THE HOUSE OF  THE PEOPLE FROM THE 9---ARARIA CONSTITUENCY PART-I"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ParliamentConstituency :9---ARARIA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Form-20  (Part-I-A)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"Assembly Constituency :46---Narpatganj                                                                                                                                        No of Voters :226970"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"Candidates Name
----->
"302"	"53"	"583"	""	"1"	""	"4"	""	"3"	""	"7"	""	"14"	""	"4"	""	"3"	""	"15"	""	"7"	""	"6"	"67"	""	"4"	"718"
"303"	"54"	"725"	""	"5"	""	"1"	""	"5"	""	"6"	""	"2"	""	"2"	""	"0"	""	"2"	""	"2"	""	"2"	"26"	""	"1"	"779"
"304"	"55"	"631"	""	"4"	""	"2"	""	"2"	""	"9"	""	"9"	""	"5"	""	"2"	""	"10"	""	"5"	""	"13"	"29"	""	"10"	"731"
"305"	"56"	"541"	""	"7"	""	"14"	""	"48"	""	"14"	""	"5"	""	"1"	""	"2"	""	"7"	""	"3"	""	"6"	"43"	""	"14"	"705"
"306"	"57"	"498"	""	"2"	""	"11"	""	"10"	""	"5"	""	"5"	""	"0"	""	"1"	""	"3"	""	"0"	""	"5"	"11"	""	"2"	"553"
"307"	"58"	"846"	""	"12"	""	"24"	""	"74"	""	"25"	""	"9"	""	"1"	""	"0"	""	"2"	""	"6"	""	"3"	"21"	""	"13"	"1036"
"308"	"59"	"349"	""	"3"	""	"1"	""	"8"	""	"63"	""	"21"	""	"5"	""	"2"	""	"18"	""	"18"	""	"14"	"235"	""	"24"	"761"
"309"	"60"	"673"	""	"6"	""	"13"	""	"23"	""	"10"	""	"17"	""	"3"	""	"1"	""	"12"	""	"4"	""	"13"	"7"	""	"11"	"793"
"310"	"61"	"734"	""	"3"	""	"4"	""	"3"	""	"22"	""	"5"	""	"1"	""	"3"	""	"24"	""	"18"	""	"9"	"42"	""	"28"	"896"
"311"	"62"	"414"	""	"3"	""	"5"	""	"28"	""	"16"	""	"3"	""	"3"	""	"0"	""	"0"	""	"3"	""	"2"	"20"	""	"9"	"506"
"312"	"63"	"422"	""	"4"	""	"5"	""	"10"	""	"3"	""	"14"	""	"2"	""	"1"	""	"6"	""	"3"	""	"7"	"48"	""	"3"	"528"
"313"	"64"	"548"	""	"0"	""	"0"	""	"1"	""	"5"	""	"1"	""	"1"	""	"1"	""	"0"	""	"1"	""	"2"	"5"	""	"2"	"567"
"314"	"Candidates Name
----->
BOOTH NO"	"Brough forward from TOTAL  (Part-I-A)"	""	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"
"315"	""	""	""	"NITYA NAND BISHWAS"	""	"PRAMOD SINGH YADAV"	""	"PRINCE VICTOR"	""	"LAXMI SADA"	""	"VIJAY SAH"	""	"SANJAY KUMAR JHA"	""	"D. SAJJAD"	""	"SATYA NARAYAN WRITER"	""	"SADA NAND CHOUDHARY"	""	"SADHANA DEVI"	"SUKDEO PASWAN"	""	"MOHAMMED SAIFUR RAB"	""
"316"	"1"	"15"	""	"16"	""	"17"	""	"18"	""	"19"	""	"20"	""	"21"	""	"22"	""	"23"	""	"24"	""	"25"	"26"	""	"27"	"28"
"317"	"65"	"495"	""	"11"	""	"10"	""	"36"	""	"14"	""	"6"	""	"2"	""	"1"	""	"4"	""	"5"	""	"6"	"29"	""	"8"	"627"
"318"	"66"	"543"	""	"5"	""	"10"	""	"33"	""	"5"	""	"5"	""	"4"	""	"1"	""	"1"	""	"2"	""	"6"	"7"	""	"3"	"625"
"319"	"67"	"551"	""	"5"	""	"3"	""	"11"	""	"10"	""	"8"	""	"2"	""	"0"	""	"7"	""	"3"	""	"5"	"18"	""	"16"	"639"
"320"	"68"	"532"	""	"0"	""	"4"	""	"0"	""	"17"	""	"10"	""	"5"	""	"8"	""	"12"	""	"16"	""	"21"	"60"	""	"13"	"698"
"321"	"69"	"784"	""	"6"	""	"15"	""	"9"	""	"1"	""	"9"	""	"3"	""	"0"	""	"1"	""	"1"	""	"3"	"21"	""	"1"	"854"
"322"	"70"	"652"	""	"14"	""	"26"	""	"38"	""	"2"	""	"5"	""	"0"	""	"0"	""	"1"	""	"2"	""	"0"	"8"	""	"1"	"749"
"323"	"71"	"600"	""	"3"	""	"6"	""	"2"	""	"1"	""	"1"	""	"0"	""	"0"	""	"2"	""	"0"	""	"1"	"33"	""	"1"	"650"
"324"	"72"	"686"	""	"1"	""	"4"	""	"2"	""	"8"	""	"1"	""	"1"	""	"1"	""	"4"	""	"1"	""	"4"	"25"	""	"3"	"741"
"325"	"73"	"621"	""	"0"	""	"2"	""	"5"	""	"4"	""	"2"	""	"0"	""	"0"	""	"3"	""	"0"	""	"6"	"37"	""	"0"	"680"
"326"	"74"	"671"	""	"12"	""	"14"	""	"31"	""	"4"	""	"2"	""	"1"	""	"0"	""	"5"	""	"4"	""	"1"	"20"	""	"5"	"770"
"327"	"75"	"519"	""	"5"	""	"9"	""	"7"	""	"4"	""	"3"	""	"1"	""	"1"	""	"1"	""	"0"	""	"1"	"19"	""	"1"	"571"
"328"	"76"	"512"	""	"1"	""	"6"	""	"8"	""	"4"	""	"18"	""	"0"	""	"3"	""	"2"	""	"4"	""	"2"	"14"	""	"14"	"588"
"329"	"77"	"782"	""	"1"	""	"1"	""	"3"	""	"17"	""	"5"	""	"1"	""	"1"	""	"8"	""	"2"	""	"1"	"7"	""	"9"	"838"
"330"	"78"	"675"	""	"6"	""	"11"	""	"39"	""	"13"	""	"11"	""	"3"	""	"0"	""	"3"	""	"2"	""	"2"	"13"	""	"4"	"782"
"331"	"79"	"605"	""	"9"	""	"5"	""	"26"	""	"8"	""	"2"	""	"0"	""	"0"	""	"3"	""	"2"	""	"2"	"3"	""	"9"	"674"
"332"	"80"	"505"	""	"0"	""	"2"	""	"26"	""	"10"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"2"	"6"	""	"4"	"556"
"333"	"81"	"417"	""	"11"	""	"17"	""	"19"	""	"13"	""	"7"	""	"2"	""	"3"	""	"4"	""	"8"	""	"7"	"101"	""	"26"	"635"
"334"	"82"	"455"	""	"2"	""	"4"	""	"7"	""	"15"	""	"4"	""	"1"	""	"1"	""	"4"	""	"1"	""	"0"	"7"	""	"4"	"505"
"335"	"83"	"412"	""	"14"	""	"14"	""	"50"	""	"45"	""	"12"	""	"8"	""	"5"	""	"15"	""	"13"	""	"14"	"33"	""	"33"	"668"
"336"	"84"	"593"	""	"3"	""	"10"	""	"36"	""	"6"	""	"10"	""	"1"	""	"2"	""	"9"	""	"15"	""	"4"	"18"	""	"13"	"720"
"337"	"85"	"599"	""	"5"	""	"11"	""	"14"	""	"4"	""	"3"	""	"0"	""	"1"	""	"5"	""	"39"	""	"1"	"2"	""	"2"	"686"
"338"	"86"	"638"	""	"15"	""	"19"	""	"28"	""	"2"	""	"7"	""	"3"	""	"2"	""	"2"	""	"5"	""	"8"	"5"	""	"9"	"743"
"339"	"87"	"561"	""	"13"	""	"8"	""	"38"	""	"11"	""	"4"	""	"4"	""	"3"	""	"8"	""	"6"	""	"14"	"29"	""	"15"	"714"
"340"	"88"	"647"	""	"7"	""	"12"	""	"32"	""	"16"	""	"4"	""	"2"	""	"2"	""	"0"	""	"5"	""	"2"	"4"	""	"1"	"734"
"341"	"89"	"535"	""	"3"	""	"8"	""	"41"	""	"9"	""	"3"	""	"1"	""	"0"	""	"0"	""	"1"	""	"0"	"2"	""	"6"	"609"
"342"	"90"	"596"	""	"4"	""	"16"	""	"7"	""	"0"	""	"6"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"0"	""	"1"	"631"
"343"	"91"	"760"	""	"7"	""	"7"	""	"15"	""	"9"	""	"10"	""	"0"	""	"2"	""	"5"	""	"3"	""	"15"	"8"	""	"11"	"852"
"344"	"92"	"815"	""	"2"	""	"4"	""	"5"	""	"5"	""	"2"	""	"0"	""	"0"	""	"2"	""	"1"	""	"5"	"6"	""	"5"	"852"
"345"	"93"	"781"	""	"5"	""	"5"	""	"16"	""	"14"	""	"4"	""	"5"	""	"2"	""	"7"	""	"5"	""	"5"	"35"	""	"14"	"898"
"346"	"94"	"902"	""	"7"	""	"13"	""	"16"	""	"32"	""	"13"	""	"6"	""	"3"	""	"11"	""	"2"	""	"4"	"12"	""	"12"	"1033"
"347"	"95"	"660"	""	"2"	""	"3"	""	"0"	""	"3"	""	"0"	""	"0"	""	"1"	""	"3"	""	"2"	""	"1"	"5"	""	"2"	"682"
"348"	"96"	"818"	""	"5"	""	"3"	""	"4"	""	"1"	""	"2"	""	"0"	""	"3"	""	"6"	""	"4"	""	"2"	"6"	""	"2"	"856"
"349"	"97"	"806"	""	"2"	""	"2"	""	"7"	""	"21"	""	"1"	""	"0"	""	"0"	""	"1"	""	"1"	""	"2"	"3"	""	"5"	"851"
"350"	"98"	"612"	""	"8"	""	"2"	""	"18"	""	"15"	""	"1"	""	"2"	""	"1"	""	"5"	""	"6"	""	"3"	"15"	""	"4"	"692"
"351"	"99"	"534"	""	"8"	""	"11"	""	"30"	""	"8"	""	"12"	""	"0"	""	"0"	""	"0"	""	"4"	""	"4"	"1"	""	"3"	"615"
"352"	"100"	"745"	""	"1"	""	"0"	""	"7"	""	"15"	""	"1"	""	"2"	""	"0"	""	"3"	""	"0"	""	"0"	"2"	""	"14"	"790"
"353"	"101"	"312"	""	"6"	""	"17"	""	"23"	""	"4"	""	"8"	""	"0"	""	"1"	""	"0"	""	"1"	""	"1"	"1"	""	"2"	"376"
"354"	"102"	"721"	""	"0"	""	"0"	""	"1"	""	"5"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	"0"	""	"0"	"728"
"355"	"103"	"746"	""	"1"	""	"5"	""	"6"	""	"16"	""	"3"	""	"0"	""	"0"	""	"2"	""	"1"	""	"4"	"3"	""	"2"	"789"
"356"	"104"	"561"	""	"7"	""	"15"	""	"104"	""	"5"	""	"3"	""	"3"	""	"1"	""	"8"	""	"3"	""	"3"	"13"	""	"5"	"731"
"357"	"105"	"667"	""	"14"	""	"17"	""	"104"	""	"14"	""	"5"	""	"3"	""	"3"	""	"7"	""	"2"	""	"5"	"13"	""	"19"	"873"
"358"	"106"	"431"	""	"6"	""	"9"	""	"14"	""	"10"	""	"5"	""	"2"	""	"0"	""	"8"	""	"5"	""	"13"	"77"	""	"22"	"602"
"359"	"107"	"684"	""	"1"	""	"7"	""	"6"	""	"12"	""	"7"	""	"0"	""	"4"	""	"4"	""	"2"	""	"4"	"9"	""	"11"	"751"
"360"	"108"	"745"	""	"0"	""	"1"	""	"6"	""	"14"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"2"	"0"	""	"5"	"773"
"361"	"109"	"436"	""	"7"	""	"19"	""	"23"	""	"1"	""	"12"	""	"1"	""	"0"	""	"3"	""	"6"	""	"4"	"7"	""	"4"	"523"
"362"	"110"	"559"	""	"1"	""	"8"	""	"3"	""	"5"	""	"1"	""	"1"	""	"0"	""	"2"	""	"0"	""	"4"	"7"	""	"1"	"592"
"363"	"111"	"373"	""	"1"	""	"5"	""	"5"	""	"5"	""	"0"	""	"1"	""	"1"	""	"1"	""	"0"	""	"0"	"5"	""	"2"	"399"
"364"	"112"	"551"	""	"1"	""	"2"	""	"11"	""	"4"	""	"0"	""	"2"	""	"2"	""	"3"	""	"3"	""	"2"	"6"	""	"5"	"592"
"365"	"113"	"633"	""	"5"	""	"5"	""	"6"	""	"4"	""	"7"	""	"1"	""	"1"	""	"6"	""	"3"	""	"4"	"12"	""	"5"	"692"
"366"	"114"	"575"	""	"7"	""	"6"	""	"30"	""	"8"	""	"7"	""	"1"	""	"0"	""	"3"	""	"3"	""	"1"	"2"	""	"3"	"646"
"367"	"115"	"672"	""	"8"	""	"20"	""	"35"	""	"9"	""	"8"	""	"0"	""	"1"	""	"3"	""	"3"	""	"2"	"15"	""	"5"	"781"
"368"	"116"	"607"	""	"3"	""	"2"	""	"10"	""	"0"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"2"	"1"	""	"3"	"630"
"369"	"117"	"622"	""	"3"	""	"2"	""	"10"	""	"4"	""	"0"	""	"1"	""	"0"	""	"6"	""	"3"	""	"1"	"1"	""	"2"	"655"
"370"	"118"	"644"	""	"13"	""	"17"	""	"34"	""	"8"	""	"3"	""	"1"	""	"2"	""	"2"	""	"3"	""	"6"	"6"	""	"5"	"744"
"371"	"119"	"465"	""	"5"	""	"2"	""	"7"	""	"1"	""	"0"	""	"6"	""	"1"	""	"3"	""	"2"	""	"1"	"5"	""	"0"	"498"
"372"	"120"	"591"	""	"2"	""	"5"	""	"11"	""	"2"	""	"0"	""	"1"	""	"0"	""	"5"	""	"5"	""	"2"	"43"	""	"6"	"673"
"373"	"121"	"526"	""	"1"	""	"4"	""	"19"	""	"7"	""	"6"	""	"2"	""	"0"	""	"4"	""	"2"	""	"2"	"8"	""	"1"	"582"
"374"	"122"	"490"	""	"1"	""	"0"	""	"7"	""	"17"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	"1"	""	"3"	"521"
"375"	"123"	"527"	""	"4"	""	"8"	""	"29"	""	"12"	""	"12"	""	"2"	""	"2"	""	"7"	""	"7"	""	"20"	"27"	""	"9"	"666"
"376"	"124"	"457"	""	"1"	""	"1"	""	"7"	""	"6"	""	"2"	""	"1"	""	"0"	""	"6"	""	"2"	""	"4"	"7"	""	"12"	"506"
"377"	"125"	"605"	""	"6"	""	"6"	""	"25"	""	"2"	""	"3"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	"1"	""	"3"	"652"
"378"	"126"	"691"	""	"9"	""	"21"	""	"33"	""	"15"	""	"2"	""	"2"	""	"0"	""	"3"	""	"4"	""	"8"	"37"	""	"18"	"843"
"379"	"127"	"597"	""	"3"	""	"1"	""	"7"	""	"7"	""	"5"	""	"2"	""	"1"	""	"5"	""	"3"	""	"4"	"6"	""	"0"	"641"
"380"	"128"	"516"	""	"4"	""	"1"	""	"12"	""	"5"	""	"3"	""	"5"	""	"3"	""	"3"	""	"2"	""	"5"	"10"	""	"2"	"571"
"381"	"129"	"428"	""	"1"	""	"3"	""	"15"	""	"8"	""	"1"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"8"	""	"2"	"467"
"382"	"130"	"504"	""	"9"	""	"14"	""	"27"	""	"2"	""	"4"	""	"1"	""	"1"	""	"1"	""	"0"	""	"3"	"0"	""	"1"	"567"
"383"	"131"	"238"	""	"0"	""	"0"	""	"0"	""	"11"	""	"2"	""	"0"	""	"1"	""	"4"	""	"0"	""	"0"	"3"	""	"0"	"259"
"384"	"132"	"323"	""	"1"	""	"1"	""	"2"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	"0"	""	"0"	"330"
"385"	"Candidates Name
----->
BOOTH NO"	"Brough forward from TOTAL  (Part-I-A)"	""	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"
"386"	""	""	""	"NITYA NAND BISHWAS"	""	"PRAMOD SINGH YADAV"	""	"PRINCE VICTOR"	""	"LAXMI SADA"	""	"VIJAY SAH"	""	"SANJAY KUMAR JHA"	""	"D. SAJJAD"	""	"SATYA NARAYAN WRITER"	""	"SADA NAND CHOUDHARY"	""	"SADHANA DEVI"	"SUKDEO PASWAN"	""	"MOHAMMED SAIFUR RAB"	""
"387"	"1"	"15"	""	"16"	""	"17"	""	"18"	""	"19"	""	"20"	""	"21"	""	"22"	""	"23"	""	"24"	""	"25"	"26"	""	"27"	"28"
"388"	"133"	"612"	""	"0"	""	"0"	""	"1"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"0"	"615"
"389"	"134"	"389"	""	"4"	""	"7"	""	"2"	""	"1"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"3"	""	"0"	"408"
"390"	"135"	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"0"	"0"
"391"	"136"	"358"	""	"3"	""	"1"	""	"1"	""	"1"	""	"7"	""	"2"	""	"1"	""	"2"	""	"2"	""	"4"	"1"	""	"4"	"387"
"392"	"137"	"339"	""	"1"	""	"3"	""	"14"	""	"5"	""	"2"	""	"0"	""	"2"	""	"0"	""	"0"	""	"2"	"2"	""	"0"	"370"
"393"	"138"	"379"	""	"2"	""	"0"	""	"0"	""	"10"	""	"3"	""	"0"	""	"0"	""	"6"	""	"2"	""	"3"	"9"	""	"2"	"416"
"394"	"139"	"288"	""	"4"	""	"6"	""	"11"	""	"15"	""	"9"	""	"5"	""	"1"	""	"5"	""	"3"	""	"1"	"10"	""	"11"	"369"
"395"	"140"	"473"	""	"6"	""	"16"	""	"16"	""	"6"	""	"7"	""	"2"	""	"2"	""	"1"	""	"2"	""	"5"	"2"	""	"2"	"540"
"396"	"141"	"395"	""	"0"	""	"0"	""	"25"	""	"1"	""	"0"	""	"1"	""	"0"	""	"2"	""	"1"	""	"1"	"12"	""	"0"	"438"
"397"	"142"	"268"	""	"0"	""	"1"	""	"40"	""	"14"	""	"3"	""	"1"	""	"1"	""	"6"	""	"4"	""	"4"	"44"	""	"17"	"403"
"398"	"143"	"383"	""	"2"	""	"1"	""	"12"	""	"4"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	"4"	""	"2"	"409"
"399"	"144"	"557"	""	"1"	""	"1"	""	"4"	""	"6"	""	"2"	""	"2"	""	"3"	""	"5"	""	"6"	""	"5"	"17"	""	"3"	"612"
"400"	"145"	"664"	""	"11"	""	"30"	""	"42"	""	"4"	""	"22"	""	"3"	""	"0"	""	"1"	""	"2"	""	"1"	"1"	""	"5"	"786"
"401"	"146"	"324"	""	"3"	""	"4"	""	"21"	""	"27"	""	"18"	""	"10"	""	"5"	""	"15"	""	"12"	""	"25"	"67"	""	"31"	"562"
"402"	"147"	"374"	""	"6"	""	"0"	""	"13"	""	"5"	""	"5"	""	"2"	""	"1"	""	"2"	""	"5"	""	"4"	"15"	""	"2"	"434"
"403"	"148"	"447"	""	"12"	""	"27"	""	"31"	""	"36"	""	"15"	""	"5"	""	"4"	""	"6"	""	"4"	""	"12"	"11"	""	"20"	"630"
"404"	"149"	"484"	""	"2"	""	"16"	""	"10"	""	"2"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"3"	""	"0"	"518"
"405"	"150"	"601"	""	"3"	""	"6"	""	"4"	""	"4"	""	"4"	""	"1"	""	"2"	""	"4"	""	"0"	""	"1"	"23"	""	"5"	"658"
"406"	"151"	"753"	""	"0"	""	"2"	""	"4"	""	"1"	""	"1"	""	"1"	""	"0"	""	"3"	""	"1"	""	"1"	"1"	""	"2"	"770"
"407"	"152"	"380"	""	"4"	""	"13"	""	"21"	""	"7"	""	"6"	""	"1"	""	"0"	""	"2"	""	"6"	""	"4"	"11"	""	"13"	"468"
"408"	"153"	"553"	""	"7"	""	"10"	""	"37"	""	"7"	""	"3"	""	"1"	""	"1"	""	"0"	""	"1"	""	"4"	"13"	""	"4"	"641"
"409"	"154"	"355"	""	"7"	""	"11"	""	"14"	""	"4"	""	"4"	""	"1"	""	"1"	""	"1"	""	"4"	""	"7"	"9"	""	"6"	"424"
"410"	"155"	"624"	""	"0"	""	"1"	""	"17"	""	"20"	""	"5"	""	"0"	""	"3"	""	"12"	""	"11"	""	"9"	"11"	""	"24"	"737"
"411"	"156"	"547"	""	"9"	""	"16"	""	"48"	""	"4"	""	"11"	""	"3"	""	"3"	""	"6"	""	"0"	""	"7"	"9"	""	"12"	"675"
"412"	"157"	"721"	""	"7"	""	"13"	""	"12"	""	"9"	""	"5"	""	"1"	""	"1"	""	"7"	""	"8"	""	"13"	"4"	""	"2"	"803"
"413"	"158"	"650"	""	"6"	""	"2"	""	"39"	""	"4"	""	"2"	""	"2"	""	"0"	""	"5"	""	"1"	""	"4"	"3"	""	"4"	"722"
"414"	"159"	"542"	""	"2"	""	"2"	""	"19"	""	"16"	""	"7"	""	"4"	""	"3"	""	"17"	""	"8"	""	"7"	"7"	""	"7"	"641"
"415"	"160"	"529"	""	"2"	""	"4"	""	"13"	""	"13"	""	"7"	""	"0"	""	"4"	""	"3"	""	"3"	""	"5"	"4"	""	"6"	"593"
"416"	"161"	"657"	""	"9"	""	"7"	""	"13"	""	"13"	""	"4"	""	"0"	""	"0"	""	"2"	""	"1"	""	"4"	"4"	""	"5"	"719"
"417"	"162"	"775"	""	"5"	""	"5"	""	"3"	""	"5"	""	"0"	""	"0"	""	"1"	""	"3"	""	"3"	""	"0"	"2"	""	"1"	"803"
"418"	"163"	"620"	""	"1"	""	"3"	""	"3"	""	"3"	""	"2"	""	"0"	""	"1"	""	"1"	""	"1"	""	"0"	"1"	""	"4"	"640"
"419"	"164"	"706"	""	"1"	""	"5"	""	"4"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	"7"	""	"0"	"725"
"420"	"165"	"692"	""	"10"	""	"11"	""	"5"	""	"5"	""	"10"	""	"3"	""	"0"	""	"3"	""	"4"	""	"3"	"1"	""	"1"	"748"
"421"	"166"	"411"	""	"7"	""	"8"	""	"108"	""	"9"	""	"1"	""	"2"	""	"1"	""	"0"	""	"1"	""	"2"	"1"	""	"1"	"552"
"422"	"167"	"426"	""	"8"	""	"14"	""	"176"	""	"5"	""	"2"	""	"2"	""	"0"	""	"3"	""	"2"	""	"1"	"2"	""	"6"	"647"
"423"	"168"	"584"	""	"5"	""	"3"	""	"40"	""	"5"	""	"0"	""	"2"	""	"0"	""	"4"	""	"3"	""	"3"	"1"	""	"6"	"656"
"424"	"169"	"540"	""	"2"	""	"7"	""	"39"	""	"11"	""	"1"	""	"0"	""	"1"	""	"2"	""	"4"	""	"2"	"2"	""	"8"	"619"
"425"	"170"	"573"	""	"6"	""	"3"	""	"90"	""	"19"	""	"9"	""	"9"	""	"7"	""	"9"	""	"9"	""	"13"	"6"	""	"6"	"759"
"426"	"171"	"450"	""	"10"	""	"21"	""	"17"	""	"0"	""	"2"	""	"3"	""	"1"	""	"1"	""	"2"	""	"4"	"6"	""	"11"	"528"
"427"	"172"	"568"	""	"4"	""	"18"	""	"91"	""	"7"	""	"22"	""	"2"	""	"4"	""	"8"	""	"7"	""	"6"	"5"	""	"4"	"746"
"428"	"173"	"626"	""	"2"	""	"3"	""	"2"	""	"1"	""	"1"	""	"1"	""	"2"	""	"3"	""	"2"	""	"3"	"6"	""	"0"	"652"
"429"	"174"	"339"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	""	"3"	""	"0"	""	"1"	""	"0"	""	"1"	"2"	""	"0"	"347"
"430"	"175"	"446"	""	"3"	""	"11"	""	"9"	""	"13"	""	"3"	""	"0"	""	"1"	""	"2"	""	"1"	""	"2"	"4"	""	"3"	"498"
"431"	"176"	"943"	""	"4"	""	"13"	""	"21"	""	"12"	""	"15"	""	"0"	""	"2"	""	"1"	""	"3"	""	"1"	"6"	""	"1"	"1022"
"432"	"177"	"618"	""	"10"	""	"10"	""	"38"	""	"2"	""	"4"	""	"5"	""	"1"	""	"4"	""	"2"	""	"6"	"2"	""	"6"	"708"
"433"	"178"	"415"	""	"7"	""	"6"	""	"20"	""	"1"	""	"1"	""	"0"	""	"1"	""	"1"	""	"1"	""	"0"	"3"	""	"3"	"459"
"434"	"179"	"590"	""	"8"	""	"14"	""	"50"	""	"10"	""	"2"	""	"0"	""	"0"	""	"1"	""	"2"	""	"1"	"3"	""	"7"	"688"
"435"	"180"	"308"	""	"1"	""	"3"	""	"3"	""	"13"	""	"3"	""	"1"	""	"1"	""	"8"	""	"6"	""	"9"	"10"	""	"5"	"371"
"436"	"181"	"594"	""	"5"	""	"14"	""	"33"	""	"3"	""	"8"	""	"0"	""	"5"	""	"0"	""	"2"	""	"1"	"3"	""	"3"	"671"
"437"	"182"	"575"	""	"1"	""	"5"	""	"11"	""	"4"	""	"2"	""	"0"	""	"2"	""	"6"	""	"2"	""	"3"	"7"	""	"1"	"619"
"438"	"183"	"205"	""	"6"	""	"4"	""	"204"	""	"4"	""	"2"	""	"1"	""	"0"	""	"4"	""	"1"	""	"4"	"3"	""	"5"	"443"
"439"	"184"	"442"	""	"5"	""	"11"	""	"80"	""	"6"	""	"5"	""	"4"	""	"1"	""	"4"	""	"5"	""	"8"	"6"	""	"12"	"589"
"440"	"185"	"441"	""	"3"	""	"16"	""	"118"	""	"2"	""	"1"	""	"0"	""	"0"	""	"2"	""	"3"	""	"0"	"6"	""	"7"	"599"
"441"	"186"	"425"	""	"4"	""	"12"	""	"16"	""	"4"	""	"5"	""	"5"	""	"2"	""	"11"	""	"1"	""	"11"	"7"	""	"6"	"509"
"442"	"187"	"616"	""	"6"	""	"16"	""	"12"	""	"24"	""	"4"	""	"7"	""	"0"	""	"8"	""	"2"	""	"9"	"3"	""	"6"	"713"
"443"	"188"	"518"	""	"1"	""	"9"	""	"7"	""	"4"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"2"	"1"	""	"0"	"543"
"444"	"189"	"604"	""	"6"	""	"3"	""	"10"	""	"22"	""	"3"	""	"2"	""	"0"	""	"8"	""	"3"	""	"4"	"5"	""	"8"	"678"
"445"	"190"	"468"	""	"4"	""	"5"	""	"10"	""	"2"	""	"3"	""	"2"	""	"0"	""	"0"	""	"1"	""	"0"	"0"	""	"1"	"496"
"446"	"191"	"612"	""	"4"	""	"2"	""	"3"	""	"5"	""	"0"	""	"3"	""	"1"	""	"1"	""	"1"	""	"4"	"2"	""	"4"	"642"
"447"	"192"	"597"	""	"2"	""	"7"	""	"7"	""	"18"	""	"2"	""	"1"	""	"2"	""	"4"	""	"3"	""	"1"	"6"	""	"0"	"650"
"448"	"193"	"463"	""	"10"	""	"20"	""	"19"	""	"3"	""	"3"	""	"4"	""	"3"	""	"2"	""	"4"	""	"11"	"6"	""	"3"	"551"
"449"	"194"	"265"	""	"2"	""	"4"	""	"16"	""	"5"	""	"2"	""	"2"	""	"0"	""	"1"	""	"1"	""	"0"	"2"	""	"2"	"302"
"450"	"195"	"596"	""	"0"	""	"2"	""	"2"	""	"3"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"1"	"6"	""	"0"	"611"
"451"	"196"	"497"	""	"3"	""	"10"	""	"52"	""	"3"	""	"2"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	"2"	""	"0"	"571"
"452"	"197"	"469"	""	"4"	""	"15"	""	"6"	""	"5"	""	"8"	""	"0"	""	"1"	""	"2"	""	"3"	""	"4"	"3"	""	"4"	"524"
"453"	"198"	"568"	""	"0"	""	"1"	""	"38"	""	"8"	""	"0"	""	"1"	""	"0"	""	"0"	""	"1"	""	"0"	"3"	""	"3"	"623"
