"X..usDpj....XLI"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"¼v/; k; & XIV  i kj k 26.9 ½ QkeZ & 20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"v afr e  i fj . kke  Ik="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"[fu; e  56 C (2) nsf[ k, ]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"34&l kl kj ke l al nh;  fuokZpu {ks= l s yksd  l Hkk ds fy,  fuokZpu"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"Hkkx  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"pØ  l añ"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"fo/kku l Hkk fuokZpu {ks= esa fuokZpdksa dh dqy  l a[ ; k 201376"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 204&eksgfu; ka  ¼v ñt kñ½  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"259"	"184"	"98"	"222"	"23"	"15"	"1"	"0"	"0"	"0"	"1"	"5"	"1"	"1"	"5"	"1"	"2"	"3"	"378"	""	"378"	""
"260"	"185"	"90"	"244"	"72"	"56"	"3"	"29"	"2"	"8"	"0"	"1"	"0"	"0"	"0"	"1"	"5"	"5"	"516"	""	"516"	""
"261"	"186"	"7"	"256"	"40"	"70"	"2"	"24"	"1"	"1"	"3"	"1"	"3"	"0"	"1"	"3"	"4"	"5"	"421"	""	"421"	""
"262"	"187"	"41"	"376"	"33"	"21"	"15"	"71"	"3"	"2"	"1"	"1"	"3"	"8"	"2"	"4"	"3"	"6"	"590"	""	"590"	""
"263"	"188"	"97"	"84"	"172"	"120"	"7"	"1"	"1"	"2"	"0"	"1"	"1"	"2"	"1"	"3"	"1"	"1"	"494"	""	"494"	""
"264"	"189"	"7"	"42"	"93"	"39"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"182"	""	"182"	""
"265"	"190"	"32"	"293"	"9"	"16"	"4"	"25"	"0"	"2"	"0"	"2"	"1"	"0"	"0"	"3"	"2"	"8"	"397"	""	"397"	""
"266"	"191"	"39"	"200"	"83"	"116"	"7"	"5"	"1"	"0"	"1"	"0"	"0"	"2"	"4"	"5"	"4"	"3"	"470"	""	"470"	""
"267"	"192"	"17"	"394"	"130"	"96"	"2"	"87"	"4"	"3"	"2"	"5"	"1"	"2"	"2"	"6"	"5"	"9"	"765"	""	"765"	""
"268"	"193"	"115"	"354"	"47"	"83"	"4"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"606"	""	"606"	""
"269"	"194"	"12"	"388"	"110"	"103"	"22"	"120"	"6"	"1"	"0"	"2"	"1"	"1"	"1"	"2"	"3"	"8"	"780"	""	"780"	""
"270"	"195"	"44"	"251"	"96"	"79"	"51"	"29"	"1"	"4"	"10"	"1"	"1"	"0"	"6"	"2"	"1"	"7"	"583"	""	"583"	""
"271"	"196"	"18"	"286"	"118"	"68"	"11"	"3"	"1"	"1"	"1"	"3"	"0"	"3"	"5"	"13"	"11"	"11"	"553"	""	"553"	""
"272"	"TOTAL"	"13852"	"27795"	"15300"	"11522"	"1788"	"5342"	"478"	"213"	"219"	"432"	"181"	"155"	"304"	"446"	"283"	"661"	"78971"	"0"	"78971"	"0"
"273"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 204&eksgfu; ka  ¼v ñt kñ½  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"274"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"275"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"276"	"BF"	"13852"	"27795"	"15300"	"11522"	"1788"	"5342"	"478"	"213"	"219"	"432"	"181"	"155"	"304"	"446"	"283"	"661"	"78971"	"0"	"78971"	"0"
"277"	"197"	"32"	"116"	"135"	"46"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"338"	""	"338"	""
"278"	"198"	"24"	"70"	"220"	"33"	"2"	"0"	"0"	"0"	"0"	"2"	"2"	"1"	"2"	"1"	"0"	"8"	"365"	""	"365"	""
"279"	"199"	"6"	"236"	"169"	"74"	"6"	"0"	"2"	"0"	"2"	"1"	"0"	"1"	"2"	"3"	"2"	"5"	"509"	""	"509"	""
"280"	"200"	"43"	"264"	"170"	"151"	"34"	"3"	"2"	"3"	"2"	"2"	"0"	"1"	"1"	"2"	"3"	"8"	"689"	""	"689"	""
"281"	"201"	"27"	"233"	"267"	"80"	"7"	"0"	"1"	"2"	"2"	"1"	"1"	"3"	"1"	"2"	"0"	"1"	"628"	""	"628"	""
"282"	"202"	"75"	"201"	"54"	"130"	"15"	"10"	"1"	"2"	"3"	"0"	"2"	"1"	"3"	"4"	"1"	"3"	"505"	""	"505"	""
"283"	"203"	"8"	"114"	"35"	"44"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"207"	""	"207"	""
"284"	"204"	"34"	"49"	"100"	"86"	"3"	"0"	"1"	"0"	"0"	"3"	"0"	"0"	"3"	"2"	"0"	"2"	"283"	""	"283"	""
"285"	"205"	"180"	"115"	"21"	"18"	"22"	"1"	"1"	"2"	"0"	"13"	"1"	"0"	"1"	"2"	"4"	"7"	"388"	""	"388"	""
"286"	"206"	"115"	"283"	"31"	"51"	"17"	"5"	"2"	"1"	"0"	"3"	"1"	"1"	"6"	"5"	"1"	"6"	"528"	""	"528"	""
"287"	"207"	"15"	"229"	"130"	"42"	"3"	"3"	"1"	"2"	"1"	"3"	"0"	"0"	"1"	"1"	"0"	"0"	"431"	""	"431"	""
"288"	"208"	"96"	"196"	"30"	"31"	"24"	"9"	"0"	"3"	"5"	"1"	"1"	"2"	"1"	"1"	"0"	"3"	"403"	""	"403"	""
"289"	"209"	"26"	"93"	"205"	"156"	"19"	"6"	"1"	"4"	"4"	"1"	"4"	"8"	"15"	"12"	"13"	"15"	"582"	""	"582"	""
"290"	"210"	"5"	"94"	"34"	"201"	"54"	"139"	"1"	"1"	"0"	"0"	"1"	"0"	"2"	"3"	"1"	"2"	"538"	""	"538"	""
"291"	"TOTAL"	"14538"	"30088"	"16901"	"12665"	"1999"	"5522"	"491"	"233"	"238"	"462"	"194"	"173"	"343"	"485"	"309"	"724"	"85365"	"0"	"85365"	"0"
"292"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 204&eksgfu; ka  ¼v ñt kñ½  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"293"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"294"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"295"	"BF"	"14538"	"30088"	"16901"	"12665"	"1999"	"5522"	"491"	"233"	"238"	"462"	"194"	"173"	"343"	"485"	"309"	"724"	"85365"	"0"	"85365"	"0"
"296"	"211"	"22"	"138"	"36"	"248"	"183"	"6"	"0"	"2"	"0"	"0"	"2"	"2"	"7"	"5"	"2"	"7"	"660"	""	"660"	""
"297"	"212"	"5"	"167"	"12"	"125"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"5"	"2"	"2"	"323"	""	"323"	""
"298"	"213"	"12"	"286"	"72"	"103"	"6"	"188"	"1"	"1"	"1"	"0"	"3"	"1"	"3"	"6"	"3"	"6"	"692"	""	"692"	""
"299"	"214"	"35"	"158"	"109"	"93"	"2"	"10"	"2"	"2"	"0"	"1"	"2"	"0"	"2"	"1"	"1"	"3"	"421"	""	"421"	""
"300"	"215"	"10"	"132"	"85"	"57"	"2"	"1"	"1"	"2"	"0"	"0"	"0"	"1"	"1"	"3"	"2"	"2"	"299"	""	"299"	""
"301"	"216"	"37"	"59"	"86"	"99"	"6"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"290"	""	"290"	""
"302"	"217"	"17"	"186"	"50"	"50"	"10"	"1"	"0"	"1"	"2"	"0"	"1"	"0"	"1"	"2"	"5"	"4"	"330"	""	"330"	""
"303"	"218"	"16"	"260"	"35"	"62"	"101"	"20"	"4"	"5"	"1"	"4"	"4"	"4"	"7"	"6"	"2"	"5"	"536"	""	"536"	""
"304"	"219"	"48"	"282"	"53"	"153"	"11"	"17"	"4"	"0"	"1"	"2"	"0"	"2"	"3"	"5"	"3"	"7"	"591"	""	"591"	""
"305"	"220"	"29"	"164"	"71"	"15"	"19"	"1"	"0"	"0"	"2"	"0"	"1"	"1"	"2"	"2"	"1"	"3"	"311"	""	"311"	""
"306"	"221"	"67"	"163"	"29"	"129"	"3"	"4"	"2"	"1"	"1"	"0"	"1"	"2"	"0"	"5"	"1"	"1"	"409"	""	"409"	""
"307"	"222"	"43"	"256"	"35"	"56"	"3"	"69"	"2"	"0"	"1"	"1"	"2"	"0"	"3"	"6"	"3"	"0"	"480"	""	"480"	""
"308"	"223"	"102"	"112"	"129"	"101"	"149"	"5"	"1"	"3"	"4"	"5"	"4"	"8"	"7"	"5"	"5"	"20"	"660"	""	"660"	""
"309"	"224"	"41"	"302"	"14"	"204"	"20"	"89"	"0"	"2"	"2"	"6"	"1"	"1"	"4"	"7"	"1"	"1"	"695"	""	"695"	""
"310"	"TOTAL"	"15022"	"32753"	"17717"	"14160"	"2517"	"5934"	"508"	"252"	"253"	"481"	"217"	"196"	"383"	"543"	"340"	"786"	"92062"	"0"	"92062"	"0"
"311"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 204&eksgfu; ka  ¼v ñt kñ½  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"312"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"313"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"314"	"BF"	"15022"	"32753"	"17717"	"14160"	"2517"	"5934"	"508"	"252"	"253"	"481"	"217"	"196"	"383"	"543"	"340"	"786"	"92062"	"0"	"92062"	"0"
"315"	"225"	"5"	"62"	"65"	"96"	"3"	"2"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"237"	""	"237"	""
"316"	"226"	"2"	"26"	"5"	"162"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"198"	""	"198"	""
"317"	"227"	"79"	"107"	"25"	"25"	"133"	"2"	"1"	"1"	"2"	"0"	"4"	"1"	"0"	"0"	"1"	"1"	"382"	""	"382"	""
"318"	"228"	"38"	"110"	"34"	"74"	"36"	"8"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"2"	"1"	"0"	"307"	""	"307"	""
"319"	"229"	"12"	"73"	"67"	"109"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"0"	"0"	"265"	""	"265"	""
"320"	"TOTAL"	"15158"	"33131"	"17913"	"14626"	"2689"	"5948"	"510"	"253"	"259"	"483"	"222"	"197"	"385"	"548"	"342"	"787"	"93451"	"0"	"93451"	"0"
"321"	"fuokZph  i nkf/kd kj h"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"322"	"34&l kl kj ke  ¼v ñt kñ½  l al nh;  fuokZpu  {ks="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
