"X."	"X..1"	"No..of.valid.votes.cast.in.favour.of"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"
"229"	"7"	"161"	"4"	"85"	"7"	"4"	"1"	"2"	"1"	"7"	"0"	"0"	"44"	"4"	"2"	"5"	"1"	"1"	"34"	"0"	"0"	"2"	"0"	"204"	"0"	"204"	"0"
"230"	"8"	"162"	"3"	"49"	"3"	"3"	"0"	"0"	"1"	"1"	"0"	"3"	"5"	"115"	"4"	"3"	"6"	"3"	"177"	"9"	"2"	"2"	"2"	"391"	"0"	"391"	"0"
"231"	"9"	"163"	"0"	"15"	"1"	"454"	"2"	"1"	"0"	"0"	"2"	"8"	"42"	"4"	"1"	"1"	"0"	"2"	"53"	"0"	"3"	"0"	"0"	"589"	"0"	"589"	"0"
"232"	"10"	"164"	"1"	"44"	"23"	"664"	"3"	"0"	"1"	"0"	"0"	"2"	"0"	"4"	"1"	"1"	"0"	"1"	"6"	"0"	"0"	"1"	"0"	"752"	"0"	"752"	"0"
"233"	"11"	"165"	"6"	"20"	"8"	"3"	"2"	"19"	"2"	"0"	"2"	"1"	"18"	"337"	"0"	"5"	"3"	"2"	"282"	"4"	"2"	"4"	"1"	"721"	"0"	"721"	"0"
"234"	"12"	"166"	"8"	"72"	"26"	"46"	"0"	"8"	"9"	"2"	"0"	"1"	"0"	"19"	"5"	"1"	"0"	"2"	"56"	"8"	"3"	"4"	"8"	"278"	"0"	"278"	"0"
"235"	"13"	"167"	"2"	"38"	"5"	"231"	"3"	"2"	"0"	"2"	"0"	"55"	"0"	"3"	"4"	"5"	"3"	"2"	"10"	"0"	"1"	"0"	"9"	"375"	"0"	"375"	"0"
"236"	"14"	"168"	"8"	"101"	"3"	"237"	"33"	"0"	"0"	"2"	"0"	"54"	"1"	"22"	"4"	"2"	"1"	"1"	"28"	"0"	"0"	"3"	"5"	"505"	"0"	"505"	"0"
"237"	""	"ROUND- 12"	"75"	"552"	"157"	"1719"	"56"	"73"	"22"	"24"	"31"	"136"	"725"	"838"	"37"	"39"	"30"	"48"	"1162"	"43"	"23"	"28"	"50"	"5868"	"0"	"5868"	"0"
"238"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"239"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"240"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"241"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"242"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21              22              23              24              25              26              27"	""	""	""	""	""	""
"243"	"1"	"169"	"2"	"115"	"228"	"17"	"7"	"5"	"1"	"0"	"0"	"3"	"2"	"21"	"2"	"1"	"5"	"10"	"29"	"2"	"2"	"0"	"3"	"455"	"0"	"455"	"0"
"244"	"2"	"170"	"10"	"34"	"68"	"63"	"9"	"3"	"2"	"3"	"5"	"2"	"6"	"104"	"5"	"4"	"2"	"12"	"50"	"8"	"6"	"4"	"11"	"411"	"0"	"411"	"0"
"245"	"3"	"171"	"9"	"14"	"6"	"17"	"6"	"8"	"3"	"1"	"2"	"7"	"10"	"98"	"6"	"16"	"5"	"14"	"140"	"6"	"12"	"5"	"16"	"401"	"0"	"401"	"0"
"246"	"4"	"172"	"6"	"60"	"4"	"6"	"1"	"2"	"0"	"3"	"1"	"1"	"11"	"42"	"1"	"2"	"4"	"4"	"246"	"23"	"8"	"11"	"7"	"443"	"0"	"443"	"0"
"247"	"5"	"173"	"9"	"60"	"186"	"138"	"6"	"4"	"0"	"8"	"3"	"3"	"3"	"25"	"6"	"10"	"3"	"2"	"11"	"1"	"2"	"6"	"6"	"492"	"0"	"492"	"0"
"248"	"6"	"174"	"9"	"79"	"221"	"175"	"11"	"9"	"1"	"7"	"5"	"7"	"27"	"62"	"15"	"15"	"1"	"3"	"20"	"3"	"1"	"0"	"4"	"675"	"0"	"675"	"0"
"249"	"7"	"175"	"6"	"68"	"143"	"18"	"1"	"2"	"1"	"1"	"3"	"5"	"6"	"67"	"6"	"5"	"3"	"3"	"48"	"2"	"1"	"1"	"0"	"390"	"0"	"390"	"0"
"250"	"8"	"176"	"4"	"84"	"44"	"20"	"7"	"3"	"1"	"0"	"0"	"0"	"9"	"21"	"0"	"1"	"2"	"0"	"23"	"0"	"0"	"1"	"0"	"220"	"0"	"220"	"0"
"251"	"9"	"177"	"2"	"0"	"173"	"32"	"4"	"2"	"0"	"1"	"1"	"0"	"0"	"73"	"0"	"4"	"0"	"0"	"9"	"1"	"5"	"2"	"2"	"311"	"0"	"311"	"0"
"252"	"10"	"178"	"1"	"5"	"114"	"22"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"23"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"170"	"0"	"170"	"0"
"253"	"11"	"179"	"3"	"26"	"298"	"43"	"1"	"0"	"0"	"3"	"0"	"2"	"1"	"41"	"5"	"9"	"1"	"8"	"6"	"0"	"11"	"5"	"2"	"465"	"0"	"465"	"0"
"254"	"12"	"180"	"2"	"3"	"80"	"24"	"2"	"1"	"0"	"2"	"0"	"1"	"0"	"22"	"1"	"3"	"0"	"1"	"4"	"0"	"0"	"0"	"0"	"146"	"0"	"146"	"0"
"255"	"13"	"181"	"5"	"151"	"19"	"3"	"2"	"4"	"4"	"0"	"1"	"2"	"3"	"46"	"1"	"4"	"2"	"9"	"64"	"5"	"2"	"3"	"4"	"334"	"0"	"334"	"0"
"256"	"14"	"182"	"1"	"144"	"27"	"21"	"4"	"3"	"0"	"1"	"1"	"2"	"6"	"28"	"1"	"4"	"1"	"1"	"51"	"0"	"1"	"2"	"5"	"304"	"0"	"304"	"0"
"257"	""	"ROUND- 13"	"69"	"843"	"1611"	"599"	"65"	"46"	"13"	"30"	"22"	"35"	"84"	"673"	"49"	"79"	"29"	"67"	"701"	"51"	"51"	"40"	"60"	"5217"	"0"	"5217"	"0"
"258"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"259"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"260"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"261"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"262"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21              22              23              24              25              26              27"	""	""	""	""	""	""
"263"	"1"	"183"	"3"	"1"	"198"	"19"	"18"	"1"	"0"	"2"	"3"	"2"	"1"	"12"	"2"	"2"	"0"	"1"	"32"	"1"	"4"	"2"	"0"	"304"	"0"	"304"	"0"
"264"	"2"	"184"	"3"	"58"	"10"	"1"	"0"	"2"	"0"	"1"	"0"	"0"	"2"	"172"	"6"	"4"	"1"	"1"	"115"	"16"	"5"	"2"	"2"	"401"	"0"	"401"	"0"
"265"	"3"	"185"	"8"	"128"	"9"	"159"	"7"	"3"	"2"	"0"	"2"	"9"	"31"	"8"	"5"	"1"	"2"	"4"	"89"	"3"	"0"	"2"	"2"	"474"	"0"	"474"	"0"
"266"	"4"	"186"	"3"	"78"	"11"	"66"	"6"	"5"	"1"	"0"	"1"	"3"	"9"	"27"	"0"	"0"	"3"	"2"	"249"	"5"	"0"	"1"	"3"	"473"	"0"	"473"	"0"
"267"	"5"	"187"	"9"	"183"	"9"	"14"	"5"	"10"	"4"	"3"	"2"	"7"	"6"	"25"	"3"	"12"	"10"	"9"	"46"	"5"	"1"	"5"	"2"	"370"	"0"	"370"	"0"
"268"	"6"	"188"	"1"	"104"	"10"	"9"	"11"	"0"	"0"	"5"	"0"	"5"	"5"	"17"	"1"	"2"	"0"	"9"	"33"	"11"	"2"	"1"	"4"	"230"	"0"	"230"	"0"
"269"	"7"	"189"	"15"	"26"	"1"	"0"	"2"	"7"	"0"	"2"	"2"	"8"	"1"	"82"	"2"	"7"	"12"	"9"	"182"	"4"	"2"	"1"	"13"	"378"	"0"	"378"	"0"
"270"	"8"	"190"	"12"	"229"	"51"	"43"	"9"	"5"	"4"	"6"	"1"	"7"	"29"	"28"	"5"	"8"	"9"	"4"	"45"	"3"	"3"	"2"	"2"	"505"	"0"	"505"	"0"
"271"	"9"	"191"	"7"	"217"	"15"	"9"	"2"	"1"	"1"	"8"	"2"	"2"	"13"	"23"	"2"	"18"	"10"	"12"	"9"	"1"	"0"	"0"	"0"	"352"	"0"	"352"	"0"
"272"	"10"	"192"	"8"	"127"	"3"	"24"	"5"	"4"	"3"	"8"	"2"	"5"	"1"	"104"	"4"	"4"	"1"	"10"	"116"	"8"	"1"	"3"	"2"	"443"	"0"	"443"	"0"
"273"	"11"	"193"	"7"	"99"	"1"	"21"	"5"	"4"	"1"	"0"	"0"	"1"	"9"	"93"	"4"	"3"	"8"	"9"	"98"	"5"	"2"	"3"	"6"	"379"	"0"	"379"	"0"
"274"	"12"	"194"	"2"	"173"	"3"	"52"	"7"	"3"	"3"	"0"	"0"	"1"	"30"	"15"	"1"	"2"	"2"	"4"	"110"	"3"	"1"	"2"	"0"	"414"	"0"	"414"	"0"
"275"	"13"	"195"	"2"	"206"	"2"	"66"	"11"	"1"	"2"	"3"	"1"	"7"	"51"	"52"	"0"	"4"	"3"	"5"	"33"	"0"	"0"	"0"	"2"	"451"	"0"	"451"	"0"
"276"	"14"	"196"	"10"	"227"	"7"	"25"	"6"	"3"	"1"	"1"	"1"	"1"	"8"	"25"	"0"	"0"	"3"	"1"	"106"	"4"	"1"	"2"	"2"	"434"	"0"	"434"	"0"
"277"	""	"ROUND- 14"	"90"	"1856"	"330"	"508"	"94"	"49"	"22"	"39"	"17"	"58"	"196"	"683"	"35"	"67"	"64"	"80"	"1263"	"69"	"22"	"26"	"40"	"5608"	"0"	"5608"	"0"
"278"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"279"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"280"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"281"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"282"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21              22              23              24              25              26              27"	""	""	""	""	""	""
"283"	"1"	"197"	"5"	"96"	"1"	"72"	"8"	"1"	"2"	"1"	"0"	"5"	"3"	"5"	"2"	"0"	"1"	"1"	"29"	"1"	"0"	"0"	"0"	"233"	"0"	"233"	"0"
"284"	"2"	"198"	"4"	"113"	"2"	"44"	"6"	"1"	"0"	"4"	"1"	"7"	"1"	"33"	"1"	"1"	"2"	"2"	"15"	"2"	"0"	"0"	"0"	"239"	"0"	"239"	"0"
"285"	"3"	"199"	"11"	"74"	"1"	"31"	"5"	"1"	"1"	"0"	"0"	"3"	"1"	"105"	"1"	"0"	"1"	"0"	"26"	"1"	"0"	"1"	"0"	"263"	"0"	"263"	"0"
"286"	"4"	"200"	"0"	"81"	"0"	"56"	"9"	"0"	"1"	"0"	"1"	"24"	"0"	"0"	"2"	"0"	"0"	"0"	"7"	"0"	"0"	"2"	"1"	"184"	"0"	"184"	"0"
"287"	"5"	"201"	"1"	"155"	"4"	"77"	"5"	"2"	"0"	"3"	"1"	"63"	"0"	"2"	"5"	"0"	"1"	"1"	"23"	"0"	"0"	"1"	"0"	"344"	"0"	"344"	"0"
"288"	"6"	"202"	"10"	"179"	"9"	"99"	"20"	"5"	"5"	"3"	"3"	"19"	"2"	"1"	"6"	"1"	"2"	"4"	"46"	"1"	"1"	"1"	"2"	"419"	"0"	"419"	"0"
"289"	"7"	"203"	"4"	"291"	"4"	"84"	"10"	"1"	"0"	"1"	"0"	"3"	"7"	"18"	"0"	"2"	"0"	"0"	"35"	"14"	"4"	"4"	"4"	"486"	"0"	"486"	"0"
"290"	"8"	"204"	"1"	"286"	"1"	"80"	"13"	"3"	"0"	"4"	"2"	"3"	"2"	"2"	"1"	"1"	"2"	"7"	"44"	"4"	"0"	"0"	"0"	"456"	"0"	"456"	"0"
"291"	"9"	"205"	"8"	"376"	"9"	"19"	"7"	"6"	"5"	"1"	"1"	"3"	"5"	"41"	"4"	"3"	"6"	"5"	"68"	"0"	"1"	"2"	"4"	"574"	"0"	"574"	"0"
"292"	"10"	"206"	"8"	"341"	"13"	"22"	"5"	"6"	"4"	"4"	"1"	"1"	"3"	"63"	"1"	"13"	"9"	"3"	"35"	"9"	"2"	"3"	"2"	"548"	"0"	"548"	"0"
"293"	"11"	"207"	"0"	"12"	"391"	"8"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"13"	"1"	"4"	"1"	"1"	"8"	"0"	"4"	"0"	"1"	"447"	"0"	"447"	"0"
"294"	"12"	"208"	"1"	"0"	"415"	"8"	"3"	"3"	"0"	"0"	"0"	"0"	"1"	"3"	"2"	"1"	"0"	"1"	"7"	"1"	"1"	"5"	"1"	"453"	"0"	"453"	"0"
"295"	"13"	"209"	"1"	"1"	"337"	"3"	"3"	"0"	"0"	"1"	"1"	"0"	"4"	"4"	"1"	"4"	"0"	"2"	"14"	"0"	"0"	"0"	"0"	"376"	"0"	"376"	"0"
"296"	"14"	"210"	"0"	"8"	"154"	"16"	"6"	"0"	"1"	"1"	"0"	"1"	"2"	"40"	"1"	"6"	"0"	"0"	"2"	"0"	"3"	"1"	"0"	"242"	"0"	"242"	"0"
"297"	""	"ROUND- 15"	"54"	"2013"	"1341"	"619"	"102"	"30"	"19"	"23"	"11"	"132"	"31"	"330"	"28"	"36"	"25"	"27"	"359"	"33"	"16"	"20"	"15"	"5264"	"0"	"5264"	"0"
"298"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"299"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"300"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"301"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"302"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21              22              23              24              25              26              27"	""	""	""	""	""	""
"303"	"1"	"211"	"7"	"15"	"183"	"24"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"58"	"1"	"5"	"1"	"0"	"1"	"0"	"0"	"2"	"1"	"302"	"0"	"302"	"0"
"304"	"2"	"212"	"5"	"15"	"203"	"25"	"8"	"4"	"7"	"1"	"5"	"5"	"1"	"72"	"4"	"6"	"5"	"2"	"75"	"2"	"6"	"3"	"6"	"460"	"0"	"460"	"0"
"305"	"3"	"213"	"5"	"161"	"20"	"5"	"2"	"1"	"2"	"1"	"4"	"1"	"1"	"13"	"2"	"1"	"2"	"0"	"30"	"2"	"2"	"1"	"1"	"257"	"0"	"257"	"0"
"306"	"4"	"214"	"7"	"200"	"11"	"27"	"6"	"4"	"2"	"5"	"15"	"1"	"6"	"15"	"1"	"0"	"0"	"7"	"55"	"5"	"4"	"2"	"4"	"377"	"0"	"377"	"0"
"307"	"5"	"215"	"3"	"218"	"37"	"28"	"5"	"11"	"2"	"0"	"22"	"4"	"13"	"40"	"6"	"8"	"2"	"7"	"50"	"3"	"1"	"3"	"4"	"467"	"0"	"467"	"0"
"308"	"6"	"216"	"1"	"286"	"8"	"13"	"1"	"2"	"0"	"0"	"0"	"3"	"0"	"27"	"0"	"2"	"0"	"0"	"32"	"0"	"0"	"1"	"0"	"376"	"0"	"376"	"0"
"309"	"7"	"217"	"3"	"233"	"4"	"3"	"0"	"3"	"0"	"0"	"1"	"0"	"2"	"38"	"0"	"1"	"0"	"0"	"11"	"4"	"0"	"0"	"0"	"303"	"0"	"303"	"0"
"310"	"8"	"218"	"1"	"112"	"93"	"27"	"5"	"1"	"3"	"0"	"3"	"3"	"9"	"181"	"3"	"9"	"1"	"5"	"8"	"0"	"2"	"1"	"2"	"469"	"0"	"469"	"0"
"311"	"9"	"219"	"2"	"346"	"13"	"54"	"5"	"1"	"0"	"0"	"1"	"0"	"9"	"16"	"3"	"1"	"4"	"1"	"34"	"2"	"1"	"5"	"3"	"501"	"0"	"501"	"0"
"312"	"10"	"220"	"2"	"53"	"167"	"6"	"6"	"2"	"0"	"1"	"1"	"0"	"3"	"8"	"1"	"0"	"1"	"1"	"31"	"3"	"1"	"1"	"2"	"290"	"0"	"290"	"0"
"313"	"11"	"221"	"2"	"9"	"116"	"161"	"6"	"1"	"0"	"1"	"0"	"2"	"1"	"29"	"10"	"4"	"2"	"1"	"20"	"1"	"2"	"6"	"4"	"378"	"0"	"378"	"0"
"314"	"12"	"222"	"9"	"260"	"25"	"28"	"4"	"5"	"2"	"1"	"3"	"1"	"0"	"7"	"0"	"0"	"1"	"3"	"145"	"9"	"1"	"2"	"2"	"508"	"0"	"508"	"0"
"315"	"13"	"223"	"10"	"144"	"62"	"49"	"11"	"14"	"0"	"10"	"5"	"3"	"1"	"43"	"4"	"5"	"4"	"12"	"80"	"7"	"1"	"3"	"2"	"470"	"0"	"470"	"0"
"316"	"14"	"224"	"0"	"251"	"7"	"46"	"15"	"5"	"0"	"5"	"1"	"3"	"5"	"86"	"1"	"9"	"3"	"2"	"44"	"5"	"2"	"3"	"2"	"495"	"0"	"495"	"0"
"317"	""	"ROUND- 16"	"57"	"2303"	"949"	"496"	"77"	"55"	"18"	"25"	"61"	"26"	"51"	"633"	"36"	"51"	"26"	"41"	"616"	"43"	"23"	"33"	"33"	"5653"	"0"	"5653"	"0"
"318"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"319"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"320"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"321"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"322"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21              22              23              24              25              26              27"	""	""	""	""	""	""
"323"	"1"	"225"	"2"	"194"	"2"	"53"	"13"	"8"	"4"	"3"	"3"	"4"	"22"	"14"	"1"	"1"	"5"	"4"	"42"	"3"	"0"	"3"	"1"	"382"	"0"	"382"	"0"
"324"	"2"	"226"	"1"	"303"	"8"	"65"	"8"	"10"	"1"	"2"	"2"	"5"	"22"	"68"	"1"	"6"	"4"	"4"	"32"	"5"	"1"	"1"	"1"	"550"	"0"	"550"	"0"
"325"	"3"	"227"	"5"	"147"	"3"	"43"	"6"	"7"	"3"	"1"	"1"	"4"	"23"	"81"	"3"	"6"	"5"	"1"	"45"	"1"	"1"	"0"	"0"	"386"	"0"	"386"	"0"
"326"	"4"	"228"	"2"	"239"	"8"	"52"	"6"	"5"	"0"	"2"	"2"	"0"	"27"	"51"	"0"	"0"	"2"	"3"	"76"	"9"	"1"	"1"	"2"	"488"	"0"	"488"	"0"
"327"	"5"	"229"	"3"	"235"	"1"	"22"	"4"	"2"	"3"	"1"	"2"	"2"	"23"	"53"	"3"	"2"	"1"	"4"	"20"	"3"	"1"	"1"	"2"	"388"	"0"	"388"	"0"
"328"	"6"	"230"	"6"	"195"	"10"	"9"	"16"	"10"	"6"	"6"	"2"	"2"	"54"	"53"	"2"	"14"	"3"	"11"	"17"	"4"	"1"	"0"	"1"	"422"	"0"	"422"	"0"
"329"	"7"	"231"	"3"	"6"	"0"	"2"	"0"	"3"	"1"	"0"	"1"	"0"	"61"	"141"	"5"	"6"	"3"	"7"	"116"	"3"	"5"	"1"	"1"	"365"	"0"	"365"	"0"
"330"	"8"	"232"	"1"	"98"	"2"	"22"	"11"	"2"	"5"	"2"	"5"	"1"	"19"	"73"	"3"	"3"	"1"	"3"	"26"	"2"	"1"	"1"	"1"	"282"	"0"	"282"	"0"
"331"	"9"	"233"	"16"	"270"	"19"	"13"	"7"	"5"	"1"	"2"	"2"	"3"	"33"	"37"	"4"	"2"	"0"	"2"	"21"	"4"	"2"	"2"	"0"	"445"	"0"	"445"	"0"
"332"	"10"	"234"	"2"	"152"	"20"	"5"	"4"	"2"	"1"	"0"	"1"	"1"	"57"	"21"	"0"	"0"	"1"	"0"	"37"	"1"	"0"	"0"	"2"	"307"	"0"	"307"	"0"
"333"	"11"	"235"	"2"	"9"	"116"	"161"	"6"	"1"	"0"	"1"	"0"	"2"	"1"	"29"	"10"	"4"	"2"	"1"	"20"	"1"	"2"	"6"	"4"	"378"	"0"	"378"	"0"
"334"	"12"	"236"	"1"	"4"	"165"	"72"	"4"	"1"	"0"	"2"	"4"	"1"	"3"	"41"	"1"	"2"	"1"	"0"	"27"	"0"	"3"	"3"	"5"	"340"	"0"	"340"	"0"
"335"	"13"	"237"	"5"	"268"	"14"	"39"	"5"	"2"	"5"	"3"	"11"	"2"	"6"	"36"	"0"	"4"	"0"	"4"	"22"	"5"	"3"	"0"	"0"	"434"	"0"	"434"	"0"
"336"	"14"	"238"	"2"	"7"	"110"	"113"	"5"	"2"	"1"	"1"	"1"	"9"	"3"	"25"	"4"	"4"	"0"	"2"	"12"	"0"	"5"	"1"	"3"	"310"	"0"	"310"	"0"
"337"	""	"ROUND- 17"	"51"	"2127"	"478"	"671"	"95"	"60"	"31"	"26"	"37"	"36"	"354"	"723"	"37"	"54"	"28"	"46"	"513"	"41"	"26"	"20"	"23"	"5477"	"0"	"5477"	"0"
"338"	"Place - Nawada
Date -            25/05/2011"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"339"	" Assistant Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"340"	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"341"	"Table No."	"No. & Name of Polling Station"	"GANESH SHANKAR VIDYARTHI"	"BHOLA SINGH"	"MASIH UDDIN"	"VEENA DEVI"	"SUNILA DEVI"	"UMAKANT RAHI"	"KAILASH PAL"	"VIDHYAPATI SINGH"	"SURENDRA KUMAR CHAUDHARY"	"AKHILESH SINGH"	"ANIL MEHTA"	"KAUSHAL YADAV"	"CHANCHALA DEVI"	"DURGA PRASAD DHAR"	"NAVIN KUMAR VERMA"	"RAJ KISHOR RAJ"	"RAJ BALLABH PRASAD"	"RAJENDRA VISHAL"	"RAJENDRA SINGH"	"SHAMBHU PRASAD"	"SUNIL KUMAR"	"Total of valid votes"	"No. of rejected votes"	"Total"	"No. of Tendered Votes"
"342"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"	"19"	"20"	"21              22              23              24              25              26              27"	""	""	""	""	""	""
"343"	"1"	"239"	"3"	"138"	"167"	"37"	"3"	"0"	"1"	"0"	"0"	"2"	"1"	"103"	"4"	"4"	"0"	"2"	"0"	"0"	"3"	"0"	"1"	"469"	"0"	"469"	"0"
