"X.v...k....XIV..i.kj.k.26.9.."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"QkeZ & 20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"v afr e  i fj . kke  Ik="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"[fu; e  56 C (2) nsf[ k, ]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"34&l kl kj ke l al nh;  fuokZpu {ks= l s yksd  l Hkk ds fy,  fuokZpu"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"Hkkx  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"fo/kku l Hkk fuokZpu {ks= esa fuokZpdksa dh dqy  l a[ ; k 233210"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 207&psukj h  ¼v ñt kñ½  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"261"	"187"	"31"	"44"	"221"	"126"	"8"	"6"	"3"	"6"	"3"	"0"	"4"	"4"	"5"	"12"	"5"	"19"	"497"	""	"497"	""
"262"	"188"	"2"	"96"	"120"	"37"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"1"	"263"	""	"263"	""
"263"	"189"	"10"	"41"	"152"	"23"	"2"	"1"	"0"	"2"	"3"	"2"	"2"	"1"	"2"	"2"	"3"	"1"	"247"	""	"247"	""
"264"	"190"	"63"	"59"	"145"	"81"	"1"	"2"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"2"	"0"	"2"	"359"	""	"359"	""
"265"	"191"	"27"	"51"	"169"	"117"	"6"	"3"	"7"	"5"	"6"	"2"	"3"	"3"	"6"	"5"	"1"	"6"	"417"	""	"417"	""
"266"	"192"	"26"	"25"	"78"	"132"	"6"	"1"	"2"	"1"	"1"	"4"	"3"	"3"	"3"	"9"	"7"	"10"	"311"	""	"311"	""
"267"	"193"	"10"	"85"	"54"	"284"	"9"	"1"	"2"	"1"	"2"	"3"	"4"	"6"	"20"	"19"	"4"	"19"	"523"	""	"523"	""
"268"	"194"	"48"	"126"	"161"	"86"	"7"	"7"	"0"	"4"	"3"	"4"	"4"	"3"	"10"	"10"	"5"	"15"	"493"	""	"493"	""
"269"	"195"	"35"	"219"	"120"	"50"	"6"	"1"	"4"	"4"	"3"	"3"	"0"	"1"	"2"	"3"	"4"	"9"	"464"	""	"464"	""
"270"	"196"	"28"	"114"	"107"	"35"	"4"	"2"	"0"	"0"	"0"	"3"	"5"	"4"	"1"	"1"	"3"	"7"	"314"	""	"314"	""
"271"	"TOTAL"	"9553"	"25832"	"13558"	"14556"	"788"	"1080"	"276"	"200"	"220"	"243"	"234"	"250"	"535"	"710"	"511"	"1109"	"69655"	"0"	"69655"	"0"
"272"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 207&psukj h  ¼v ñt kñ½  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"273"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"274"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"275"	"BF"	"9553"	"25832"	"13558"	"14556"	"788"	"1080"	"276"	"200"	"220"	"243"	"234"	"250"	"535"	"710"	"511"	"1109"	"69655"	"0"	"69655"	"0"
"276"	"197"	"14"	"259"	"64"	"58"	"5"	"0"	"2"	"1"	"1"	"1"	"0"	"1"	"1"	"3"	"1"	"4"	"415"	""	"415"	""
"277"	"198"	"5"	"176"	"83"	"47"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"316"	""	"316"	""
"278"	"199"	"3"	"106"	"143"	"22"	"1"	"1"	"1"	"2"	"1"	"0"	"2"	"3"	"1"	"3"	"1"	"0"	"290"	""	"290"	""
"279"	"200"	"37"	"112"	"92"	"65"	"6"	"6"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"3"	"3"	"11"	"339"	""	"339"	""
"280"	"201"	"4"	"125"	"188"	"54"	"3"	"3"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"3"	"1"	"6"	"391"	""	"391"	""
"281"	"202"	"81"	"53"	"235"	"77"	"5"	"3"	"0"	"2"	"3"	"4"	"7"	"3"	"3"	"8"	"5"	"9"	"498"	""	"498"	""
"282"	"203"	"72"	"138"	"116"	"41"	"3"	"4"	"2"	"5"	"4"	"4"	"1"	"0"	"5"	"3"	"2"	"2"	"402"	""	"402"	""
"283"	"204"	"208"	"43"	"179"	"61"	"1"	"2"	"1"	"2"	"2"	"1"	"0"	"2"	"1"	"2"	"1"	"2"	"508"	""	"508"	""
"284"	"205"	"121"	"135"	"134"	"29"	"0"	"0"	"1"	"4"	"5"	"2"	"2"	"1"	"5"	"3"	"1"	"5"	"448"	""	"448"	""
"285"	"206"	"38"	"77"	"57"	"33"	"5"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"216"	""	"216"	""
"286"	"207"	"29"	"112"	"43"	"217"	"0"	"1"	"1"	"1"	"3"	"2"	"1"	"1"	"2"	"1"	"4"	"3"	"421"	""	"421"	""
"287"	"208"	"34"	"153"	"145"	"37"	"3"	"1"	"1"	"0"	"3"	"8"	"1"	"3"	"4"	"14"	"20"	"32"	"459"	""	"459"	""
"288"	"209"	"86"	"178"	"45"	"127"	"10"	"17"	"1"	"3"	"2"	"1"	"3"	"1"	"3"	"6"	"4"	"5"	"492"	""	"492"	""
"289"	"210"	"23"	"103"	"101"	"176"	"11"	"3"	"5"	"6"	"6"	"3"	"2"	"6"	"11"	"13"	"3"	"9"	"481"	""	"481"	""
"290"	"TOTAL"	"10308"	"27602"	"15183"	"15600"	"844"	"1122"	"292"	"228"	"250"	"270"	"255"	"272"	"574"	"774"	"559"	"1198"	"75331"	"0"	"75331"	"0"
"291"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 207&psukj h  ¼v ñt kñ½  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"292"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"293"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"294"	"BF"	"10308"	"27602"	"15183"	"15600"	"844"	"1122"	"292"	"228"	"250"	"270"	"255"	"272"	"574"	"774"	"559"	"1198"	"75331"	"0"	"75331"	"0"
"295"	"211"	"19"	"81"	"47"	"40"	"5"	"2"	"1"	"4"	"1"	"0"	"1"	"2"	"0"	"1"	"0"	"4"	"208"	""	"208"	""
"296"	"212"	"101"	"95"	"57"	"23"	"1"	"2"	"1"	"3"	"3"	"2"	"6"	"6"	"3"	"7"	"4"	"12"	"326"	""	"326"	""
"297"	"213"	"36"	"159"	"87"	"30"	"13"	"5"	"3"	"7"	"3"	"3"	"2"	"1"	"3"	"8"	"3"	"7"	"370"	""	"370"	""
"298"	"214"	"22"	"114"	"92"	"22"	"4"	"2"	"3"	"0"	"1"	"1"	"1"	"2"	"2"	"1"	"1"	"4"	"272"	""	"272"	""
"299"	"215"	"6"	"1"	"68"	"42"	"2"	"1"	"1"	"6"	"1"	"3"	"5"	"9"	"15"	"23"	"5"	"13"	"201"	""	"201"	""
"300"	"216"	"22"	"30"	"73"	"125"	"7"	"3"	"2"	"6"	"2"	"0"	"2"	"5"	"3"	"5"	"2"	"1"	"288"	""	"288"	""
"301"	"217"	"19"	"46"	"63"	"102"	"4"	"6"	"2"	"6"	"1"	"4"	"2"	"3"	"8"	"16"	"2"	"10"	"294"	""	"294"	""
"302"	"218"	"26"	"51"	"51"	"95"	"1"	"3"	"5"	"4"	"5"	"2"	"6"	"5"	"13"	"18"	"6"	"20"	"311"	""	"311"	""
"303"	"219"	"8"	"8"	"145"	"183"	"13"	"0"	"0"	"3"	"2"	"2"	"4"	"4"	"9"	"13"	"6"	"7"	"407"	""	"407"	""
"304"	"220"	"33"	"13"	"115"	"35"	"1"	"0"	"1"	"4"	"1"	"1"	"1"	"1"	"1"	"2"	"2"	"2"	"213"	""	"213"	""
"305"	"221"	"156"	"19"	"91"	"216"	"10"	"5"	"2"	"7"	"4"	"5"	"2"	"3"	"7"	"9"	"5"	"14"	"555"	""	"555"	""
"306"	"222"	"135"	"61"	"137"	"77"	"3"	"1"	"0"	"2"	"1"	"1"	"3"	"3"	"4"	"6"	"6"	"18"	"458"	""	"458"	""
"307"	"223"	"21"	"151"	"67"	"129"	"3"	"20"	"3"	"4"	"0"	"6"	"2"	"3"	"4"	"23"	"7"	"13"	"456"	""	"456"	""
"308"	"224"	"29"	"366"	"62"	"71"	"5"	"5"	"1"	"4"	"0"	"1"	"4"	"2"	"3"	"6"	"10"	"7"	"576"	""	"576"	""
"309"	"TOTAL"	"10941"	"28797"	"16338"	"16790"	"916"	"1177"	"317"	"288"	"275"	"301"	"296"	"321"	"649"	"912"	"618"	"1330"	"80266"	"0"	"80266"	"0"
"310"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 207&psukj h  ¼v ñt kñ½  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"311"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"312"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"313"	"BF"	"10941"	"28797"	"16338"	"16790"	"916"	"1177"	"317"	"288"	"275"	"301"	"296"	"321"	"649"	"912"	"618"	"1330"	"80266"	"0"	"80266"	"0"
"314"	"225"	"17"	"340"	"31"	"70"	"3"	"10"	"3"	"1"	"4"	"0"	"1"	"0"	"3"	"3"	"6"	"3"	"495"	""	"495"	""
"315"	"226"	"29"	"164"	"119"	"143"	"4"	"7"	"2"	"4"	"2"	"3"	"4"	"4"	"13"	"17"	"19"	"25"	"559"	""	"559"	""
"316"	"227"	"18"	"120"	"165"	"93"	"1"	"1"	"1"	"2"	"1"	"2"	"4"	"3"	"4"	"14"	"2"	"6"	"437"	""	"437"	""
"317"	"228"	"31"	"104"	"142"	"47"	"1"	"1"	"3"	"0"	"3"	"1"	"1"	"2"	"7"	"14"	"5"	"6"	"368"	""	"368"	""
"318"	"229"	"29"	"103"	"84"	"129"	"6"	"2"	"1"	"3"	"3"	"2"	"4"	"4"	"4"	"5"	"2"	"11"	"392"	""	"392"	""
"319"	"230"	"107"	"199"	"35"	"283"	"16"	"48"	"3"	"3"	"2"	"5"	"3"	"2"	"8"	"13"	"9"	"17"	"753"	""	"753"	""
"320"	"231"	"12"	"153"	"118"	"136"	"6"	"1"	"2"	"3"	"4"	"4"	"6"	"3"	"5"	"17"	"7"	"13"	"490"	""	"490"	""
"321"	"232"	"8"	"198"	"92"	"50"	"2"	"1"	"1"	"1"	"1"	"3"	"1"	"4"	"3"	"4"	"7"	"5"	"381"	""	"381"	""
"322"	"233"	"152"	"99"	"35"	"7"	"2"	"2"	"0"	"1"	"5"	"2"	"4"	"2"	"1"	"4"	"11"	"6"	"333"	""	"333"	""
"323"	"234"	"18"	"106"	"35"	"26"	"2"	"6"	"3"	"2"	"3"	"0"	"1"	"1"	"5"	"7"	"5"	"3"	"223"	""	"223"	""
"324"	"235"	"22"	"77"	"70"	"270"	"4"	"6"	"4"	"3"	"6"	"3"	"5"	"12"	"27"	"37"	"10"	"14"	"570"	""	"570"	""
"325"	"236"	"11"	"50"	"102"	"134"	"2"	"4"	"3"	"1"	"3"	"1"	"2"	"2"	"4"	"12"	"1"	"2"	"334"	""	"334"	""
"326"	"237"	"37"	"149"	"53"	"82"	"5"	"0"	"9"	"3"	"6"	"4"	"3"	"4"	"6"	"13"	"5"	"12"	"391"	""	"391"	""
"327"	"238"	"144"	"152"	"47"	"100"	"6"	"25"	"1"	"3"	"5"	"4"	"1"	"6"	"13"	"15"	"13"	"25"	"560"	""	"560"	""
"328"	"TOTAL"	"11576"	"30811"	"17466"	"18360"	"976"	"1291"	"353"	"318"	"323"	"335"	"336"	"370"	"752"	"1087"	"720"	"1478"	"86552"	"0"	"86552"	"0"
"329"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 207&psukj h  ¼v ñt kñ½  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"330"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"331"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"332"	"BF"	"11576"	"30811"	"17466"	"18360"	"976"	"1291"	"353"	"318"	"323"	"335"	"336"	"370"	"752"	"1087"	"720"	"1478"	"86552"	"0"	"86552"	"0"
"333"	"239"	"61"	"139"	"53"	"50"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"4"	"313"	""	"313"	""
"334"	"240"	"82"	"37"	"124"	"94"	"2"	"4"	"2"	"0"	"4"	"2"	"1"	"2"	"1"	"12"	"7"	"10"	"384"	""	"384"	""
"335"	"241"	"17"	"19"	"41"	"160"	"1"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"3"	"2"	"0"	"1"	"248"	""	"248"	""
"336"	"242"	"37"	"24"	"109"	"94"	"2"	"2"	"3"	"0"	"3"	"1"	"5"	"2"	"4"	"5"	"3"	"3"	"297"	""	"297"	""
"337"	"243"	"9"	"51"	"20"	"50"	"4"	"3"	"0"	"2"	"2"	"2"	"4"	"3"	"2"	"7"	"2"	"4"	"165"	""	"165"	""
"338"	"244"	"2"	"38"	"104"	"105"	"4"	"2"	"0"	"0"	"1"	"1"	"1"	"0"	"5"	"1"	"0"	"1"	"265"	""	"265"	""
"339"	"245"	"32"	"53"	"39"	"83"	"4"	"1"	"3"	"3"	"2"	"4"	"2"	"5"	"6"	"10"	"5"	"19"	"271"	""	"271"	""
"340"	"246"	"14"	"27"	"54"	"237"	"8"	"11"	"1"	"0"	"5"	"5"	"1"	"1"	"6"	"7"	"3"	"4"	"384"	""	"384"	""
"341"	"247"	"160"	"106"	"25"	"131"	"7"	"9"	"2"	"5"	"3"	"2"	"1"	"3"	"8"	"6"	"6"	"14"	"488"	""	"488"	""
"342"	"248"	"87"	"73"	"128"	"150"	"8"	"3"	"0"	"0"	"3"	"4"	"5"	"4"	"10"	"23"	"6"	"9"	"513"	""	"513"	""
"343"	"249"	"110"	"12"	"65"	"42"	"2"	"1"	"0"	"1"	"2"	"0"	"1"	"1"	"1"	"1"	"1"	"2"	"242"	""	"242"	""
"344"	"250"	"106"	"19"	"95"	"72"	"3"	"22"	"5"	"3"	"4"	"9"	"4"	"4"	"11"	"12"	"4"	"9"	"382"	""	"382"	""
"345"	"251"	"119"	"21"	"56"	"122"	"1"	"2"	"1"	"0"	"1"	"1"	"1"	"3"	"5"	"5"	"7"	"5"	"350"	""	"350"	""
"346"	"252"	"88"	"31"	"98"	"141"	"11"	"5"	"1"	"1"	"3"	"3"	"2"	"4"	"11"	"6"	"3"	"13"	"421"	""	"421"	""
"347"	"TOTAL"	"12500"	"31461"	"18477"	"19891"	"1036"	"1357"	"372"	"333"	"357"	"369"	"365"	"404"	"825"	"1185"	"767"	"1576"	"91275"	"0"	"91275"	"0"
"348"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 207&psukj h  ¼v ñt kñ½  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"349"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"350"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"351"	"BF"	"12500"	"31461"	"18477"	"19891"	"1036"	"1357"	"372"	"333"	"357"	"369"	"365"	"404"	"825"	"1185"	"767"	"1576"	"91275"	"0"	"91275"	"0"
"352"	"253"	"161"	"26"	"72"	"77"	"0"	"3"	"1"	"0"	"1"	"6"	"3"	"5"	"4"	"10"	"8"	"6"	"383"	""	"383"	""
"353"	"254"	"21"	"2"	"66"	"179"	"8"	"3"	"0"	"1"	"3"	"2"	"3"	"8"	"12"	"9"	"2"	"15"	"334"	""	"334"	""
"354"	"255"	"12"	"20"	"73"	"95"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"2"	"2"	"1"	"0"	"207"	""	"207"	""
"355"	"256"	"4"	"31"	"304"	"78"	"3"	"4"	"0"	"0"	"1"	"1"	"0"	"3"	"8"	"4"	"1"	"3"	"445"	""	"445"	""
"356"	"257"	"14"	"25"	"207"	"157"	"4"	"3"	"1"	"1"	"2"	"2"	"1"	"10"	"6"	"10"	"2"	"10"	"455"	""	"455"	""
"357"	"258"	"204"	"36"	"72"	"42"	"4"	"1"	"1"	"1"	"1"	"1"	"3"	"2"	"4"	"0"	"3"	"9"	"384"	""	"384"	""
"358"	"259"	"34"	"50"	"101"	"83"	"4"	"0"	"0"	"2"	"0"	"1"	"1"	"1"	"2"	"8"	"2"	"4"	"293"	""	"293"	""
"359"	"260"	"26"	"62"	"43"	"78"	"3"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"3"	"2"	"1"	"221"	""	"221"	""
"360"	"261"	"61"	"24"	"228"	"128"	"9"	"4"	"1"	"7"	"3"	"5"	"2"	"4"	"10"	"18"	"4"	"15"	"523"	""	"523"	""
"361"	"262"	"77"	"159"	"59"	"139"	"5"	"0"	"2"	"5"	"1"	"7"	"3"	"5"	"9"	"4"	"2"	"6"	"483"	""	"483"	""
"362"	"263"	"81"	"10"	"82"	"88"	"4"	"1"	"1"	"0"	"1"	"2"	"2"	"1"	"2"	"6"	"1"	"3"	"285"	""	"285"	""
"363"	"264"	"18"	"17"	"179"	"134"	"3"	"78"	"3"	"3"	"2"	"2"	"3"	"9"	"13"	"14"	"6"	"16"	"500"	""	"500"	""
"364"	"TOTAL"	"13213"	"31923"	"19963"	"21169"	"1083"	"1454"	"382"	"353"	"374"	"399"	"387"	"453"	"897"	"1273"	"801"	"1664"	"95788"	"0"	"95788"	"0"
"365"	"fuokZph  i nkf/kd kj h"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"366"	"34&l kl kj ke  ¼v ñt kñ½  l al nh;  fuokZpu  {ks="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
