"Form.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"ELECTION TO THE HOUSE OF  THE PEOPLE FROM THE 9---ARARIA CONSTITUENCY PART-I"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ParliamentConstituency :9---ARARIA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Form-20  (Part-I-A)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"Assembly Constituency :47---Raniganj (SC)                                                                                                                                   No of Voters :224217"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"Candidates Name
----->
"302"	"46"	"411"	""	"0"	""	"2"	""	"44"	""	"1"	""	"2"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	"2"	""	"0"	"463"
"303"	"47"	"474"	""	"4"	""	"6"	""	"8"	""	"10"	""	"5"	""	"4"	""	"1"	""	"4"	""	"2"	""	"2"	"1"	""	"1"	"522"
"304"	"48"	"382"	""	"2"	""	"4"	""	"23"	""	"2"	""	"0"	""	"2"	""	"1"	""	"2"	""	"3"	""	"0"	"1"	""	"1"	"423"
"305"	"49"	"621"	""	"7"	""	"12"	""	"43"	""	"1"	""	"1"	""	"1"	""	"0"	""	"1"	""	"1"	""	"4"	"4"	""	"2"	"698"
"306"	"50"	"594"	""	"13"	""	"19"	""	"87"	""	"6"	""	"6"	""	"5"	""	"1"	""	"5"	""	"4"	""	"7"	"1"	""	"9"	"757"
"307"	"51"	"730"	""	"0"	""	"1"	""	"0"	""	"7"	""	"4"	""	"1"	""	"0"	""	"3"	""	"1"	""	"0"	"0"	""	"4"	"751"
"308"	"52"	"756"	""	"1"	""	"0"	""	"1"	""	"6"	""	"1"	""	"1"	""	"0"	""	"2"	""	"0"	""	"0"	"1"	""	"5"	"774"
"309"	"53"	"767"	""	"0"	""	"2"	""	"7"	""	"6"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"2"	""	"1"	"786"
"310"	"54"	"368"	""	"2"	""	"2"	""	"10"	""	"6"	""	"4"	""	"1"	""	"2"	""	"1"	""	"4"	""	"3"	"4"	""	"4"	"411"
"311"	"55"	"439"	""	"9"	""	"7"	""	"165"	""	"1"	""	"2"	""	"9"	""	"1"	""	"3"	""	"3"	""	"5"	"14"	""	"5"	"663"
"312"	"56"	"628"	""	"2"	""	"9"	""	"57"	""	"18"	""	"26"	""	"4"	""	"3"	""	"11"	""	"10"	""	"13"	"19"	""	"9"	"809"
"313"	"57"	"585"	""	"5"	""	"13"	""	"53"	""	"4"	""	"1"	""	"0"	""	"1"	""	"0"	""	"0"	""	"1"	"1"	""	"0"	"664"
"314"	"58"	"457"	""	"5"	""	"6"	""	"8"	""	"16"	""	"23"	""	"3"	""	"1"	""	"6"	""	"4"	""	"14"	"4"	""	"3"	"550"
"315"	"59"	"500"	""	"1"	""	"7"	""	"8"	""	"7"	""	"0"	""	"3"	""	"0"	""	"4"	""	"4"	""	"4"	"5"	""	"4"	"547"
"316"	"60"	"527"	""	"9"	""	"13"	""	"48"	""	"11"	""	"15"	""	"1"	""	"1"	""	"5"	""	"1"	""	"2"	"4"	""	"7"	"644"
"317"	"61"	"613"	""	"0"	""	"4"	""	"16"	""	"8"	""	"1"	""	"3"	""	"2"	""	"5"	""	"1"	""	"0"	"2"	""	"8"	"663"
"318"	"62"	"575"	""	"4"	""	"19"	""	"49"	""	"17"	""	"4"	""	"1"	""	"0"	""	"2"	""	"0"	""	"4"	"3"	""	"2"	"680"
"319"	"63"	"616"	""	"5"	""	"6"	""	"45"	""	"24"	""	"2"	""	"1"	""	"1"	""	"3"	""	"1"	""	"3"	"4"	""	"9"	"720"
"320"	"64"	"712"	""	"1"	""	"3"	""	"7"	""	"10"	""	"0"	""	"3"	""	"1"	""	"1"	""	"2"	""	"2"	"3"	""	"6"	"751"
"321"	"Candidates Name
----->
BOOTH NO"	"Brough forward from TOTAL  (Part-I-A)"	""	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"
"322"	""	""	""	"NITYA NAND BISHWAS"	""	"PRAMOD SINGH YADAV"	""	"PRINCE VICTOR"	""	"LAXMI SADA"	""	"VIJAY SAH"	""	"SANJAY KUMAR JHA"	""	"D. SAJJAD"	""	"SATYA NARAYAN WRITER"	""	"SADA NAND CHOUDHARY"	""	"SADHANA DEVI"	"SUKDEO PASWAN"	""	"MOHAMMED SAIFUR RAB"	""
"323"	"1"	"15"	""	"16"	""	"17"	""	"18"	""	"19"	""	"20"	""	"21"	""	"22"	""	"23"	""	"24"	""	"25"	"26"	""	"27"	"28"
"324"	"65"	"571"	""	"2"	""	"2"	""	"11"	""	"5"	""	"4"	""	"0"	""	"1"	""	"2"	""	"3"	""	"6"	"2"	""	"6"	"615"
"325"	"66"	"592"	""	"1"	""	"6"	""	"10"	""	"4"	""	"1"	""	"0"	""	"1"	""	"0"	""	"3"	""	"3"	"5"	""	"2"	"628"
"326"	"67"	"350"	""	"4"	""	"12"	""	"99"	""	"8"	""	"2"	""	"0"	""	"0"	""	"7"	""	"1"	""	"3"	"5"	""	"5"	"496"
"327"	"68"	"410"	""	"0"	""	"2"	""	"2"	""	"3"	""	"1"	""	"0"	""	"0"	""	"2"	""	"2"	""	"2"	"0"	""	"2"	"426"
"328"	"69"	"462"	""	"1"	""	"3"	""	"30"	""	"17"	""	"4"	""	"6"	""	"7"	""	"6"	""	"9"	""	"13"	"27"	""	"25"	"610"
"329"	"70"	"519"	""	"0"	""	"0"	""	"2"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"1"	"524"
"330"	"71"	"532"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"0"	"533"
"331"	"72"	"744"	""	"0"	""	"1"	""	"0"	""	"2"	""	"6"	""	"0"	""	"1"	""	"1"	""	"0"	""	"2"	"2"	""	"2"	"761"
"332"	"73"	"760"	""	"0"	""	"0"	""	"4"	""	"5"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"1"	"3"	""	"5"	"779"
"333"	"74"	"685"	""	"0"	""	"0"	""	"2"	""	"3"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"3"	"693"
"334"	"75"	"635"	""	"0"	""	"0"	""	"0"	""	"3"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"4"	"642"
"335"	"76"	"536"	""	"0"	""	"1"	""	"21"	""	"13"	""	"4"	""	"2"	""	"0"	""	"2"	""	"2"	""	"0"	"1"	""	"11"	"593"
"336"	"77"	"675"	""	"0"	""	"0"	""	"1"	""	"2"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"0"	""	"0"	"679"
"337"	"78"	"766"	""	"1"	""	"0"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"2"	""	"2"	"774"
"338"	"79"	"383"	""	"2"	""	"6"	""	"16"	""	"1"	""	"1"	""	"2"	""	"0"	""	"2"	""	"0"	""	"0"	"2"	""	"2"	"417"
"339"	"80"	"427"	""	"3"	""	"10"	""	"18"	""	"6"	""	"5"	""	"2"	""	"0"	""	"5"	""	"3"	""	"2"	"3"	""	"8"	"492"
"340"	"81"	"489"	""	"5"	""	"6"	""	"12"	""	"7"	""	"2"	""	"1"	""	"3"	""	"5"	""	"6"	""	"10"	"8"	""	"8"	"562"
"341"	"82"	"372"	""	"3"	""	"2"	""	"18"	""	"11"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	"1"	""	"5"	"413"
"342"	"83"	"363"	""	"3"	""	"4"	""	"33"	""	"7"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	"4"	""	"1"	"417"
"343"	"84"	"480"	""	"3"	""	"7"	""	"19"	""	"2"	""	"11"	""	"0"	""	"1"	""	"3"	""	"3"	""	"2"	"14"	""	"2"	"547"
"344"	"85"	"556"	""	"17"	""	"23"	""	"27"	""	"5"	""	"13"	""	"0"	""	"1"	""	"1"	""	"2"	""	"3"	"4"	""	"2"	"654"
"345"	"86"	"412"	""	"5"	""	"12"	""	"33"	""	"3"	""	"13"	""	"3"	""	"1"	""	"1"	""	"4"	""	"2"	"5"	""	"4"	"498"
"346"	"87"	"473"	""	"3"	""	"3"	""	"9"	""	"5"	""	"2"	""	"0"	""	"0"	""	"3"	""	"0"	""	"3"	"1"	""	"2"	"504"
"347"	"88"	"842"	""	"1"	""	"2"	""	"10"	""	"6"	""	"2"	""	"1"	""	"2"	""	"3"	""	"0"	""	"3"	"17"	""	"0"	"889"
"348"	"89"	"719"	""	"1"	""	"3"	""	"11"	""	"2"	""	"2"	""	"2"	""	"0"	""	"6"	""	"1"	""	"3"	"6"	""	"5"	"761"
"349"	"90"	"711"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"1"	""	"1"	""	"0"	"14"	""	"1"	"729"
"350"	"91"	"604"	""	"1"	""	"7"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	""	"2"	""	"0"	""	"19"	"2"	""	"0"	"637"
"351"	"92"	"627"	""	"7"	""	"20"	""	"22"	""	"21"	""	"25"	""	"2"	""	"0"	""	"1"	""	"2"	""	"4"	"5"	""	"15"	"751"
"352"	"93"	"527"	""	"1"	""	"0"	""	"1"	""	"7"	""	"3"	""	"4"	""	"2"	""	"2"	""	"2"	""	"4"	"6"	""	"9"	"568"
"353"	"94"	"539"	""	"6"	""	"7"	""	"3"	""	"3"	""	"5"	""	"1"	""	"1"	""	"4"	""	"1"	""	"4"	"20"	""	"1"	"595"
"354"	"95"	"433"	""	"0"	""	"7"	""	"11"	""	"24"	""	"1"	""	"0"	""	"2"	""	"2"	""	"2"	""	"2"	"1"	""	"1"	"486"
"355"	"96"	"469"	""	"8"	""	"12"	""	"106"	""	"14"	""	"4"	""	"1"	""	"0"	""	"0"	""	"1"	""	"2"	"3"	""	"2"	"622"
"356"	"97"	"168"	""	"7"	""	"6"	""	"87"	""	"2"	""	"0"	""	"1"	""	"0"	""	"2"	""	"0"	""	"2"	"3"	""	"3"	"281"
"357"	"98"	"701"	""	"5"	""	"3"	""	"11"	""	"9"	""	"2"	""	"1"	""	"3"	""	"2"	""	"1"	""	"2"	"3"	""	"1"	"744"
"358"	"99"	"619"	""	"8"	""	"20"	""	"22"	""	"11"	""	"10"	""	"1"	""	"0"	""	"2"	""	"1"	""	"1"	"3"	""	"10"	"708"
"359"	"100"	"708"	""	"7"	""	"11"	""	"19"	""	"13"	""	"23"	""	"6"	""	"7"	""	"12"	""	"6"	""	"9"	"8"	""	"12"	"841"
"360"	"101"	"618"	""	"5"	""	"5"	""	"17"	""	"10"	""	"1"	""	"1"	""	"1"	""	"2"	""	"2"	""	"1"	"0"	""	"5"	"668"
"361"	"102"	"655"	""	"0"	""	"5"	""	"107"	""	"15"	""	"7"	""	"3"	""	"1"	""	"3"	""	"4"	""	"7"	"5"	""	"6"	"818"
"362"	"103"	"500"	""	"5"	""	"11"	""	"223"	""	"1"	""	"6"	""	"0"	""	"3"	""	"1"	""	"2"	""	"3"	"2"	""	"8"	"765"
"363"	"104"	"562"	""	"1"	""	"9"	""	"63"	""	"8"	""	"5"	""	"3"	""	"0"	""	"2"	""	"4"	""	"8"	"6"	""	"3"	"674"
"364"	"105"	"324"	""	"2"	""	"5"	""	"86"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	"0"	""	"1"	"421"
"365"	"106"	"432"	""	"1"	""	"5"	""	"32"	""	"2"	""	"0"	""	"0"	""	"0"	""	"2"	""	"1"	""	"0"	"1"	""	"4"	"480"
"366"	"107"	"319"	""	"0"	""	"4"	""	"28"	""	"5"	""	"3"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	"2"	""	"10"	"372"
"367"	"108"	"688"	""	"2"	""	"3"	""	"90"	""	"1"	""	"4"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	"3"	""	"1"	"793"
"368"	"109"	"427"	""	"2"	""	"4"	""	"223"	""	"17"	""	"8"	""	"4"	""	"4"	""	"5"	""	"5"	""	"10"	"8"	""	"10"	"727"
"369"	"110"	"449"	""	"14"	""	"19"	""	"271"	""	"16"	""	"8"	""	"1"	""	"2"	""	"4"	""	"6"	""	"3"	"4"	""	"12"	"809"
"370"	"111"	"507"	""	"6"	""	"20"	""	"180"	""	"13"	""	"6"	""	"2"	""	"6"	""	"17"	""	"4"	""	"10"	"5"	""	"14"	"790"
"371"	"112"	"471"	""	"4"	""	"5"	""	"185"	""	"2"	""	"1"	""	"2"	""	"0"	""	"3"	""	"0"	""	"2"	"1"	""	"2"	"678"
"372"	"113"	"271"	""	"9"	""	"4"	""	"410"	""	"10"	""	"0"	""	"4"	""	"1"	""	"1"	""	"7"	""	"2"	"15"	""	"14"	"748"
"373"	"114"	"205"	""	"3"	""	"1"	""	"269"	""	"9"	""	"1"	""	"1"	""	"0"	""	"3"	""	"2"	""	"3"	"6"	""	"7"	"510"
"374"	"115"	"317"	""	"8"	""	"11"	""	"117"	""	"21"	""	"4"	""	"0"	""	"3"	""	"4"	""	"2"	""	"2"	"5"	""	"14"	"508"
"375"	"116"	"360"	""	"1"	""	"3"	""	"43"	""	"5"	""	"2"	""	"16"	""	"1"	""	"0"	""	"1"	""	"2"	"1"	""	"5"	"440"
"376"	"117"	"406"	""	"8"	""	"13"	""	"74"	""	"3"	""	"3"	""	"8"	""	"1"	""	"4"	""	"6"	""	"13"	"5"	""	"8"	"552"
"377"	"118"	"592"	""	"2"	""	"3"	""	"7"	""	"7"	""	"0"	""	"3"	""	"2"	""	"1"	""	"0"	""	"8"	"1"	""	"2"	"628"
"378"	"119"	"492"	""	"1"	""	"0"	""	"6"	""	"10"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	"1"	""	"1"	"513"
"379"	"120"	"478"	""	"0"	""	"0"	""	"6"	""	"6"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"2"	"0"	""	"0"	"493"
"380"	"121"	"548"	""	"4"	""	"13"	""	"28"	""	"4"	""	"3"	""	"1"	""	"1"	""	"1"	""	"4"	""	"1"	"0"	""	"0"	"608"
"381"	"122"	"392"	""	"10"	""	"12"	""	"29"	""	"0"	""	"2"	""	"1"	""	"0"	""	"2"	""	"2"	""	"3"	"24"	""	"4"	"481"
"382"	"123"	"358"	""	"7"	""	"14"	""	"24"	""	"9"	""	"29"	""	"1"	""	"4"	""	"5"	""	"4"	""	"5"	"5"	""	"8"	"473"
"383"	"124"	"572"	""	"1"	""	"0"	""	"4"	""	"1"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"1"	"6"	""	"0"	"586"
"384"	"125"	"320"	""	"3"	""	"5"	""	"22"	""	"11"	""	"0"	""	"0"	""	"1"	""	"3"	""	"5"	""	"7"	"6"	""	"6"	"389"
"385"	"126"	"332"	""	"6"	""	"10"	""	"58"	""	"4"	""	"7"	""	"0"	""	"1"	""	"0"	""	"0"	""	"1"	"4"	""	"4"	"427"
"386"	"127"	"556"	""	"10"	""	"13"	""	"23"	""	"7"	""	"8"	""	"1"	""	"2"	""	"2"	""	"3"	""	"1"	"0"	""	"7"	"633"
"387"	"128"	"204"	""	"4"	""	"3"	""	"10"	""	"4"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"1"	"226"
"388"	"129"	"671"	""	"3"	""	"6"	""	"1"	""	"9"	""	"0"	""	"0"	""	"0"	""	"8"	""	"3"	""	"3"	"2"	""	"4"	"710"
"389"	"130"	"396"	""	"0"	""	"3"	""	"5"	""	"6"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	"0"	""	"2"	"413"
"390"	"131"	"472"	""	"0"	""	"3"	""	"4"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	""	"0"	"0"	""	"0"	"481"
"391"	"132"	"564"	""	"1"	""	"16"	""	"21"	""	"8"	""	"4"	""	"1"	""	"0"	""	"3"	""	"0"	""	"1"	"3"	""	"4"	"626"
"392"	"Candidates Name
----->
BOOTH NO"	"Brough forward from TOTAL  (Part-I-A)"	""	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"
"393"	""	""	""	"NITYA NAND BISHWAS"	""	"PRAMOD SINGH YADAV"	""	"PRINCE VICTOR"	""	"LAXMI SADA"	""	"VIJAY SAH"	""	"SANJAY KUMAR JHA"	""	"D. SAJJAD"	""	"SATYA NARAYAN WRITER"	""	"SADA NAND CHOUDHARY"	""	"SADHANA DEVI"	"SUKDEO PASWAN"	""	"MOHAMMED SAIFUR RAB"	""
"394"	"1"	"15"	""	"16"	""	"17"	""	"18"	""	"19"	""	"20"	""	"21"	""	"22"	""	"23"	""	"24"	""	"25"	"26"	""	"27"	"28"
"395"	"133"	"509"	""	"0"	""	"1"	""	"0"	""	"1"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"3"	""	"0"	"516"
"396"	"134"	"354"	""	"3"	""	"4"	""	"47"	""	"5"	""	"6"	""	"1"	""	"0"	""	"3"	""	"3"	""	"0"	"3"	""	"10"	"439"
"397"	"135"	"670"	""	"9"	""	"15"	""	"39"	""	"1"	""	"3"	""	"1"	""	"0"	""	"3"	""	"3"	""	"9"	"4"	""	"11"	"768"
"398"	"136"	"410"	""	"0"	""	"4"	""	"6"	""	"5"	""	"1"	""	"1"	""	"1"	""	"4"	""	"2"	""	"3"	"8"	""	"5"	"450"
"399"	"137"	"331"	""	"1"	""	"6"	""	"4"	""	"5"	""	"1"	""	"1"	""	"0"	""	"2"	""	"1"	""	"0"	"2"	""	"0"	"354"
"400"	"138"	"555"	""	"5"	""	"8"	""	"31"	""	"3"	""	"4"	""	"2"	""	"0"	""	"2"	""	"5"	""	"3"	"4"	""	"3"	"625"
"401"	"139"	"383"	""	"0"	""	"1"	""	"3"	""	"1"	""	"0"	""	"1"	""	"1"	""	"4"	""	"0"	""	"2"	"3"	""	"4"	"403"
"402"	"140"	"575"	""	"5"	""	"4"	""	"5"	""	"10"	""	"4"	""	"0"	""	"3"	""	"4"	""	"8"	""	"5"	"10"	""	"15"	"648"
"403"	"141"	"349"	""	"0"	""	"0"	""	"5"	""	"2"	""	"1"	""	"0"	""	"0"	""	"2"	""	"2"	""	"0"	"2"	""	"1"	"364"
"404"	"142"	"296"	""	"0"	""	"2"	""	"10"	""	"5"	""	"0"	""	"0"	""	"1"	""	"1"	""	"0"	""	"2"	"1"	""	"0"	"318"
"405"	"143"	"382"	""	"4"	""	"0"	""	"4"	""	"13"	""	"2"	""	"4"	""	"1"	""	"4"	""	"2"	""	"7"	"7"	""	"3"	"433"
"406"	"144"	"608"	""	"7"	""	"8"	""	"29"	""	"1"	""	"4"	""	"0"	""	"1"	""	"1"	""	"1"	""	"0"	"3"	""	"1"	"664"
"407"	"145"	"271"	""	"4"	""	"0"	""	"10"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"9"	""	"1"	"295"
"408"	"146"	"333"	""	"1"	""	"3"	""	"10"	""	"4"	""	"0"	""	"2"	""	"2"	""	"2"	""	"2"	""	"0"	"0"	""	"1"	"360"
"409"	"147"	"381"	""	"2"	""	"7"	""	"18"	""	"8"	""	"0"	""	"0"	""	"1"	""	"0"	""	"1"	""	"2"	"1"	""	"4"	"425"
"410"	"148"	"567"	""	"10"	""	"17"	""	"28"	""	"14"	""	"4"	""	"0"	""	"1"	""	"3"	""	"2"	""	"6"	"8"	""	"9"	"669"
"411"	"149"	"558"	""	"1"	""	"4"	""	"9"	""	"1"	""	"0"	""	"1"	""	"0"	""	"1"	""	"1"	""	"1"	"0"	""	"4"	"581"
"412"	"150"	"462"	""	"0"	""	"9"	""	"8"	""	"6"	""	"0"	""	"0"	""	"1"	""	"0"	""	"1"	""	"0"	"1"	""	"2"	"490"
"413"	"151"	"524"	""	"2"	""	"0"	""	"0"	""	"16"	""	"2"	""	"6"	""	"0"	""	"12"	""	"6"	""	"7"	"2"	""	"13"	"590"
"414"	"152"	"444"	""	"1"	""	"0"	""	"3"	""	"0"	""	"0"	""	"1"	""	"0"	""	"1"	""	"4"	""	"1"	"2"	""	"2"	"459"
"415"	"153"	"386"	""	"2"	""	"1"	""	"15"	""	"4"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"2"	"410"
"416"	"154"	"485"	""	"9"	""	"5"	""	"14"	""	"6"	""	"9"	""	"10"	""	"4"	""	"12"	""	"10"	""	"25"	"12"	""	"18"	"619"
"417"	"155"	"557"	""	"1"	""	"2"	""	"3"	""	"3"	""	"3"	""	"3"	""	"0"	""	"1"	""	"1"	""	"0"	"4"	""	"3"	"581"
"418"	"156"	"329"	""	"3"	""	"5"	""	"14"	""	"51"	""	"25"	""	"7"	""	"3"	""	"5"	""	"6"	""	"4"	"8"	""	"27"	"487"
"419"	"157"	"626"	""	"1"	""	"1"	""	"2"	""	"7"	""	"4"	""	"8"	""	"0"	""	"2"	""	"1"	""	"7"	"5"	""	"6"	"670"
"420"	"158"	"659"	""	"5"	""	"6"	""	"62"	""	"23"	""	"1"	""	"3"	""	"2"	""	"3"	""	"2"	""	"3"	"4"	""	"13"	"786"
"421"	"159"	"769"	""	"5"	""	"1"	""	"4"	""	"14"	""	"1"	""	"1"	""	"0"	""	"9"	""	"0"	""	"2"	"1"	""	"8"	"815"
"422"	"160"	"741"	""	"2"	""	"3"	""	"15"	""	"15"	""	"1"	""	"1"	""	"0"	""	"4"	""	"1"	""	"2"	"7"	""	"13"	"805"
"423"	"161"	"312"	""	"0"	""	"0"	""	"1"	""	"6"	""	"0"	""	"0"	""	"0"	""	"2"	""	"1"	""	"0"	"2"	""	"3"	"327"
"424"	"162"	"798"	""	"7"	""	"1"	""	"6"	""	"6"	""	"3"	""	"2"	""	"2"	""	"3"	""	"3"	""	"4"	"7"	""	"7"	"849"
"425"	"163"	"299"	""	"2"	""	"1"	""	"24"	""	"7"	""	"0"	""	"1"	""	"0"	""	"1"	""	"1"	""	"3"	"2"	""	"3"	"344"
"426"	"164"	"606"	""	"9"	""	"5"	""	"54"	""	"3"	""	"2"	""	"1"	""	"0"	""	"3"	""	"3"	""	"0"	"2"	""	"3"	"691"
"427"	"165"	"242"	""	"1"	""	"1"	""	"0"	""	"2"	""	"2"	""	"1"	""	"1"	""	"0"	""	"3"	""	"2"	"1"	""	"0"	"256"
"428"	"166"	"584"	""	"10"	""	"35"	""	"26"	""	"14"	""	"1"	""	"1"	""	"0"	""	"2"	""	"2"	""	"3"	"1"	""	"2"	"681"
"429"	"167"	"542"	""	"5"	""	"1"	""	"15"	""	"2"	""	"3"	""	"0"	""	"1"	""	"2"	""	"1"	""	"3"	"3"	""	"2"	"580"
"430"	"168"	"421"	""	"4"	""	"2"	""	"2"	""	"10"	""	"2"	""	"0"	""	"4"	""	"5"	""	"2"	""	"2"	"5"	""	"2"	"461"
"431"	"169"	"387"	""	"2"	""	"7"	""	"68"	""	"7"	""	"2"	""	"1"	""	"0"	""	"5"	""	"4"	""	"4"	"3"	""	"3"	"493"
"432"	"170"	"225"	""	"0"	""	"6"	""	"35"	""	"3"	""	"4"	""	"2"	""	"1"	""	"2"	""	"2"	""	"6"	"5"	""	"4"	"295"
"433"	"171"	"451"	""	"6"	""	"9"	""	"112"	""	"8"	""	"1"	""	"3"	""	"5"	""	"6"	""	"2"	""	"3"	"4"	""	"8"	"618"
"434"	"172"	"752"	""	"2"	""	"7"	""	"96"	""	"9"	""	"5"	""	"1"	""	"0"	""	"0"	""	"1"	""	"1"	"4"	""	"2"	"880"
"435"	"173"	"530"	""	"3"	""	"12"	""	"8"	""	"17"	""	"16"	""	"0"	""	"3"	""	"6"	""	"1"	""	"4"	"0"	""	"3"	"603"
"436"	"174"	"465"	""	"5"	""	"13"	""	"18"	""	"2"	""	"1"	""	"4"	""	"2"	""	"1"	""	"2"	""	"2"	"6"	""	"2"	"523"
"437"	"175"	"498"	""	"6"	""	"14"	""	"27"	""	"3"	""	"3"	""	"1"	""	"1"	""	"1"	""	"4"	""	"2"	"3"	""	"7"	"570"
"438"	"176"	"606"	""	"4"	""	"1"	""	"7"	""	"2"	""	"4"	""	"7"	""	"1"	""	"1"	""	"0"	""	"1"	"0"	""	"1"	"635"
"439"	"177"	"452"	""	"6"	""	"9"	""	"37"	""	"12"	""	"12"	""	"4"	""	"0"	""	"5"	""	"5"	""	"11"	"9"	""	"4"	"566"
"440"	"178"	"331"	""	"1"	""	"3"	""	"10"	""	"6"	""	"6"	""	"4"	""	"1"	""	"11"	""	"2"	""	"10"	"2"	""	"5"	"392"
"441"	"179"	"293"	""	"2"	""	"1"	""	"25"	""	"1"	""	"5"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"1"	"328"
"442"	"180"	"293"	""	"2"	""	"15"	""	"156"	""	"2"	""	"0"	""	"1"	""	"0"	""	"5"	""	"2"	""	"4"	"2"	""	"8"	"490"
"443"	"181"	"295"	""	"4"	""	"9"	""	"149"	""	"4"	""	"3"	""	"0"	""	"1"	""	"1"	""	"3"	""	"4"	"0"	""	"4"	"477"
"444"	"182"	"280"	""	"6"	""	"7"	""	"102"	""	"8"	""	"3"	""	"0"	""	"1"	""	"0"	""	"3"	""	"9"	"8"	""	"8"	"435"
"445"	"183"	"428"	""	"5"	""	"10"	""	"73"	""	"12"	""	"3"	""	"1"	""	"3"	""	"7"	""	"7"	""	"14"	"4"	""	"9"	"576"
"446"	"184"	"319"	""	"2"	""	"5"	""	"20"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	""	"1"	""	"2"	"4"	""	"2"	"357"
"447"	"185"	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"0"	"1"
"448"	"186"	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"0"	"0"
"449"	"187"	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"0"	"0"
"450"	"188"	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"0"	"0"
"451"	"189"	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"0"	"0"
"452"	"190"	"66"	""	"0"	""	"0"	""	"0"	""	"2"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"0"	""	"0"	"69"
"453"	"191"	"306"	""	"1"	""	"2"	""	"14"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	"1"	""	"0"	"325"
