"Form.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"	"X..20"	"X..21"	"X..22"	"X..23"	"X..24"	"X..25"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"ELECTION TO THE HOUSE OF  THE PEOPLE FROM THE 9---ARARIA CONSTITUENCY PART-I"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ParliamentConstituency :9---ARARIA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Form-20  (Part-I-A)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"Assembly Constituency :51---Sikti                                                                                                                                                   No of Voters :202234"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"Candidates Name
----->
"296"	"62"	"562"	""	"2"	""	"1"	""	"3"	""	"1"	""	"1"	""	"3"	""	"2"	""	"6"	""	"0"	""	"2"	"3"	""	"5"	"591"	""
"297"	"63"	"534"	""	"7"	""	"20"	""	"33"	""	"7"	""	"4"	""	"8"	""	"9"	""	"8"	""	"7"	""	"11"	"4"	""	"9"	"661"	""
"298"	"64"	"454"	""	"1"	""	"7"	""	"6"	""	"4"	""	"2"	""	"2"	""	"1"	""	"2"	""	"2"	""	"1"	"37"	""	"2"	"521"	""
"299"	"Candidates Name
----->
BOOTH NO"	"Brough forward from TOTAL  (Part-I-A)"	""	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"	""
"300"	""	""	""	"NITYA NAND BISHWAS"	""	"PRAMOD SINGH YADAV"	""	"PRINCE VICTOR"	""	"LAXMI SADA"	""	"VIJAY SAH"	""	"SANJAY KUMAR JHA"	""	"D. SAJJAD"	""	"SATYA NARAYAN WRITER"	""	"SADA NAND CHOUDHARY"	""	"SADHANA DEVI"	"SUKDEO PASWAN"	""	"MOHAMMED SAIFUR RAB"	""	""
"301"	"1"	"15"	""	"16"	""	"17"	""	"18"	""	"19"	""	"20"	""	"21"	""	"22"	""	"23"	""	"24"	""	"25"	"26"	""	"27"	"28"	""
"302"	"65"	"199"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	""	"1"	""	"0"	""	"0"	""	"1"	""	"1"	"8"	""	"1"	"213"	""
"303"	"66"	"596"	""	"4"	""	"6"	""	"14"	""	"1"	""	"3"	""	"3"	""	"2"	""	"3"	""	"2"	""	"2"	"5"	""	"4"	"645"	""
"304"	"67"	"575"	""	"4"	""	"4"	""	"8"	""	"0"	""	"3"	""	"0"	""	"1"	""	"2"	""	"2"	""	"1"	"1"	""	"1"	"602"	""
"305"	"68"	"343"	""	"4"	""	"9"	""	"15"	""	"5"	""	"0"	""	"2"	""	"1"	""	"0"	""	"4"	""	"2"	"2"	""	"3"	"390"	""
"306"	"69"	"405"	""	"2"	""	"0"	""	"6"	""	"6"	""	"1"	""	"3"	""	"0"	""	"3"	""	"1"	""	"2"	"5"	""	"1"	"435"	""
"307"	"70"	"416"	""	"2"	""	"2"	""	"6"	""	"2"	""	"0"	""	"0"	""	"1"	""	"1"	""	"2"	""	"0"	"1"	""	"3"	"436"	""
"308"	"71"	"452"	""	"12"	""	"24"	""	"18"	""	"7"	""	"4"	""	"2"	""	"1"	""	"2"	""	"1"	""	"1"	"10"	""	"5"	"539"	""
"309"	"72"	"663"	""	"1"	""	"1"	""	"9"	""	"5"	""	"3"	""	"3"	""	"1"	""	"2"	""	"3"	""	"1"	"4"	""	"4"	"700"	""
"310"	"73"	"401"	""	"5"	""	"5"	""	"20"	""	"19"	""	"4"	""	"2"	""	"0"	""	"3"	""	"2"	""	"1"	"26"	""	"9"	"497"	""
"311"	"74"	"297"	""	"3"	""	"0"	""	"10"	""	"2"	""	"1"	""	"1"	""	"0"	""	"4"	""	"2"	""	"0"	"6"	""	"3"	"329"	""
"312"	"75"	"514"	""	"3"	""	"3"	""	"9"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"1"	""	"1"	"532"	""
"313"	"76"	"726"	""	"3"	""	"5"	""	"11"	""	"24"	""	"6"	""	"4"	""	"3"	""	"8"	""	"3"	""	"2"	"7"	""	"9"	"811"	""
"314"	"77"	"344"	""	"0"	""	"0"	""	"0"	""	"6"	""	"1"	""	"1"	""	"0"	""	"1"	""	"1"	""	"0"	"2"	""	"1"	"357"	""
"315"	"78"	"477"	""	"9"	""	"2"	""	"32"	""	"4"	""	"4"	""	"1"	""	"1"	""	"0"	""	"1"	""	"1"	"5"	""	"2"	"539"	""
"316"	"79"	"727"	""	"3"	""	"0"	""	"3"	""	"7"	""	"2"	""	"5"	""	"2"	""	"5"	""	"1"	""	"2"	"3"	""	"7"	"767"	""
"317"	"80"	"630"	""	"0"	""	"1"	""	"1"	""	"6"	""	"1"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"2"	""	"4"	"646"	""
"318"	"81"	"504"	""	"5"	""	"3"	""	"3"	""	"25"	""	"4"	""	"3"	""	"6"	""	"17"	""	"6"	""	"13"	"10"	""	"25"	"624"	""
"319"	"82"	"618"	""	"0"	""	"4"	""	"20"	""	"5"	""	"1"	""	"4"	""	"7"	""	"7"	""	"2"	""	"4"	"15"	""	"10"	"697"	""
"320"	"83"	"798"	""	"6"	""	"17"	""	"44"	""	"5"	""	"6"	""	"1"	""	"0"	""	"4"	""	"3"	""	"3"	"6"	""	"11"	"904"	""
"321"	"84"	"774"	""	"10"	""	"6"	""	"13"	""	"15"	""	"5"	""	"3"	""	"2"	""	"4"	""	"1"	""	"3"	"32"	""	"16"	"884"	""
"322"	"85"	"742"	""	"5"	""	"0"	""	"41"	""	"7"	""	"0"	""	"1"	""	"0"	""	"3"	""	"0"	""	"0"	"6"	""	"3"	"808"	""
"323"	"86"	"977"	""	"1"	""	"0"	""	"3"	""	"4"	""	"0"	""	"1"	""	"0"	""	"1"	""	"1"	""	"1"	"13"	""	"3"	"1005"	""
"324"	"87"	"636"	""	"0"	""	"0"	""	"0"	""	"4"	""	"3"	""	"2"	""	"1"	""	"4"	""	"1"	""	"0"	"2"	""	"2"	"655"	""
"325"	"88"	"440"	""	"0"	""	"1"	""	"6"	""	"5"	""	"2"	""	"4"	""	"1"	""	"2"	""	"1"	""	"1"	"12"	""	"2"	"477"	""
"326"	"89"	"666"	""	"3"	""	"2"	""	"3"	""	"8"	""	"1"	""	"3"	""	"0"	""	"1"	""	"3"	""	"2"	"2"	""	"4"	"698"	""
"327"	"90"	"604"	""	"3"	""	"1"	""	"1"	""	"35"	""	"11"	""	"6"	""	"10"	""	"15"	""	"12"	""	"15"	"18"	""	"22"	"753"	""
"328"	"91"	"725"	""	"7"	""	"9"	""	"21"	""	"2"	""	"0"	""	"4"	""	"5"	""	"4"	""	"4"	""	"4"	"7"	""	"5"	"797"	""
"329"	"92"	"493"	""	"7"	""	"4"	""	"14"	""	"2"	""	"9"	""	"2"	""	"0"	""	"1"	""	"0"	""	"3"	"3"	""	"6"	"544"	""
"330"	"93"	"663"	""	"6"	""	"16"	""	"38"	""	"14"	""	"5"	""	"7"	""	"5"	""	"14"	""	"3"	""	"9"	"28"	""	"31"	"839"	""
"331"	"94"	"338"	""	"1"	""	"3"	""	"12"	""	"1"	""	"2"	""	"0"	""	"1"	""	"3"	""	"0"	""	"2"	"5"	""	"2"	"370"	""
"332"	"95"	"528"	""	"2"	""	"2"	""	"7"	""	"9"	""	"6"	""	"0"	""	"1"	""	"5"	""	"0"	""	"0"	"15"	""	"1"	"576"	""
"333"	"96"	"743"	""	"6"	""	"8"	""	"31"	""	"12"	""	"5"	""	"5"	""	"3"	""	"5"	""	"7"	""	"6"	"4"	""	"23"	"858"	""
"334"	"97"	"648"	""	"1"	""	"1"	""	"6"	""	"7"	""	"4"	""	"1"	""	"0"	""	"0"	""	"1"	""	"2"	"6"	""	"4"	"681"	""
"335"	"98"	"700"	""	"9"	""	"16"	""	"42"	""	"4"	""	"19"	""	"1"	""	"5"	""	"1"	""	"2"	""	"3"	"12"	""	"7"	"821"	""
"336"	"99"	"655"	""	"5"	""	"8"	""	"17"	""	"6"	""	"2"	""	"1"	""	"2"	""	"8"	""	"3"	""	"2"	"5"	""	"13"	"727"	""
"337"	"100"	"341"	""	"3"	""	"6"	""	"19"	""	"2"	""	"3"	""	"1"	""	"2"	""	"2"	""	"1"	""	"0"	"2"	""	"3"	"385"	""
"338"	"101"	"759"	""	"3"	""	"3"	""	"5"	""	"1"	""	"1"	""	"1"	""	"2"	""	"2"	""	"2"	""	"4"	"4"	""	"0"	"787"	""
"339"	"102"	"727"	""	"3"	""	"3"	""	"5"	""	"3"	""	"1"	""	"0"	""	"2"	""	"1"	""	"0"	""	"0"	"2"	""	"2"	"749"	""
"340"	"103"	"442"	""	"2"	""	"8"	""	"13"	""	"0"	""	"5"	""	"3"	""	"1"	""	"6"	""	"1"	""	"1"	"4"	""	"5"	"491"	""
"341"	"104"	"203"	""	"1"	""	"3"	""	"5"	""	"2"	""	"4"	""	"1"	""	"2"	""	"2"	""	"1"	""	"4"	"1"	""	"3"	"232"	""
"342"	"105"	"403"	""	"6"	""	"11"	""	"60"	""	"1"	""	"1"	""	"0"	""	"0"	""	"1"	""	"0"	""	"4"	"3"	""	"2"	"492"	""
"343"	"106"	"491"	""	"5"	""	"6"	""	"24"	""	"3"	""	"2"	""	"1"	""	"0"	""	"2"	""	"3"	""	"3"	"7"	""	"9"	"556"	""
"344"	"107"	"486"	""	"3"	""	"2"	""	"6"	""	"1"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	"8"	""	"1"	"509"	""
"345"	"108"	"601"	""	"5"	""	"8"	""	"18"	""	"2"	""	"1"	""	"0"	""	"0"	""	"1"	""	"2"	""	"0"	"14"	""	"6"	"658"	""
"346"	"109"	"527"	""	"0"	""	"2"	""	"5"	""	"1"	""	"2"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"6"	""	"1"	"545"	""
"347"	"110"	"502"	""	"1"	""	"1"	""	"12"	""	"10"	""	"1"	""	"2"	""	"1"	""	"9"	""	"2"	""	"3"	"19"	""	"14"	"577"	""
"348"	"111"	"796"	""	"5"	""	"5"	""	"18"	""	"3"	""	"3"	""	"1"	""	"1"	""	"2"	""	"0"	""	"3"	"10"	""	"3"	"850"	""
"349"	"112"	"528"	""	"3"	""	"8"	""	"4"	""	"9"	""	"2"	""	"3"	""	"4"	""	"3"	""	"3"	""	"5"	"15"	""	"7"	"594"	""
"350"	"113"	"385"	""	"1"	""	"1"	""	"7"	""	"5"	""	"0"	""	"0"	""	"0"	""	"3"	""	"0"	""	"0"	"4"	""	"3"	"409"	""
"351"	"114"	"412"	""	"1"	""	"5"	""	"17"	""	"8"	""	"5"	""	"4"	""	"6"	""	"1"	""	"3"	""	"4"	"3"	""	"10"	"479"	""
"352"	"115"	"651"	""	"3"	""	"5"	""	"2"	""	"4"	""	"3"	""	"1"	""	"1"	""	"4"	""	"7"	""	"7"	"3"	""	"3"	"694"	""
"353"	"116"	"724"	""	"3"	""	"1"	""	"5"	""	"10"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"2"	""	"8"	"754"	""
"354"	"117"	"451"	""	"1"	""	"3"	""	"13"	""	"34"	""	"11"	""	"11"	""	"7"	""	"27"	""	"14"	""	"23"	"13"	""	"62"	"670"	""
"355"	"118"	"694"	""	"7"	""	"11"	""	"32"	""	"4"	""	"0"	""	"0"	""	"2"	""	"2"	""	"1"	""	"0"	"1"	""	"12"	"766"	""
"356"	"119"	"573"	""	"1"	""	"2"	""	"21"	""	"10"	""	"2"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"0"	""	"1"	"611"	""
"357"	"120"	"237"	""	"1"	""	"2"	""	"7"	""	"5"	""	"2"	""	"0"	""	"5"	""	"3"	""	"0"	""	"0"	"0"	""	"7"	"269"	""
"358"	"121"	"281"	""	"4"	""	"9"	""	"10"	""	"13"	""	"0"	""	"5"	""	"2"	""	"10"	""	"10"	""	"7"	"6"	""	"11"	"368"	""
"359"	"122"	"406"	""	"1"	""	"4"	""	"7"	""	"6"	""	"0"	""	"1"	""	"1"	""	"4"	""	"2"	""	"2"	"4"	""	"3"	"441"	""
"360"	"123"	"515"	""	"5"	""	"4"	""	"8"	""	"16"	""	"6"	""	"3"	""	"2"	""	"10"	""	"2"	""	"2"	"3"	""	"4"	"580"	""
"361"	"124"	"702"	""	"10"	""	"4"	""	"12"	""	"2"	""	"1"	""	"2"	""	"1"	""	"5"	""	"0"	""	"1"	"2"	""	"2"	"744"	""
"362"	"125"	"295"	""	"1"	""	"5"	""	"28"	""	"9"	""	"5"	""	"10"	""	"2"	""	"4"	""	"1"	""	"1"	"14"	""	"10"	"385"	""
"363"	"126"	"596"	""	"5"	""	"6"	""	"37"	""	"9"	""	"4"	""	"0"	""	"1"	""	"12"	""	"4"	""	"7"	"6"	""	"13"	"700"	""
"364"	"127"	"514"	""	"1"	""	"3"	""	"4"	""	"4"	""	"0"	""	"2"	""	"1"	""	"3"	""	"0"	""	"1"	"0"	""	"2"	"535"	""
"365"	"128"	"576"	""	"0"	""	"2"	""	"5"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	"0"	""	"1"	"587"	""
"366"	"129"	"451"	""	"1"	""	"1"	""	"5"	""	"9"	""	"3"	""	"2"	""	"1"	""	"17"	""	"9"	""	"4"	"5"	""	"10"	"518"	""
"367"	"130"	"539"	""	"5"	""	"7"	""	"17"	""	"3"	""	"3"	""	"2"	""	"1"	""	"2"	""	"0"	""	"3"	"6"	""	"5"	"593"	""
"368"	"131"	"546"	""	"12"	""	"10"	""	"46"	""	"3"	""	"1"	""	"3"	""	"4"	""	"3"	""	"0"	""	"2"	"2"	""	"3"	"635"	""
"369"	"132"	"356"	""	"4"	""	"1"	""	"1"	""	"16"	""	"3"	""	"6"	""	"3"	""	"13"	""	"4"	""	"4"	"3"	""	"11"	"425"	""
"370"	"Candidates Name
----->
BOOTH NO"	"Brough forward from TOTAL  (Part-I-A)"	""	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"	""
"371"	""	""	""	"NITYA NAND BISHWAS"	""	"PRAMOD SINGH YADAV"	""	"PRINCE VICTOR"	""	"LAXMI SADA"	""	"VIJAY SAH"	""	"SANJAY KUMAR JHA"	""	"D. SAJJAD"	""	"SATYA NARAYAN WRITER"	""	"SADA NAND CHOUDHARY"	""	"SADHANA DEVI"	"SUKDEO PASWAN"	""	"MOHAMMED SAIFUR RAB"	""	""
"372"	"1"	"15"	""	"16"	""	"17"	""	"18"	""	"19"	""	"20"	""	"21"	""	"22"	""	"23"	""	"24"	""	"25"	"26"	""	"27"	"28"	""
"373"	"133"	"392"	""	"1"	""	"1"	""	"1"	""	"12"	""	"2"	""	"1"	""	"3"	""	"12"	""	"2"	""	"3"	"4"	""	"4"	"438"	""
"374"	"134"	"504"	""	"2"	""	"7"	""	"33"	""	"15"	""	"4"	""	"0"	""	"6"	""	"4"	""	"2"	""	"4"	"0"	""	"13"	"594"	""
"375"	"135"	"579"	""	"1"	""	"5"	""	"28"	""	"11"	""	"1"	""	"1"	""	"1"	""	"1"	""	"2"	""	"1"	"4"	""	"6"	"641"	""
"376"	"136"	"578"	""	"2"	""	"4"	""	"1"	""	"1"	""	"2"	""	"1"	""	"0"	""	"0"	""	"0"	""	"2"	"7"	""	"1"	"599"	""
"377"	"137"	"441"	""	"4"	""	"2"	""	"8"	""	"4"	""	"1"	""	"1"	""	"8"	""	"2"	""	"4"	""	"1"	"23"	""	"6"	"505"	""
"378"	"138"	"705"	""	"2"	""	"0"	""	"4"	""	"26"	""	"2"	""	"2"	""	"7"	""	"9"	""	"2"	""	"5"	"6"	""	"9"	"779"	""
"379"	"139"	"509"	""	"0"	""	"2"	""	"3"	""	"6"	""	"0"	""	"1"	""	"1"	""	"4"	""	"2"	""	"4"	"5"	""	"3"	"540"	""
"380"	"140"	"691"	""	"6"	""	"1"	""	"19"	""	"3"	""	"2"	""	"0"	""	"1"	""	"3"	""	"1"	""	"2"	"33"	""	"4"	"766"	""
"381"	"141"	"706"	""	"2"	""	"2"	""	"26"	""	"2"	""	"1"	""	"3"	""	"2"	""	"0"	""	"2"	""	"1"	"20"	""	"3"	"770"	""
"382"	"142"	"392"	""	"0"	""	"2"	""	"3"	""	"2"	""	"3"	""	"0"	""	"0"	""	"2"	""	"0"	""	"0"	"0"	""	"1"	"405"	""
"383"	"143"	"453"	""	"0"	""	"1"	""	"1"	""	"11"	""	"0"	""	"3"	""	"1"	""	"1"	""	"0"	""	"0"	"3"	""	"9"	"483"	""
"384"	"144"	"619"	""	"9"	""	"9"	""	"32"	""	"17"	""	"28"	""	"14"	""	"12"	""	"17"	""	"10"	""	"29"	"12"	""	"30"	"838"	""
"385"	"145"	"619"	""	"2"	""	"0"	""	"4"	""	"1"	""	"0"	""	"0"	""	"0"	""	"3"	""	"1"	""	"0"	"0"	""	"0"	"630"	""
"386"	"146"	"495"	""	"0"	""	"1"	""	"1"	""	"4"	""	"1"	""	"0"	""	"0"	""	"2"	""	"1"	""	"3"	"1"	""	"2"	"511"	""
"387"	"147"	"375"	""	"4"	""	"0"	""	"2"	""	"13"	""	"2"	""	"4"	""	"5"	""	"5"	""	"2"	""	"3"	"4"	""	"22"	"441"	""
"388"	"148"	"420"	""	"0"	""	"0"	""	"1"	""	"0"	""	"1"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	"0"	""	"0"	"423"	""
"389"	"149"	"591"	""	"3"	""	"12"	""	"15"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	"1"	""	"0"	"624"	""
"390"	"150"	"350"	""	"3"	""	"3"	""	"5"	""	"6"	""	"4"	""	"1"	""	"0"	""	"8"	""	"0"	""	"1"	"2"	""	"9"	"392"	""
"391"	"151"	"372"	""	"1"	""	"0"	""	"3"	""	"2"	""	"2"	""	"0"	""	"2"	""	"3"	""	"1"	""	"2"	"5"	""	"0"	"393"	""
"392"	"152"	"371"	""	"3"	""	"3"	""	"19"	""	"13"	""	"0"	""	"3"	""	"0"	""	"3"	""	"0"	""	"1"	"3"	""	"7"	"426"	""
"393"	"153"	"494"	""	"5"	""	"9"	""	"15"	""	"6"	""	"0"	""	"1"	""	"0"	""	"0"	""	"1"	""	"0"	"1"	""	"2"	"534"	""
"394"	"154"	"482"	""	"0"	""	"0"	""	"1"	""	"9"	""	"0"	""	"0"	""	"1"	""	"3"	""	"4"	""	"2"	"2"	""	"2"	"506"	""
"395"	"155"	"670"	""	"2"	""	"3"	""	"4"	""	"2"	""	"1"	""	"1"	""	"0"	""	"2"	""	"0"	""	"0"	"3"	""	"2"	"690"	""
"396"	"156"	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"0"	"0"	""
"397"	"157"	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"0"	""	"0"	"0"	""
"398"	"158"	"224"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	""	"11"	""	"1"	""	"1"	""	"0"	""	"1"	"0"	""	"0"	"239"	""
"399"	"159"	"757"	""	"2"	""	"7"	""	"20"	""	"18"	""	"0"	""	"1"	""	"2"	""	"2"	""	"1"	""	"1"	"6"	""	"6"	"823"	""
"400"	"160"	"480"	""	"1"	""	"3"	""	"0"	""	"4"	""	"0"	""	"2"	""	"2"	""	"1"	""	"0"	""	"0"	"0"	""	"2"	"495"	""
"401"	"161"	"355"	""	"4"	""	"4"	""	"24"	""	"17"	""	"2"	""	"1"	""	"0"	""	"1"	""	"0"	""	"2"	"5"	""	"7"	"422"	""
"402"	"162"	"342"	""	"0"	""	"1"	""	"2"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	"1"	""	"1"	"350"	""
"403"	"163"	"411"	""	"3"	""	"2"	""	"3"	""	"4"	""	"1"	""	"1"	""	"0"	""	"0"	""	"1"	""	"0"	"0"	""	"1"	"427"	""
"404"	"164"	"496"	""	"1"	""	"3"	""	"13"	""	"7"	""	"1"	""	"1"	""	"0"	""	"3"	""	"3"	""	"1"	"1"	""	"8"	"538"	""
"405"	"165"	"462"	""	"2"	""	"2"	""	"5"	""	"4"	""	"0"	""	"0"	""	"1"	""	"2"	""	"0"	""	"0"	"3"	""	"5"	"486"	""
"406"	"166"	"463"	""	"1"	""	"0"	""	"1"	""	"6"	""	"2"	""	"1"	""	"1"	""	"1"	""	"3"	""	"5"	"2"	""	"6"	"492"	""
"407"	"167"	"450"	""	"1"	""	"0"	""	"0"	""	"1"	""	"1"	""	"2"	""	"1"	""	"2"	""	"0"	""	"1"	"5"	""	"4"	"468"	""
"408"	"168"	"474"	""	"0"	""	"1"	""	"6"	""	"21"	""	"7"	""	"7"	""	"9"	""	"28"	""	"8"	""	"15"	"9"	""	"16"	"601"	""
"409"	"169"	"479"	""	"3"	""	"3"	""	"5"	""	"13"	""	"7"	""	"3"	""	"2"	""	"11"	""	"0"	""	"4"	"5"	""	"2"	"537"	""
"410"	"170"	"573"	""	"9"	""	"5"	""	"33"	""	"8"	""	"0"	""	"2"	""	"4"	""	"9"	""	"2"	""	"8"	"6"	""	"8"	"667"	""
"411"	"171"	"595"	""	"0"	""	"2"	""	"1"	""	"5"	""	"1"	""	"1"	""	"0"	""	"3"	""	"0"	""	"3"	"5"	""	"0"	"616"	""
"412"	"172"	"544"	""	"7"	""	"13"	""	"29"	""	"1"	""	"3"	""	"2"	""	"0"	""	"1"	""	"2"	""	"3"	"2"	""	"1"	"608"	""
"413"	"173"	"391"	""	"2"	""	"5"	""	"13"	""	"5"	""	"2"	""	"0"	""	"1"	""	"9"	""	"1"	""	"7"	"4"	""	"10"	"450"	""
"414"	"174"	"235"	""	"2"	""	"4"	""	"5"	""	"1"	""	"4"	""	"0"	""	"1"	""	"4"	""	"1"	""	"0"	"23"	""	"1"	"281"	""
"415"	"175"	"404"	""	"0"	""	"3"	""	"3"	""	"5"	""	"0"	""	"1"	""	"0"	""	"2"	""	"0"	""	"1"	"4"	""	"2"	"425"	""
"416"	"176"	"294"	""	"0"	""	"0"	""	"0"	""	"1"	""	"0"	""	"0"	""	"0"	""	"4"	""	"3"	""	"1"	"5"	""	"6"	"314"	""
"417"	"177"	"442"	""	"1"	""	"3"	""	"0"	""	"14"	""	"5"	""	"2"	""	"5"	""	"13"	""	"11"	""	"3"	"8"	""	"14"	"521"	""
"418"	"178"	"525"	""	"4"	""	"4"	""	"24"	""	"14"	""	"2"	""	"1"	""	"4"	""	"11"	""	"0"	""	"7"	"1"	""	"16"	"613"	""
"419"	"179"	"383"	""	"2"	""	"2"	""	"11"	""	"3"	""	"1"	""	"1"	""	"0"	""	"2"	""	"1"	""	"0"	"6"	""	"8"	"420"	""
"420"	"180"	"489"	""	"1"	""	"1"	""	"3"	""	"2"	""	"1"	""	"0"	""	"0"	""	"1"	""	"3"	""	"2"	"1"	""	"0"	"504"	""
"421"	"181"	"592"	""	"2"	""	"0"	""	"6"	""	"2"	""	"1"	""	"2"	""	"1"	""	"4"	""	"1"	""	"5"	"1"	""	"1"	"618"	""
"422"	"182"	"386"	""	"3"	""	"8"	""	"20"	""	"5"	""	"2"	""	"0"	""	"1"	""	"1"	""	"6"	""	"3"	"4"	""	"13"	"452"	""
"423"	"183"	"526"	""	"12"	""	"4"	""	"24"	""	"2"	""	"11"	""	"8"	""	"1"	""	"3"	""	"1"	""	"6"	"3"	""	"8"	"609"	""
"424"	"184"	"632"	""	"1"	""	"1"	""	"2"	""	"4"	""	"1"	""	"3"	""	"6"	""	"1"	""	"0"	""	"1"	"10"	""	"1"	"663"	""
"425"	"185"	"380"	""	"10"	""	"4"	""	"15"	""	"18"	""	"7"	""	"4"	""	"6"	""	"10"	""	"4"	""	"3"	"8"	""	"11"	"480"	""
"426"	"186"	"460"	""	"1"	""	"0"	""	"8"	""	"1"	""	"5"	""	"1"	""	"1"	""	"1"	""	"0"	""	"1"	"0"	""	"2"	"481"	""
"427"	"187"	"479"	""	"1"	""	"1"	""	"5"	""	"0"	""	"2"	""	"0"	""	"0"	""	"0"	""	"0"	""	"0"	"1"	""	"0"	"489"	""
"428"	"188"	"408"	""	"4"	""	"5"	""	"17"	""	"14"	""	"20"	""	"1"	""	"12"	""	"10"	""	"6"	""	"14"	"13"	""	"8"	"532"	""
"429"	"189"	"513"	""	"1"	""	"2"	""	"5"	""	"3"	""	"0"	""	"0"	""	"0"	""	"4"	""	"0"	""	"1"	"5"	""	"4"	"538"	""
"430"	"190"	"341"	""	"5"	""	"2"	""	"6"	""	"8"	""	"4"	""	"1"	""	"2"	""	"5"	""	"1"	""	"3"	"3"	""	"2"	"383"	""
"431"	"191"	"190"	""	"1"	""	"2"	""	"2"	""	"3"	""	"1"	""	"0"	""	"1"	""	"8"	""	"0"	""	"3"	"1"	""	"0"	"212"	""
"432"	"192"	"330"	""	"0"	""	"2"	""	"9"	""	"0"	""	"3"	""	"0"	""	"0"	""	"0"	""	"1"	""	"1"	"1"	""	"0"	"347"	""
"433"	"193"	"342"	""	"2"	""	"3"	""	"6"	""	"15"	""	"3"	""	"4"	""	"3"	""	"4"	""	"3"	""	"3"	"6"	""	"16"	"410"	""
"434"	"194"	"706"	""	"1"	""	"1"	""	"4"	""	"5"	""	"0"	""	"0"	""	"0"	""	"2"	""	"0"	""	"0"	"0"	""	"5"	"724"	""
"435"	"195"	"456"	""	"1"	""	"0"	""	"1"	""	"6"	""	"0"	""	"2"	""	"3"	""	"18"	""	"1"	""	"4"	"2"	""	"3"	"497"	""
"436"	"196"	"484"	""	"1"	""	"1"	""	"0"	""	"0"	""	"3"	""	"1"	""	"1"	""	"1"	""	"1"	""	"1"	"8"	""	"0"	"502"	""
"437"	"197"	"500"	""	"1"	""	"3"	""	"0"	""	"28"	""	"1"	""	"3"	""	"7"	""	"13"	""	"8"	""	"6"	"8"	""	"19"	"597"	""
"438"	"198"	"670"	""	"4"	""	"4"	""	"4"	""	"14"	""	"5"	""	"0"	""	"7"	""	"11"	""	"3"	""	"6"	"2"	""	"7"	"737"	""
"439"	"199"	"392"	""	"1"	""	"0"	""	"2"	""	"6"	""	"1"	""	"2"	""	"1"	""	"5"	""	"3"	""	"4"	"6"	""	"5"	"428"	""
"440"	"200"	"732"	""	"0"	""	"2"	""	"1"	""	"0"	""	"0"	""	"0"	""	"0"	""	"2"	""	"3"	""	"0"	"3"	""	"0"	"743"	""
"441"	"Candidates Name
----->
BOOTH NO"	"Brough forward from TOTAL  (Part-I-A)"	""	"No of valid votes caste in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total Valid Votes"
"442"	""	""	""	"NITYA NAND BISHWAS"	""	"PRAMOD SINGH YADAV"	""	"PRINCE VICTOR"	""	"LAXMI SADA"	""	"VIJAY SAH"	""	"SANJAY KUMAR JHA"	""	"D. SAJJAD"	""	"SATYA NARAYAN WRITER"	""	"SADA NAND CHOUDHARY"	""	"SADHANA DEVI"	"SUKDEO PASWAN"	""	"MOHAMMED SAIFUR RAB"	""	""
