"X.v...k....XIV..i.kj.k.26.9.."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"QkeZ & 20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"v afr e  i fj . kke  Ik="	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"[fu; e  56 C (2) nsf[ k, ]"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"34&l kl kj ke l al nh;  fuokZpu {ks= l s yksd  l Hkk ds fy,  fuokZpu"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"Hkkx  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"fo/kku l Hkk fuokZpu {ks= esa fuokZpdksa dh dqy  l a[ ; k 282099"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 208&l kl kj ke  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"262"	"185"	"74"	"286"	"85"	"32"	"3"	"78"	"2"	"2"	"1"	"1"	"1"	"2"	"3"	"1"	"2"	"8"	"581"	""	"581"	""
"263"	"186"	"4"	"66"	"64"	"72"	"0"	"7"	"2"	"3"	"1"	"1"	"1"	"5"	"3"	"5"	"0"	"9"	"243"	""	"243"	""
"264"	"187"	"6"	"63"	"94"	"76"	"2"	"27"	"2"	"4"	"4"	"1"	"3"	"1"	"4"	"4"	"3"	"8"	"302"	""	"302"	""
"265"	"188"	"9"	"155"	"50"	"9"	"2"	"84"	"1"	"0"	"0"	"0"	"2"	"0"	"1"	"1"	"0"	"0"	"314"	""	"314"	""
"266"	"189"	"7"	"130"	"143"	"18"	"2"	"37"	"1"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"342"	""	"342"	""
"267"	"190"	"105"	"89"	"23"	"66"	"7"	"127"	"4"	"0"	"1"	"1"	"3"	"1"	"1"	"1"	"1"	"8"	"438"	""	"438"	""
"268"	"191"	"69"	"75"	"23"	"62"	"4"	"89"	"3"	"0"	"0"	"0"	"0"	"1"	"0"	"3"	"1"	"1"	"331"	""	"331"	""
"269"	"192"	"20"	"122"	"74"	"63"	"4"	"96"	"2"	"1"	"1"	"1"	"2"	"0"	"1"	"0"	"2"	"3"	"392"	""	"392"	""
"270"	"193"	"4"	"205"	"53"	"59"	"0"	"3"	"0"	"0"	"0"	"1"	"0"	"1"	"1"	"2"	"1"	"2"	"332"	""	"332"	""
"271"	"TOTAL"	"4967"	"23749"	"18976"	"11565"	"468"	"1513"	"135"	"154"	"146"	"168"	"139"	"184"	"406"	"448"	"253"	"546"	"63817"	"0"	"63817"	"0"
"272"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 208&l kl kj ke  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"273"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"274"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"275"	"BF"	"4967"	"23749"	"18976"	"11565"	"468"	"1513"	"135"	"154"	"146"	"168"	"139"	"184"	"406"	"448"	"253"	"546"	"63817"	"0"	"63817"	"0"
"276"	"194"	"49"	"380"	"74"	"59"	"2"	"76"	"3"	"2"	"2"	"1"	"1"	"1"	"2"	"1"	"5"	"3"	"661"	""	"661"	""
"277"	"195"	"21"	"226"	"44"	"109"	"4"	"15"	"2"	"2"	"0"	"2"	"0"	"2"	"2"	"8"	"6"	"7"	"450"	""	"450"	""
"278"	"196"	"120"	"99"	"30"	"230"	"7"	"2"	"5"	"2"	"1"	"4"	"1"	"1"	"4"	"3"	"3"	"8"	"520"	""	"520"	""
"279"	"197"	"49"	"98"	"36"	"106"	"3"	"4"	"3"	"0"	"0"	"0"	"1"	"1"	"4"	"3"	"2"	"12"	"322"	""	"322"	""
"280"	"198"	"163"	"189"	"86"	"237"	"3"	"13"	"0"	"2"	"4"	"2"	"2"	"1"	"4"	"6"	"1"	"8"	"721"	""	"721"	""
"281"	"199"	"10"	"200"	"21"	"32"	"1"	"2"	"1"	"1"	"0"	"1"	"0"	"1"	"1"	"2"	"4"	"3"	"280"	""	"280"	""
"282"	"200"	"15"	"124"	"34"	"217"	"5"	"4"	"2"	"1"	"1"	"1"	"4"	"2"	"20"	"4"	"3"	"3"	"440"	""	"440"	""
"283"	"201"	"86"	"122"	"127"	"47"	"4"	"23"	"1"	"2"	"1"	"3"	"1"	"0"	"6"	"2"	"1"	"6"	"432"	""	"432"	""
"284"	"202"	"88"	"54"	"86"	"14"	"1"	"2"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"3"	"252"	""	"252"	""
"285"	"203"	"58"	"137"	"24"	"112"	"3"	"15"	"1"	"0"	"2"	"0"	"3"	"0"	"3"	"3"	"1"	"5"	"367"	""	"367"	""
"286"	"204"	"5"	"81"	"24"	"47"	"1"	"17"	"3"	"1"	"1"	"1"	"0"	"0"	"2"	"1"	"2"	"0"	"186"	""	"186"	""
"287"	"205"	"32"	"245"	"22"	"74"	"4"	"3"	"1"	"2"	"3"	"2"	"3"	"3"	"3"	"6"	"5"	"11"	"419"	""	"419"	""
"288"	"206"	"11"	"53"	"35"	"226"	"7"	"1"	"1"	"0"	"1"	"2"	"1"	"1"	"3"	"5"	"2"	"5"	"354"	""	"354"	""
"289"	"207"	"33"	"145"	"173"	"44"	"3"	"24"	"1"	"1"	"1"	"0"	"3"	"4"	"1"	"4"	"3"	"9"	"449"	""	"449"	""
"290"	"TOTAL"	"5707"	"25902"	"19792"	"13119"	"516"	"1714"	"160"	"171"	"163"	"188"	"159"	"201"	"461"	"496"	"292"	"629"	"69670"	"0"	"69670"	"0"
"291"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 208&l kl kj ke  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"292"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"293"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"294"	"BF"	"5707"	"25902"	"19792"	"13119"	"516"	"1714"	"160"	"171"	"163"	"188"	"159"	"201"	"461"	"496"	"292"	"629"	"69670"	"0"	"69670"	"0"
"295"	"208"	"2"	"240"	"93"	"7"	"4"	"5"	"1"	"1"	"1"	"0"	"2"	"0"	"3"	"1"	"2"	"2"	"364"	""	"364"	""
"296"	"209"	"21"	"213"	"65"	"213"	"3"	"13"	"3"	"6"	"1"	"3"	"1"	"3"	"11"	"11"	"4"	"14"	"585"	""	"585"	""
"297"	"210"	"217"	"14"	"6"	"117"	"5"	"1"	"1"	"0"	"3"	"0"	"1"	"1"	"2"	"2"	"0"	"5"	"375"	""	"375"	""
"298"	"211"	"331"	"20"	"72"	"74"	"0"	"0"	"3"	"2"	"1"	"0"	"3"	"2"	"2"	"10"	"3"	"19"	"542"	""	"542"	""
"299"	"212"	"4"	"36"	"80"	"57"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"179"	""	"179"	""
"300"	"213"	"132"	"44"	"64"	"225"	"4"	"5"	"2"	"2"	"3"	"2"	"2"	"5"	"13"	"12"	"6"	"34"	"555"	""	"555"	""
"301"	"214"	"13"	"216"	"40"	"132"	"4"	"4"	"4"	"1"	"2"	"2"	"3"	"5"	"11"	"13"	"4"	"13"	"467"	""	"467"	""
"302"	"215"	"57"	"101"	"74"	"218"	"11"	"2"	"0"	"3"	"0"	"2"	"1"	"1"	"3"	"2"	"2"	"10"	"487"	""	"487"	""
"303"	"216"	"133"	"125"	"63"	"26"	"0"	"0"	"1"	"2"	"1"	"0"	"0"	"1"	"3"	"4"	"3"	"1"	"363"	""	"363"	""
"304"	"217"	"65"	"54"	"5"	"295"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"423"	""	"423"	""
"305"	"218"	"9"	"75"	"74"	"83"	"6"	"1"	"0"	"3"	"0"	"0"	"2"	"1"	"1"	"1"	"2"	"2"	"260"	""	"260"	""
"306"	"219"	"51"	"156"	"45"	"84"	"9"	"1"	"2"	"1"	"2"	"0"	"1"	"0"	"2"	"7"	"1"	"3"	"365"	""	"365"	""
"307"	"220"	"105"	"46"	"41"	"83"	"2"	"1"	"0"	"0"	"1"	"0"	"2"	"1"	"0"	"4"	"1"	"1"	"288"	""	"288"	""
"308"	"221"	"40"	"175"	"20"	"152"	"2"	"0"	"1"	"1"	"0"	"1"	"1"	"2"	"4"	"2"	"4"	"0"	"405"	""	"405"	""
"309"	"TOTAL"	"6887"	"27417"	"20534"	"14885"	"569"	"1747"	"179"	"193"	"179"	"198"	"178"	"223"	"516"	"565"	"324"	"734"	"75328"	"0"	"75328"	"0"
"310"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 208&l kl kj ke  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"311"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"312"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"313"	"BF"	"6887"	"27417"	"20534"	"14885"	"569"	"1747"	"179"	"193"	"179"	"198"	"178"	"223"	"516"	"565"	"324"	"734"	"75328"	"0"	"75328"	"0"
"314"	"222"	"33"	"237"	"99"	"177"	"4"	"3"	"0"	"2"	"2"	"1"	"4"	"2"	"7"	"10"	"2"	"6"	"589"	""	"589"	""
"315"	"223"	"99"	"216"	"13"	"185"	"10"	"9"	"3"	"1"	"1"	"3"	"4"	"3"	"6"	"3"	"8"	"15"	"579"	""	"579"	""
"316"	"224"	"276"	"162"	"30"	"48"	"2"	"2"	"2"	"2"	"4"	"1"	"1"	"1"	"2"	"5"	"5"	"17"	"560"	""	"560"	""
"317"	"225"	"59"	"233"	"93"	"61"	"6"	"3"	"3"	"2"	"2"	"2"	"1"	"0"	"5"	"8"	"8"	"30"	"516"	""	"516"	""
"318"	"226"	"16"	"130"	"61"	"77"	"5"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"3"	"3"	"5"	"6"	"311"	""	"311"	""
"319"	"227"	"28"	"109"	"20"	"39"	"2"	"1"	"3"	"0"	"0"	"0"	"1"	"1"	"2"	"2"	"1"	"6"	"215"	""	"215"	""
"320"	"228"	"14"	"108"	"22"	"145"	"0"	"25"	"0"	"1"	"1"	"1"	"0"	"1"	"1"	"1"	"3"	"3"	"326"	""	"326"	""
"321"	"229"	"9"	"11"	"96"	"154"	"6"	"0"	"2"	"2"	"1"	"3"	"0"	"2"	"5"	"6"	"2"	"3"	"302"	""	"302"	""
"322"	"230"	"7"	"67"	"100"	"31"	"5"	"10"	"4"	"1"	"2"	"4"	"1"	"2"	"10"	"6"	"4"	"3"	"257"	""	"257"	""
"323"	"231"	"27"	"322"	"91"	"71"	"2"	"7"	"2"	"4"	"2"	"2"	"4"	"2"	"8"	"7"	"1"	"15"	"567"	""	"567"	""
"324"	"232"	"12"	"287"	"78"	"61"	"7"	"8"	"1"	"2"	"3"	"3"	"3"	"0"	"5"	"4"	"5"	"12"	"491"	""	"491"	""
"325"	"233"	"78"	"72"	"136"	"191"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"3"	"1"	"2"	"0"	"0"	"488"	""	"488"	""
"326"	"234"	"47"	"144"	"201"	"229"	"8"	"60"	"6"	"3"	"3"	"4"	"5"	"3"	"6"	"12"	"4"	"10"	"745"	""	"745"	""
"327"	"235"	"11"	"136"	"106"	"218"	"3"	"6"	"4"	"2"	"3"	"2"	"1"	"1"	"5"	"10"	"1"	"2"	"511"	""	"511"	""
"328"	"TOTAL"	"7603"	"29651"	"21680"	"16572"	"630"	"1882"	"211"	"216"	"203"	"226"	"205"	"245"	"582"	"644"	"373"	"862"	"81785"	"0"	"81785"	"0"
"329"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 208&l kl kj ke  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"330"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"331"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"332"	"BF"	"7603"	"29651"	"21680"	"16572"	"630"	"1882"	"211"	"216"	"203"	"226"	"205"	"245"	"582"	"644"	"373"	"862"	"81785"	"0"	"81785"	"0"
"333"	"236"	"6"	"27"	"29"	"131"	"3"	"65"	"2"	"2"	"1"	"0"	"2"	"0"	"6"	"4"	"0"	"3"	"281"	""	"281"	""
"334"	"237"	"1"	"54"	"87"	"107"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"1"	"253"	""	"253"	""
"335"	"238"	"32"	"126"	"63"	"108"	"2"	"23"	"2"	"2"	"1"	"1"	"1"	"1"	"2"	"8"	"6"	"15"	"393"	""	"393"	""
"336"	"239"	"51"	"289"	"73"	"86"	"3"	"22"	"1"	"1"	"0"	"1"	"1"	"1"	"2"	"2"	"3"	"1"	"537"	""	"537"	""
"337"	"240"	"39"	"43"	"15"	"76"	"3"	"9"	"0"	"1"	"1"	"0"	"0"	"2"	"7"	"4"	"1"	"6"	"207"	""	"207"	""
"338"	"241"	"1"	"4"	"67"	"42"	"5"	"0"	"0"	"1"	"0"	"0"	"2"	"3"	"8"	"7"	"2"	"4"	"146"	""	"146"	""
"339"	"242"	"5"	"28"	"44"	"127"	"4"	"3"	"1"	"3"	"0"	"0"	"1"	"1"	"2"	"3"	"2"	"0"	"224"	""	"224"	""
"340"	"243"	"56"	"29"	"146"	"45"	"3"	"0"	"1"	"0"	"1"	"2"	"2"	"2"	"11"	"12"	"5"	"19"	"334"	""	"334"	""
"341"	"244"	"6"	"24"	"98"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"152"	""	"152"	""
"342"	"245"	"135"	"20"	"101"	"50"	"2"	"3"	"0"	"2"	"2"	"3"	"2"	"0"	"1"	"2"	"2"	"0"	"325"	""	"325"	""
"343"	"246"	"80"	"67"	"141"	"134"	"5"	"3"	"4"	"5"	"2"	"4"	"5"	"0"	"9"	"10"	"2"	"9"	"480"	""	"480"	""
"344"	"247"	"62"	"106"	"47"	"107"	"5"	"2"	"1"	"0"	"1"	"5"	"1"	"0"	"5"	"4"	"5"	"3"	"354"	""	"354"	""
"345"	"248"	"93"	"109"	"50"	"86"	"3"	"9"	"3"	"1"	"2"	"2"	"1"	"1"	"3"	"6"	"2"	"1"	"372"	""	"372"	""
"346"	"249"	"4"	"71"	"10"	"126"	"4"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"4"	"0"	"2"	"225"	""	"225"	""
"347"	"TOTAL"	"8174"	"30648"	"22651"	"17817"	"672"	"2022"	"226"	"235"	"215"	"244"	"223"	"259"	"638"	"713"	"404"	"927"	"86068"	"0"	"86068"	"0"
"348"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 208&l kl kj ke  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"349"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"350"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"351"	"BF"	"8174"	"30648"	"22651"	"17817"	"672"	"2022"	"226"	"235"	"215"	"244"	"223"	"259"	"638"	"713"	"404"	"927"	"86068"	"0"	"86068"	"0"
"352"	"250"	"7"	"199"	"105"	"166"	"6"	"6"	"0"	"2"	"3"	"5"	"2"	"2"	"12"	"14"	"6"	"16"	"551"	""	"551"	""
"353"	"251"	"57"	"190"	"139"	"120"	"2"	"7"	"1"	"2"	"4"	"5"	"4"	"2"	"13"	"8"	"4"	"12"	"570"	""	"570"	""
"354"	"252"	"5"	"168"	"18"	"56"	"1"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"2"	"256"	""	"256"	""
"355"	"253"	"42"	"149"	"4"	"28"	"0"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"2"	"229"	""	"229"	""
"356"	"254"	"71"	"115"	"21"	"131"	"3"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"5"	"0"	"0"	"349"	""	"349"	""
"357"	"255"	"17"	"273"	"74"	"163"	"11"	"1"	"3"	"2"	"2"	"5"	"4"	"10"	"13"	"11"	"6"	"17"	"612"	""	"612"	""
"358"	"256"	"21"	"9"	"112"	"139"	"1"	"3"	"1"	"2"	"3"	"2"	"3"	"1"	"13"	"10"	"4"	"7"	"331"	""	"331"	""
"359"	"257"	"5"	"16"	"79"	"115"	"3"	"3"	"1"	"1"	"1"	"1"	"1"	"1"	"2"	"3"	"2"	"4"	"238"	""	"238"	""
"360"	"258"	"78"	"128"	"242"	"91"	"11"	"3"	"1"	"2"	"1"	"0"	"3"	"1"	"2"	"8"	"1"	"4"	"576"	""	"576"	""
"361"	"259"	"114"	"56"	"57"	"179"	"6"	"4"	"2"	"0"	"1"	"3"	"2"	"2"	"7"	"7"	"8"	"15"	"463"	""	"463"	""
"362"	"260"	"8"	"18"	"158"	"60"	"2"	"2"	"2"	"4"	"0"	"2"	"1"	"1"	"7"	"5"	"5"	"8"	"283"	""	"283"	""
"363"	"261"	"6"	"238"	"16"	"19"	"3"	"1"	"0"	"1"	"1"	"0"	"1"	"0"	"2"	"5"	"1"	"4"	"298"	""	"298"	""
"364"	"262"	"22"	"132"	"48"	"87"	"10"	"3"	"0"	"2"	"5"	"3"	"4"	"6"	"4"	"12"	"4"	"6"	"348"	""	"348"	""
"365"	"263"	"6"	"86"	"195"	"62"	"3"	"2"	"1"	"1"	"3"	"1"	"4"	"1"	"2"	"3"	"3"	"5"	"378"	""	"378"	""
"366"	"TOTAL"	"8633"	"32425"	"23919"	"19233"	"734"	"2061"	"238"	"256"	"240"	"272"	"252"	"286"	"716"	"806"	"450"	"1029"	"91550"	"0"	"91550"	"0"
"367"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 208&l kl kj ke  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"368"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"369"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"370"	"BF"	"8633"	"32425"	"23919"	"19233"	"734"	"2061"	"238"	"256"	"240"	"272"	"252"	"286"	"716"	"806"	"450"	"1029"	"91550"	"0"	"91550"	"0"
"371"	"264"	"202"	"176"	"80"	"24"	"4"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"3"	"2"	"11"	"505"	""	"505"	""
"372"	"265"	"65"	"304"	"41"	"16"	"5"	"2"	"2"	"1"	"1"	"1"	"0"	"3"	"2"	"5"	"1"	"15"	"464"	""	"464"	""
"373"	"266"	"6"	"134"	"22"	"9"	"16"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"2"	"3"	"3"	"4"	"202"	""	"202"	""
"374"	"267"	"11"	"307"	"39"	"51"	"3"	"4"	"2"	"0"	"1"	"2"	"1"	"1"	"0"	"3"	"3"	"0"	"428"	""	"428"	""
"375"	"268"	"72"	"202"	"36"	"38"	"4"	"6"	"1"	"0"	"2"	"2"	"1"	"1"	"1"	"2"	"9"	"7"	"384"	""	"384"	""
"376"	"269"	"5"	"64"	"8"	"248"	"7"	"1"	"1"	"0"	"0"	"0"	"0"	"3"	"3"	"10"	"1"	"3"	"354"	""	"354"	""
"377"	"270"	"67"	"124"	"213"	"222"	"4"	"7"	"2"	"6"	"1"	"0"	"3"	"3"	"6"	"17"	"6"	"8"	"689"	""	"689"	""
"378"	"271"	"8"	"268"	"9"	"104"	"2"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"4"	"2"	"402"	""	"402"	""
"379"	"272"	"15"	"424"	"48"	"11"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"503"	""	"503"	""
"380"	"273"	"22"	"292"	"27"	"38"	"1"	"0"	"2"	"1"	"2"	"0"	"0"	"0"	"1"	"3"	"9"	"6"	"404"	""	"404"	""
"381"	"274"	"4"	"26"	"123"	"191"	"4"	"2"	"1"	"1"	"1"	"0"	"1"	"1"	"2"	"8"	"1"	"1"	"367"	""	"367"	""
"382"	"275"	"70"	"128"	"105"	"117"	"4"	"4"	"1"	"0"	"2"	"0"	"3"	"1"	"8"	"11"	"4"	"14"	"472"	""	"472"	""
"383"	"276"	"5"	"243"	"27"	"33"	"11"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"2"	"0"	"1"	"327"	""	"327"	""
"384"	"277"	"3"	"92"	"10"	"106"	"4"	"3"	"0"	"0"	"2"	"0"	"0"	"0"	"3"	"2"	"1"	"5"	"231"	""	"231"	""
"385"	"TOTAL"	"9188"	"35209"	"24707"	"20441"	"803"	"2092"	"251"	"270"	"253"	"281"	"261"	"301"	"746"	"877"	"496"	"1106"	"97282"	"0"	"97282"	"0"
"386"	"fo/kku l Hkk fuokZpu {ks= dk l a[ ; k , oa uke 208&l kl kj ke  fo/kku l Hkk fuokZpu ¼l al nh;  fuokZpu {ks= ds fy, ½"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"387"	"er nku dsUnz
l a[ ; k"	"fuEufy f[ kr  d s  Ik{k  esa  fn,  x,  fof/kekU;  er ksa  dh  l a[ ; k"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"dqy fof/kekU; er"	"i zfr {ksfi r er ksa dh l a[ ; k"	"; ksx"	"fufonÙk er ksa dh l a[ ; k"
"388"	""	"xkU/kh vkt kn"	"ehj k dqekj"	"eqfu yky"	"yyu i kl oku"	"nq[ kh j ke"	"cCcu pkS/kj h"	"cfyj ke j ke"	"Hkksy k i zl kn"	"j k/kk nsch"	"j ke uxhuk j ke"	"j ke ; knh j ke"	"i zeksn dqekj"	"Hkj r  j ke"	"eqfu; k nsch"	"j ke i zos' k j ke"	"l qj sUnz j ke"	""	""	""	""
"389"	"BF"	"9188"	"35209"	"24707"	"20441"	"803"	"2092"	"251"	"270"	"253"	"281"	"261"	"301"	"746"	"877"	"496"	"1106"	"97282"	"0"	"97282"	"0"
"390"	"278"	"14"	"250"	"34"	"77"	"6"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"1"	"2"	"1"	"2"	"390"	""	"390"	""
"391"	"279"	"26"	"191"	"41"	"90"	"7"	"1"	"0"	"2"	"1"	"1"	"3"	"2"	"2"	"4"	"4"	"1"	"376"	""	"376"	""
"392"	"280"	"225"	"82"	"44"	"40"	"2"	"2"	"1"	"1"	"2"	"2"	"0"	"0"	"1"	"2"	"2"	"2"	"408"	""	"408"	""
