"FORM.20"	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"
"342"	"197"	"96"	"10"	"159"	"10"	"0"	"1"	"0"	"0"	"1"	"0"	"6"	"0"	"9"	"292"	"0"	"292"	"0"
"343"	"198"	"97"	"17"	"165"	"137"	"5"	"6"	"2"	"5"	"5"	"11"	"14"	"8"	"44"	"516"	"0"	"516"	"0"
"344"	"199"	"89"	"6"	"101"	"11"	"5"	"3"	"0"	"0"	"4"	"6"	"8"	"3"	"7"	"243"	"0"	"243"	"0"
"345"	"200"	"121"	"29"	"144"	"37"	"1"	"5"	"1"	"11"	"3"	"4"	"10"	"2"	"32"	"400"	"0"	"400"	"0"
"346"	"201"	"150"	"5"	"141"	"26"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"5"	"331"	"0"	"331"	"0"
"347"	"202"	"40"	"5"	"137"	"35"	"2"	"0"	"1"	"0"	"1"	"3"	"4"	"4"	"16"	"248"	"0"	"248"	"0"
"348"	"203"	"101"	"7"	"183"	"71"	"10"	"3"	"1"	"3"	"4"	"4"	"7"	"2"	"16"	"412"	"0"	"412"	"0"
"349"	"204"	"71"	"2"	"34"	"28"	"3"	"2"	"0"	"1"	"1"	"0"	"1"	"1"	"2"	"146"	"0"	"146"	"0"
"350"	"205"	"45"	"12"	"120"	"116"	"3"	"1"	"1"	"2"	"2"	"2"	"6"	"2"	"17"	"329"	"0"	"329"	"0"
"351"	"206"	"157"	"14"	"68"	"93"	"0"	"4"	"0"	"1"	"1"	"6"	"4"	"6"	"18"	"372"	"0"	"372"	"0"
"352"	"207"	"249"	"6"	"82"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"7"	"351"	"0"	"351"	"0"
"353"	"208"	"245"	"6"	"121"	"3"	"71"	"8"	"3"	"7"	"5"	"2"	"4"	"5"	"22"	"502"	"0"	"502"	"0"
"354"	"Total"	"1771"	"137"	"1577"	"600"	"141"	"46"	"15"	"33"	"32"	"39"	"69"	"36"	"226"	"4722"	"0"	"4722"	"0"
"355"	"B.F."	"33879"	"5154"	"25303"	"6867"	"2542"	"418"	"258"	"304"	"488"	"477"	"1159"	"727"	"3044"	"80620"	"0"	"80620"	"0"
"356"	"G. Total"	"35650"	"5291"	"26880"	"7467"	"2683"	"464"	"273"	"337"	"520"	"516"	"1228"	"763"	"3270"	"85342"	"0"	"85342"	"0"
"357"	"Serial No. of Polling Station"	"No. of Valid Votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	"Total of valid Votes"	"No. of rejected Votes"	"Total"	"No. of tendered Votes"
"358"	""	"Umashanker Singh"	"Tarkeshwar Singh"	"Prabhu Nath Singh"	"Ravindra Nath Mishra"	"Ramesh Singh Kushwaha"	"Satyendra Kr. Sahani"	"Gautam Prasad"	"Dhurendra Ram"	"Nayan Prasad"	"Pradeep Manjhi"	"Banke Bihari Singh"	"Rajesh Kumar Singh"	"Breenda Pathak"	""	""	""	""
"359"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"	"13"	"14"	"15"	"16"	"17"	"18"
"360"	"209"	"299"	"11"	"61"	"128"	"10"	"3"	"4"	"6"	"3"	"5"	"9"	"12"	"29"	"580"	"0"	"580"	"0"
"361"	"210"	"107"	"10"	"171"	"99"	"59"	"5"	"1"	"1"	"1"	"3"	"17"	"2"	"20"	"496"	"0"	"496"	"0"
"362"	"211"	"144"	"10"	"125"	"62"	"5"	"2"	"0"	"0"	"1"	"0"	"4"	"1"	"9"	"363"	"0"	"363"	"0"
"363"	"212"	"152"	"11"	"140"	"101"	"7"	"3"	"1"	"1"	"5"	"3"	"11"	"5"	"25"	"465"	"0"	"465"	"0"
"364"	"213"	"59"	"3"	"291"	"8"	"29"	"2"	"1"	"1"	"1"	"0"	"2"	"0"	"6"	"403"	""	"403"	"0"
"365"	"214"	"69"	"4"	"323"	"7"	"3"	"0"	"0"	"0"	"0"	"1"	"6"	"2"	"9"	"424"	"0"	"424"	"0"
"366"	"215"	"299"	"18"	"180"	"25"	"3"	"24"	"5"	"5"	"3"	"5"	"10"	"9"	"33"	"619"	"0"	"619"	"0"
"367"	"216"	"203"	"4"	"39"	"11"	"1"	"0"	"1"	"0"	"0"	"2"	"2"	"4"	"9"	"276"	"0"	"276"	"0"
"368"	"217"	"70"	"4"	"245"	"11"	"0"	"0"	"0"	"0"	"1"	"1"	"8"	"2"	"7"	"349"	"0"	"349"	"0"
"369"	"218"	"245"	"12"	"133"	"7"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"7"	"408"	"0"	"408"	"0"
"370"	"219"	"58"	"10"	"242"	"25"	"0"	"15"	"3"	"0"	"0"	"1"	"4"	"1"	"7"	"366"	"0"	"366"	"0"
"371"	"Total"	"1705"	"97"	"1950"	"484"	"118"	"54"	"16"	"14"	"15"	"22"	"74"	"39"	"161"	"4749"	"0"	"4749"	"0"
"372"	"B.F."	"35650"	"5291"	"26880"	"7467"	"2683"	"464"	"273"	"337"	"520"	"516"	"1228"	"763"	"3270"	"85342"	"0"	"85342"	"0"
"373"	"G. Total"	"37355"	"5388"	"28830"	"7951"	"2801"	"518"	"289"	"351"	"535"	"538"	"1302"	"802"	"3431"	"90091"	"0"	"90091"	"0"
"374"	"Place-  BAZAR SAMATI, SANDHA, CHAPRA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"375"	"Date - 16-05-2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"376"	"Signature of Asstt. Returning Officer"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
