priya	509Typoonh	GenericPic	NotRelevant	;NotRelevant;Spam;NotRelevant;Spam;CantSay;NotRelevant;JustReporting;Spam;NotRelevant;JustReporting;NotRelevant;JustReporting	1056.837	Wed Oct 21 2015 13:44:42 GMT 0530 (India Standard Time)
priya	52124126	Male	CantSay	;CantSay;JustReporting;ProDemocratic;NotRelevant;JustReporting;CantSay;JustReporting;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;AntiRepublican;JustReporting;NotJudged;NotRelevant;JustReporting;JustReporting;CantSay;JustReporting	2195.274	Wed Oct 21 2015 14:21:24 GMT 0530 (India Standard Time)
priya	52430MarketSt	GenericPic	NotRelevant		546.309	Wed Oct 21 2015 14:30:36 GMT 0530 (India Standard Time)
priya	53percenter2012	Male	ProRepublican		1067.817	Wed Oct 21 2015 14:48:27 GMT 0530 (India Standard Time)
priya	555ft	GenericPic	ProRepublican	;NotRelevant;NotRelevant;NotRelevant;AntiDemocratic;NotJudged;NotJudged;NotJudged;NotJudged;CantSay;NotRelevant;NotJudged;NotJudged;NotJudged;ProRepublican;NotJudged;NotJudged;ProRepublican;NotRelevant;NotRelevant	1082.93	Wed Oct 21 2015 15:06:35 GMT 0530 (India Standard Time)
priya	575haiku	GenericPic	AntiRepublican	;NotRelevant;NotJudged;CantSay;AntiRepublican;JustReporting;AntiRepublican;AntiRepublican;AntiRepublican;NotJudged;JustReporting;AntiRepublican;AntiRepublican;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;AntiRepublican	822.561	Wed Oct 21 2015 15:20:23 GMT 0530 (India Standard Time)
priya	5klp471	GenericPic	AntiRepublican	;NotJudged;NotJudged;NotJudged;AntiRepublican;AntiRepublican;AntiRepublican	131.37	Wed Oct 21 2015 15:22:38 GMT 0530 (India Standard Time)
parul	4ravens	GenericPic	ProRepublican	;ProRepublican;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant	302.798	Thu Oct 22 2015 00:36:16 GMT 0530 (IST)
parul	aalcant	Male	CantSay	;NotRelevant;NotRelevant;NotRelevant;CantSay;CantSay;NotRelevant;NotRelevant	142.807	Thu Oct 22 2015 00:38:44 GMT 0530 (IST)
parul	ABC7NY	GenericPic	JustReporting	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;ProRepublican;NotRelevant	94.566	Thu Oct 22 2015 00:44:24 GMT 0530 (IST)
parul	abechaoui	GenericPic	CantSay	;CantSay;CantSay	57.388	Thu Oct 22 2015 00:45:28 GMT 0530 (IST)
parul	abelagent	GenericPic	AntiRepublican	;NotRelevant;ProRepublican;NotRelevant;NotRelevant;AntiRepublican;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;AntiRepublican;AntiDemocratic;NotRelevant;AntiRepublican	340.983	Thu Oct 22 2015 00:52:44 GMT 0530 (IST)
parul	ACTadaptation	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant	109.569	Thu Oct 22 2015 00:54:45 GMT 0530 (IST)
parul	AdeleMullet	Female	ProDemocratic	;JustReporting;NotRelevant;NotRelevant	45.78	Thu Oct 22 2015 00:55:37 GMT 0530 (IST)
parul	AdvocateforEd	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant	67.487	Thu Oct 22 2015 01:21:43 GMT 0530 (IST)
parul	AHCExchange	GenericPic	JustReporting	;AntiDemocratic;NotRelevant;NotRelevant;NotRelevant;JustReporting;JustReporting;NotRelevant;NotRelevant;NotRelevant	111.749	Thu Oct 22 2015 01:23:40 GMT 0530 (IST)
parul	aishalovebatman	GenericPic	CantSay	;NotRelevant;CantSay;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant	140.444	Thu Oct 22 2015 01:26:04 GMT 0530 (IST)
parul	aiviloselim	Female	NotRelevant	;NotRelevant;CantSay;CantSay;NotRelevant;NotRelevant;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant	127.752	Thu Oct 22 2015 01:28:16 GMT 0530 (IST)
parul	AJTheSecond	Male	ProDemocratic	;NotRelevant;NotRelevant;NotRelevant;ProDemocratic;NotRelevant;ProDemocratic;NotRelevant	140.767	Thu Oct 22 2015 09:42:43 GMT 0530 (IST)
parul	aj_fisher_619	GenericPic	CantSay	;CantSay;NotRelevant;ProRepublican;NotRelevant;NotRelevant;NotRelevant	111.502	Thu Oct 22 2015 09:44:41 GMT 0530 (IST)
parul	Ala_Attorney	GenericPic	AntiDemocratic	;AntiDemocratic;AntiDemocratic;AntiDemocratic	63.278	Thu Oct 22 2015 09:45:49 GMT 0530 (IST)
Dipu Shaw	Alexis4Alderman	Female	JustReporting	;JustReporting;NotRelevant;NotRelevant;NotRelevant;CantSay;JustReporting;NotRelevant;AntiRepublican;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;CantSay;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant	814.336	Thu Oct 22 2015 13:55:37 GMT 0530 (India Standard Time)
Dipu Shaw	AlexisinNH	Female	CantSay	;ProDemocratic;ProRepublican;CantSay;NotRelevant;NotRelevant;NotRelevant;ProDemocratic;AntiRepublican;JustReporting;CantSay;JustReporting;AntiDemocratic;CantSay;JustReporting;NotRelevant;CantSay;NotRelevant;AntiDemocratic;CantSay;CantSay	1365.988	Thu Oct 22 2015 14:18:38 GMT 0530 (India Standard Time)
Dipu Shaw	AlisonSpalding2	Female	ProDemocratic	;ProDemocratic;ProDemocratic;ProDemocratic;ProDemocratic;ProDemocratic;AntiDemocratic;ProDemocratic;ProDemocratic;ProDemocratic;AntiDemocratic	200.713	Thu Oct 22 2015 14:22:04 GMT 0530 (India Standard Time)
Dipu Shaw	allan_rowell	Male	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant	579.905	Thu Oct 22 2015 14:31:50 GMT 0530 (India Standard Time)
Dipu Shaw	ALP4animals	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant	189.983	Thu Oct 22 2015 14:35:06 GMT 0530 (India Standard Time)
Dipu Shaw	alphadogspartan	GenericPic	ProRepublican	;JustReporting;JustReporting;ProRepublican;ProRepublican;ProRepublican;ProRepublican;ProRepublican;NotJudged;ProRepublican;ProRepublican;NotRelevant;NotRelevant;JustReporting;JustReporting;CantSay;CantSay;NotRelevant;NotRelevant;ProRepublican;NotRelevant;AntiDemocratic;AntiDemocratic;ProRepublican;JustReporting	471.436	Thu Oct 22 2015 14:43:01 GMT 0530 (India Standard Time)
parul	AlStephenson2	GenericPic	AntiRepublican	;AntiRepublican;AntiRepublican;NotRelevant;NotRelevant;JustReporting;NotRelevant;AntiRepublican	219.558	Thu Oct 22 2015 22:43:52 GMT 0530 (IST)
Dipu Shaw	ALujn	GenericPic	NotRelevant	;NotRelevant;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;CantSay;NotRelevant;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant	287.91	Fri Oct 23 2015 12:24:53 GMT 0530 (India Standard Time)
Dipu Shaw	alyenaerkan	GenericPic	NotRelevant	;CantSay;CantSay;NotRelevant;NotRelevant;NotRelevant;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotJudged;CantSay;NotRelevant	311.637	Fri Oct 23 2015 12:30:09 GMT 0530 (India Standard Time)
Dipu Shaw	Amy__Gore	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant	394.631	Fri Oct 23 2015 12:36:47 GMT 0530 (India Standard Time)
Dipu Shaw	AnaRodriguez_00	GenericPic	JustReporting	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;CantSay;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;CantSay;JustReporting;JustReporting;JustReporting;NotRelevant;NotRelevant;CantSay;NotRelevant	695.589	Fri Oct 23 2015 12:48:27 GMT 0530 (India Standard Time)
Dipu Shaw	AnchorEnglish	GenericPic	JustReporting	;JustReporting;JustReporting;CantSay;JustReporting;NotRelevant;NotRelevant;JustReporting;JustReporting;JustReporting;JustReporting;JustReporting;NotRelevant;JustReporting;JustReporting;NotRelevant;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant	608.206	Fri Oct 23 2015 12:58:39 GMT 0530 (India Standard Time)
Dipu Shaw	andoygm	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant	572.111	Fri Oct 23 2015 13:08:15 GMT 0530 (India Standard Time)
parul	andreimilanov	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;CantSay;NotRelevant	91.563	Fri Oct 23 2015 21:38:00 GMT 0530 (India Standard Time)
parul	andybolton	Male	CantSay	;AntiRepublican;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant	107.692	Fri Oct 23 2015 21:39:50 GMT 0530 (India Standard Time)
parul	Angelwings55sc	Female	ProRepublican	;NotRelevant;NotRelevant;ProRepublican	36.514	Fri Oct 23 2015 21:40:30 GMT 0530 (India Standard Time)
parul	anmiichelle	Female	ProDemocratic	;ProDemocratic;ProDemocratic;NotRelevant;CantSay;CantSay;CantSay	144.547	Fri Oct 23 2015 21:42:57 GMT 0530 (India Standard Time)
parul	AnnieAnngel	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant	120.294	Sat Oct 24 2015 12:19:40 GMT 0530 (IST)
parul	AnOldLefty	Male	AntiRepublican	;AntiRepublican;NotRelevant;NotRelevant;AntiRepublican	97.056	Sat Oct 24 2015 12:21:23 GMT 0530 (IST)
parul	Anthony69788295	GenericPic	AntiRepublican	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;ProDemocratic;AntiRepublican;AntiRepublican	191.139	Sat Oct 24 2015 12:27:32 GMT 0530 (IST)
parul	Apolic1	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant	103.636	Sat Oct 24 2015 12:29:22 GMT 0530 (IST)
parul	apphiacampbell	Male	ProDemocratic	;ProDemocratic;NotRelevant;NotRelevant	24.515	Sat Oct 24 2015 13:06:15 GMT 0530 (IST)
parul	APSConsult	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotJudged;NotRelevant	92.35	Sat Oct 24 2015 13:07:56 GMT 0530 (IST)
priya	AquiferLabs	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant	151.281	Sat Oct 24 2015 15:20:48 GMT 0530 (India Standard Time)
priya	ArgoJournal	Male	CantSay	;NotRelevant;JustReporting;AntiDemocratic;CantSay;ProRepublican;CantSay;CantSay;CantSay;JustReporting;NotJudged;AntiDemocratic;CantSay;JustReporting;NotJudged;AntiRepublican;AntiRepublican;AntiRepublican;NotJudged;NotJudged;AntiRepublican	772.953	Sat Oct 24 2015 15:33:45 GMT 0530 (India Standard Time)
priya	ArmorCavSpin	GenericPic	AntiDemocratic	;AntiDemocratic;JustReporting;NotRelevant;NotJudged;NotJudged;NotJudged;NotJudged;NotRelevant;NotJudged;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;AntiDemocratic	594.268	Sat Oct 24 2015 15:43:44 GMT 0530 (India Standard Time)
priya	army1man1	GenericPic	AntiDemocratic	;NotRelevant;CantSay;AntiDemocratic;JustReporting;AntiDemocratic;NotJudged;NotJudged;AntiDemocratic	482.516	Sat Oct 24 2015 15:51:56 GMT 0530 (India Standard Time)
priya	ArtKen	Male	AntiRepublican	;NotJudged;NotJudged;CantSay;NotJudged;NotRelevant;NotJudged;NotJudged;NotJudged;NotJudged;AntiRepublican;AntiRepublican;AntiRepublican	300.412	Sat Oct 24 2015 15:57:02 GMT 0530 (India Standard Time)
priya	ArtRedmond	Male	AntiDemocratic	;AntiDemocratic;ProRepublican;AntiDemocratic;AntiDemocratic	726.443	Sat Oct 24 2015 16:09:15 GMT 0530 (India Standard Time)
priya	atgiggleswick	GenericPic	NotRelevant	;CantSay;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;JustReporting;NotJudged;AntiRepublican;NotJudged;NotJudged;NotJudged;CantSay;NotRelevant;NotRelevant	820.549	Sat Oct 24 2015 16:23:02 GMT 0530 (India Standard Time)
priya	atomsoffice	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotJudged;NotRelevant	114.824	Sat Oct 24 2015 19:15:02 GMT 0530 (India Standard Time)
priya	aud_oppman	Female	ProDemocratic	;ProDemocratic;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotJudged;AntiRepublican;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;ProDemocratic;NotRelevant	423.627	Sat Oct 24 2015 19:22:15 GMT 0530 (India Standard Time)
priya	ausdruckadriel	Male	ProDemocratic	;ProDemocratic;NotRelevant;NotRelevant;NotRelevant;NotJudged;NotJudged;ProDemocratic	387.116	Sat Oct 24 2015 19:28:48 GMT 0530 (India Standard Time)
priya	AustinRG18	Male	ProDemocratic	;NotRelevant;NotRelevant;NotJudged;CantSay;CantSay;NotJudged;ProDemocratic;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;ProDemocratic;NotJudged;CantSay;NotRelevant	367.891	Sat Oct 24 2015 19:35:03 GMT 0530 (India Standard Time)
priya	AVOCATNUTASTEFA	Male	NotRelevant	;NotRelevant;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotRelevant	366.446	Sat Oct 24 2015 19:41:20 GMT 0530 (India Standard Time)
priya	awgalanos	Male	CantSay	;JustReporting;JustReporting;CantSay;NotRelevant;NotRelevant;JustReporting;NotJudged;NotJudged;NotJudged;NotJudged;JustReporting;NotJudged;NotJudged;NotJudged;JustReporting;NotJudged;NotRelevant;NotJudged;JustReporting;AntiRepublican	631.23	Sat Oct 24 2015 19:51:57 GMT 0530 (India Standard Time)
priya	b47444a53dc9495	GenericPic	AntiDemocratic	;CantSay;AntiDemocratic;NotJudged;AntiRepublican;AntiDemocratic;ProRepublican;NotJudged;ProRepublican	794.208	Sat Oct 24 2015 20:05:19 GMT 0530 (India Standard Time)
priya	babsnhT	GenericPic	ProDemocratic	;ProDemocratic;NotJudged;NotJudged;ProDemocratic;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;ProDemocratic	88.307	Sat Oct 24 2015 20:16:15 GMT 0530 (India Standard Time)
parul	BaiduUSA	GenericPic	CantSay	;NotRelevant;NotRelevant;ProRepublican;NotRelevant;NotRelevant	156.546	Sun Oct 25 2015 00:46:57 GMT 0530 (IST)
parul	Bakocom	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant	98.141	Sun Oct 25 2015 08:57:31 GMT 0530 (IST)
parul	Ballaban	Female	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant	130.895	Sun Oct 25 2015 08:59:48 GMT 0530 (IST)
parul	baltimoresun	GenericPic	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;CantSay;NotRelevant;NotRelevant	160.669	Sun Oct 25 2015 09:02:35 GMT 0530 (IST)
parul	barrageobama	Male	AntiDemocratic	;JustReporting;JustReporting;NotRelevant;NotRelevant;AntiRepublican;NotRelevant;NotRelevant;JustReporting;NotRelevant;JustReporting;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;AntiRepublican;AntiDemocratic	312.107	Sun Oct 25 2015 09:07:52 GMT 0530 (IST)
parul	bbdogboy35	Male	NotRelevant	;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant	50.156	Sun Oct 25 2015 09:08:48 GMT 0530 (IST)
priya	bdogramaci	GenericPic	NotRelevant	;NotRelevant;NotJudged;NotJudged;NotRelevant;NotRelevant	141.357	Sun Oct 25 2015 21:27:59 GMT 0530 (India Standard Time)
priya	BeASweet1	Female	AntiRepublican	;NotJudged;NotJudged;AntiRepublican;NotJudged;NotJudged;NotRelevant	576.165	Sun Oct 25 2015 21:37:41 GMT 0530 (India Standard Time)
priya	beckwith_ebooks	Male	AntiDemocratic	;AntiDemocratic;NotJudged;NotJudged;NotJudged;NotJudged;AntiDemocratic	257.813	Sun Oct 25 2015 21:42:05 GMT 0530 (India Standard Time)
priya	BellaBentley23	GenericPic	ProDemocratic	;ProDemocratic;NotRelevant;NotRelevant;CantSay;NotRelevant;NotJudged;NotJudged;CantSay;NotJudged;CantSay;ProDemocratic	698.393	Sun Oct 25 2015 21:53:49 GMT 0530 (India Standard Time)
priya	BenBorrell	GenericPic	ProDemocratic	;ProDemocratic;ProDemocratic	65.805	Sun Oct 25 2015 21:55:37 GMT 0530 (India Standard Time)
priya	BenHuser	Male	NotRelevant	;NotRelevant	220.258	Sun Oct 25 2015 21:59:22 GMT 0530 (India Standard Time)
priya	Beni178	GenericPic	JustReporting	;JustReporting;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;JustReporting;JustReporting	195.752	Sun Oct 25 2015 22:02:44 GMT 0530 (India Standard Time)
priya	BenJ_Rosenblatt	Male	ProDemocratic	;ProDemocratic;ProDemocratic;NotJudged;ProDemocratic	190.133	Sun Oct 25 2015 22:05:59 GMT 0530 (India Standard Time)
priya	BernieBrigade	GenericPic	ProDemocratic	;NotJudged;ProDemocratic;NotJudged;ProDemocratic;ProDemocratic	130.173	Sun Oct 25 2015 22:08:15 GMT 0530 (India Standard Time)
priya	bernieWTX	GenericPic	ProDemocratic	;NotJudged;NotJudged;ProDemocratic;ProDemocratic;NotJudged;ProDemocratic	72.869	Sun Oct 25 2015 22:09:33 GMT 0530 (India Standard Time)
priya	BigEers	GenericPic	ProDemocratic	;ProDemocratic;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;ProDemocratic;NotJudged;NotJudged;ProDemocratic;NotJudged;NotJudged;ProDemocratic	289.081	Sun Oct 25 2015 22:14:27 GMT 0530 (India Standard Time)
priya	BigKananga	GenericPic	ProDemocratic	;JustReporting;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;ProDemocratic;ProDemocratic	621.485	Sun Oct 25 2015 22:24:55 GMT 0530 (India Standard Time)
priya	BillKristol	Male	ProRepublican	;ProRepublican;NotJudged;ProRepublican	189.493	Sun Oct 25 2015 22:38:03 GMT 0530 (India Standard Time)
priya	billzwecker	Male	JustReporting	;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;JustReporting;JustReporting;NotJudged;JustReporting	153.399	Sun Oct 25 2015 22:40:41 GMT 0530 (India Standard Time)
priya	Binksterb	Male	NotRelevant	;NotRelevant;CantSay;NotRelevant	120.424	Sun Oct 25 2015 22:42:47 GMT 0530 (India Standard Time)
priya	Birder1969Les	GenericPic	NotRelevant	;NotRelevant;NotJudged;NotRelevant	99.215	Sun Oct 25 2015 22:44:31 GMT 0530 (India Standard Time)
priya	bizlunchbox	GenericPic	NotRelevant	;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotRelevant;NotRelevant	61.84	Sun Oct 25 2015 22:45:40 GMT 0530 (India Standard Time)
priya	BlackNeuroNerd	FakePic	ProDemocratic	;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;ProDemocratic;NotJudged;NotJudged;NotJudged;ProDemocratic;ProDemocratic	249.572	Sun Oct 25 2015 22:49:56 GMT 0530 (India Standard Time)
priya	blackwingbear	GenericPic	ProDemocratic	;NotJudged;ProDemocratic;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;ProDemocratic	220.129	Sun Oct 25 2015 22:53:42 GMT 0530 (India Standard Time)
priya	blancojackusa	GenericPic	AntiDemocratic	;AntiDemocratic;NotJudged;AntiDemocratic;NotJudged;NotJudged;AntiDemocratic	186.846	Sun Oct 25 2015 22:56:54 GMT 0530 (India Standard Time)
priya	BloggerHumble	FakePic	ProDemocratic	;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;ProDemocratic;NotJudged;ProDemocratic	226.337	Sun Oct 25 2015 23:00:45 GMT 0530 (India Standard Time)
priya	BluebirdCatnip	GenericPic	CantSay	;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;CantSay	190.67	Sun Oct 25 2015 23:04:02 GMT 0530 (India Standard Time)
priya	BmoreGreenLLC	GenericPic	ProRepublican	;NotRelevant;NotJudged;NotJudged;NotJudged;ProRepublican;NotJudged;NotJudged;CantSay;ProRepublican;ProRepublican	398.455	Sun Oct 25 2015 23:10:47 GMT 0530 (India Standard Time)
priya	Bmusic21	Male	NotRelevant	;NotRelevant;NotRelevant	86.568	Sun Oct 25 2015 23:12:19 GMT 0530 (India Standard Time)
priya	Bobbyh214	GenericPic	ProRepublican	;NotRelevant;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;ProRepublican;NotJudged;CantSay;NotJudged;ProRepublican;NotJudged;NotJudged;AntiDemocratic;AntiDemocratic	443.12	Sun Oct 25 2015 23:19:49 GMT 0530 (India Standard Time)
priya	bonniemckee732	FakePic	NotRelevant		132.743	Sun Oct 25 2015 23:22:09 GMT 0530 (India Standard Time)
priya	BossLadiesView	GenericPic	ProDemocratic	;NotJudged;JustReporting;NotJudged;ProDemocratic;ProDemocratic	134.82	Sun Oct 25 2015 23:24:29 GMT 0530 (India Standard Time)
priya	bozhida4	Male	ProDemocratic	;NotJudged;NotJudged;AntiRepublican;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;ProDemocratic;ProDemocratic;CantSay	144.2	Sun Oct 25 2015 23:26:59 GMT 0530 (India Standard Time)
priya	bradford2500	Male	ProDemocratic	;ProDemocratic;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;ProDemocratic	88.107	Sun Oct 25 2015 23:28:32 GMT 0530 (India Standard Time)
priya	brandonnagy	GenericPic	ProDemocratic		112.834	Sun Oct 25 2015 23:30:29 GMT 0530 (India Standard Time)
priya	brandyc420	Female	ProDemocratic	;CantSay;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;ProDemocratic;AntiDemocratic;NotJudged;ProDemocratic;NotJudged;ProDemocratic	179.043	Sun Oct 25 2015 23:33:33 GMT 0530 (India Standard Time)
Dipu Shaw	brimaddy1967	GenericPic	ProRepublican	;CantSay;ProRepublican;AntiDemocratic;ProRepublican;CantSay;ProRepublican;AntiDemocratic;AntiRepublican;NotRelevant;NotRelevant;AntiDemocratic;CantSay;CantSay;CantSay;AntiDemocratic;AntiDemocratic;AntiDemocratic;ProRepublican;CantSay;CantSay	825.081	Mon Oct 26 2015 00:31:47 GMT 0530 (India Standard Time)
Dipu Shaw	brony4liberty	FakePic	AntiDemocratic	;CantSay;CantSay;JustReporting;CantSay;CantSay;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;AntiDemocratic;AntiDemocratic;CantSay;NotRelevant;AntiDemocratic;CantSay;ProRepublican;ProRepublican	413.291	Mon Oct 26 2015 00:38:44 GMT 0530 (India Standard Time)
Dipu Shaw	BrooklynHillary	FakePic	ProDemocratic	;ProDemocratic;JustReporting;ProDemocratic;AntiRepublican;ProDemocratic;ProDemocratic	201.759	Mon Oct 26 2015 00:42:09 GMT 0530 (India Standard Time)
Dipu Shaw	BryanBlakeCox	Male	ProRepublican	;NotRelevant;NotRelevant;CantSay;AntiDemocratic;NotRelevant;NotRelevant;NotRelevant;ProRepublican;NotRelevant;AntiRepublican;AntiDemocratic;AntiDemocratic;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant;NotRelevant	356.706	Mon Oct 26 2015 00:48:09 GMT 0530 (India Standard Time)
Dipu Shaw	BrynnaTM	Female	ProRepublican	;AntiDemocratic;CantSay;JustReporting;ProRepublican;AntiDemocratic;AntiDemocratic;JustReporting;JustReporting;ProRepublican;CantSay;CantSay;NotRelevant;JustReporting;ProRepublican;AntiDemocratic;ProRepublican;CantSay;AntiDemocratic;AntiDemocratic	455.585	Mon Oct 26 2015 00:55:48 GMT 0530 (India Standard Time)
priya	bteaster	Male	NotRelevant	;NotRelevant	163.056	Mon Oct 26 2015 12:13:50 GMT 0530 (India Standard Time)
priya	bucchere	Male	ProDemocratic	;NotJudged;NotJudged;NotJudged;NotJudged;ProDemocratic;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;ProDemocratic;NotJudged;NotJudged;ProDemocratic	224.236	Mon Oct 26 2015 12:17:37 GMT 0530 (India Standard Time)
priya	Bullionadvisor	GenericPic	ProDemocratic	;NotJudged;NotJudged;AntiRepublican;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;ProDemocratic;ProDemocratic	104.523	Mon Oct 26 2015 12:31:52 GMT 0530 (India Standard Time)
priya	Buoen	GenericPic	ProDemocratic	;ProDemocratic;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;ProDemocratic	121.164	Mon Oct 26 2015 12:34:51 GMT 0530 (India Standard Time)
priya	b_keegan	Male	CantSay	;CantSay;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;ProDemocratic;NotJudged;NotJudged;NotJudged;NotJudged;NotJudged;AntiRepublican	233.238	Mon Oct 26 2015 12:38:48 GMT 0530 (India Standard Time)
priya	caitlinkenneyy	GenericPic	ProDemocratic	;ProDemocratic;NotJudged;NotJudged;NotJudged;NotJudged;CantSay	562.719	Mon Oct 26 2015 12:50:06 GMT 0530 (India Standard Time)
