"274"	""	"186"	"76"	"49"	"51"	"2"	"1"	""	"5"	"1"	"1"	"2"	"3"	"2"	"39"	"6"	"6"	"3"	"11"	"258"	"0"	"258"	"0"	""
"275"	""	"187"	"153"	"7"	"1"	"3"	"1"	""	"10"	"0"	"0"	"1"	"1"	"0"	"95"	"0"	"0"	"4"	"6"	"282"	"0"	"282"	"0"	""
"276"	""	"188"	"73"	"29"	"7"	"2"	"4"	""	"63"	"6"	"4"	"1"	"0"	"4"	"111"	"2"	"2"	"3"	"6"	"317"	"0"	"317"	"0"	""
"277"	""	"189"	"109"	"40"	"14"	"4"	"2"	""	"59"	"5"	"2"	"2"	"2"	"4"	"77"	"4"	"2"	"1"	"14"	"341"	"0"	"341"	"0"	""
"278"	""	"190"	"142"	"126"	"1"	"3"	"7"	""	"40"	"4"	"1"	"2"	"1"	"3"	"65"	"1"	"0"	"3"	"20"	"419"	"0"	"419"	"0"	""
"279"	""	"191"	"136"	"121"	"33"	"0"	"2"	""	"79"	"2"	"3"	"5"	"2"	"1"	"112"	"1"	"4"	"9"	"20"	"530"	"0"	"530"	"0"	""
"280"	""	"192"	"1"	"4"	"0"	"0"	"0"	""	"0"	"0"	"0"	"0"	"0"	"2"	"492"	"0"	"0"	"0"	"2"	"501"	"0"	"501"	"0"	""
"281"	""	"192A"	"0"	"0"	"0"	"0"	"0"	""	"0"	"1"	"0"	"0"	"0"	"3"	"386"	"0"	"0"	"0"	"0"	"390"	"0"	"390"	"0"	""
"282"	""	"193"	"114"	"5"	"0"	"0"	"0"	""	"6"	"0"	"0"	"0"	"0"	"2"	"524"	"0"	"0"	"0"	"1"	"652"	"0"	"652"	"0"	""
"283"	""	"194"	"7"	"7"	"0"	"1"	"0"	""	"3"	"0"	"0"	"0"	"0"	"0"	"435"	"0"	"0"	"0"	"0"	"453"	"0"	"453"	"0"	""
"284"	""	"195"	"255"	"21"	"11"	"9"	"6"	""	"5"	"4"	"2"	"9"	"0"	"2"	"305"	"2"	"4"	"5"	"10"	"650"	"0"	"650"	"0"	""
"285"	""	"196"	"133"	"17"	"2"	"1"	"0"	""	"5"	"2"	"1"	"2"	"1"	"0"	"503"	"1"	"1"	"0"	"4"	"673"	"0"	"673"	"0"	""
"286"	""	"196A"	"26"	"7"	"0"	"0"	"0"	""	"0"	"0"	"0"	"3"	"2"	"1"	"168"	"0"	"0"	"0"	"4"	"211"	"0"	"211"	"0"	""
"287"	"TOTAL"	""	"1369"	"494"	"134"	"77"	"30"	""	"299"	"30"	"19"	"29"	"17"	"31"	"3344"	"21"	"25"	"40"	"119"	"6078"	"0"	"6078"	"0"	""
"288"	"R
o u n d
1
6"	"197"	"487"	"27"	"6"	"4"	"1"	""	"7"	"3"	"4"	"0"	"0"	"1"	"42"	"0"	"0"	"1"	"5"	"588"	"0"	"588"	"0"	""
"289"	""	"198"	"0"	"1"	"0"	"0"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"650"	"0"	"0"	"0"	"0"	"651"	"0"	"651"	"0"	""
"290"	""	"199"	"0"	"21"	"0"	"2"	"0"	""	"0"	"0"	"0"	"0"	"0"	"0"	"467"	"0"	"1"	"0"	"10"	"501"	"0"	"501"	"0"	""
"291"	""	"200"	"13"	"33"	"0"	"0"	"0"	""	"1"	"0"	"0"	"0"	"0"	"0"	"576"	"0"	"1"	"0"	"1"	"625"	"0"	"625"	"0"	""
"292"	""	"201"	"2"	"29"	"1"	"1"	"1"	""	"2"	"0"	"0"	"0"	"0"	"1"	"421"	"0"	"0"	"0"	"2"	"460"	"0"	"460"	"0"	""
"293"	""	"202"	"148"	"54"	"39"	"8"	"3"	""	"34"	"8"	"2"	"3"	"2"	"2"	"69"	"4"	"2"	"6"	"23"	"407"	"0"	"407"	"0"	""
"294"	""	"203R"	"58"	"57"	"5"	"2"	"4"	""	"57"	"3"	"0"	"3"	"1"	"2"	"119"	"2"	"2"	"2"	"22"	"339"	"0"	"339"	"0"	""
"295"	""	"204R"	"80"	"44"	"30"	"17"	"3"	""	"15"	"5"	"1"	"5"	"0"	"4"	"78"	"0"	"7"	"5"	"36"	"330"	"0"	"330"	"0"	""
"296"	""	"205R"	"108"	"144"	"2"	"5"	"3"	""	"13"	"2"	"3"	"4"	"5"	"3"	"119"	"2"	"4"	"11"	"42"	"470"	"0"	"470"	"0"	""
"297"	""	"206"	"278"	"12"	"3"	"3"	"0"	""	"4"	"1"	"1"	"0"	"2"	"1"	"39"	"0"	"1"	"1"	"8"	"354"	"0"	"354"	"0"	""
"298"	""	"207"	"111"	"19"	"21"	"2"	"2"	""	"12"	"3"	"2"	"0"	"1"	"5"	"46"	"2"	"9"	"3"	"32"	"270"	"0"	"270"	"0"	""
"299"	""	"208"	"86"	"49"	"3"	"2"	"0"	""	"20"	"0"	"0"	"1"	"1"	"1"	"142"	"2"	"2"	"1"	"6"	"316"	"0"	"316"	"0"	""
"300"	""	""	""	""	""	""	""	""	""	""	"Annexure XLI [CHAPTER XIV,PARA 26.9]"	""	""	""	""	""	""	""	""	""	""	""	""	""
"301"	""	""	""	""	""	""	""	""	""	""	"FORM 20
FINAL RESULT SHEET [SEE RULE 56C(2)(C)]"	""	""	""	""	""	""	""	""	""	""	""	""	""
"302"	""	""	""	""	""	""	""	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 200-BRAHMPUR CONSTITUENCY
PART I
(To be used both for Parliamentary and Assembly Election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"303"	""	"Total No. of Electors in Assembly
Constituency                              Name of the Assembly Segment"	""	""	""	""	"218100+1405
200 BRAHMPUR"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"304"	""	""	""	""	""	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"305"	""	""	"Ajit Choudhary"	"Vivek Thakur"	"Visheshw ar Pandey"	"Dr. Saroj Kumar Ojha"	"Ankalesh Giri"	"Usha Devi"	""	"Sanjay Kumar Mishra"	"Sudhakar Pandey"	"Surya Kumar Yadav"	"Anand Sahu"	"Krishna nand alias Ashok
Kunwar"	"Nardesh war Tiwary"	"Putul Kunwar"	"Satender a Thakur"	"Swamin ath Tiwary"	"Hare Ram Pandey"	"TOTAL VALID VOTES"	"REJEC TED VOTES"	"TOTAL VOTES"	"NO.OF TENDERED VOTES"	""
"306"	""	""	"CD1"	"CD2"	"CD3"	"CD4"	"CD5"	"CD6"	""	"CD7"	"CD8"	"CD9"	"CD10"	"CD11"	"CD12"	"CD13"	"CD14"	"CD15"	"CD16"	""	""	""	""	""
"307"	""	"209"	"173"	"76"	"3"	"1"	"7"	"69"	""	"2"	"1"	"2"	"1"	"5"	"244"	"3"	"4"	"5"	"13"	"609"	"0"	"609"	"0"	""
"308"	""	"210"	"115"	"96"	"2"	"0"	"3"	"6"	""	"2"	"1"	"1"	"2"	"2"	"233"	"4"	"2"	"5"	"7"	"481"	"0"	"481"	"0"	""
"309"	"TOTAL"	""	"1659"	"662"	"115"	"47"	"27"	"240"	""	"29"	"15"	"19"	"15"	"27"	"3245"	"19"	"35"	"40"	"207"	"6401"	"0"	"6401"	"0"	""
"310"	"R
o u n d
1
7"	"211"	"107"	"123"	"3"	"11"	"1"	"2"	""	"6"	"2"	"1"	"0"	"2"	"122"	"2"	"2"	"8"	"5"	"397"	"0"	"397"	"0"	""
"311"	""	"212"	"232"	"114"	"1"	"11"	"2"	"19"	""	"0"	"2"	"3"	"0"	"3"	"133"	"2"	"3"	"4"	"3"	"532"	"0"	"532"	"0"	""
"312"	""	"213"	"132"	"136"	"12"	"92"	"7"	"14"	""	"3"	"5"	"6"	"3"	"4"	"151"	"5"	"1"	"11"	"9"	"591"	"0"	"591"	"0"	""
"313"	""	"214"	"122"	"35"	"7"	"50"	"2"	"13"	""	"2"	"5"	"6"	"2"	"2"	"180"	"2"	"2"	"1"	"4"	"435"	"0"	"435"	"0"	""
"314"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"315"	"TOTAL"	""	"593"	"408"	"23"	"164"	"12"	"48"	""	"11"	"14"	"16"	"5"	"11"	"586"	"11"	"8"	"24"	"21"	"1955"	"0"	"1955"	"0"	""
"316"	"Total No. of Votes recorded at
Polling"	""	"32132"	"25243"	"1822"	"2635"	"427"	"8736"	""	"569"	"568"	"2109"	"287"	"516"	"11634"	"381"	"424"	"795"	"3739"	"92017"	"0"	"92017"	"0"	""
"317"	"No. of Votes recorded on Postal Ballot"	""	"6"	"11"	"2"	"0"	"0"	"0"	""	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"22"	"0"	"22"	"0"	""
"318"	"Total Votes p"	""	"32138"	"25254"	"1824"	"2635"	"427"	"8736"	""	"569"	"568"	"2111"	"287"	"516"	"11634"	"381"	"424"	"796"	"3739"	"92039"	"0"	"92039"	"0"	""
"319"	"Plac"	"e"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Returning Officer"	""	""	""	""
"320"	"Date"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"200-BRAHMPUR"	""	""	""	""
